iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,beta_Q_logtWTKG,omega_Cl,omega_Q,omega_V1,omega_V2
858,450.062,2,20.7666,24.8719,11.9695,1.56794,0.0395413,-0.419342,1.31257,0.221906,0.845891,0.273509,0.946828
859,442.889,2,20.7173,24.8472,12.1285,1.54721,0.0401002,-0.417147,1.3783,0.221535,0.831999,0.273854,0.936069
860,451.64,2,20.6773,24.815,12.2362,1.54409,0.0402759,-0.416428,1.34234,0.221533,0.82301,0.274182,0.937175
861,455.433,2,20.5845,24.8336,12.1668,1.55303,0.040071,-0.41277,1.2538,0.221181,0.816694,0.276027,0.936093
862,455.95,2,20.5631,24.8178,12.321,1.54955,0.0396367,-0.412,1.1796,0.221619,0.829306,0.277843,0.951877
863,457.284,2,20.5618,24.886,12.2724,1.54377,0.0400563,-0.411988,1.1017,0.220984,0.829208,0.27669,0.970037
864,452.365,2,20.5214,24.8712,12.2977,1.5402,0.0405518,-0.410787,0.943364,0.220524,0.823998,0.274988,0.96255
865,457.212,2,20.5708,24.8163,12.2903,1.5402,0.0406995,-0.412656,0.806623,0.223136,0.81999,0.279593,0.949603
866,459.989,2,20.6123,24.7601,12.2711,1.55091,0.0406398,-0.414781,0.78529,0.224063,0.822881,0.282025,0.931466
867,457.549,2,20.5899,24.749,12.3775,1.55929,0.0407015,-0.414544,0.945293,0.223552,0.826236,0.284076,0.909348
868,459.424,2,20.602,24.7801,12.4574,1.55172,0.0415262,-0.415095,1.01559,0.222964,0.822021,0.287604,0.902563
869,460.805,2,20.5297,24.7632,12.5239,1.53945,0.0422713,-0.411223,1.22278,0.222951,0.828551,0.289115,0.905627
870,459.527,2,20.505,24.7018,12.5115,1.53945,0.0421762,-0.41008,1.36281,0.22314,0.8408,0.290816,0.901103
871,451.696,2,20.4929,24.6714,12.6576,1.52639,0.0425299,-0.409341,1.36221,0.223881,0.838784,0.292782,0.890684
872,450.905,2,20.4098,24.6395,12.799,1.52279,0.0424382,-0.4057,1.39459,0.223989,0.834249,0.291557,0.891081
873,452.837,2,20.4022,24.6165,12.8908,1.52641,0.0423601,-0.404299,1.49208,0.222817,0.827746,0.291269,0.889867
874,452.04,2,20.4152,24.6074,12.9524,1.52641,0.0422511,-0.405523,1.4995,0.221566,0.827237,0.289432,0.894773
875,459.73,2,20.4261,24.5936,12.9594,1.5457,0.0417383,-0.406617,1.49094,0.219623,0.822947,0.287566,0.903345
876,454.406,2,20.4404,24.5958,13.083,1.55192,0.0415172,-0.408376,1.47911,0.219281,0.822201,0.287358,0.895899
877,463.077,2,20.3998,24.62,13.1266,1.56401,0.0414697,-0.406727,1.44572,0.218862,0.83612,0.287053,0.885419
878,466.694,2,20.4103,24.6641,13.2041,1.57009,0.0420948,-0.406454,1.42316,0.218374,0.835834,0.288409,0.881154
879,457.32,2,20.3934,24.696,13.1895,1.56295,0.0424484,-0.4058,1.42448,0.217359,0.837079,0.290999,0.878242
880,463.674,2,20.4039,24.7635,13.1206,1.55793,0.0432292,-0.406129,1.47379,0.216325,0.833543,0.294862,0.875036
881,456.429,2,20.3969,24.7902,13.2267,1.54163,0.0436243,-0.405743,1.36228,0.216371,0.848024,0.295546,0.871174
882,454.948,2,20.4069,24.8079,13.3358,1.54932,0.0432155,-0.405776,1.3411,0.216454,0.844167,0.295607,0.864591
883,463.05,2,20.4076,24.8453,13.3564,1.56958,0.0424162,-0.406429,1.37887,0.216113,0.848821,0.294765,0.863458
884,466.739,2,20.3858,24.9096,13.3267,1.58459,0.0419496,-0.40518,1.34487,0.217066,0.855795,0.292822,0.869811
885,461.372,2,20.4335,24.9936,13.1985,1.59223,0.0418267,-0.406538,1.32006,0.218392,0.851915,0.28999,0.873543
886,455.141,2,20.5211,25.0222,13.1404,1.59222,0.0418181,-0.409978,1.28525,0.219039,0.84005,0.290362,0.873293
887,458.076,2,20.5905,25.0895,13.1338,1.58985,0.0422542,-0.413477,1.25711,0.219597,0.823656,0.291381,0.871009
888,447.141,2,20.6016,25.1063,13.0581,1.58347,0.0418831,-0.414604,1.22725,0.220993,0.813948,0.292503,0.86387
889,450.166,2,20.5828,25.0485,12.9941,1.58573,0.041575,-0.413586,1.11415,0.220402,0.814331,0.291832,0.851807
890,453.017,2,20.5892,25.0795,12.9475,1.58857,0.0409542,-0.414196,1.11605,0.220243,0.816423,0.292438,0.853893
891,453.284,2,20.5459,25.0838,12.9751,1.58603,0.0407424,-0.413295,1.1411,0.219685,0.820392,0.29282,0.854852
892,456.659,2,20.5927,25.0973,12.8913,1.58603,0.0408454,-0.415057,1.04451,0.218951,0.826953,0.29367,0.847472
893,460.363,2,20.6039,25.0662,12.9217,1.59426,0.0404772,-0.4152,0.980203,0.218647,0.839376,0.292057,0.848395
894,457.533,2,20.6176,25.0339,12.9707,1.60012,0.0401502,-0.417159,0.892019,0.218791,0.845775,0.290195,0.84765
895,456.021,2,20.6422,25.0278,13.0075,1.60177,0.0398731,-0.418245,0.867471,0.218829,0.848867,0.289012,0.853291
896,459.212,2,20.6243,24.9341,12.8869,1.60729,0.0400165,-0.417132,0.797163,0.217922,0.852413,0.286272,0.850946
897,467.921,2,20.6349,24.8591,12.8469,1.61301,0.0406044,-0.416728,0.755074,0.217436,0.851673,0.284757,0.85332
898,455.277,2,20.6619,24.9045,12.7241,1.60473,0.040692,-0.417025,0.70102,0.217986,0.854057,0.282749,0.863591
899,451.881,2,20.6392,24.8671,12.662,1.61481,0.0399335,-0.415834,0.685465,0.217551,0.856107,0.278778,0.863109
900,448.248,2,20.6334,24.8263,12.6755,1.61888,0.0394296,-0.415395,0.646708,0.217502,0.854926,0.275645,0.860023
901,454.373,2,20.6227,24.7692,12.6618,1.61273,0.0397382,-0.414602,0.710058,0.217281,0.852919,0.273913,0.865784
902,453.525,2,20.5872,24.6867,12.6759,1.62525,0.0387019,-0.412539,0.695164,0.217062,0.853037,0.272738,0.870387
903,463.811,2,20.5771,24.5769,12.7997,1.63565,0.0387194,-0.412434,0.724567,0.217122,0.85357,0.273009,0.866357
904,460.314,2,20.4927,24.456,12.813,1.63774,0.0388227,-0.409168,0.779754,0.217131,0.860405,0.273114,0.860987
905,458.681,2,20.4594,24.3319,12.9126,1.63333,0.0387829,-0.408482,0.781261,0.217109,0.872199,0.273156,0.865869
906,453.869,2,20.4008,24.2504,13.0431,1.6286,0.0383145,-0.4059,0.819965,0.217514,0.889762,0.27281,0.868612
907,460.691,2,20.3781,24.2865,13.1491,1.62859,0.0378929,-0.404639,0.789988,0.218598,0.901709,0.273599,0.878327
908,466.309,2,20.3997,24.259,13.146,1.63303,0.0379751,-0.404437,0.807392,0.219394,0.906431,0.273907,0.881307
909,454.176,2,20.3494,24.1616,13.1975,1.62935,0.037954,-0.402199,0.828858,0.219139,0.908973,0.273866,0.880414
910,453.036,2,20.3405,24.1602,13.1306,1.62252,0.0378875,-0.401474,0.890731,0.220706,0.913512,0.273495,0.877919
911,464.001,2,20.3503,24.1442,13.1249,1.62932,0.0377157,-0.402297,0.897248,0.221575,0.914391,0.275475,0.874823
912,457.143,2,20.338,24.1228,13.001,1.62932,0.0377177,-0.401418,0.975154,0.221873,0.908571,0.277566,0.87193
913,463.469,2,20.3967,24.1248,12.9805,1.62933,0.0381072,-0.403437,1.00893,0.222543,0.909123,0.278912,0.865501
914,464.136,2,20.4046,24.1444,12.8518,1.63396,0.0382943,-0.404291,0.925916,0.221886,0.907867,0.279953,0.862368
915,460.001,2,20.4463,24.1741,12.7053,1.63396,0.0383617,-0.405914,0.900024,0.222303,0.903501,0.279788,0.866421
916,450.824,2,20.4526,24.1987,12.6877,1.63719,0.037745,-0.406608,0.904478,0.221891,0.902861,0.280958,0.860212
917,454.425,2,20.4893,24.2189,12.796,1.63218,0.0377828,-0.407913,0.946018,0.221458,0.908067,0.279825,0.86208
918,446.479,2,20.5139,24.2291,12.9065,1.61946,0.0376878,-0.408932,0.989011,0.220857,0.918358,0.278458,0.86474
919,451.437,2,20.5056,24.273,12.9104,1.61219,0.0378786,-0.408803,1.01153,0.220523,0.918625,0.277708,0.864349
920,452.823,2,20.4976,24.3304,12.9033,1.60026,0.0383432,-0.408547,0.986475,0.220297,0.913831,0.278032,0.868483
921,458.022,2,20.5133,24.375,12.8267,1.59341,0.0387687,-0.409015,0.948096,0.21968,0.914877,0.277146,0.8756
922,449.996,2,20.5202,24.404,12.7591,1.58313,0.03901,-0.408674,0.988939,0.219396,0.91726,0.274749,0.881849
923,452.028,2,20.5228,24.4314,12.7134,1.57889,0.039037,-0.40898,0.934686,0.219306,0.921337,0.273665,0.882567
924,449.369,2,20.5089,24.4463,12.7298,1.58318,0.0385875,-0.408841,0.88323,0.219069,0.917419,0.271976,0.8856
925,450.925,2,20.4894,24.4473,12.7091,1.58318,0.0384615,-0.407871,0.814396,0.219938,0.913155,0.271258,0.884596
926,458.733,2,20.5089,24.4827,12.5931,1.58624,0.0386105,-0.408166,0.811711,0.219855,0.908875,0.272993,0.879956
927,460.056,2,20.4938,24.5317,12.5738,1.58624,0.0388022,-0.407379,0.807276,0.220076,0.909778,0.274155,0.879702
928,455.099,2,20.5191,24.5341,12.5664,1.58824,0.0384753,-0.408765,0.775842,0.220874,0.90922,0.275438,0.879962
929,461.806,2,20.5231,24.5178,12.5898,1.5861,0.0387322,-0.408498,0.80165,0.221083,0.913987,0.276374,0.880567
930,458.617,2,20.5227,24.4809,12.6618,1.58844,0.0388995,-0.40874,0.820147,0.22086,0.91305,0.276581,0.875699
931,459.69,2,20.5023,24.444,12.6775,1.59485,0.0387093,-0.408378,0.768536,0.220858,0.91158,0.277883,0.872524
932,465.945,2,20.535,24.4529,12.7102,1.59589,0.0387997,-0.409458,0.834852,0.221003,0.911225,0.280995,0.877124
933,476.246,2,20.5835,24.5085,12.7451,1.6028,0.0389189,-0.411311,0.840039,0.222013,0.914424,0.282548,0.884098
934,457.07,2,20.6105,24.5525,12.688,1.59943,0.0391804,-0.412135,0.917571,0.222057,0.910203,0.283474,0.879992
935,451.082,2,20.6296,24.5649,12.7079,1.59943,0.0391113,-0.412497,0.978567,0.22182,0.908185,0.284054,0.871534
936,452.865,2,20.6076,24.5894,12.6737,1.59671,0.0391215,-0.411958,0.980281,0.221328,0.909231,0.284276,0.867938
937,467.895,2,20.6015,24.6616,12.6853,1.59836,0.0391896,-0.411935,0.978981,0.221239,0.912324,0.286439,0.87314
938,464.396,2,20.564,24.6776,12.6459,1.59837,0.0392665,-0.410383,0.988428,0.221207,0.915357,0.287958,0.873293
939,464.242,2,20.5323,24.7149,12.6558,1.59837,0.0392872,-0.409008,1.01423,0.220967,0.917863,0.28998,0.876976
940,455.266,2,20.5193,24.6966,12.6768,1.59513,0.0391574,-0.408391,1.01646,0.221066,0.914486,0.292992,0.876594
941,455.673,2,20.515,24.6895,12.6765,1.59513,0.0390452,-0.408036,0.964115,0.221563,0.911037,0.29575,0.870967
942,460.128,2,20.531,24.6758,12.6017,1.59388,0.0390736,-0.40862,0.987327,0.222214,0.909108,0.297388,0.869797
943,459.867,2,20.5105,24.6624,12.646,1.59137,0.0391414,-0.408358,1.04712,0.222024,0.906388,0.299772,0.871196
944,459.552,2,20.5253,24.6688,12.6476,1.5946,0.0390863,-0.409503,1.06586,0.221033,0.901749,0.301078,0.871712
945,459.346,2,20.4985,24.7097,12.603,1.59824,0.0389763,-0.408601,1.10231,0.220107,0.899794,0.300656,0.875316
946,464.02,2,20.5041,24.74,12.5627,1.5955,0.0392047,-0.40897,1.13376,0.220235,0.903239,0.301479,0.875228
947,452.266,2,20.5204,24.7255,12.5672,1.58926,0.0392381,-0.40923,1.16023,0.220823,0.898431,0.30172,0.877428
948,456.384,2,20.5292,24.7188,12.5171,1.59274,0.0390448,-0.409102,1.20622,0.220907,0.89508,0.302085,0.874674
949,464.806,2,20.5639,24.7524,12.4339,1.59274,0.0391494,-0.410712,1.17584,0.220721,0.893832,0.303766,0.879685
950,450.353,2,20.5827,24.7972,12.4462,1.58344,0.0392278,-0.411639,1.17991,0.220712,0.891129,0.304222,0.88398
951,448.904,2,20.5827,24.8336,12.4707,1.5875,0.0385447,-0.412244,1.21688,0.220169,0.888535,0.303928,0.887202
952,464.958,2,20.5684,24.8662,12.4944,1.58412,0.0389651,-0.411943,1.18399,0.219502,0.885989,0.302972,0.897697
953,451.892,2,20.5338,24.8976,12.536,1.58196,0.038714,-0.410885,1.16529,0.219245,0.883725,0.303423,0.904107
954,450.773,2,20.5087,24.8999,12.6142,1.57655,0.0387342,-0.410305,1.17372,0.218739,0.885529,0.302435,0.907257
955,454.785,2,20.5168,24.8908,12.6068,1.57729,0.0386616,-0.411163,1.20676,0.21858,0.887939,0.299666,0.910227
956,463.13,2,20.5406,24.854,12.5918,1.58225,0.0387178,-0.412523,1.1706,0.218568,0.890728,0.298498,0.905921
957,458.51,2,20.5394,24.8266,12.6337,1.58393,0.0389078,-0.412744,1.11977,0.218549,0.889776,0.296621,0.901964
958,460.305,2,20.5678,24.8141,12.6358,1.59038,0.03875,-0.413617,1.0483,0.218944,0.887543,0.296052,0.899163
959,459.802,2,20.569,24.8339,12.628,1.5878,0.0391553,-0.413557,1.04124,0.219217,0.883526,0.294824,0.897875
960,457.073,2,20.5933,24.8309,12.5749,1.58781,0.0392922,-0.41393,1.03963,0.219287,0.878803,0.294949,0.895888
961,456.162,2,20.6041,24.8469,12.5005,1.58656,0.0394046,-0.414147,1.05146,0.218959,0.875938,0.29521,0.89549
962,460.73,2,20.6026,24.8743,12.4589,1.58656,0.0395477,-0.413631,1.0149,0.219342,0.875772,0.295405,0.893432
963,460.635,2,20.6195,24.8909,12.4944,1.59004,0.0395053,-0.414131,1.05029,0.21931,0.879189,0.294445,0.890929
964,453.327,2,20.6167,24.9013,12.4819,1.58768,0.0396961,-0.413908,1.08395,0.219098,0.877913,0.292939,0.888458
965,449.577,2,20.6341,24.9083,12.4845,1.58767,0.0394472,-0.41469,1.15299,0.219531,0.881154,0.29103,0.886565
966,455.532,2,20.6286,24.9505,12.4855,1.58292,0.0395636,-0.414412,1.20091,0.220343,0.882703,0.290139,0.887991
967,456.352,2,20.6615,24.9573,12.4282,1.57836,0.0397338,-0.415701,1.26477,0.221083,0.884556,0.288622,0.889976
968,450.466,2,20.6639,24.9563,12.4648,1.57698,0.0396093,-0.4161,1.28945,0.220975,0.885795,0.287426,0.891131
969,463.48,2,20.7029,24.9634,12.4288,1.5739,0.0397701,-0.417535,1.34518,0.221613,0.892524,0.287349,0.892552
970,450.505,2,20.6963,24.9454,12.5353,1.5686,0.0398001,-0.417643,1.3516,0.221653,0.892271,0.286581,0.896153
971,458.207,2,20.7083,24.9411,12.621,1.56722,0.0398408,-0.418229,1.38148,0.222198,0.893218,0.28668,0.896445
972,457.264,2,20.699,24.9477,12.714,1.56722,0.0398321,-0.417927,1.3959,0.222915,0.891847,0.286266,0.8962
973,459.414,2,20.7072,24.9428,12.7634,1.56839,0.0397664,-0.418042,1.4133,0.222875,0.894772,0.285668,0.89926
974,455.371,2,20.7202,24.9242,12.7271,1.5684,0.0398887,-0.418643,1.41901,0.223018,0.891067,0.285089,0.896821
975,450.372,2,20.7108,24.9127,12.7495,1.56721,0.0397868,-0.418294,1.46195,0.223424,0.88942,0.284043,0.898032
976,459.979,2,20.7353,24.9343,12.6833,1.56722,0.0400327,-0.419197,1.49944,0.223368,0.888202,0.282952,0.897555
977,460.025,2,20.7405,24.9336,12.6383,1.57131,0.0399748,-0.419544,1.50837,0.223988,0.885664,0.283474,0.892496
978,455.516,2,20.7089,24.911,12.5772,1.56977,0.0401112,-0.418096,1.51096,0.223993,0.883091,0.28356,0.890765
979,445.903,2,20.6839,24.8777,12.5864,1.56976,0.0397345,-0.417119,1.5021,0.22404,0.88069,0.283125,0.892681
980,453.932,2,20.6703,24.8689,12.5884,1.56734,0.0397332,-0.41633,1.50842,0.22391,0.881363,0.282723,0.896821
981,452.361,2,20.6783,24.8493,12.6297,1.56293,0.0397464,-0.416063,1.49278,0.224212,0.883317,0.282513,0.900003
982,455.866,2,20.6835,24.8311,12.6562,1.55686,0.0399629,-0.416027,1.46134,0.224263,0.886647,0.282024,0.902551
983,460.349,2,20.6907,24.8103,12.6398,1.55775,0.0400856,-0.416271,1.42791,0.224429,0.885573,0.281068,0.904557
984,460.963,2,20.679,24.7748,12.6461,1.55532,0.0403148,-0.415935,1.41546,0.224532,0.888417,0.280003,0.906385
985,457.78,2,20.6794,24.7648,12.6044,1.55661,0.040102,-0.415844,1.38124,0.224653,0.892379,0.279964,0.909318
986,451.171,2,20.6669,24.7532,12.6098,1.55442,0.0401768,-0.41536,1.34607,0.224518,0.891088,0.278608,0.910757
987,444.476,2,20.678,24.7527,12.5659,1.55204,0.0399997,-0.415458,1.33043,0.224488,0.889596,0.277103,0.915676
988,449.705,2,20.6682,24.7559,12.4956,1.55038,0.0400572,-0.414699,1.29669,0.224452,0.887576,0.27608,0.915794
989,448.68,2,20.6835,24.743,12.4815,1.54947,0.0400745,-0.415431,1.27361,0.22425,0.88505,0.275269,0.914918
990,449.63,2,20.6812,24.721,12.4804,1.54638,0.0401728,-0.415653,1.22996,0.224003,0.882586,0.274749,0.915996
991,452.565,2,20.7036,24.7044,12.4703,1.54898,0.0399678,-0.416789,1.19437,0.223846,0.883881,0.273622,0.918046
992,461.627,2,20.7036,24.6988,12.4843,1.54789,0.0400077,-0.416685,1.17014,0.224189,0.889973,0.272823,0.922223
993,456.799,2,20.6976,24.6975,12.4691,1.54974,0.0399386,-0.41648,1.15642,0.224409,0.892928,0.271714,0.922241
994,450.515,2,20.6905,24.6857,12.4998,1.54824,0.0399518,-0.416445,1.15222,0.224114,0.895751,0.270172,0.923257
995,456.235,2,20.6828,24.6529,12.5496,1.54459,0.0401235,-0.416084,1.12042,0.223805,0.901106,0.269559,0.924182
996,457.764,2,20.6677,24.6394,12.5455,1.54459,0.0400607,-0.415532,1.09564,0.223639,0.90495,0.268757,0.929443
997,451.605,2,20.6513,24.6095,12.5082,1.54064,0.0402154,-0.414759,1.07591,0.223403,0.905982,0.268204,0.929681
998,452.551,2,20.6231,24.5963,12.5001,1.53834,0.0403235,-0.41354,1.04263,0.223102,0.907018,0.267601,0.929998
999,448.272,2,20.6012,24.5909,12.4923,1.53816,0.0402127,-0.412689,1.00367,0.222942,0.909592,0.266595,0.929241
1000,459.479,2,20.5851,24.5975,12.4825,1.53723,0.0403723,-0.411908,0.981154,0.223129,0.911069,0.266242,0.928877
1001,445.277,2,20.5843,24.6124,12.4864,1.53222,0.0403703,-0.411857,0.958022,0.223165,0.912302,0.266579,0.928005
1002,452.892,2,20.5624,24.6101,12.4699,1.53084,0.0403864,-0.410904,0.942487,0.223328,0.912197,0.266821,0.927571
1003,453.148,2,20.5529,24.6045,12.4662,1.52719,0.040564,-0.410327,0.916887,0.223337,0.911355,0.267014,0.927194
1004,465.342,2,20.5659,24.6048,12.4378,1.52664,0.0408017,-0.410836,0.917612,0.222902,0.911622,0.267604,0.929203
1005,459.592,2,20.5744,24.602,12.4282,1.52907,0.0407475,-0.41108,0.918878,0.223148,0.908658,0.268219,0.930594
1006,459.789,2,20.5834,24.6066,12.4593,1.53305,0.0406106,-0.411578,0.895521,0.223023,0.907399,0.268786,0.931432
1007,456.388,2,20.5739,24.617,12.4833,1.53273,0.0407623,-0.411262,0.894416,0.222841,0.903455,0.269232,0.930012
1008,458.196,2,20.5681,24.6004,12.4826,1.53127,0.0408589,-0.411029,0.886311,0.222811,0.902763,0.270263,0.929753
1009,450.322,2,20.571,24.5907,12.4751,1.52941,0.0409358,-0.41091,0.894113,0.222837,0.900636,0.27054,0.927181
1010,456.128,2,20.5826,24.6091,12.4565,1.52757,0.0410056,-0.411272,0.893087,0.222651,0.902067,0.270988,0.928049
1011,464.113,2,20.5768,24.6273,12.4612,1.52756,0.041184,-0.411065,0.901566,0.222644,0.899289,0.271489,0.930446
1012,464.871,2,20.592,24.6183,12.4875,1.52746,0.0414591,-0.411679,0.917398,0.222731,0.897254,0.271151,0.930385
1013,458.45,2,20.5841,24.6131,12.487,1.52903,0.0414664,-0.41143,0.929832,0.222715,0.899276,0.270633,0.928411
1014,450.936,2,20.5768,24.6068,12.4738,1.52745,0.0415876,-0.411044,0.938749,0.222603,0.898876,0.270376,0.923843
1015,450.34,2,20.5569,24.6081,12.464,1.52745,0.0415589,-0.410403,0.93383,0.222704,0.898396,0.269899,0.921238
1016,459.771,2,20.5538,24.5944,12.4807,1.52957,0.0416406,-0.410174,0.940657,0.222397,0.894962,0.270542,0.91922
1017,464.508,2,20.5578,24.6041,12.481,1.52957,0.0417974,-0.410198,0.958169,0.222511,0.893242,0.271769,0.917644
1018,460.784,2,20.5618,24.5881,12.4781,1.52957,0.0420204,-0.410303,0.99777,0.222832,0.891802,0.271064,0.915118
1019,455.991,2,20.5354,24.5881,12.4704,1.52958,0.0420737,-0.409179,1.0191,0.22285,0.891826,0.270919,0.914111
1020,462.093,2,20.5399,24.5787,12.493,1.52791,0.0420307,-0.409367,1.04275,0.223107,0.895098,0.271517,0.919458
1021,465.924,2,20.536,24.5713,12.4599,1.52742,0.0421511,-0.409371,1.05067,0.223238,0.895619,0.271719,0.922358
1022,467.533,2,20.5372,24.555,12.4402,1.5265,0.0423236,-0.409478,1.03376,0.223445,0.897223,0.271492,0.924714
1023,471.048,2,20.5423,24.5494,12.4085,1.52591,0.0425688,-0.409497,1.02868,0.223576,0.898195,0.271124,0.927435
1024,458.859,2,20.5449,24.5656,12.4272,1.52591,0.0426553,-0.409519,1.02731,0.223703,0.897576,0.270878,0.926313
1025,458.667,2,20.5541,24.58,12.4378,1.52591,0.0426861,-0.40998,1.01643,0.223618,0.897663,0.270872,0.927166
1026,462.778,2,20.5601,24.6007,12.4478,1.52519,0.0428638,-0.410232,0.996264,0.223654,0.89665,0.270943,0.926693
1027,456.547,2,20.5544,24.5949,12.482,1.52364,0.042984,-0.4103,0.962004,0.223462,0.896293,0.270549,0.926571
1028,453.506,2,20.5564,24.596,12.5238,1.52364,0.0430425,-0.410157,0.958109,0.223516,0.8945,0.270085,0.924385
1029,455.741,2,20.5527,24.6091,12.5494,1.52364,0.0430757,-0.409855,0.984722,0.22347,0.893655,0.269526,0.924527
1030,459.453,2,20.5312,24.6119,12.5712,1.52468,0.0430259,-0.40893,1.0086,0.223421,0.896582,0.269249,0.924049
1031,455.945,2,20.5327,24.6004,12.5904,1.52467,0.0429983,-0.408841,1.03541,0.223451,0.899438,0.268934,0.922478
1032,457.778,2,20.5245,24.5837,12.5943,1.52352,0.0430511,-0.408531,1.04967,0.223376,0.903168,0.268563,0.921185
1033,452.763,2,20.5257,24.572,12.5745,1.52073,0.0430628,-0.408385,1.0342,0.223478,0.906031,0.268607,0.920339
1034,462.649,2,20.5327,24.5598,12.5307,1.52186,0.0430506,-0.408684,1.03486,0.223583,0.906234,0.269331,0.91962
1035,448.393,2,20.5332,24.5455,12.562,1.52132,0.0429617,-0.408786,1.0485,0.223305,0.905254,0.269683,0.91874
1036,452.78,2,20.5354,24.5319,12.5707,1.52077,0.0430086,-0.409072,1.06671,0.223428,0.904203,0.268938,0.917546
1037,455.777,2,20.539,24.5223,12.5824,1.52077,0.042998,-0.409178,1.07191,0.223577,0.904624,0.268843,0.917185
1038,463.321,2,20.5359,24.5126,12.5992,1.52201,0.0429603,-0.409239,1.07024,0.223694,0.906509,0.269082,0.917307
1039,464.104,2,20.5475,24.4998,12.585,1.52431,0.0429068,-0.409883,1.07845,0.223619,0.907674,0.269395,0.917342
1040,465.494,2,20.544,24.4838,12.5675,1.52343,0.0431317,-0.409794,1.08467,0.223482,0.906487,0.269485,0.91654
1041,473.087,2,20.553,24.4759,12.5448,1.52515,0.0432428,-0.410059,1.08933,0.223515,0.908219,0.27012,0.915252
1042,466.75,2,20.5657,24.4711,12.5096,1.52675,0.0432557,-0.410535,1.09292,0.2236,0.909938,0.270243,0.915038
1043,457.405,2,20.5575,24.4662,12.4848,1.52588,0.0432656,-0.410161,1.06576,0.223623,0.908686,0.270385,0.916897
1044,462.498,2,20.5474,24.4643,12.4787,1.52319,0.0434146,-0.409827,1.02988,0.223545,0.908216,0.270728,0.919245
1045,471.294,2,20.5335,24.4548,12.4804,1.52317,0.0435587,-0.409245,1.00604,0.223482,0.910348,0.270711,0.920296
1046,457.43,2,20.5299,24.442,12.5028,1.52572,0.043448,-0.409336,0.996769,0.22331,0.910148,0.270662,0.918793
1047,454.762,2,20.5271,24.4111,12.5406,1.52942,0.0431884,-0.409406,0.984977,0.223129,0.909731,0.27075,0.917511
1048,464.544,2,20.5331,24.3725,12.5471,1.53094,0.0431535,-0.409687,0.984008,0.223046,0.91144,0.271135,0.916927
1049,459.925,2,20.5347,24.3537,12.5579,1.53023,0.0431367,-0.409905,0.973776,0.222978,0.912977,0.271157,0.918965
1050,464.343,2,20.5381,24.339,12.5768,1.52996,0.0431786,-0.410073,0.960572,0.222949,0.913697,0.271202,0.921219
1051,470.112,2,20.5301,24.3377,12.5671,1.5301,0.043267,-0.409679,0.954631,0.222795,0.91809,0.270778,0.922645
1052,465.913,2,20.5298,24.3384,12.5736,1.53237,0.0432269,-0.409457,0.946377,0.222886,0.920094,0.270335,0.923062
1053,457.932,2,20.5377,24.3289,12.5814,1.53238,0.0432736,-0.409725,0.942192,0.22298,0.921149,0.270005,0.920725
1054,446.155,2,20.5366,24.3295,12.5882,1.53122,0.043173,-0.409642,0.947084,0.222967,0.921034,0.269638,0.920574
1055,453.426,2,20.5407,24.3385,12.5959,1.52887,0.0431886,-0.409784,0.953129,0.222871,0.922247,0.269507,0.921883
1056,462.67,2,20.5432,24.3453,12.5932,1.52874,0.0432739,-0.409811,0.972766,0.222955,0.921564,0.269311,0.922241
1057,473.167,2,20.5481,24.3542,12.5918,1.52878,0.0433612,-0.410068,0.985156,0.22284,0.923695,0.269367,0.925555
1058,464.53,2,20.5405,24.3662,12.5956,1.52939,0.0433064,-0.409814,0.998519,0.222741,0.926558,0.269771,0.925973
1059,466.89,2,20.5382,24.3783,12.5804,1.53071,0.043313,-0.40974,1.02121,0.222568,0.927836,0.269836,0.926651
1060,462.955,2,20.5383,24.3797,12.5736,1.52896,0.0434592,-0.409744,1.02275,0.222738,0.928211,0.270053,0.92446
1061,454.91,2,20.5348,24.3849,12.578,1.52896,0.0434364,-0.409521,1.02219,0.222679,0.927145,0.27027,0.923762
1062,457.361,2,20.5275,24.3931,12.5899,1.52784,0.0434894,-0.40925,1.02541,0.222566,0.927744,0.27055,0.921856
1063,455.153,2,20.5274,24.4026,12.6001,1.52743,0.0434123,-0.409111,1.02096,0.222641,0.929186,0.270988,0.920365
1064,465.193,2,20.53,24.4174,12.6027,1.52953,0.0433354,-0.40907,1.02673,0.222604,0.929612,0.27162,0.919718
1065,459.775,2,20.5343,24.4142,12.6176,1.52862,0.043353,-0.409226,1.03921,0.222503,0.930623,0.271876,0.919954
1066,461.353,2,20.5283,24.4105,12.6403,1.52862,0.0433383,-0.408897,1.05546,0.222639,0.932235,0.271921,0.919983
1067,459.092,2,20.5207,24.4238,12.6518,1.52978,0.043264,-0.408491,1.06052,0.222882,0.931055,0.271801,0.92078
1068,463.289,2,20.5264,24.4372,12.6714,1.52978,0.043265,-0.40874,1.06719,0.222996,0.930179,0.272004,0.922672
1069,452.357,2,20.531,24.4427,12.6452,1.52978,0.0432549,-0.408937,1.07117,0.222962,0.928282,0.271525,0.922807
1070,462.628,2,20.5297,24.4554,12.6129,1.53087,0.043198,-0.408894,1.0798,0.223069,0.928896,0.271485,0.923496
1071,460.163,2,20.5418,24.4713,12.5941,1.52879,0.0432581,-0.409329,1.10152,0.223176,0.928904,0.271574,0.925703
