iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,c,omega_Cl,omega_Q,omega_V1,omega_V2
2379,2.07766,2,13.513,2.95165,28.2566,40.1961,0.615341,0.446964,0.262325,2.14625,0.199939,7.31754e-08
2380,5.84116,2,13.514,2.95088,28.2498,40.1961,0.615104,0.446964,0.262365,2.14627,0.20001,7.31531e-08
2381,9.15963,2,13.5129,2.94736,28.2477,40.1961,0.61408,0.447525,0.262272,2.14803,0.199884,7.31333e-08
2382,13.8126,2,13.5127,2.94102,28.2516,40.1961,0.613959,0.447525,0.262112,2.1518,0.199934,7.32162e-08
2383,13.847,2,13.5158,2.938,28.2495,40.1961,0.61383,0.447525,0.262194,2.15309,0.200208,7.33096e-08
2384,19.3332,2,13.5158,2.93822,28.2415,40.1961,0.613956,0.447525,0.26209,2.15139,0.200364,7.35868e-08
2385,11.2086,2,13.5182,2.94047,28.2356,40.1961,0.614125,0.447525,0.262019,2.14834,0.200582,7.35684e-08
2386,11.0332,2,13.5196,2.93322,28.2395,40.1961,0.614246,0.447525,0.26199,2.14938,0.200585,7.34931e-08
2387,21.4178,2,13.521,2.92539,28.2404,40.1961,0.61443,0.447525,0.262323,2.15353,0.200592,7.35472e-08
2388,27.6327,2,13.5217,2.92306,28.2401,40.1961,0.614859,0.447525,0.2624,2.1575,0.200696,7.36356e-08
2389,27.4565,2,13.5189,2.91474,28.2333,40.1961,0.615103,0.447525,0.262546,2.16173,0.200853,7.37898e-08
2390,14.9877,2,13.5159,2.91023,28.2286,40.1961,0.61519,0.447525,0.262547,2.16227,0.201202,7.36844e-08
2391,8.79664,2,13.5158,2.90755,28.2226,40.1961,0.615093,0.447525,0.262547,2.16187,0.201467,7.35733e-08
2392,16.9875,2,13.5147,2.91458,28.2227,40.1961,0.615277,0.447525,0.262586,2.15903,0.201463,7.36608e-08
2393,16.3709,2,13.5156,2.91646,28.2219,40.1961,0.615115,0.447525,0.262614,2.16148,0.201671,7.37586e-08
2394,16.0234,2,13.5173,2.91042,28.2176,40.1961,0.614844,0.447525,0.262728,2.16374,0.201906,7.39368e-08
2395,6.9384,2,13.518,2.91234,28.2174,40.1961,0.614689,0.447525,0.262662,2.16154,0.201817,7.39986e-08
2396,16.4991,2,13.5149,2.89855,28.218,40.1961,0.614409,0.447525,0.26252,2.16749,0.201926,7.41098e-08
2397,9.24856,2,13.5134,2.88869,28.2258,40.1961,0.614101,0.447525,0.262573,2.16866,0.202066,7.41121e-08
2398,9.19214,2,13.5117,2.88146,28.2261,40.1961,0.613903,0.447525,0.262559,2.16856,0.202203,7.41243e-08
2399,7.47807,2,13.5121,2.87839,28.2339,40.1961,0.613815,0.447525,0.262648,2.16593,0.202125,7.41492e-08
2400,10.8179,2,13.5117,2.87045,28.2404,40.1961,0.613792,0.447525,0.262617,2.1645,0.202039,7.423e-08
2401,7.46873,2,13.5102,2.86195,28.2422,40.1961,0.612884,0.447949,0.262561,2.16388,0.202213,7.41975e-08
2402,8.11781,2,13.5092,2.85598,28.2465,40.1961,0.612491,0.447949,0.262603,2.16323,0.202544,7.42274e-08
2403,11.7171,2,13.5073,2.8445,28.2462,40.1961,0.612187,0.447949,0.262713,2.16586,0.202856,7.41722e-08
2404,11.6801,2,13.507,2.84185,28.247,40.1961,0.612083,0.447949,0.262795,2.16571,0.203,7.41637e-08
2405,15.5917,2,13.5054,2.8375,28.2458,40.1961,0.612027,0.447949,0.262666,2.16728,0.203183,7.4229e-08
2406,18.7468,2,13.5049,2.83487,28.2445,40.1961,0.612133,0.447949,0.262561,2.16881,0.203105,7.43885e-08
2407,9.31782,2,13.5052,2.83171,28.2495,40.1961,0.612242,0.447949,0.262576,2.16851,0.203102,7.42501e-08
2408,21.4372,2,13.5062,2.83218,28.2547,40.1961,0.612551,0.447949,0.262528,2.1664,0.202989,7.44782e-08
2409,19.0501,2,13.5072,2.83827,28.259,40.1961,0.612727,0.447949,0.26249,2.16551,0.202778,7.46894e-08
2410,2.71349,2,13.5089,2.834,28.2579,40.1961,0.612462,0.447949,0.262603,2.16628,0.202548,7.4654e-08
2411,14.9386,2,13.5098,2.83445,28.2551,40.1961,0.612707,0.447949,0.262804,2.16885,0.202343,7.45224e-08
2412,16.8767,2,13.5095,2.83163,28.25,40.1961,0.613048,0.447949,0.262973,2.17038,0.202202,7.43927e-08
2413,10.5879,2,13.5101,2.82975,28.2482,40.1961,0.61298,0.447949,0.262987,2.17192,0.20218,7.43563e-08
2414,1.41279,2,13.5108,2.8306,28.2508,40.1961,0.61267,0.447949,0.262956,2.17256,0.202014,7.43047e-08
2415,6.25701,2,13.5122,2.82726,28.253,40.1961,0.612513,0.447949,0.263044,2.17336,0.201813,7.43068e-08
2416,18.6791,2,13.512,2.82018,28.2581,40.1961,0.612537,0.447949,0.263037,2.17582,0.201918,7.43819e-08
2417,15.4115,2,13.5109,2.81872,28.2645,40.1961,0.61251,0.447949,0.263152,2.17619,0.202095,7.43804e-08
2418,14.2183,2,13.5105,2.81896,28.267,40.1961,0.612503,0.447949,0.263123,2.17543,0.202241,7.44376e-08
2419,18.717,2,13.5102,2.8236,28.2676,40.1961,0.612894,0.447949,0.263169,2.17349,0.202116,7.4473e-08
2420,4.60339,2,13.5098,2.82739,28.2684,40.1961,0.61269,0.447949,0.263268,2.17189,0.202108,7.443e-08
2421,2.47115,2,13.5083,2.82946,28.2708,40.1961,0.611316,0.448691,0.263249,2.17095,0.202003,7.43005e-08
2422,3.35586,2,13.5076,2.82883,28.2699,40.1961,0.611109,0.448691,0.263235,2.17002,0.202003,7.42e-08
2423,16.6155,2,13.5072,2.82724,28.2733,40.1961,0.611205,0.448691,0.263259,2.16849,0.20206,7.43019e-08
2424,29.4604,2,13.5074,2.82317,28.2764,40.1961,0.611772,0.448691,0.263274,2.16751,0.202199,7.44074e-08
2425,8.22679,2,13.5071,2.82263,28.2821,40.1961,0.611601,0.448691,0.263253,2.16607,0.202338,7.44077e-08
2426,12.0532,2,13.5065,2.82109,28.2938,40.1961,0.611443,0.448691,0.263262,2.16481,0.202675,7.4426e-08
2427,23.1586,2,13.5084,2.81756,28.2983,40.1961,0.611576,0.448691,0.263297,2.16614,0.202864,7.45839e-08
2428,16.8412,2,13.51,2.8012,28.309,40.1961,0.611587,0.448691,0.263335,2.17064,0.203086,7.45241e-08
2429,15.9374,2,13.5099,2.79407,28.3118,40.1961,0.611579,0.448691,0.263335,2.17118,0.203249,7.45929e-08
2430,21.067,2,13.5115,2.79247,28.3114,40.1961,0.611852,0.448691,0.263442,2.17025,0.203378,7.46586e-08
2431,22.9385,2,13.511,2.79836,28.3038,40.1961,0.612211,0.448691,0.263481,2.1695,0.203411,7.46818e-08
2432,4.52635,2,13.5109,2.80386,28.3024,40.1961,0.611888,0.448691,0.263475,2.16727,0.203442,7.47211e-08
2433,11.2699,2,13.5108,2.80587,28.3059,40.1961,0.611675,0.448691,0.263553,2.16705,0.20351,7.47845e-08
2434,12.5455,2,13.5092,2.80769,28.3071,40.1961,0.611878,0.448691,0.26361,2.16579,0.203576,7.46319e-08
2435,2.25947,2,13.5076,2.80622,28.3091,40.1961,0.611634,0.448691,0.263532,2.16244,0.203562,7.46471e-08
2436,6.92855,2,13.5078,2.80208,28.317,40.1961,0.611724,0.448691,0.263438,2.16101,0.203473,7.4556e-08
2437,10.4376,2,13.5088,2.80663,28.3207,40.1961,0.611711,0.448691,0.26343,2.15805,0.203513,7.46271e-08
2438,7.84752,2,13.5084,2.81115,28.3229,40.1961,0.611607,0.448691,0.263343,2.15564,0.203529,7.46801e-08
2439,8.88154,2,13.5082,2.80953,28.328,40.1961,0.61145,0.448691,0.263259,2.15568,0.20377,7.46389e-08
2440,12.0149,2,13.5099,2.80907,28.3309,40.1961,0.611584,0.448691,0.263158,2.15428,0.203851,7.46347e-08
2441,13.4158,2,13.5105,2.80745,28.3361,40.1961,0.612299,0.448324,0.263304,2.15273,0.204006,7.46428e-08
2442,17.1599,2,13.5105,2.8096,28.3448,40.1961,0.612503,0.448324,0.263279,2.15191,0.204106,7.46311e-08
2443,11.9288,2,13.5123,2.80203,28.3523,40.1961,0.612684,0.448324,0.263223,2.15284,0.203934,7.45884e-08
2444,12.5101,2,13.5126,2.79275,28.3655,40.1961,0.61268,0.448324,0.263235,2.15524,0.204009,7.44857e-08
2445,2.72779,2,13.5138,2.78566,28.372,40.1961,0.612416,0.448324,0.263403,2.15623,0.204243,7.42871e-08
2446,2.9277,2,13.5143,2.78729,28.3822,40.1961,0.612203,0.448324,0.263514,2.15363,0.204541,7.41622e-08
2447,9.63825,2,13.5143,2.79137,28.3857,40.1961,0.61215,0.448324,0.263467,2.15126,0.204712,7.41666e-08
2448,12.2895,2,13.5134,2.79399,28.3951,40.1961,0.612172,0.448324,0.263387,2.14925,0.205027,7.411e-08
2449,15.2765,2,13.5116,2.79941,28.3989,40.1961,0.612457,0.448324,0.263401,2.14829,0.204991,7.39692e-08
2450,4.44489,2,13.5115,2.79366,28.3952,40.1961,0.612369,0.448324,0.263342,2.1484,0.204989,7.38939e-08
2451,10.6067,2,13.5123,2.78699,28.3959,40.1961,0.612357,0.448324,0.263274,2.14917,0.205103,7.38696e-08
2452,16.5017,2,13.5124,2.78675,28.3957,40.1961,0.612436,0.448324,0.263228,2.14911,0.205157,7.39258e-08
2453,4.57255,2,13.5136,2.78271,28.4049,40.1961,0.612218,0.448324,0.263176,2.14921,0.205004,7.39734e-08
2454,8.70423,2,13.5149,2.78298,28.4158,40.1961,0.612339,0.448324,0.263137,2.14766,0.204969,7.39063e-08
2455,14.761,2,13.5154,2.78667,28.415,40.1961,0.612671,0.448324,0.263028,2.14476,0.204933,7.38953e-08
2456,18.1832,2,13.5157,2.78599,28.4199,40.1961,0.612913,0.448324,0.262975,2.14548,0.204916,7.38509e-08
2457,9.88214,2,13.5147,2.78638,28.425,40.1961,0.612817,0.448324,0.262903,2.14503,0.205055,7.38219e-08
2458,8.84681,2,13.515,2.78362,28.4208,40.1961,0.612722,0.448324,0.262867,2.1474,0.204867,7.3815e-08
2459,10.7781,2,13.5152,2.78119,28.4169,40.1961,0.612813,0.448324,0.262864,2.14912,0.204915,7.36566e-08
2460,8.3569,2,13.5145,2.78255,28.4157,40.1961,0.612762,0.448324,0.262847,2.15127,0.204781,7.35558e-08
2461,8.20818,2,13.5141,2.78228,28.413,40.1961,0.612302,0.448542,0.262743,2.15179,0.204654,7.35634e-08
2462,8.7933,2,13.5134,2.7852,28.4117,40.1961,0.612331,0.448542,0.262627,2.15219,0.204414,7.35625e-08
2463,10.0603,2,13.5127,2.79158,28.4179,40.1961,0.612489,0.448542,0.262562,2.14973,0.204435,7.34823e-08
2464,7.75365,2,13.5129,2.79743,28.4232,40.1961,0.612394,0.448542,0.26249,2.1482,0.204371,7.35294e-08
2465,-1.58849,2,13.514,2.80438,28.4224,40.1961,0.612264,0.448542,0.262438,2.14608,0.204206,7.34604e-08
2466,7.55753,2,13.5146,2.81009,28.4185,40.1961,0.612271,0.448542,0.262484,2.14583,0.204143,7.33839e-08
2467,1.73414,2,13.5154,2.80988,28.4165,40.1961,0.611975,0.448542,0.262489,2.14601,0.204116,7.33861e-08
2468,12.6696,2,13.5145,2.80847,28.4156,40.1961,0.611849,0.448542,0.262511,2.14645,0.20415,7.34715e-08
2469,20.6966,2,13.5139,2.80418,28.4169,40.1961,0.611989,0.448542,0.262616,2.14804,0.204259,7.34766e-08
2470,22.1306,2,13.5143,2.79162,28.4221,40.1961,0.612326,0.448542,0.262611,2.15234,0.204208,7.33796e-08
2471,15.3862,2,13.514,2.79124,28.4198,40.1961,0.612538,0.448542,0.262583,2.15286,0.204095,7.3338e-08
2472,26.8,2,13.5136,2.78803,28.4179,40.1961,0.612777,0.448542,0.262649,2.15474,0.203903,7.34971e-08
2473,22.9603,2,13.5127,2.78296,28.4221,40.1961,0.613047,0.448542,0.262594,2.15529,0.203978,7.35068e-08
2474,11.1932,2,13.5129,2.78327,28.4224,40.1961,0.613037,0.448542,0.262639,2.15581,0.203883,7.34907e-08
2475,14.2246,2,13.5129,2.78383,28.4219,40.1961,0.613131,0.448542,0.262609,2.15516,0.203897,7.35092e-08
2476,19.2458,2,13.5126,2.78093,28.4235,40.1961,0.613117,0.448542,0.262631,2.15723,0.204041,7.35558e-08
2477,13.5743,2,13.513,2.7793,28.4185,40.1961,0.613018,0.448542,0.262687,2.15893,0.204239,7.35401e-08
2478,17.3906,2,13.5121,2.78473,28.4139,40.1961,0.613047,0.448542,0.262707,2.15843,0.204305,7.3609e-08
2479,11.7315,2,13.5115,2.78507,28.4134,40.1961,0.612961,0.448542,0.262749,2.15807,0.204412,7.36208e-08
2480,8.34959,2,13.5117,2.78043,28.4147,40.1961,0.612882,0.448542,0.26272,2.15875,0.204358,7.36044e-08
2481,9.77988,2,13.5118,2.7804,28.4142,40.1961,0.612593,0.448715,0.26278,2.15839,0.204432,7.35262e-08
2482,12.5601,2,13.5121,2.7786,28.4181,40.1961,0.612517,0.448715,0.26291,2.15732,0.204632,7.35302e-08
2483,15.9681,2,13.5121,2.77004,28.4203,40.1961,0.612497,0.448715,0.262944,2.15888,0.204564,7.36265e-08
2484,22.214,2,13.513,2.76614,28.4241,40.1961,0.612769,0.448715,0.262871,2.15873,0.204544,7.37003e-08
2485,15.8591,2,13.5131,2.76864,28.4243,40.1961,0.612874,0.448715,0.262889,2.1583,0.204631,7.36968e-08
2486,6.8357,2,13.5136,2.76831,28.4236,40.1961,0.612817,0.448715,0.262934,2.15819,0.204645,7.36109e-08
2487,7.24078,2,13.5129,2.77066,28.4205,40.1961,0.612677,0.448715,0.262917,2.15652,0.204812,7.36045e-08
2488,5.88312,2,13.5125,2.77259,28.4195,40.1961,0.612421,0.448715,0.262934,2.15639,0.204937,7.35935e-08
2489,15.1487,2,13.5123,2.76936,28.4214,40.1961,0.61253,0.448715,0.262905,2.15566,0.205005,7.35956e-08
2490,13.3402,2,13.513,2.76929,28.4262,40.1961,0.612645,0.448715,0.262872,2.1554,0.205035,7.3567e-08
2491,24.7733,2,13.5115,2.75703,28.428,40.1961,0.612504,0.448715,0.262823,2.16167,0.205146,7.36765e-08
2492,26.2348,2,13.5116,2.75266,28.4288,40.1961,0.612529,0.448715,0.26292,2.16384,0.205328,7.37912e-08
2493,15.8205,2,13.512,2.75197,28.4312,40.1961,0.612466,0.448715,0.263003,2.16455,0.205472,7.3808e-08
2494,7.69855,2,13.5129,2.74992,28.4341,40.1961,0.612491,0.448715,0.262979,2.16483,0.205305,7.37753e-08
2495,13.3413,2,13.5132,2.74153,28.4339,40.1961,0.612444,0.448715,0.262883,2.16843,0.205219,7.37966e-08
2496,13.6048,2,13.5138,2.73779,28.4332,40.1961,0.612283,0.448715,0.262812,2.17092,0.205115,7.39244e-08
2497,-2.11349,2,13.5129,2.73517,28.4343,40.1961,0.61201,0.448715,0.26274,2.17179,0.205019,7.38581e-08
2498,4.7229,2,13.5131,2.73496,28.4334,40.1961,0.611936,0.448715,0.262659,2.17151,0.204858,7.38619e-08
2499,9.79225,2,13.5131,2.73787,28.4341,40.1961,0.612068,0.448715,0.262621,2.17049,0.204676,7.38305e-08
2500,14.0074,2,13.5127,2.73867,28.4325,40.1961,0.612014,0.448715,0.262654,2.17087,0.20453,7.39315e-08
2501,8.08876,2,13.5117,2.73771,28.4297,40.1961,0.612019,0.448642,0.262644,2.17135,0.204368,7.39843e-08
2502,14.2033,2,13.5116,2.73671,28.4296,40.1961,0.612008,0.448642,0.262643,2.17174,0.204357,7.39884e-08
2503,8.76711,2,13.5115,2.7371,28.4292,40.1961,0.61199,0.448642,0.262648,2.17163,0.204349,7.39952e-08
2504,5.52671,2,13.5116,2.73734,28.4293,40.1961,0.611973,0.448642,0.262639,2.17147,0.204367,7.39947e-08
2505,15.565,2,13.5115,2.73717,28.4294,40.1961,0.611979,0.448642,0.262637,2.17155,0.204371,7.39944e-08
2506,14.8565,2,13.5114,2.73754,28.4296,40.1961,0.611964,0.448642,0.262638,2.17171,0.204407,7.39909e-08
2507,13.2156,2,13.5114,2.738,28.4285,40.1961,0.61196,0.448642,0.262642,2.17168,0.204432,7.39858e-08
2508,6.13838,2,13.5114,2.73821,28.428,40.1961,0.611932,0.448642,0.262647,2.17162,0.204459,7.3983e-08
2509,7.58149,2,13.5114,2.73853,28.4283,40.1961,0.611924,0.448642,0.262642,2.17152,0.204464,7.3979e-08
2510,15.5247,2,13.5114,2.73842,28.4282,40.1961,0.61193,0.448642,0.26264,2.17146,0.204482,7.39812e-08
2511,10.0273,2,13.5113,2.73876,28.4281,40.1961,0.61193,0.448642,0.262635,2.17125,0.204492,7.39778e-08
2512,16.1668,2,13.5112,2.73908,28.4278,40.1961,0.611944,0.448642,0.262636,2.17115,0.204497,7.39759e-08
2513,14.2297,2,13.5112,2.73947,28.4277,40.1961,0.611953,0.448642,0.262643,2.17094,0.204517,7.39727e-08
2514,13.9206,2,13.5112,2.73973,28.4276,40.1961,0.611961,0.448642,0.26265,2.17084,0.204525,7.39725e-08
2515,13.4375,2,13.5112,2.74012,28.4272,40.1961,0.611981,0.448642,0.262656,2.17061,0.204519,7.39678e-08
2516,14.1247,2,13.5111,2.73987,28.4278,40.1961,0.611997,0.448642,0.262659,2.17048,0.204507,7.39693e-08
2517,11.7966,2,13.511,2.73992,28.4284,40.1961,0.611987,0.448642,0.262661,2.17034,0.204511,7.39762e-08
2518,16.258,2,13.5111,2.73968,28.4287,40.1961,0.611996,0.448642,0.262654,2.17041,0.204503,7.39865e-08
2519,2.82356,2,13.5111,2.73932,28.4284,40.1961,0.611964,0.448642,0.262652,2.17065,0.204495,7.39839e-08
2520,5.14982,2,13.511,2.7394,28.4283,40.1961,0.611941,0.448642,0.262651,2.17064,0.204487,7.3984e-08
2521,10.2454,2,13.511,2.73949,28.4279,40.1961,0.611939,0.448638,0.262647,2.17066,0.204484,7.39875e-08
2522,14.2909,2,13.511,2.7392,28.428,40.1961,0.611937,0.448638,0.262647,2.1708,0.204493,7.39868e-08
2523,17.9377,2,13.511,2.73856,28.4284,40.1961,0.61193,0.448638,0.262649,2.17099,0.2045,7.39966e-08
2524,11.6714,2,13.5111,2.73844,28.4286,40.1961,0.611927,0.448638,0.262664,2.17102,0.204499,7.39956e-08
2525,2.39474,2,13.5112,2.73808,28.4288,40.1961,0.611911,0.448638,0.262663,2.17108,0.204494,7.39853e-08
2526,3.32856,2,13.5112,2.73796,28.4293,40.1961,0.611885,0.448638,0.262661,2.17109,0.204498,7.39804e-08
2527,5.34597,2,13.5113,2.73816,28.4293,40.1961,0.611852,0.448638,0.262665,2.17111,0.204505,7.3984e-08
2528,11.7723,2,13.5113,2.7383,28.4295,40.1961,0.611848,0.448638,0.262659,2.17095,0.204526,7.39875e-08
2529,19.3635,2,13.5113,2.73821,28.4296,40.1961,0.611856,0.448638,0.262659,2.17081,0.20455,7.39948e-08
2530,17.2082,2,13.5114,2.73837,28.43,40.1961,0.611862,0.448638,0.26265,2.17062,0.204565,7.40056e-08
2531,16.6909,2,13.5114,2.73751,28.4305,40.1961,0.611884,0.448638,0.26264,2.1708,0.204559,7.40005e-08
2532,16.4831,2,13.5115,2.73655,28.4305,40.1961,0.6119,0.448638,0.262631,2.17106,0.204566,7.39944e-08
2533,15.7589,2,13.5115,2.73638,28.4306,40.1961,0.61192,0.448638,0.262632,2.17115,0.204566,7.39854e-08
2534,11.7953,2,13.5115,2.73621,28.4303,40.1961,0.611918,0.448638,0.26264,2.17112,0.204572,7.39847e-08
2535,-3.10172,2,13.5115,2.73631,28.4299,40.1961,0.611878,0.448638,0.262642,2.17101,0.204565,7.39827e-08
2536,8.09696,2,13.5115,2.73653,28.4298,40.1961,0.61186,0.448638,0.262643,2.17105,0.204551,7.39859e-08
2537,11.67,2,13.5115,2.73653,28.4297,40.1961,0.611839,0.448638,0.262638,2.17113,0.204561,7.39938e-08
2538,10.1654,2,13.5115,2.73652,28.43,40.1961,0.611833,0.448638,0.262646,2.17126,0.204562,7.3988e-08
2539,10.555,2,13.5116,2.73701,28.4294,40.1961,0.611839,0.448638,0.262651,2.17105,0.204564,7.39853e-08
2540,14.9722,2,13.5117,2.73758,28.4291,40.1961,0.611852,0.448638,0.262647,2.17106,0.204557,7.39873e-08
2541,3.79475,2,13.5116,2.73763,28.4286,40.1961,0.611794,0.448664,0.262641,2.17116,0.204555,7.39779e-08
2542,12.48,2,13.5117,2.73723,28.4286,40.1961,0.611779,0.448664,0.26264,2.17147,0.204551,7.39834e-08
2543,10.0887,2,13.5116,2.73724,28.4284,40.1961,0.611773,0.448664,0.26264,2.17164,0.204547,7.3976e-08
2544,7.5372,2,13.5117,2.73717,28.428,40.1961,0.611766,0.448664,0.262643,2.17182,0.204536,7.39689e-08
2545,0.817775,2,13.5117,2.73718,28.428,40.1961,0.611734,0.448664,0.262646,2.17195,0.204539,7.39585e-08
2546,9.81314,2,13.5118,2.73733,28.4276,40.1961,0.611733,0.448664,0.262645,2.172,0.204545,7.39518e-08
2547,6.03614,2,13.5119,2.73756,28.4271,40.1961,0.611721,0.448664,0.262653,2.172,0.204545,7.39452e-08
2548,15.893,2,13.5119,2.73789,28.4262,40.1961,0.611725,0.448664,0.262648,2.17198,0.20454,7.39566e-08
2549,10.2833,2,13.5118,2.73763,28.4263,40.1961,0.611703,0.448664,0.262656,2.17217,0.204534,7.3962e-08
2550,10.4971,2,13.5119,2.73793,28.4265,40.1961,0.611703,0.448664,0.262663,2.17207,0.204528,7.39623e-08
2551,0.167602,2,13.5119,2.73815,28.4269,40.1961,0.611679,0.448664,0.262667,2.17188,0.204518,7.39591e-08
2552,16.6011,2,13.5119,2.73811,28.427,40.1961,0.611686,0.448664,0.262663,2.17187,0.204528,7.39641e-08
2553,12.2088,2,13.5118,2.73798,28.427,40.1961,0.611681,0.448664,0.262658,2.17195,0.204529,7.3965e-08
2554,10.2282,2,13.5118,2.73842,28.4269,40.1961,0.611677,0.448664,0.262667,2.1718,0.20452,7.39677e-08
2555,12.7346,2,13.5118,2.73856,28.4273,40.1961,0.611686,0.448664,0.262668,2.17166,0.204511,7.39699e-08
2556,5.63619,2,13.5118,2.73865,28.4276,40.1961,0.611682,0.448664,0.262671,2.1715,0.204509,7.39668e-08
2557,9.85786,2,13.5118,2.73839,28.4275,40.1961,0.611678,0.448664,0.262665,2.17164,0.204505,7.39643e-08
2558,18.7047,2,13.5118,2.73855,28.4275,40.1961,0.6117,0.448664,0.262666,2.17166,0.204493,7.39681e-08
2559,14.3544,2,13.5117,2.73784,28.4275,40.1961,0.61171,0.448664,0.26266,2.17188,0.204482,7.39616e-08
2560,7.39028,2,13.5116,2.73733,28.4273,40.1961,0.611697,0.448664,0.262667,2.17193,0.204464,7.39629e-08
2561,22.6132,2,13.5116,2.73736,28.4275,40.1961,0.611617,0.448724,0.262669,2.17183,0.204472,7.39698e-08
2562,15.269,2,13.5116,2.73757,28.4276,40.1961,0.611622,0.448724,0.262659,2.17179,0.204481,7.3973e-08
2563,16.741,2,13.5115,2.73706,28.4277,40.1961,0.611624,0.448724,0.262653,2.17197,0.2045,7.397e-08
2564,8.98818,2,13.5116,2.73708,28.4277,40.1961,0.611622,0.448724,0.262644,2.17195,0.204507,7.39654e-08
2565,15.3727,2,13.5116,2.73731,28.4276,40.1961,0.611635,0.448724,0.262647,2.1719,0.204518,7.39606e-08
2566,8.20315,2,13.5116,2.73765,28.4273,40.1961,0.61162,0.448724,0.262658,2.17178,0.204519,7.3964e-08
2567,9.71997,2,13.5117,2.73737,28.4275,40.1961,0.611609,0.448724,0.262668,2.17181,0.204531,7.39615e-08
2568,3.56957,2,13.5116,2.73762,28.4276,40.1961,0.611596,0.448724,0.26267,2.17165,0.204525,7.39577e-08
2569,8.54384,2,13.5116,2.73761,28.4275,40.1961,0.611593,0.448724,0.262667,2.17173,0.204526,7.39472e-08
2570,5.58899,2,13.5116,2.73759,28.4272,40.1961,0.611591,0.448724,0.262675,2.17187,0.204504,7.39363e-08
2571,8.33146,2,13.5116,2.73765,28.4262,40.1961,0.611596,0.448724,0.262678,2.17189,0.204492,7.39281e-08
2572,4.24029,2,13.5116,2.73717,28.4259,40.1961,0.611598,0.448724,0.262667,2.17204,0.204476,7.3916e-08
2573,8.87727,2,13.5115,2.73673,28.4254,40.1961,0.611578,0.448724,0.262662,2.17219,0.204473,7.39206e-08
2574,9.9702,2,13.5115,2.73647,28.4252,40.1961,0.611566,0.448724,0.262659,2.17226,0.204465,7.39256e-08
2575,14.1806,2,13.5116,2.73576,28.4251,40.1961,0.611562,0.448724,0.262658,2.17254,0.204466,7.3929e-08
2576,7.03375,2,13.5117,2.73553,28.4249,40.1961,0.611554,0.448724,0.262657,2.17277,0.204467,7.39169e-08
2577,12.2429,2,13.5116,2.7354,28.4243,40.1961,0.611567,0.448724,0.262653,2.17287,0.204455,7.39095e-08
2578,13.2963,2,13.5116,2.73533,28.4237,40.1961,0.611574,0.448724,0.262652,2.17293,0.204453,7.39092e-08
2579,8.89382,2,13.5116,2.73557,28.4234,40.1961,0.611573,0.448724,0.262651,2.17275,0.204448,7.39114e-08
2580,8.51709,2,13.5116,2.73559,28.4234,40.1961,0.611571,0.448724,0.262655,2.1726,0.20444,7.39121e-08
2581,17.6653,2,13.5116,2.73514,28.4231,40.1961,0.611525,0.448744,0.262662,2.17285,0.204438,7.39252e-08
2582,11.7425,2,13.5117,2.7349,28.4233,40.1961,0.611522,0.448744,0.26266,2.17286,0.204447,7.39261e-08
2583,19.262,2,13.5116,2.7341,28.4232,40.1961,0.611542,0.448744,0.262662,2.17311,0.204443,7.39213e-08
2584,12.9073,2,13.5116,2.73424,28.423,40.1961,0.611547,0.448744,0.262656,2.17307,0.204441,7.39226e-08
2585,12.6335,2,13.5114,2.73459,28.4232,40.1961,0.611562,0.448744,0.262653,2.17289,0.204434,7.39187e-08
2586,17.8333,2,13.5111,2.73472,28.4233,40.1961,0.611582,0.448744,0.262658,2.17271,0.204438,7.39165e-08
2587,10.3887,2,13.5111,2.73501,28.4236,40.1961,0.611595,0.448744,0.262662,2.17259,0.204437,7.39074e-08
2588,14.3206,2,13.5111,2.7349,28.4243,40.1961,0.611618,0.448744,0.262659,2.1726,0.204427,7.3899e-08
2589,19.9847,2,13.511,2.73511,28.4244,40.1961,0.611641,0.448744,0.262655,2.17266,0.204431,7.38972e-08
2590,6.97227,2,13.511,2.73557,28.4239,40.1961,0.611632,0.448744,0.262653,2.17266,0.204426,7.38938e-08
2591,6.33336,2,13.511,2.73643,28.4229,40.1961,0.611615,0.448744,0.262652,2.17263,0.20442,7.3897e-08
2592,20.5973,2,13.511,2.73671,28.4224,40.1961,0.611633,0.448744,0.262646,2.17258,0.204425,7.3904e-08
2593,15.1117,2,13.5109,2.73721,28.4216,40.1961,0.611632,0.448744,0.262642,2.1725,0.204403,7.39198e-08
2594,10.4178,2,13.5109,2.73799,28.4207,40.1961,0.611638,0.448744,0.262642,2.17239,0.204386,7.39197e-08
2595,13.6095,2,13.5109,2.7385,28.4201,40.1961,0.611643,0.448744,0.262641,2.17237,0.204369,7.39283e-08
2596,13.2419,2,13.5109,2.73891,28.4199,40.1961,0.611656,0.448744,0.262639,2.17232,0.20437,7.39239e-08
2597,12.6489,2,13.5109,2.73912,28.42,40.1961,0.61167,0.448744,0.262641,2.17234,0.204361,7.39155e-08
2598,14.7909,2,13.5109,2.73922,28.4199,40.1961,0.611687,0.448744,0.262636,2.17238,0.204346,7.39157e-08
2599,21.0375,2,13.511,2.73909,28.4198,40.1961,0.611712,0.448744,0.262633,2.17258,0.204342,7.39142e-08
2600,14.2859,2,13.5109,2.73896,28.4199,40.1961,0.611719,0.448744,0.262638,2.17258,0.204355,7.39083e-08
