iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
3774,460.64,2,20.6223,28.572,23.1741,13.3052,1.87874,-0.415336,0.223777,0.87011,0.310642,0.761452
3775,440.465,2,20.6223,28.5742,23.1736,13.3054,1.8787,-0.415336,0.223781,0.870129,0.310635,0.761447
3776,437.643,2,20.6226,28.576,23.1731,13.3052,1.87865,-0.415345,0.223787,0.87015,0.310626,0.76144
3777,449.426,2,20.6225,28.5765,23.1726,13.305,1.87866,-0.415344,0.223789,0.870208,0.310611,0.761468
3778,453.655,2,20.6223,28.5779,23.1722,13.3047,1.8787,-0.415335,0.223798,0.870272,0.310592,0.761475
3779,449.953,2,20.6222,28.5787,23.1719,13.3043,1.8787,-0.415325,0.223802,0.870386,0.310571,0.761479
3780,447.565,2,20.6217,28.5797,23.1719,13.3046,1.87871,-0.415306,0.223801,0.870455,0.310542,0.761508
3781,439.186,2,20.6216,28.58,23.1717,13.3046,1.87869,-0.4153,0.223802,0.870475,0.310525,0.761486
3782,444.275,2,20.6214,28.5798,23.1718,13.3047,1.87872,-0.415292,0.223798,0.870474,0.310506,0.761454
3783,439.795,2,20.6214,28.5795,23.1718,13.3044,1.87872,-0.415284,0.223799,0.870431,0.3105,0.761415
3784,442.451,2,20.6215,28.5798,23.1716,13.304,1.87873,-0.41528,0.223804,0.87042,0.310496,0.761368
3785,448.831,2,20.6214,28.5786,23.1713,13.304,1.87878,-0.415272,0.223804,0.870385,0.310499,0.76133
3786,450.174,2,20.6213,28.5781,23.1713,13.3038,1.87882,-0.415267,0.223805,0.870326,0.310502,0.761343
3787,444.135,2,20.6211,28.5787,23.1711,13.3035,1.87879,-0.415261,0.223803,0.87036,0.310509,0.761353
3788,442.853,2,20.6211,28.5798,23.1709,13.3032,1.87875,-0.415261,0.223801,0.870385,0.310524,0.761354
3789,435.569,2,20.6211,28.5804,23.1709,13.303,1.87873,-0.415262,0.223799,0.870347,0.310523,0.761309
3790,437.469,2,20.6213,28.5805,23.1706,13.3029,1.87873,-0.415271,0.223798,0.870285,0.310526,0.761243
3791,431.417,2,20.6215,28.582,23.1704,13.3026,1.87867,-0.415275,0.2238,0.870244,0.310531,0.761198
3792,447.865,2,20.6216,28.5833,23.1701,13.3029,1.87869,-0.415277,0.223806,0.870198,0.310535,0.761196
3793,448.949,2,20.6217,28.5839,23.1698,13.3031,1.87874,-0.415279,0.22381,0.870166,0.310545,0.761129
3794,440.4,2,20.6215,28.585,23.1694,13.3031,1.8787,-0.415268,0.223819,0.870157,0.310557,0.761095
3795,446.664,2,20.6216,28.5845,23.1691,13.3035,1.87869,-0.415271,0.223823,0.870122,0.310585,0.761098
3796,441.018,2,20.6214,28.5838,23.1689,13.304,1.87864,-0.415263,0.223823,0.870156,0.310599,0.761087
3797,443.045,2,20.6213,28.5838,23.1687,13.3043,1.87861,-0.415253,0.223827,0.870197,0.310601,0.761089
3798,451.65,2,20.6212,28.5835,23.1686,13.304,1.87863,-0.415254,0.223827,0.870199,0.31061,0.761097
3799,447.007,2,20.6211,28.5828,23.1688,13.3031,1.8786,-0.415247,0.223828,0.870202,0.310627,0.76115
3800,453.805,2,20.6209,28.5827,23.1691,13.303,1.87862,-0.41524,0.223835,0.870225,0.310634,0.761181
3801,442.542,2,20.6205,28.5823,23.1694,13.3023,1.87862,-0.415227,0.223838,0.870195,0.310634,0.761166
3802,437.186,2,20.6204,28.5817,23.1695,13.3017,1.8786,-0.415222,0.223837,0.87014,0.310635,0.761134
3803,432.422,2,20.6202,28.581,23.1698,13.3006,1.87856,-0.415213,0.223838,0.870054,0.310638,0.761108
3804,443.057,2,20.6201,28.5805,23.1701,13.2999,1.87857,-0.415208,0.223842,0.869964,0.31064,0.76111
3805,443.847,2,20.6202,28.5793,23.1705,13.3003,1.87858,-0.415212,0.223837,0.869903,0.310652,0.761123
3806,441.996,2,20.6203,28.5782,23.171,13.3001,1.87857,-0.415211,0.22384,0.869864,0.310658,0.761109
3807,446.272,2,20.6204,28.5788,23.1709,13.3001,1.87859,-0.415219,0.223837,0.869874,0.310654,0.761078
3808,438.034,2,20.6205,28.5794,23.1709,13.3003,1.87856,-0.415216,0.223838,0.86986,0.310655,0.761047
3809,450.666,2,20.62,28.5807,23.1707,13.3003,1.87858,-0.415191,0.223835,0.869921,0.310656,0.761034
3810,442.769,2,20.6198,28.582,23.1703,13.3003,1.87855,-0.41518,0.223836,0.869952,0.310657,0.761057
3811,441.809,2,20.6199,28.5827,23.17,13.3004,1.87852,-0.415183,0.223835,0.869955,0.310666,0.761047
3812,441.427,2,20.6203,28.5825,23.1697,13.3003,1.87849,-0.415192,0.223841,0.869909,0.310688,0.761031
3813,441.603,2,20.6203,28.582,23.1696,13.2998,1.87846,-0.415196,0.22384,0.869896,0.310715,0.761008
3814,447.2,2,20.6204,28.5822,23.1696,13.2996,1.87845,-0.4152,0.223841,0.869921,0.310738,0.760974
3815,442.146,2,20.6206,28.5836,23.1695,13.2999,1.87843,-0.415211,0.223839,0.869888,0.310756,0.760976
3816,443.554,2,20.6205,28.5868,23.1691,13.3001,1.87842,-0.41521,0.223836,0.869886,0.310761,0.760977
3817,448.362,2,20.6207,28.5875,23.1688,13.3005,1.87845,-0.415214,0.223832,0.869873,0.310772,0.760951
3818,441.977,2,20.6207,28.5892,23.1686,13.3007,1.87843,-0.415213,0.223829,0.869872,0.310787,0.760923
3819,443.813,2,20.6206,28.5897,23.1684,13.3004,1.87844,-0.415209,0.223829,0.869836,0.310798,0.760904
3820,450.186,2,20.6208,28.5912,23.1684,13.3001,1.87849,-0.415218,0.223825,0.869804,0.310803,0.76088
3821,442.893,2,20.621,28.5927,23.1684,13.2998,1.87849,-0.415226,0.223826,0.869757,0.310808,0.76087
3822,446.754,2,20.6209,28.5931,23.1687,13.2991,1.87854,-0.415223,0.223821,0.86968,0.310807,0.760874
3823,457.002,2,20.6207,28.5925,23.169,13.2991,1.87858,-0.415214,0.223824,0.869659,0.310834,0.7609
3824,453.723,2,20.6204,28.5924,23.1693,13.2991,1.87861,-0.415202,0.223825,0.86962,0.310853,0.760924
3825,452.627,2,20.6205,28.59,23.1696,13.2988,1.87863,-0.415204,0.223826,0.86959,0.31087,0.760962
3826,449.283,2,20.6201,28.5877,23.1701,13.2986,1.87863,-0.415191,0.223821,0.86958,0.310898,0.760971
3827,452.468,2,20.6201,28.5857,23.1706,13.2984,1.87865,-0.415191,0.22382,0.869591,0.310925,0.760978
3828,452.208,2,20.6198,28.5821,23.1713,13.2982,1.87867,-0.415182,0.223823,0.869596,0.310942,0.760962
3829,450.972,2,20.6198,28.5804,23.1719,13.2989,1.87866,-0.415184,0.223825,0.869635,0.310963,0.760979
3830,448.678,2,20.6201,28.5793,23.1723,13.2994,1.87865,-0.415193,0.223828,0.869647,0.310983,0.760998
3831,447.815,2,20.6202,28.5777,23.1728,13.2993,1.87866,-0.415193,0.223835,0.869665,0.310989,0.760958
3832,443.689,2,20.6203,28.577,23.1732,13.2988,1.87866,-0.415192,0.223838,0.869636,0.31099,0.760945
3833,455.127,2,20.6206,28.5761,23.1735,13.2984,1.87873,-0.415205,0.223835,0.869622,0.310994,0.760936
3834,451.096,2,20.6205,28.5763,23.1739,13.2982,1.87876,-0.415198,0.223835,0.869594,0.310998,0.760973
3835,452.764,2,20.6203,28.5754,23.1741,13.2982,1.87879,-0.415188,0.22384,0.869582,0.311005,0.760997
3836,456.508,2,20.6203,28.5754,23.1745,13.298,1.87883,-0.415189,0.223841,0.869614,0.311011,0.761014
3837,456.454,2,20.6204,28.5758,23.1747,13.2974,1.87888,-0.41519,0.22385,0.869607,0.311015,0.761028
3838,442.981,2,20.6204,28.5753,23.1751,13.2968,1.87887,-0.415187,0.223854,0.869561,0.311005,0.761071
3839,439.332,2,20.6204,28.5753,23.1753,13.296,1.87883,-0.415188,0.223854,0.869547,0.310995,0.761118
3840,448.687,2,20.6206,28.5755,23.1755,13.2956,1.87886,-0.415196,0.223856,0.869586,0.31098,0.761102
3841,445.013,2,20.6203,28.5748,23.1758,13.2954,1.87888,-0.415185,0.223855,0.869571,0.310968,0.761093
3842,443.186,2,20.6199,28.5741,23.176,13.2951,1.8789,-0.415167,0.22385,0.869546,0.310964,0.761069
3843,433.649,2,20.6197,28.5736,23.1759,13.2948,1.87886,-0.41516,0.223846,0.869502,0.310955,0.761043
3844,431.955,2,20.6197,28.5749,23.1756,13.2944,1.87882,-0.415159,0.223841,0.86949,0.310942,0.761026
3845,434.116,2,20.6194,28.5767,23.1755,13.2942,1.87876,-0.415146,0.223841,0.869481,0.310944,0.761001
3846,446.543,2,20.6192,28.5787,23.1752,13.2941,1.87879,-0.415136,0.223836,0.869498,0.310941,0.760963
3847,447.214,2,20.619,28.5811,23.1749,13.2945,1.87881,-0.415129,0.223834,0.86951,0.310928,0.760971
3848,447.449,2,20.6191,28.5821,23.1746,13.2947,1.87884,-0.415133,0.223838,0.869498,0.310919,0.760964
3849,431.918,2,20.6192,28.5826,23.1747,13.2949,1.87879,-0.415143,0.223833,0.869481,0.3109,0.760948
3850,437.704,2,20.6195,28.5835,23.1748,13.2947,1.87877,-0.415153,0.223833,0.869486,0.310884,0.76093
3851,438.444,2,20.6197,28.5829,23.1748,13.295,1.87875,-0.415159,0.223831,0.869501,0.310872,0.760894
3852,447.906,2,20.6199,28.5825,23.1749,13.2951,1.87879,-0.415167,0.223829,0.869497,0.310861,0.760883
3853,446.217,2,20.62,28.5813,23.1752,13.2943,1.87882,-0.415171,0.223829,0.86948,0.310857,0.760855
3854,445.288,2,20.6201,28.5806,23.1755,13.2937,1.87884,-0.415175,0.223832,0.869476,0.310844,0.760824
3855,446.703,2,20.6208,28.5794,23.1759,13.2936,1.87884,-0.415198,0.223836,0.869515,0.310837,0.760819
3856,444.113,2,20.6208,28.5794,23.1763,13.2931,1.87881,-0.415198,0.223837,0.869569,0.310834,0.760837
3857,446.216,2,20.6209,28.5789,23.1769,13.2925,1.8788,-0.415202,0.223841,0.86963,0.310835,0.760801
3858,445.582,2,20.6211,28.5772,23.177,13.2923,1.87882,-0.415207,0.223837,0.869655,0.310816,0.760807
3859,447.925,2,20.6211,28.5766,23.1773,13.2924,1.87883,-0.41521,0.223838,0.869682,0.310801,0.760816
3860,444.074,2,20.6212,28.5755,23.1773,13.2925,1.87883,-0.415215,0.223836,0.869706,0.310787,0.760835
3861,452.8,2,20.6207,28.5755,23.1772,13.2918,1.87886,-0.41519,0.22384,0.869754,0.310782,0.760843
3862,454.896,2,20.6207,28.5773,23.177,13.2914,1.8789,-0.415192,0.223847,0.869783,0.310775,0.760841
3863,450.874,2,20.6208,28.5788,23.1769,13.2909,1.87893,-0.415193,0.223855,0.869782,0.310771,0.760848
3864,445.54,2,20.6208,28.5793,23.1771,13.2902,1.87894,-0.415185,0.223857,0.869737,0.310758,0.760891
3865,442.543,2,20.6209,28.5775,23.1772,13.2894,1.87891,-0.415186,0.223861,0.869722,0.310763,0.760909
3866,450.214,2,20.6207,28.5763,23.1772,13.2894,1.87892,-0.415178,0.223866,0.869735,0.310772,0.760898
3867,450.884,2,20.6207,28.577,23.1774,13.2892,1.87893,-0.415178,0.223864,0.869727,0.310796,0.760921
3868,440.012,2,20.6208,28.5778,23.1773,13.2892,1.87891,-0.415185,0.223861,0.869698,0.310806,0.760912
3869,449.656,2,20.6209,28.5785,23.1772,13.289,1.87891,-0.415185,0.22386,0.86967,0.310816,0.760971
3870,437.942,2,20.621,28.5793,23.1768,13.2888,1.87885,-0.415191,0.223862,0.869613,0.310827,0.761017
3871,451.962,2,20.6207,28.5803,23.1766,13.2885,1.87886,-0.415184,0.22386,0.869608,0.310834,0.761088
3872,449.901,2,20.6204,28.5816,23.1763,13.2886,1.87885,-0.415178,0.223857,0.869619,0.310846,0.76115
3873,445.709,2,20.6204,28.5819,23.1762,13.2885,1.87883,-0.415175,0.223856,0.869592,0.310847,0.761249
3874,449.739,2,20.6209,28.5833,23.1761,13.2889,1.87884,-0.415196,0.223856,0.869596,0.310842,0.761305
3875,443.15,2,20.621,28.5844,23.1761,13.2886,1.8788,-0.415197,0.22386,0.869592,0.31084,0.761352
3876,457.717,2,20.6212,28.5868,23.1756,13.289,1.87886,-0.415204,0.22386,0.869588,0.310835,0.761399
3877,448.804,2,20.6213,28.59,23.1752,13.2891,1.87888,-0.415213,0.223862,0.869612,0.310826,0.761404
3878,457.202,2,20.6211,28.5933,23.1746,13.2895,1.87893,-0.415198,0.223868,0.869669,0.310807,0.761446
3879,448.521,2,20.6209,28.5941,23.1743,13.2902,1.87894,-0.415184,0.223867,0.86965,0.310803,0.761482
3880,437.532,2,20.6211,28.5931,23.1743,13.2899,1.8789,-0.415187,0.223872,0.869674,0.310783,0.761495
3881,448.876,2,20.6213,28.5923,23.1741,13.2902,1.87891,-0.415194,0.223874,0.86971,0.310766,0.761522
3882,446.327,2,20.6215,28.5915,23.174,13.2901,1.8789,-0.415202,0.223878,0.869718,0.310759,0.761554
3883,443.645,2,20.6216,28.5917,23.174,13.2898,1.87888,-0.415204,0.223881,0.869741,0.310753,0.761577
3884,441.63,2,20.6218,28.5915,23.1737,13.2896,1.87888,-0.415209,0.223883,0.86973,0.310738,0.761567
3885,446.543,2,20.6221,28.5925,23.1738,13.2895,1.87893,-0.415221,0.223878,0.869685,0.310727,0.761547
3886,438.73,2,20.6219,28.5914,23.1739,13.2905,1.87891,-0.41521,0.223875,0.869657,0.310716,0.761557
3887,435.186,2,20.622,28.5908,23.174,13.2907,1.87889,-0.41521,0.223872,0.869628,0.310701,0.761537
3888,432.018,2,20.622,28.5901,23.1738,13.2904,1.87884,-0.415209,0.223873,0.86958,0.310691,0.761509
3889,450.811,2,20.6218,28.5898,23.1739,13.2908,1.87887,-0.415199,0.223874,0.869611,0.310686,0.761521
3890,445.842,2,20.6215,28.5902,23.1739,13.2909,1.87887,-0.415188,0.223868,0.869657,0.310674,0.761541
3891,445.76,2,20.6214,28.5905,23.174,13.2912,1.87888,-0.415182,0.223865,0.869692,0.310664,0.76152
3892,446.552,2,20.6212,28.5895,23.1739,13.2912,1.87892,-0.415171,0.223861,0.869685,0.310666,0.761469
3893,452.921,2,20.6209,28.5891,23.174,13.2914,1.87896,-0.415154,0.223868,0.869643,0.310684,0.761449
3894,451.363,2,20.621,28.5886,23.1744,13.2916,1.87899,-0.415157,0.223868,0.86962,0.310692,0.761461
3895,439.03,2,20.6212,28.5885,23.1749,13.2915,1.87897,-0.415163,0.223866,0.869582,0.310686,0.761484
3896,432.96,2,20.6214,28.5887,23.1753,13.2914,1.87893,-0.41517,0.223862,0.869538,0.310684,0.761465
3897,443.759,2,20.6213,28.5888,23.1755,13.2909,1.87893,-0.415157,0.223866,0.869481,0.31067,0.761529
3898,443.069,2,20.6217,28.5881,23.1757,13.2907,1.87893,-0.415174,0.223865,0.86941,0.310655,0.761583
3899,436.889,2,20.6221,28.587,23.176,13.2909,1.87889,-0.415191,0.223867,0.869369,0.310648,0.761619
3900,448.295,2,20.6221,28.586,23.1764,13.2914,1.87889,-0.415191,0.223871,0.869366,0.310643,0.761667
3901,451.115,2,20.6219,28.5852,23.1766,13.2916,1.87892,-0.415184,0.223873,0.869372,0.310641,0.76168
3902,449.973,2,20.6219,28.5854,23.1766,13.2915,1.87895,-0.415183,0.223877,0.86934,0.310636,0.761683
3903,442.736,2,20.6217,28.5858,23.1764,13.2911,1.87892,-0.415178,0.22388,0.869331,0.310644,0.761693
3904,446.547,2,20.6217,28.5866,23.1762,13.2903,1.87892,-0.415174,0.223884,0.869338,0.310647,0.761706
3905,454.589,2,20.6218,28.5884,23.1761,13.2902,1.87894,-0.415181,0.223882,0.869374,0.310655,0.761746
3906,448.401,2,20.6218,28.5896,23.1759,13.2899,1.87892,-0.415184,0.223879,0.869409,0.310663,0.761792
3907,439.421,2,20.6218,28.591,23.1757,13.2897,1.87888,-0.41518,0.223882,0.86939,0.310677,0.761801
3908,438.664,2,20.6218,28.5921,23.1756,13.2893,1.87884,-0.415183,0.22388,0.86939,0.310677,0.761794
3909,436.865,2,20.6216,28.5912,23.1758,13.289,1.87879,-0.415175,0.22388,0.869403,0.310669,0.761797
3910,440.793,2,20.6213,28.5894,23.1761,13.2887,1.87876,-0.415166,0.223889,0.869391,0.310662,0.761825
3911,443.038,2,20.6215,28.5883,23.1764,13.2883,1.87875,-0.415172,0.223891,0.869372,0.310654,0.761843
3912,434.149,2,20.622,28.5877,23.1766,13.2883,1.87871,-0.415191,0.223893,0.869375,0.310648,0.761799
3913,445.016,2,20.6222,28.5873,23.177,13.2885,1.8787,-0.4152,0.223893,0.869381,0.310643,0.761807
3914,440.728,2,20.6225,28.5872,23.1771,13.2885,1.87867,-0.415208,0.223897,0.869423,0.310633,0.761802
3915,440.547,2,20.6227,28.5877,23.1773,13.2887,1.87866,-0.415219,0.223899,0.869454,0.310626,0.761752
3916,452.047,2,20.6223,28.5874,23.1774,13.2885,1.87867,-0.4152,0.223902,0.869519,0.310632,0.761751
3917,457.48,2,20.6225,28.5856,23.1779,13.288,1.87869,-0.415207,0.223906,0.869615,0.310641,0.76175
3918,451.429,2,20.6226,28.5833,23.178,13.2876,1.87869,-0.415208,0.223908,0.869699,0.31066,0.761716
3919,447.442,2,20.6228,28.5814,23.1782,13.2875,1.87868,-0.415209,0.223915,0.869713,0.310668,0.76171
3920,440.601,2,20.6226,28.5798,23.1787,13.2876,1.87866,-0.415203,0.223917,0.869707,0.310669,0.761681
3921,450.756,2,20.6225,28.5766,23.1793,13.2869,1.87869,-0.415199,0.223915,0.869724,0.310674,0.761682
3922,439.79,2,20.6226,28.5736,23.1799,13.286,1.87864,-0.415198,0.223917,0.86971,0.310682,0.761694
3923,441.894,2,20.6227,28.5707,23.1805,13.2856,1.87862,-0.415198,0.223913,0.869714,0.310691,0.761697
3924,447.939,2,20.6228,28.5676,23.181,13.2856,1.8786,-0.415201,0.22391,0.869765,0.310696,0.761733
3925,437.48,2,20.6226,28.566,23.1812,13.2857,1.87857,-0.415196,0.223908,0.869742,0.310699,0.761733
3926,435.503,2,20.6225,28.5648,23.1813,13.2862,1.87852,-0.415193,0.223906,0.869712,0.310703,0.761725
3927,436.584,2,20.6224,28.565,23.1811,13.286,1.87847,-0.415188,0.223907,0.8697,0.310706,0.761722
3928,443.88,2,20.6224,28.5638,23.1813,13.286,1.87846,-0.415189,0.223906,0.8697,0.310713,0.761713
3929,450.212,2,20.6225,28.5634,23.1814,13.2862,1.87848,-0.415196,0.223905,0.869711,0.310727,0.761718
3930,437.43,2,20.6224,28.5638,23.1815,13.2867,1.87843,-0.415193,0.223909,0.869711,0.31073,0.761698
3931,447.396,2,20.6224,28.5632,23.1818,13.2862,1.87846,-0.415192,0.223906,0.869688,0.310724,0.761707
3932,448.175,2,20.6225,28.5628,23.182,13.2857,1.8785,-0.415194,0.223906,0.869632,0.310715,0.761732
3933,448.119,2,20.6228,28.5632,23.1821,13.2854,1.87852,-0.415203,0.223908,0.869601,0.31071,0.761739
3934,442.869,2,20.623,28.5648,23.182,13.2852,1.87853,-0.415208,0.223905,0.869605,0.3107,0.761723
3935,436.566,2,20.6228,28.5658,23.182,13.2857,1.87852,-0.415202,0.223901,0.869564,0.310688,0.761704
3936,434.043,2,20.6226,28.5675,23.182,13.2855,1.87847,-0.415195,0.223902,0.869533,0.310689,0.761679
3937,447.289,2,20.6227,28.5704,23.1818,13.2853,1.87849,-0.4152,0.223901,0.869518,0.310693,0.761677
3938,443.74,2,20.623,28.5716,23.1819,13.2849,1.87851,-0.415207,0.223902,0.869452,0.310691,0.761673
3939,445.522,2,20.6228,28.5719,23.1819,13.2845,1.87852,-0.4152,0.223901,0.869443,0.310689,0.761671
3940,441.301,2,20.6226,28.5723,23.1819,13.2844,1.87851,-0.41519,0.2239,0.869431,0.310681,0.761669
3941,443.536,2,20.6225,28.5733,23.1817,13.2847,1.87852,-0.415183,0.223899,0.869414,0.310677,0.761656
3942,442.585,2,20.6226,28.5726,23.1819,13.2841,1.87853,-0.415184,0.223904,0.869345,0.310676,0.761631
3943,448.665,2,20.623,28.5733,23.1819,13.2834,1.87857,-0.415196,0.223905,0.86934,0.310664,0.761627
3944,442.517,2,20.6229,28.5746,23.1819,13.2827,1.87858,-0.415193,0.223904,0.869326,0.310645,0.761617
3945,437.508,2,20.6228,28.5745,23.182,13.2825,1.87856,-0.415188,0.223899,0.869307,0.310634,0.761611
3946,438.992,2,20.6229,28.5749,23.182,13.2822,1.87855,-0.41519,0.223896,0.86929,0.310622,0.761602
3947,448.3,2,20.6226,28.5756,23.182,13.282,1.87858,-0.415179,0.223895,0.869284,0.310603,0.761631
3948,437.897,2,20.6223,28.5769,23.1817,13.282,1.87856,-0.41516,0.2239,0.869267,0.310586,0.761633
3949,443.195,2,20.6221,28.5791,23.181,13.2819,1.87855,-0.415144,0.22391,0.869287,0.310569,0.761624
3950,443.768,2,20.622,28.5822,23.1805,13.2818,1.87857,-0.415135,0.22392,0.869277,0.310545,0.761586
3951,446.502,2,20.6222,28.5863,23.1801,13.2811,1.8786,-0.415139,0.223924,0.869278,0.31052,0.761584
3952,443.005,2,20.6224,28.5891,23.1797,13.2807,1.8786,-0.415142,0.223928,0.869315,0.310498,0.761546
3953,445.603,2,20.6225,28.5918,23.1795,13.2806,1.87861,-0.415145,0.223934,0.86934,0.310479,0.761534
3954,444.537,2,20.6225,28.5922,23.1794,13.28,1.87863,-0.415143,0.223933,0.86932,0.310468,0.761523
3955,448.6,2,20.6226,28.5924,23.1795,13.2797,1.87866,-0.415141,0.223933,0.869311,0.310464,0.761529
3956,448.344,2,20.6227,28.5914,23.1796,13.2793,1.87869,-0.415143,0.223932,0.869327,0.310446,0.761535
3957,449.64,2,20.6227,28.5909,23.1801,13.2789,1.87873,-0.415146,0.223936,0.869297,0.310436,0.76153
3958,441.513,2,20.6228,28.5908,23.1804,13.2787,1.87871,-0.41515,0.223933,0.869296,0.310436,0.76154
3959,446.759,2,20.6229,28.5908,23.1807,13.2787,1.87872,-0.415153,0.223935,0.8693,0.310434,0.76154
3960,443.536,2,20.6227,28.5901,23.181,13.2781,1.87872,-0.415146,0.223939,0.869301,0.310427,0.761508
3961,437.383,2,20.6228,28.5883,23.1816,13.2776,1.87869,-0.415143,0.223932,0.869291,0.310429,0.761506
3962,438.754,2,20.6227,28.5868,23.1821,13.2771,1.87867,-0.41514,0.223929,0.869253,0.310429,0.761507
3963,453.777,2,20.623,28.587,23.1828,13.2762,1.87873,-0.41515,0.223931,0.869268,0.310426,0.76148
3964,440.726,2,20.6227,28.5869,23.183,13.2756,1.87873,-0.41514,0.223929,0.869241,0.310428,0.761445
3965,448.721,2,20.6225,28.5879,23.1832,13.2754,1.87876,-0.415128,0.223931,0.869243,0.310431,0.761416
3966,452.236,2,20.6226,28.5874,23.1832,13.2753,1.87882,-0.415133,0.223931,0.869215,0.310439,0.76136
3967,458.484,2,20.6223,28.5861,23.1834,13.2751,1.8789,-0.41512,0.223935,0.869217,0.310442,0.761322
3968,459.516,2,20.6221,28.5853,23.1836,13.2751,1.879,-0.415111,0.223934,0.86924,0.310436,0.761287
3969,453.397,2,20.6221,28.5845,23.1837,13.2752,1.87904,-0.415109,0.223937,0.869258,0.310433,0.761294
3970,450.878,2,20.6219,28.5843,23.1839,13.2751,1.87909,-0.415102,0.223929,0.869243,0.310429,0.761295
3971,447.246,2,20.6219,28.5845,23.184,13.2751,1.87912,-0.415101,0.223921,0.869199,0.310428,0.761327
3972,446.427,2,20.6219,28.5869,23.1837,13.2752,1.87913,-0.415099,0.223921,0.869202,0.31042,0.76134
3973,431.011,2,20.6216,28.5888,23.1834,13.2753,1.87908,-0.415087,0.223915,0.869184,0.310411,0.761327
3974,438.083,2,20.6214,28.5904,23.1833,13.2749,1.87908,-0.415082,0.223907,0.869191,0.310391,0.761293
3975,427.642,2,20.6211,28.5904,23.1834,13.2747,1.87901,-0.41507,0.223906,0.869162,0.310384,0.761258
3976,437.33,2,20.6211,28.5904,23.1835,13.2744,1.87897,-0.415067,0.223902,0.869148,0.310386,0.761267
3977,447.061,2,20.6211,28.5904,23.1837,13.2744,1.87898,-0.415064,0.223898,0.869169,0.310385,0.761284
3978,444.771,2,20.6213,28.5894,23.1838,13.2742,1.87897,-0.415071,0.223895,0.869167,0.310384,0.761308
3979,454.363,2,20.6214,28.5896,23.184,13.2739,1.87901,-0.415072,0.22389,0.869213,0.310386,0.761318
3980,448.404,2,20.6216,28.5896,23.1843,13.2736,1.87901,-0.415079,0.223889,0.869225,0.31039,0.761335
3981,448.62,2,20.6218,28.5886,23.1846,13.273,1.87902,-0.415089,0.223892,0.869249,0.310391,0.761334
3982,444.163,2,20.622,28.5888,23.1846,13.2736,1.87901,-0.415097,0.223893,0.869243,0.310403,0.761324
3983,461.01,2,20.6223,28.5887,23.1845,13.2739,1.87906,-0.415111,0.223905,0.869255,0.310412,0.761328
3984,441.635,2,20.6223,28.5882,23.1846,13.2742,1.87903,-0.415115,0.223907,0.869281,0.310415,0.76134
3985,445.034,2,20.6223,28.5865,23.1846,13.2743,1.87904,-0.415117,0.223903,0.869289,0.310411,0.761323
3986,445.821,2,20.6222,28.5853,23.1846,13.2749,1.87905,-0.415113,0.223896,0.869293,0.310408,0.761344
3987,448.059,2,20.6225,28.5848,23.1845,13.2754,1.87905,-0.415124,0.223894,0.869335,0.310407,0.761343
3988,444.535,2,20.6225,28.5845,23.1847,13.2758,1.87904,-0.415127,0.223892,0.869324,0.310414,0.761356
3989,454.399,2,20.623,28.5857,23.1846,13.2758,1.87908,-0.415146,0.223893,0.869386,0.310415,0.761336
3990,438.05,2,20.6231,28.5855,23.1846,13.276,1.87904,-0.415152,0.223895,0.869414,0.310413,0.761299
3991,439.457,2,20.6232,28.5844,23.1847,13.2762,1.87903,-0.415156,0.223891,0.869404,0.310403,0.761294
3992,457.288,2,20.6236,28.5834,23.1846,13.2763,1.87909,-0.415167,0.22389,0.869402,0.310405,0.761323
