Iteracion,Par,Parametro,Covariable,Criterio,Par1,LRT,BICc
21,V1_logtIMCKGM2,V1,logtIMCKGM2,0,15,483.69,535.98
21,V1_logtPROGDL,V1,logtPROGDL,1,19,483.69,535.98
21,V1_logtRAL,V1,logtRAL,0,36,483.69,535.98
21,V1_logtRAN,V1,logtRAN,0,34,483.69,535.98
21,V1_logtSCM2,V1,logtSCM2,0,35,483.69,535.98
21,V1_logtWTKG,V1,logtWTKG,0,54,483.69,535.98
21,V1_tSCRMGDL,V1,tSCRMGDL,1,5,483.69,535.98
21,Q_ANTU,Q,ANTU,0,51,483.69,535.98
21,Q_LLP,Q,LLP,0,48,483.69,535.98
21,Q_LMP,Q,LMP,0,14,483.69,535.98
21,Q_SEXF,Q,SEXF,0,38,483.69,535.98
21,Q_logtAGEA,Q,logtAGEA,0,4,483.69,535.98
21,Q_logtALBGDL,Q,logtALBGDL,0,56,483.69,535.98
21,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,26,483.69,535.98
21,Q_logtHCM,Q,logtHCM,0,43,483.69,535.98
21,Q_logtIMCKGM2,Q,logtIMCKGM2,1,7,483.69,535.98
21,Q_logtPROGDL,Q,logtPROGDL,0,25,483.69,535.98
21,Q_logtRAL,Q,logtRAL,0,27,483.69,535.98
21,Q_logtRAN,Q,logtRAN,0,46,483.69,535.98
21,Q_logtSCM2,Q,logtSCM2,0,6,483.69,535.98
21,Q_logtWTKG,Q,logtWTKG,0,39,483.69,535.98
21,Q_tSCRMGDL,Q,tSCRMGDL,0,37,483.69,535.98
21,V2_ANTU,V2,ANTU,0,55,483.69,535.98
21,V2_LLP,V2,LLP,0,53,483.69,535.98
21,V2_LMP,V2,LMP,0,21,483.69,535.98
21,V2_SEXF,V2,SEXF,1,2,483.69,535.98
21,V2_logtAGEA,V2,logtAGEA,0,60,483.69,535.98
21,V2_logtALBGDL,V2,logtALBGDL,0,31,483.69,535.98
21,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,29,483.69,535.98
21,V2_logtHCM,V2,logtHCM,0,18,483.69,535.98
21,V2_logtIMCKGM2,V2,logtIMCKGM2,0,44,483.69,535.98
21,V2_logtPROGDL,V2,logtPROGDL,0,41,483.69,535.98
21,V2_logtRAL,V2,logtRAL,0,11,483.69,535.98
21,V2_logtRAN,V2,logtRAN,0,28,483.69,535.98
21,V2_logtSCM2,V2,logtSCM2,0,47,483.69,535.98
21,V2_logtWTKG,V2,logtWTKG,0,1,483.69,535.98
21,V2_tSCRMGDL,V2,tSCRMGDL,0,3,483.69,535.98
22,Cl_ANTU,Cl,ANTU,0,22,485.99,538.28
22,Cl_LLP,Cl,LLP,0,42,485.99,538.28
22,Cl_LMP,Cl,LMP,1,58,485.99,538.28
22,Cl_SEXF,Cl,SEXF,0,59,485.99,538.28
22,Cl_logtAGEA,Cl,logtAGEA,0,23,485.99,538.28
22,Cl_logtALBGDL,Cl,logtALBGDL,0,52,485.99,538.28
22,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,13,485.99,538.28
22,Cl_logtHCM,Cl,logtHCM,0,40,485.99,538.28
22,Cl_logtIMCKGM2,Cl,logtIMCKGM2,1,24,485.99,538.28
22,Cl_logtPROGDL,Cl,logtPROGDL,0,10,485.99,538.28
22,Cl_logtRAL,Cl,logtRAL,0,49,485.99,538.28
22,Cl_logtRAN,Cl,logtRAN,0,17,485.99,538.28
22,Cl_logtSCM2,Cl,logtSCM2,0,32,485.99,538.28
22,Cl_logtWTKG,Cl,logtWTKG,0,8,485.99,538.28
22,Cl_tSCRMGDL,Cl,tSCRMGDL,1,9,485.99,538.28
22,V1_ANTU,V1,ANTU,0,50,485.99,538.28
22,V1_LLP,V1,LLP,0,45,485.99,538.28
22,V1_LMP,V1,LMP,0,12,485.99,538.28
22,V1_SEXF,V1,SEXF,0,20,485.99,538.28
22,V1_logtAGEA,V1,logtAGEA,0,16,485.99,538.28
22,V1_logtALBGDL,V1,logtALBGDL,0,57,485.99,538.28
22,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,30,485.99,538.28
22,V1_logtHCM,V1,logtHCM,0,33,485.99,538.28
22,V1_logtIMCKGM2,V1,logtIMCKGM2,0,15,485.99,538.28
22,V1_logtPROGDL,V1,logtPROGDL,1,19,485.99,538.28
22,V1_logtRAL,V1,logtRAL,0,36,485.99,538.28
22,V1_logtRAN,V1,logtRAN,0,34,485.99,538.28
22,V1_logtSCM2,V1,logtSCM2,0,35,485.99,538.28
22,V1_logtWTKG,V1,logtWTKG,0,54,485.99,538.28
22,V1_tSCRMGDL,V1,tSCRMGDL,1,5,485.99,538.28
22,Q_ANTU,Q,ANTU,0,51,485.99,538.28
22,Q_LLP,Q,LLP,0,48,485.99,538.28
22,Q_LMP,Q,LMP,0,14,485.99,538.28
22,Q_SEXF,Q,SEXF,0,38,485.99,538.28
22,Q_logtAGEA,Q,logtAGEA,0,4,485.99,538.28
22,Q_logtALBGDL,Q,logtALBGDL,0,56,485.99,538.28
22,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,26,485.99,538.28
22,Q_logtHCM,Q,logtHCM,0,43,485.99,538.28
22,Q_logtIMCKGM2,Q,logtIMCKGM2,1,7,485.99,538.28
22,Q_logtPROGDL,Q,logtPROGDL,0,25,485.99,538.28
22,Q_logtRAL,Q,logtRAL,0,27,485.99,538.28
22,Q_logtRAN,Q,logtRAN,0,46,485.99,538.28
22,Q_logtSCM2,Q,logtSCM2,0,6,485.99,538.28
22,Q_logtWTKG,Q,logtWTKG,0,39,485.99,538.28
22,Q_tSCRMGDL,Q,tSCRMGDL,0,37,485.99,538.28
22,V2_ANTU,V2,ANTU,0,55,485.99,538.28
22,V2_LLP,V2,LLP,0,53,485.99,538.28
22,V2_LMP,V2,LMP,0,21,485.99,538.28
22,V2_SEXF,V2,SEXF,1,2,485.99,538.28
22,V2_logtAGEA,V2,logtAGEA,0,60,485.99,538.28
22,V2_logtALBGDL,V2,logtALBGDL,0,31,485.99,538.28
22,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,29,485.99,538.28
22,V2_logtHCM,V2,logtHCM,0,18,485.99,538.28
22,V2_logtIMCKGM2,V2,logtIMCKGM2,0,44,485.99,538.28
22,V2_logtPROGDL,V2,logtPROGDL,0,41,485.99,538.28
22,V2_logtRAL,V2,logtRAL,0,11,485.99,538.28
22,V2_logtRAN,V2,logtRAN,0,28,485.99,538.28
22,V2_logtSCM2,V2,logtSCM2,0,47,485.99,538.28
22,V2_logtWTKG,V2,logtWTKG,0,1,485.99,538.28
22,V2_tSCRMGDL,V2,tSCRMGDL,0,3,485.99,538.28
23,Cl_ANTU,Cl,ANTU,0,22,486.51,538.8
23,Cl_LLP,Cl,LLP,0,42,486.51,538.8
23,Cl_LMP,Cl,LMP,1,58,486.51,538.8
23,Cl_SEXF,Cl,SEXF,0,59,486.51,538.8
23,Cl_logtAGEA,Cl,logtAGEA,0,23,486.51,538.8
23,Cl_logtALBGDL,Cl,logtALBGDL,0,52,486.51,538.8
23,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,13,486.51,538.8
23,Cl_logtHCM,Cl,logtHCM,0,40,486.51,538.8
23,Cl_logtIMCKGM2,Cl,logtIMCKGM2,1,24,486.51,538.8
23,Cl_logtPROGDL,Cl,logtPROGDL,0,10,486.51,538.8
23,Cl_logtRAL,Cl,logtRAL,0,49,486.51,538.8
23,Cl_logtRAN,Cl,logtRAN,0,17,486.51,538.8
23,Cl_logtSCM2,Cl,logtSCM2,0,32,486.51,538.8
23,Cl_logtWTKG,Cl,logtWTKG,1,8,486.51,538.8
23,Cl_tSCRMGDL,Cl,tSCRMGDL,1,9,486.51,538.8
23,V1_ANTU,V1,ANTU,0,50,486.51,538.8
23,V1_LLP,V1,LLP,0,45,486.51,538.8
23,V1_LMP,V1,LMP,0,12,486.51,538.8
23,V1_SEXF,V1,SEXF,0,20,486.51,538.8
23,V1_logtAGEA,V1,logtAGEA,0,16,486.51,538.8
23,V1_logtALBGDL,V1,logtALBGDL,0,57,486.51,538.8
23,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,30,486.51,538.8
23,V1_logtHCM,V1,logtHCM,0,33,486.51,538.8
23,V1_logtIMCKGM2,V1,logtIMCKGM2,0,15,486.51,538.8
23,V1_logtPROGDL,V1,logtPROGDL,0,19,486.51,538.8
23,V1_logtRAL,V1,logtRAL,0,36,486.51,538.8
23,V1_logtRAN,V1,logtRAN,0,34,486.51,538.8
23,V1_logtSCM2,V1,logtSCM2,0,35,486.51,538.8
23,V1_logtWTKG,V1,logtWTKG,0,54,486.51,538.8
23,V1_tSCRMGDL,V1,tSCRMGDL,1,5,486.51,538.8
23,Q_ANTU,Q,ANTU,0,51,486.51,538.8
23,Q_LLP,Q,LLP,0,48,486.51,538.8
23,Q_LMP,Q,LMP,0,14,486.51,538.8
23,Q_SEXF,Q,SEXF,0,38,486.51,538.8
23,Q_logtAGEA,Q,logtAGEA,0,4,486.51,538.8
23,Q_logtALBGDL,Q,logtALBGDL,0,56,486.51,538.8
23,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,26,486.51,538.8
23,Q_logtHCM,Q,logtHCM,0,43,486.51,538.8
23,Q_logtIMCKGM2,Q,logtIMCKGM2,1,7,486.51,538.8
23,Q_logtPROGDL,Q,logtPROGDL,0,25,486.51,538.8
23,Q_logtRAL,Q,logtRAL,0,27,486.51,538.8
23,Q_logtRAN,Q,logtRAN,0,46,486.51,538.8
23,Q_logtSCM2,Q,logtSCM2,0,6,486.51,538.8
23,Q_logtWTKG,Q,logtWTKG,0,39,486.51,538.8
23,Q_tSCRMGDL,Q,tSCRMGDL,0,37,486.51,538.8
23,V2_ANTU,V2,ANTU,0,55,486.51,538.8
23,V2_LLP,V2,LLP,0,53,486.51,538.8
23,V2_LMP,V2,LMP,0,21,486.51,538.8
23,V2_SEXF,V2,SEXF,1,2,486.51,538.8
23,V2_logtAGEA,V2,logtAGEA,0,60,486.51,538.8
23,V2_logtALBGDL,V2,logtALBGDL,0,31,486.51,538.8
23,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,29,486.51,538.8
23,V2_logtHCM,V2,logtHCM,0,18,486.51,538.8
23,V2_logtIMCKGM2,V2,logtIMCKGM2,0,44,486.51,538.8
23,V2_logtPROGDL,V2,logtPROGDL,0,41,486.51,538.8
23,V2_logtRAL,V2,logtRAL,0,11,486.51,538.8
23,V2_logtRAN,V2,logtRAN,0,28,486.51,538.8
23,V2_logtSCM2,V2,logtSCM2,0,47,486.51,538.8
23,V2_logtWTKG,V2,logtWTKG,0,1,486.51,538.8
23,V2_tSCRMGDL,V2,tSCRMGDL,0,3,486.51,538.8
24,Cl_ANTU,Cl,ANTU,0,22,473.72,531.42
24,Cl_LLP,Cl,LLP,0,42,473.72,531.42
24,Cl_LMP,Cl,LMP,1,58,473.72,531.42
24,Cl_SEXF,Cl,SEXF,0,59,473.72,531.42
24,Cl_logtAGEA,Cl,logtAGEA,0,23,473.72,531.42
24,Cl_logtALBGDL,Cl,logtALBGDL,0,52,473.72,531.42
24,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,13,473.72,531.42
24,Cl_logtHCM,Cl,logtHCM,0,40,473.72,531.42
24,Cl_logtIMCKGM2,Cl,logtIMCKGM2,1,24,473.72,531.42
24,Cl_logtPROGDL,Cl,logtPROGDL,0,10,473.72,531.42
24,Cl_logtRAL,Cl,logtRAL,0,49,473.72,531.42
24,Cl_logtRAN,Cl,logtRAN,0,17,473.72,531.42
24,Cl_logtSCM2,Cl,logtSCM2,0,32,473.72,531.42
24,Cl_logtWTKG,Cl,logtWTKG,1,8,473.72,531.42
24,Cl_tSCRMGDL,Cl,tSCRMGDL,1,9,473.72,531.42
24,V1_ANTU,V1,ANTU,0,50,473.72,531.42
24,V1_LLP,V1,LLP,0,45,473.72,531.42
24,V1_LMP,V1,LMP,0,12,473.72,531.42
24,V1_SEXF,V1,SEXF,0,20,473.72,531.42
24,V1_logtAGEA,V1,logtAGEA,0,16,473.72,531.42
24,V1_logtALBGDL,V1,logtALBGDL,0,57,473.72,531.42
24,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,30,473.72,531.42
24,V1_logtHCM,V1,logtHCM,0,33,473.72,531.42
24,V1_logtIMCKGM2,V1,logtIMCKGM2,0,15,473.72,531.42
24,V1_logtPROGDL,V1,logtPROGDL,1,19,473.72,531.42
24,V1_logtRAL,V1,logtRAL,0,36,473.72,531.42
24,V1_logtRAN,V1,logtRAN,0,34,473.72,531.42
24,V1_logtSCM2,V1,logtSCM2,0,35,473.72,531.42
24,V1_logtWTKG,V1,logtWTKG,0,54,473.72,531.42
24,V1_tSCRMGDL,V1,tSCRMGDL,1,5,473.72,531.42
24,Q_ANTU,Q,ANTU,0,51,473.72,531.42
24,Q_LLP,Q,LLP,0,48,473.72,531.42
24,Q_LMP,Q,LMP,0,14,473.72,531.42
24,Q_SEXF,Q,SEXF,0,38,473.72,531.42
24,Q_logtAGEA,Q,logtAGEA,0,4,473.72,531.42
24,Q_logtALBGDL,Q,logtALBGDL,0,56,473.72,531.42
24,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,26,473.72,531.42
24,Q_logtHCM,Q,logtHCM,0,43,473.72,531.42
24,Q_logtIMCKGM2,Q,logtIMCKGM2,1,7,473.72,531.42
24,Q_logtPROGDL,Q,logtPROGDL,0,25,473.72,531.42
24,Q_logtRAL,Q,logtRAL,1,27,473.72,531.42
24,Q_logtRAN,Q,logtRAN,0,46,473.72,531.42
24,Q_logtSCM2,Q,logtSCM2,0,6,473.72,531.42
24,Q_logtWTKG,Q,logtWTKG,0,39,473.72,531.42
24,Q_tSCRMGDL,Q,tSCRMGDL,0,37,473.72,531.42
24,V2_ANTU,V2,ANTU,0,55,473.72,531.42
24,V2_LLP,V2,LLP,0,53,473.72,531.42
24,V2_LMP,V2,LMP,0,21,473.72,531.42
24,V2_SEXF,V2,SEXF,1,2,473.72,531.42
24,V2_logtAGEA,V2,logtAGEA,0,60,473.72,531.42
24,V2_logtALBGDL,V2,logtALBGDL,0,31,473.72,531.42
24,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,29,473.72,531.42
24,V2_logtHCM,V2,logtHCM,0,18,473.72,531.42
24,V2_logtIMCKGM2,V2,logtIMCKGM2,0,44,473.72,531.42
24,V2_logtPROGDL,V2,logtPROGDL,0,41,473.72,531.42
24,V2_logtRAL,V2,logtRAL,0,11,473.72,531.42
24,V2_logtRAN,V2,logtRAN,0,28,473.72,531.42
24,V2_logtSCM2,V2,logtSCM2,0,47,473.72,531.42
24,V2_logtWTKG,V2,logtWTKG,0,1,473.72,531.42
24,V2_tSCRMGDL,V2,tSCRMGDL,0,3,473.72,531.42
25,Cl_ANTU,Cl,ANTU,0,22,475.15,532.85
25,Cl_LLP,Cl,LLP,0,42,475.15,532.85
25,Cl_LMP,Cl,LMP,1,58,475.15,532.85
25,Cl_SEXF,Cl,SEXF,0,59,475.15,532.85
25,Cl_logtAGEA,Cl,logtAGEA,0,23,475.15,532.85
25,Cl_logtALBGDL,Cl,logtALBGDL,0,52,475.15,532.85
25,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,13,475.15,532.85
25,Cl_logtHCM,Cl,logtHCM,0,40,475.15,532.85
25,Cl_logtIMCKGM2,Cl,logtIMCKGM2,1,24,475.15,532.85
25,Cl_logtPROGDL,Cl,logtPROGDL,0,10,475.15,532.85
25,Cl_logtRAL,Cl,logtRAL,0,49,475.15,532.85
25,Cl_logtRAN,Cl,logtRAN,1,17,475.15,532.85
25,Cl_logtSCM2,Cl,logtSCM2,0,32,475.15,532.85
25,Cl_logtWTKG,Cl,logtWTKG,1,8,475.15,532.85
25,Cl_tSCRMGDL,Cl,tSCRMGDL,1,9,475.15,532.85
25,V1_ANTU,V1,ANTU,0,50,475.15,532.85
25,V1_LLP,V1,LLP,0,45,475.15,532.85
25,V1_LMP,V1,LMP,0,12,475.15,532.85
25,V1_SEXF,V1,SEXF,0,20,475.15,532.85
25,V1_logtAGEA,V1,logtAGEA,0,16,475.15,532.85
25,V1_logtALBGDL,V1,logtALBGDL,0,57,475.15,532.85
25,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,30,475.15,532.85
25,V1_logtHCM,V1,logtHCM,0,33,475.15,532.85
25,V1_logtIMCKGM2,V1,logtIMCKGM2,0,15,475.15,532.85
25,V1_logtPROGDL,V1,logtPROGDL,1,19,475.15,532.85
25,V1_logtRAL,V1,logtRAL,0,36,475.15,532.85
25,V1_logtRAN,V1,logtRAN,0,34,475.15,532.85
25,V1_logtSCM2,V1,logtSCM2,0,35,475.15,532.85
25,V1_logtWTKG,V1,logtWTKG,0,54,475.15,532.85
25,V1_tSCRMGDL,V1,tSCRMGDL,1,5,475.15,532.85
25,Q_ANTU,Q,ANTU,0,51,475.15,532.85
25,Q_LLP,Q,LLP,0,48,475.15,532.85
25,Q_LMP,Q,LMP,0,14,475.15,532.85
25,Q_SEXF,Q,SEXF,0,38,475.15,532.85
25,Q_logtAGEA,Q,logtAGEA,0,4,475.15,532.85
25,Q_logtALBGDL,Q,logtALBGDL,0,56,475.15,532.85
25,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,26,475.15,532.85
25,Q_logtHCM,Q,logtHCM,0,43,475.15,532.85
25,Q_logtIMCKGM2,Q,logtIMCKGM2,1,7,475.15,532.85
25,Q_logtPROGDL,Q,logtPROGDL,0,25,475.15,532.85
25,Q_logtRAL,Q,logtRAL,0,27,475.15,532.85
25,Q_logtRAN,Q,logtRAN,0,46,475.15,532.85
25,Q_logtSCM2,Q,logtSCM2,0,6,475.15,532.85
25,Q_logtWTKG,Q,logtWTKG,0,39,475.15,532.85
25,Q_tSCRMGDL,Q,tSCRMGDL,0,37,475.15,532.85
25,V2_ANTU,V2,ANTU,0,55,475.15,532.85
25,V2_LLP,V2,LLP,0,53,475.15,532.85
25,V2_LMP,V2,LMP,0,21,475.15,532.85
25,V2_SEXF,V2,SEXF,1,2,475.15,532.85
25,V2_logtAGEA,V2,logtAGEA,0,60,475.15,532.85
25,V2_logtALBGDL,V2,logtALBGDL,0,31,475.15,532.85
25,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,29,475.15,532.85
25,V2_logtHCM,V2,logtHCM,0,18,475.15,532.85
25,V2_logtIMCKGM2,V2,logtIMCKGM2,0,44,475.15,532.85
25,V2_logtPROGDL,V2,logtPROGDL,0,41,475.15,532.85
25,V2_logtRAL,V2,logtRAL,0,11,475.15,532.85
25,V2_logtRAN,V2,logtRAN,0,28,475.15,532.85
25,V2_logtSCM2,V2,logtSCM2,0,47,475.15,532.85
25,V2_logtWTKG,V2,logtWTKG,0,1,475.15,532.85
25,V2_tSCRMGDL,V2,tSCRMGDL,0,3,475.15,532.85
26,Cl_ANTU,Cl,ANTU,0,22,475.35,533.05
26,Cl_LLP,Cl,LLP,0,42,475.35,533.05
26,Cl_LMP,Cl,LMP,1,58,475.35,533.05
26,Cl_SEXF,Cl,SEXF,0,59,475.35,533.05
26,Cl_logtAGEA,Cl,logtAGEA,0,23,475.35,533.05
26,Cl_logtALBGDL,Cl,logtALBGDL,0,52,475.35,533.05
26,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,13,475.35,533.05
26,Cl_logtHCM,Cl,logtHCM,0,40,475.35,533.05
26,Cl_logtIMCKGM2,Cl,logtIMCKGM2,1,24,475.35,533.05
26,Cl_logtPROGDL,Cl,logtPROGDL,0,10,475.35,533.05
26,Cl_logtRAL,Cl,logtRAL,0,49,475.35,533.05
26,Cl_logtRAN,Cl,logtRAN,0,17,475.35,533.05
26,Cl_logtSCM2,Cl,logtSCM2,0,32,475.35,533.05
26,Cl_logtWTKG,Cl,logtWTKG,1,8,475.35,533.05
26,Cl_tSCRMGDL,Cl,tSCRMGDL,1,9,475.35,533.05
26,V1_ANTU,V1,ANTU,0,50,475.35,533.05
26,V1_LLP,V1,LLP,0,45,475.35,533.05
26,V1_LMP,V1,LMP,0,12,475.35,533.05
26,V1_SEXF,V1,SEXF,0,20,475.35,533.05
26,V1_logtAGEA,V1,logtAGEA,0,16,475.35,533.05
26,V1_logtALBGDL,V1,logtALBGDL,0,57,475.35,533.05
26,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,30,475.35,533.05
26,V1_logtHCM,V1,logtHCM,0,33,475.35,533.05
26,V1_logtIMCKGM2,V1,logtIMCKGM2,0,15,475.35,533.05
26,V1_logtPROGDL,V1,logtPROGDL,1,19,475.35,533.05
26,V1_logtRAL,V1,logtRAL,0,36,475.35,533.05
26,V1_logtRAN,V1,logtRAN,0,34,475.35,533.05
26,V1_logtSCM2,V1,logtSCM2,0,35,475.35,533.05
26,V1_logtWTKG,V1,logtWTKG,0,54,475.35,533.05
26,V1_tSCRMGDL,V1,tSCRMGDL,1,5,475.35,533.05
26,Q_ANTU,Q,ANTU,0,51,475.35,533.05
26,Q_LLP,Q,LLP,0,48,475.35,533.05
26,Q_LMP,Q,LMP,0,14,475.35,533.05
26,Q_SEXF,Q,SEXF,0,38,475.35,533.05
26,Q_logtAGEA,Q,logtAGEA,0,4,475.35,533.05
26,Q_logtALBGDL,Q,logtALBGDL,0,56,475.35,533.05
26,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,26,475.35,533.05
26,Q_logtHCM,Q,logtHCM,0,43,475.35,533.05
26,Q_logtIMCKGM2,Q,logtIMCKGM2,1,7,475.35,533.05
26,Q_logtPROGDL,Q,logtPROGDL,0,25,475.35,533.05
26,Q_logtRAL,Q,logtRAL,0,27,475.35,533.05
26,Q_logtRAN,Q,logtRAN,0,46,475.35,533.05
26,Q_logtSCM2,Q,logtSCM2,0,6,475.35,533.05
26,Q_logtWTKG,Q,logtWTKG,0,39,475.35,533.05
26,Q_tSCRMGDL,Q,tSCRMGDL,0,37,475.35,533.05
26,V2_ANTU,V2,ANTU,0,55,475.35,533.05
26,V2_LLP,V2,LLP,0,53,475.35,533.05
26,V2_LMP,V2,LMP,0,21,475.35,533.05
26,V2_SEXF,V2,SEXF,1,2,475.35,533.05
26,V2_logtAGEA,V2,logtAGEA,0,60,475.35,533.05
26,V2_logtALBGDL,V2,logtALBGDL,0,31,475.35,533.05
26,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,29,475.35,533.05
26,V2_logtHCM,V2,logtHCM,0,18,475.35,533.05
26,V2_logtIMCKGM2,V2,logtIMCKGM2,0,44,475.35,533.05
26,V2_logtPROGDL,V2,logtPROGDL,0,41,475.35,533.05
26,V2_logtRAL,V2,logtRAL,0,11,475.35,533.05
26,V2_logtRAN,V2,logtRAN,0,28,475.35,533.05
26,V2_logtSCM2,V2,logtSCM2,0,47,475.35,533.05
26,V2_logtWTKG,V2,logtWTKG,1,1,475.35,533.05
26,V2_tSCRMGDL,V2,tSCRMGDL,0,3,475.35,533.05
