iteration,convergenceIndicator,phase,Cl_pop,Q2_pop,Q3_pop,V1_pop,V2_pop,V3_pop,a,omega_Cl,omega_Q2,omega_Q3,omega_V1,omega_V2,omega_V3
2286,-1819.64,2,13.7116,5.41825e-08,2.87146,28.9831,207.178,36.3114,0.176663,0.227789,1.21254e-07,2.22087,4.08111e-08,8.65301e-08,2.02434e-08
2287,-1839.28,2,13.714,5.41825e-08,2.87714,28.9831,207.178,36.3114,0.17663,0.227703,1.21356e-07,2.22195,4.07061e-08,8.63342e-08,2.0172e-08
2288,-1837.89,2,13.7201,5.41825e-08,2.87739,28.9831,207.178,36.3114,0.17651,0.2278,1.21565e-07,2.22115,4.06216e-08,8.62421e-08,2.01376e-08
2289,-1830.34,2,13.7188,5.41825e-08,2.87548,28.9831,207.178,36.3114,0.176473,0.227917,1.21642e-07,2.21786,4.06657e-08,8.63999e-08,2.01e-08
2290,-1838.91,2,13.7155,5.41825e-08,2.8777,28.9831,207.178,36.3114,0.176448,0.227701,1.21204e-07,2.21109,4.07428e-08,8.60313e-08,2.0164e-08
2291,-1844.48,2,13.7133,5.41825e-08,2.88407,28.9831,207.178,36.3114,0.176379,0.227437,1.20783e-07,2.20843,4.06245e-08,8.5803e-08,2.0197e-08
2292,-1830.57,2,13.7115,5.41825e-08,2.87942,28.9831,207.178,36.3114,0.176323,0.227479,1.20501e-07,2.20911,4.0632e-08,8.59603e-08,2.02278e-08
2293,-1825.66,2,13.7159,5.41825e-08,2.87735,28.9831,207.178,36.3114,0.176592,0.227197,1.20181e-07,2.20725,4.05998e-08,8.60251e-08,2.02169e-08
2294,-1831.01,2,13.7106,5.41825e-08,2.87541,28.9831,207.178,36.3114,0.176704,0.226757,1.20428e-07,2.20296,4.05167e-08,8.58482e-08,2.02467e-08
2295,-1833.98,2,13.7104,5.41825e-08,2.87207,28.9831,207.178,36.3114,0.176728,0.226455,1.20545e-07,2.20336,4.05364e-08,8.57269e-08,2.01906e-08
2296,-1827.83,2,13.713,5.41825e-08,2.88304,28.9831,207.178,36.3114,0.176838,0.226489,1.20258e-07,2.20616,4.05646e-08,8.57796e-08,2.01484e-08
2297,-1842.85,2,13.7139,5.41825e-08,2.8875,28.9831,207.178,36.3114,0.176711,0.226592,1.20421e-07,2.20144,4.04826e-08,8.55828e-08,2.01241e-08
2298,-1822.07,2,13.7137,5.41825e-08,2.89912,28.9831,207.178,36.3114,0.176719,0.226809,1.20313e-07,2.20259,4.06035e-08,8.56186e-08,2.01752e-08
2299,-1832.77,2,13.7116,5.41825e-08,2.89955,28.9831,207.178,36.3114,0.176742,0.226715,1.20062e-07,2.20546,4.04859e-08,8.5633e-08,2.01998e-08
2300,-1833.11,2,13.7116,5.41825e-08,2.89431,28.9831,207.178,36.3114,0.17673,0.226709,1.19975e-07,2.20805,4.04914e-08,8.55527e-08,2.01721e-08
2301,-1821.77,2,13.7111,5.41825e-08,2.89084,28.9831,207.178,36.3114,0.17672,0.22673,1.19978e-07,2.21023,4.05608e-08,8.56883e-08,2.02284e-08
2302,-1839.65,2,13.7132,5.41825e-08,2.88313,28.9831,207.178,36.3114,0.176645,0.226687,1.19846e-07,2.21041,4.05549e-08,8.55287e-08,2.01959e-08
2303,-1830.18,2,13.7112,5.41825e-08,2.8812,28.9831,207.178,36.3114,0.176577,0.226852,1.19865e-07,2.21034,4.07125e-08,8.51824e-08,2.02338e-08
2304,-1830.2,2,13.7089,5.41825e-08,2.86791,28.9831,207.178,36.3114,0.176548,0.226806,1.20068e-07,2.21056,4.08435e-08,8.48695e-08,2.02359e-08
2305,-1832.93,2,13.7102,5.41825e-08,2.87567,28.9831,207.178,36.3114,0.176435,0.22684,1.19869e-07,2.21075,4.08234e-08,8.48444e-08,2.03204e-08
2306,-1829.21,2,13.7135,5.41825e-08,2.87675,28.9831,207.178,36.3114,0.176486,0.22704,1.19749e-07,2.21119,4.09366e-08,8.47107e-08,2.02798e-08
2307,-1838.35,2,13.7155,5.41825e-08,2.86688,28.9831,207.178,36.3114,0.176317,0.226885,1.19724e-07,2.21756,4.08221e-08,8.47157e-08,2.02902e-08
2308,-1836,2,13.714,5.41825e-08,2.8612,28.9831,207.178,36.3114,0.176211,0.22692,1.19824e-07,2.21906,4.07436e-08,8.46806e-08,2.02945e-08
2309,-1831.43,2,13.7152,5.41825e-08,2.84875,28.9831,207.178,36.3114,0.176203,0.226705,1.1994e-07,2.22155,4.07608e-08,8.46301e-08,2.02701e-08
2310,-1821.24,2,13.7171,5.41825e-08,2.83452,28.9831,207.178,36.3114,0.176239,0.226639,1.20054e-07,2.22499,4.08172e-08,8.45229e-08,2.03447e-08
2311,-1823.23,2,13.7183,5.41825e-08,2.82864,28.9831,207.178,36.3114,0.176114,0.226556,1.20315e-07,2.22449,4.08421e-08,8.45652e-08,2.04897e-08
2312,-1821.86,2,13.7188,5.41825e-08,2.82091,28.9831,207.178,36.3114,0.176257,0.226127,1.20461e-07,2.22285,4.0813e-08,8.46636e-08,2.05408e-08
2313,-1825.28,2,13.7158,5.41825e-08,2.81863,28.9831,207.178,36.3114,0.176345,0.226236,1.2054e-07,2.222,4.08208e-08,8.46832e-08,2.05296e-08
2314,-1829.26,2,13.7158,5.41825e-08,2.81657,28.9831,207.178,36.3114,0.176336,0.226325,1.21108e-07,2.22099,4.07415e-08,8.46969e-08,2.04911e-08
2315,-1825.91,2,13.718,5.41825e-08,2.81608,28.9831,207.178,36.3114,0.17637,0.226523,1.21415e-07,2.22283,4.06863e-08,8.46648e-08,2.04788e-08
2316,-1829.11,2,13.7156,5.41825e-08,2.81602,28.9831,207.178,36.3114,0.176356,0.226902,1.21353e-07,2.22554,4.06137e-08,8.47095e-08,2.0479e-08
2317,-1834.09,2,13.7145,5.41825e-08,2.82504,28.9831,207.178,36.3114,0.176257,0.226955,1.21929e-07,2.22371,4.06221e-08,8.46714e-08,2.04077e-08
2318,-1843.46,2,13.7143,5.41825e-08,2.83919,28.9831,207.178,36.3114,0.176182,0.227019,1.2139e-07,2.22154,4.06464e-08,8.44317e-08,2.04137e-08
2319,-1841.4,2,13.7134,5.41825e-08,2.84437,28.9831,207.178,36.3114,0.176141,0.227075,1.21176e-07,2.21967,4.0498e-08,8.44253e-08,2.04056e-08
2320,-1829.86,2,13.7115,5.41825e-08,2.83992,28.9831,207.178,36.3114,0.176178,0.227056,1.21393e-07,2.21758,4.04025e-08,8.4394e-08,2.04307e-08
2321,-1833.58,2,13.7078,5.41825e-08,2.83985,28.9831,207.178,36.3114,0.176292,0.227019,1.21045e-07,2.21662,4.03427e-08,8.44694e-08,2.03911e-08
2322,-1826.9,2,13.7054,5.41825e-08,2.83286,28.9831,207.178,36.3114,0.176288,0.227189,1.21214e-07,2.21505,4.04274e-08,8.45049e-08,2.03671e-08
2323,-1826.6,2,13.7046,5.41825e-08,2.82994,28.9831,207.178,36.3114,0.176313,0.227397,1.21567e-07,2.21807,4.03577e-08,8.43343e-08,2.03774e-08
2324,-1831.73,2,13.7098,5.41825e-08,2.83205,28.9831,207.178,36.3114,0.176362,0.227397,1.2148e-07,2.21872,4.04307e-08,8.4067e-08,2.03621e-08
2325,-1834.68,2,13.7097,5.41825e-08,2.8335,28.9831,207.178,36.3114,0.176406,0.227592,1.21175e-07,2.2175,4.04756e-08,8.38168e-08,2.0356e-08
2326,-1834.02,2,13.7085,5.41825e-08,2.83461,28.9831,207.178,36.3114,0.176388,0.227611,1.20714e-07,2.21719,4.04845e-08,8.36693e-08,2.04314e-08
2327,-1828.55,2,13.7089,5.41825e-08,2.83277,28.9831,207.178,36.3114,0.176292,0.22757,1.20525e-07,2.21921,4.06269e-08,8.37813e-08,2.04456e-08
2328,-1832.87,2,13.7067,5.41825e-08,2.83444,28.9831,207.178,36.3114,0.176232,0.227248,1.20327e-07,2.222,4.08312e-08,8.36242e-08,2.04296e-08
2329,-1825.85,2,13.7058,5.41825e-08,2.82116,28.9831,207.178,36.3114,0.17621,0.227231,1.20242e-07,2.22404,4.10176e-08,8.34187e-08,2.04665e-08
2330,-1823.38,2,13.7047,5.41825e-08,2.81359,28.9831,207.178,36.3114,0.17633,0.227358,1.20142e-07,2.22047,4.1044e-08,8.34161e-08,2.05086e-08
2331,-1829.9,2,13.7042,5.41825e-08,2.81709,28.9831,207.178,36.3114,0.176392,0.227254,1.20097e-07,2.22149,4.09953e-08,8.33686e-08,2.05162e-08
2332,-1814.47,2,13.7022,5.41825e-08,2.81809,28.9831,207.178,36.3114,0.176452,0.227221,1.20324e-07,2.22132,4.11601e-08,8.34989e-08,2.05439e-08
2333,-1826.96,2,13.7019,5.41825e-08,2.81564,28.9831,207.178,36.3114,0.176482,0.227078,1.20449e-07,2.21701,4.1239e-08,8.35636e-08,2.05421e-08
2334,-1824.64,2,13.7025,5.41825e-08,2.81613,28.9831,207.178,36.3114,0.176552,0.226982,1.20742e-07,2.21837,4.11522e-08,8.3573e-08,2.0554e-08
2335,-1832.66,2,13.702,5.41825e-08,2.82103,28.9831,207.178,36.3114,0.176497,0.227154,1.20721e-07,2.21885,4.10854e-08,8.37868e-08,2.05195e-08
2336,-1816.77,2,13.6979,5.41825e-08,2.8204,28.9831,207.178,36.3114,0.176637,0.227232,1.20842e-07,2.22311,4.11227e-08,8.38262e-08,2.05045e-08
2337,-1811.3,2,13.7015,5.41825e-08,2.82106,28.9831,207.178,36.3114,0.176702,0.227254,1.21026e-07,2.23214,4.11595e-08,8.3883e-08,2.05562e-08
2338,-1825.88,2,13.7026,5.41825e-08,2.82434,28.9831,207.178,36.3114,0.176736,0.227029,1.20948e-07,2.23798,4.10675e-08,8.38371e-08,2.06158e-08
2339,-1822.94,2,13.7024,5.41825e-08,2.82904,28.9831,207.178,36.3114,0.17671,0.227087,1.21202e-07,2.2448,4.10005e-08,8.4038e-08,2.05922e-08
2340,-1826.61,2,13.7005,5.41825e-08,2.82664,28.9831,207.178,36.3114,0.176629,0.227296,1.21075e-07,2.25033,4.10668e-08,8.40195e-08,2.06056e-08
2341,-1829.18,2,13.7001,5.41825e-08,2.82517,28.9831,207.178,36.3114,0.176658,0.227616,1.20874e-07,2.24977,4.10313e-08,8.40744e-08,2.05991e-08
2342,-1831.27,2,13.6997,5.41825e-08,2.82809,28.9831,207.178,36.3114,0.176621,0.227685,1.20595e-07,2.24831,4.11099e-08,8.41648e-08,2.05906e-08
2343,-1836.69,2,13.6994,5.41825e-08,2.83899,28.9831,207.178,36.3114,0.176628,0.227853,1.20159e-07,2.24562,4.12111e-08,8.40216e-08,2.05567e-08
2344,-1817.38,2,13.6991,5.41825e-08,2.84272,28.9831,207.178,36.3114,0.176761,0.227841,1.20361e-07,2.24607,4.13037e-08,8.38746e-08,2.05702e-08
2345,-1823.48,2,13.7,5.41825e-08,2.84393,28.9831,207.178,36.3114,0.176795,0.227712,1.20445e-07,2.24681,4.14515e-08,8.37906e-08,2.05558e-08
2346,-1828.11,2,13.7018,5.41825e-08,2.84781,28.9831,207.178,36.3114,0.176778,0.227733,1.20305e-07,2.24582,4.15679e-08,8.37594e-08,2.05599e-08
2347,-1819.52,2,13.704,5.41825e-08,2.84593,28.9831,207.178,36.3114,0.176754,0.227708,1.20405e-07,2.25285,4.16552e-08,8.39239e-08,2.05336e-08
2348,-1822.91,2,13.7064,5.41825e-08,2.84954,28.9831,207.178,36.3114,0.176808,0.227806,1.20471e-07,2.25305,4.16439e-08,8.38056e-08,2.05827e-08
2349,-1828.69,2,13.7074,5.41825e-08,2.85242,28.9831,207.178,36.3114,0.176878,0.227686,1.20265e-07,2.24894,4.17442e-08,8.38304e-08,2.05615e-08
2350,-1823.39,2,13.709,5.41825e-08,2.85019,28.9831,207.178,36.3114,0.176913,0.227793,1.20114e-07,2.24846,4.17037e-08,8.4178e-08,2.05585e-08
2351,-1831.65,2,13.7103,5.41825e-08,2.85046,28.9831,207.178,36.3114,0.176901,0.22765,1.2018e-07,2.24872,4.16361e-08,8.41824e-08,2.05602e-08
2352,-1841.22,2,13.7143,5.41825e-08,2.85002,28.9831,207.178,36.3114,0.176916,0.227686,1.20124e-07,2.24709,4.155e-08,8.39358e-08,2.05192e-08
2353,-1825.77,2,13.7165,5.41825e-08,2.84982,28.9831,207.178,36.3114,0.176843,0.227704,1.20304e-07,2.24828,4.15138e-08,8.41071e-08,2.05409e-08
2354,-1831.34,2,13.715,5.41825e-08,2.8496,28.9831,207.178,36.3114,0.176915,0.228014,1.20331e-07,2.2456,4.141e-08,8.40281e-08,2.05227e-08
2355,-1823.43,2,13.7134,5.41825e-08,2.84658,28.9831,207.178,36.3114,0.176833,0.228087,1.20492e-07,2.24609,4.14577e-08,8.42861e-08,2.05205e-08
2356,-1831.14,2,13.7112,5.41825e-08,2.84291,28.9831,207.178,36.3114,0.176921,0.228065,1.20397e-07,2.24633,4.1452e-08,8.41962e-08,2.04708e-08
2357,-1831.87,2,13.713,5.41825e-08,2.84805,28.9831,207.178,36.3114,0.176905,0.227993,1.20286e-07,2.24661,4.14273e-08,8.43714e-08,2.04382e-08
2358,-1835.05,2,13.7141,5.41825e-08,2.85094,28.9831,207.178,36.3114,0.176889,0.228177,1.20142e-07,2.2474,4.1431e-08,8.42388e-08,2.04067e-08
2359,-1830.25,2,13.7136,5.41825e-08,2.84784,28.9831,207.178,36.3114,0.176957,0.228074,1.20297e-07,2.25137,4.13856e-08,8.3986e-08,2.03754e-08
2360,-1839.74,2,13.7132,5.41825e-08,2.84676,28.9831,207.178,36.3114,0.176895,0.227736,1.20263e-07,2.25244,4.13398e-08,8.38719e-08,2.0369e-08
2361,-1835.95,2,13.7113,5.41825e-08,2.84616,28.9831,207.178,36.3114,0.17681,0.227429,1.20285e-07,2.25164,4.13331e-08,8.37652e-08,2.04088e-08
2362,-1840.39,2,13.7087,5.41825e-08,2.83187,28.9831,207.178,36.3114,0.17677,0.227221,1.20149e-07,2.25123,4.12362e-08,8.37502e-08,2.04054e-08
2363,-1825.89,2,13.7052,5.41825e-08,2.82752,28.9831,207.178,36.3114,0.176788,0.227076,1.20092e-07,2.24875,4.12279e-08,8.37909e-08,2.04736e-08
2364,-1826.64,2,13.7075,5.41825e-08,2.82942,28.9831,207.178,36.3114,0.176832,0.227041,1.19907e-07,2.25055,4.12367e-08,8.39658e-08,2.04462e-08
2365,-1827.8,2,13.7065,5.41825e-08,2.83152,28.9831,207.178,36.3114,0.176813,0.227134,1.19558e-07,2.25436,4.11788e-08,8.41841e-08,2.04702e-08
2366,-1834.72,2,13.705,5.41825e-08,2.83182,28.9831,207.178,36.3114,0.176795,0.22714,1.19653e-07,2.25617,4.11308e-08,8.40415e-08,2.04466e-08
2367,-1825.66,2,13.7053,5.41825e-08,2.83541,28.9831,207.178,36.3114,0.176779,0.227235,1.198e-07,2.25359,4.11372e-08,8.40933e-08,2.0474e-08
2368,-1822.17,2,13.7046,5.41825e-08,2.83324,28.9831,207.178,36.3114,0.176878,0.227221,1.19698e-07,2.25406,4.11315e-08,8.42357e-08,2.04689e-08
2369,-1826.36,2,13.7031,5.41825e-08,2.83061,28.9831,207.178,36.3114,0.176814,0.22718,1.19637e-07,2.25295,4.12116e-08,8.4424e-08,2.04841e-08
2370,-1824.85,2,13.7031,5.41825e-08,2.82256,28.9831,207.178,36.3114,0.176838,0.227227,1.1971e-07,2.25524,4.11755e-08,8.44972e-08,2.04782e-08
2371,-1838.24,2,13.7025,5.41825e-08,2.81966,28.9831,207.178,36.3114,0.176684,0.227363,1.19688e-07,2.25685,4.1146e-08,8.45948e-08,2.04526e-08
2372,-1822.37,2,13.7034,5.41825e-08,2.82053,28.9831,207.178,36.3114,0.17669,0.227504,1.19821e-07,2.25882,4.1113e-08,8.48196e-08,2.04336e-08
2373,-1821.78,2,13.7048,5.41825e-08,2.81723,28.9831,207.178,36.3114,0.176617,0.22757,1.1964e-07,2.26645,4.11936e-08,8.50666e-08,2.04218e-08
2374,-1826.08,2,13.7077,5.41825e-08,2.81521,28.9831,207.178,36.3114,0.176646,0.227677,1.19371e-07,2.27293,4.12095e-08,8.49506e-08,2.04321e-08
2375,-1824.52,2,13.7076,5.41825e-08,2.81347,28.9831,207.178,36.3114,0.176614,0.227677,1.19267e-07,2.27856,4.11726e-08,8.50986e-08,2.04528e-08
2376,-1818.23,2,13.7088,5.41825e-08,2.81514,28.9831,207.178,36.3114,0.17668,0.227985,1.19167e-07,2.28388,4.11409e-08,8.5185e-08,2.04587e-08
2377,-1823.89,2,13.7114,5.41825e-08,2.81565,28.9831,207.178,36.3114,0.176638,0.228008,1.19112e-07,2.28618,4.10893e-08,8.51824e-08,2.05536e-08
2378,-1812.12,2,13.7147,5.41825e-08,2.8214,28.9831,207.178,36.3114,0.176691,0.22806,1.19371e-07,2.2878,4.12086e-08,8.50476e-08,2.06031e-08
2379,-1822.25,2,13.7189,5.41825e-08,2.82908,28.9831,207.178,36.3114,0.176762,0.228122,1.19206e-07,2.28745,4.12807e-08,8.4987e-08,2.06241e-08
2380,-1819.45,2,13.7171,5.41825e-08,2.82361,28.9831,207.178,36.3114,0.176807,0.228313,1.19273e-07,2.28736,4.12566e-08,8.52854e-08,2.05987e-08
2381,-1815.01,2,13.7147,5.41825e-08,2.81763,28.9831,207.178,36.3114,0.176903,0.22842,1.19425e-07,2.28529,4.12256e-08,8.55183e-08,2.06131e-08
2382,-1823.36,2,13.7157,5.41825e-08,2.81469,28.9831,207.178,36.3114,0.176974,0.228427,1.19329e-07,2.28557,4.12315e-08,8.55425e-08,2.06161e-08
2383,-1837.98,2,13.7151,5.41825e-08,2.80539,28.9831,207.178,36.3114,0.176898,0.228349,1.19306e-07,2.28544,4.12322e-08,8.5572e-08,2.05692e-08
2384,-1820.92,2,13.7162,5.41825e-08,2.80035,28.9831,207.178,36.3114,0.176971,0.228344,1.19673e-07,2.282,4.12012e-08,8.56657e-08,2.05536e-08
2385,-1832.82,2,13.7167,5.41825e-08,2.79675,28.9831,207.178,36.3114,0.17693,0.228549,1.19655e-07,2.28265,4.12503e-08,8.55539e-08,2.05133e-08
2386,-1835.58,2,13.7175,5.41825e-08,2.79863,28.9831,207.178,36.3114,0.176815,0.228601,1.19819e-07,2.28343,4.12358e-08,8.5505e-08,2.04955e-08
2387,-1843.98,2,13.7175,5.41825e-08,2.79753,28.9831,207.178,36.3114,0.176714,0.228459,1.19778e-07,2.28338,4.11653e-08,8.54719e-08,2.04683e-08
2388,-1839.19,2,13.7195,5.41825e-08,2.78974,28.9831,207.178,36.3114,0.176635,0.228425,1.19472e-07,2.28724,4.1097e-08,8.54058e-08,2.04847e-08
2389,-1828.93,2,13.715,5.41825e-08,2.78454,28.9831,207.178,36.3114,0.176697,0.228496,1.1936e-07,2.28805,4.1059e-08,8.52394e-08,2.05022e-08
2390,-1835.78,2,13.7122,5.41825e-08,2.77914,28.9831,207.178,36.3114,0.176685,0.228403,1.19393e-07,2.28678,4.10627e-08,8.51639e-08,2.04687e-08
2391,-1848.65,2,13.7087,5.41825e-08,2.77326,28.9831,207.178,36.3114,0.176603,0.228407,1.19302e-07,2.28521,4.09906e-08,8.51297e-08,2.04015e-08
2392,-1824.24,2,13.7077,5.41825e-08,2.76482,28.9831,207.178,36.3114,0.17665,0.228243,1.19231e-07,2.28703,4.10524e-08,8.51755e-08,2.03837e-08
2393,-1829.94,2,13.7072,5.41825e-08,2.76011,28.9831,207.178,36.3114,0.176627,0.228101,1.18972e-07,2.28756,4.11187e-08,8.52284e-08,2.03962e-08
2394,-1832.65,2,13.7067,5.41825e-08,2.76456,28.9831,207.178,36.3114,0.176633,0.228056,1.19005e-07,2.28925,4.10413e-08,8.51714e-08,2.03905e-08
2395,-1834.66,2,13.7064,5.41825e-08,2.76851,28.9831,207.178,36.3114,0.176546,0.228219,1.19068e-07,2.29099,4.10392e-08,8.5124e-08,2.0367e-08
2396,-1837.83,2,13.7046,5.41825e-08,2.76766,28.9831,207.178,36.3114,0.176485,0.228178,1.1903e-07,2.29206,4.10017e-08,8.51206e-08,2.03449e-08
2397,-1824.86,2,13.7067,5.41825e-08,2.76468,28.9831,207.178,36.3114,0.176478,0.22813,1.19022e-07,2.292,4.11043e-08,8.52216e-08,2.03219e-08
2398,-1830.37,2,13.7046,5.41825e-08,2.7603,28.9831,207.178,36.3114,0.176451,0.228062,1.18812e-07,2.29194,4.10816e-08,8.54194e-08,2.03353e-08
2399,-1829.66,2,13.7054,5.41825e-08,2.75812,28.9831,207.178,36.3114,0.176421,0.228148,1.18666e-07,2.2916,4.10386e-08,8.55826e-08,2.03532e-08
2400,-1831.3,2,13.7055,5.41825e-08,2.7599,28.9831,207.178,36.3114,0.176374,0.228194,1.18833e-07,2.28997,4.10179e-08,8.55279e-08,2.03704e-08
2401,-1835.8,2,13.7045,5.41825e-08,2.75778,28.9831,207.178,36.3114,0.176299,0.228137,1.1891e-07,2.28893,4.09846e-08,8.55007e-08,2.03842e-08
2402,-1845.79,2,13.7048,5.41825e-08,2.75997,28.9831,207.178,36.3114,0.176171,0.22812,1.18692e-07,2.28379,4.10085e-08,8.55075e-08,2.03906e-08
2403,-1843.3,2,13.7062,5.41825e-08,2.76306,28.9831,207.178,36.3114,0.176122,0.228227,1.18496e-07,2.27951,4.09716e-08,8.55581e-08,2.03653e-08
2404,-1826.24,2,13.7071,5.41825e-08,2.76224,28.9831,207.178,36.3114,0.176141,0.228268,1.18554e-07,2.28094,4.09312e-08,8.55835e-08,2.03712e-08
2405,-1815.85,2,13.7067,5.41825e-08,2.75578,28.9831,207.178,36.3114,0.176245,0.228385,1.18545e-07,2.28195,4.09584e-08,8.56395e-08,2.03801e-08
2406,-1823.77,2,13.7049,5.41825e-08,2.75159,28.9831,207.178,36.3114,0.176338,0.228314,1.18504e-07,2.28192,4.09419e-08,8.57157e-08,2.03708e-08
2407,-1824.6,2,13.7026,5.41825e-08,2.7508,28.9831,207.178,36.3114,0.176326,0.228325,1.18537e-07,2.28144,4.09985e-08,8.58388e-08,2.03622e-08
2408,-1839.71,2,13.7031,5.41825e-08,2.75694,28.9831,207.178,36.3114,0.176296,0.228366,1.18447e-07,2.28099,4.09664e-08,8.56337e-08,2.03699e-08
2409,-1842.63,2,13.7005,5.41825e-08,2.76063,28.9831,207.178,36.3114,0.176255,0.228524,1.18239e-07,2.28007,4.08814e-08,8.55871e-08,2.03635e-08
2410,-1837.71,2,13.6999,5.41825e-08,2.75943,28.9831,207.178,36.3114,0.176221,0.228506,1.18297e-07,2.27915,4.08154e-08,8.55544e-08,2.0355e-08
2411,-1830.81,2,13.6996,5.41825e-08,2.76193,28.9831,207.178,36.3114,0.176194,0.228571,1.18422e-07,2.27881,4.0811e-08,8.54463e-08,2.03678e-08
2412,-1831.22,2,13.6995,5.41825e-08,2.76795,28.9831,207.178,36.3114,0.176294,0.22847,1.18214e-07,2.2752,4.08221e-08,8.54407e-08,2.03577e-08
2413,-1830.56,2,13.7001,5.41825e-08,2.76603,28.9831,207.178,36.3114,0.176256,0.228648,1.18209e-07,2.27815,4.07662e-08,8.54201e-08,2.0368e-08
2414,-1824.84,2,13.6992,5.41825e-08,2.76812,28.9831,207.178,36.3114,0.176236,0.228738,1.18379e-07,2.27887,4.07334e-08,8.5515e-08,2.03753e-08
2415,-1831.58,2,13.6998,5.41825e-08,2.76903,28.9831,207.178,36.3114,0.176275,0.228787,1.18181e-07,2.27914,4.06943e-08,8.55456e-08,2.03708e-08
2416,-1838.99,2,13.7032,5.41825e-08,2.77698,28.9831,207.178,36.3114,0.176254,0.228748,1.17939e-07,2.27834,4.06842e-08,8.54676e-08,2.03815e-08
2417,-1826.65,2,13.7052,5.41825e-08,2.78981,28.9831,207.178,36.3114,0.176275,0.228944,1.17938e-07,2.27695,4.06364e-08,8.55827e-08,2.0386e-08
2418,-1826.02,2,13.7069,5.41825e-08,2.79405,28.9831,207.178,36.3114,0.176273,0.228961,1.18276e-07,2.2754,4.06766e-08,8.54315e-08,2.03891e-08
2419,-1829.43,2,13.707,5.41825e-08,2.79563,28.9831,207.178,36.3114,0.176254,0.228917,1.18502e-07,2.27361,4.0673e-08,8.53554e-08,2.04064e-08
2420,-1827.29,2,13.7084,5.41825e-08,2.79921,28.9831,207.178,36.3114,0.176247,0.228855,1.18421e-07,2.27463,4.0682e-08,8.55015e-08,2.0403e-08
2421,-1835.35,2,13.708,5.41825e-08,2.81255,28.9831,207.178,36.3114,0.176251,0.22887,1.18337e-07,2.27304,4.07015e-08,8.536e-08,2.04036e-08
2422,-1827.31,2,13.7083,5.41825e-08,2.81405,28.9831,207.178,36.3114,0.176277,0.228878,1.1814e-07,2.27571,4.07416e-08,8.52626e-08,2.04189e-08
2423,-1819.64,2,13.7099,5.41825e-08,2.81275,28.9831,207.178,36.3114,0.176401,0.228763,1.18071e-07,2.27727,4.06974e-08,8.53407e-08,2.04282e-08
2424,-1824.52,2,13.7101,5.41825e-08,2.81195,28.9831,207.178,36.3114,0.17641,0.228734,1.18129e-07,2.27975,4.0686e-08,8.54451e-08,2.0415e-08
2425,-1822.87,2,13.7095,5.41825e-08,2.80248,28.9831,207.178,36.3114,0.176476,0.228745,1.18039e-07,2.28594,4.06789e-08,8.53347e-08,2.04135e-08
2426,-1830.84,2,13.7092,5.41825e-08,2.80093,28.9831,207.178,36.3114,0.176501,0.228813,1.17881e-07,2.28714,4.06593e-08,8.53742e-08,2.0396e-08
2427,-1828.39,2,13.7097,5.41825e-08,2.80314,28.9831,207.178,36.3114,0.176544,0.228815,1.17667e-07,2.2849,4.07555e-08,8.53136e-08,2.03989e-08
2428,-1822.44,2,13.7097,5.41825e-08,2.80977,28.9831,207.178,36.3114,0.176572,0.228878,1.17853e-07,2.28421,4.07461e-08,8.54434e-08,2.03779e-08
2429,-1836.77,2,13.7114,5.41825e-08,2.80869,28.9831,207.178,36.3114,0.176512,0.228806,1.17884e-07,2.28595,4.07276e-08,8.54614e-08,2.03509e-08
2430,-1837.56,2,13.711,5.41825e-08,2.80102,28.9831,207.178,36.3114,0.176465,0.228747,1.17821e-07,2.28683,4.06568e-08,8.54706e-08,2.03604e-08
2431,-1835.59,2,13.7113,5.41825e-08,2.79427,28.9831,207.178,36.3114,0.176461,0.228724,1.17679e-07,2.28963,4.0615e-08,8.55006e-08,2.03314e-08
2432,-1813.85,2,13.711,5.41825e-08,2.79065,28.9831,207.178,36.3114,0.176503,0.228796,1.17809e-07,2.29018,4.05862e-08,8.59006e-08,2.03127e-08
2433,-1824.35,2,13.7109,5.41825e-08,2.7848,28.9831,207.178,36.3114,0.176567,0.228689,1.17584e-07,2.28969,4.06672e-08,8.60603e-08,2.02837e-08
2434,-1830.4,2,13.7089,5.41825e-08,2.78278,28.9831,207.178,36.3114,0.176551,0.228632,1.1761e-07,2.28945,4.06408e-08,8.61288e-08,2.02864e-08
2435,-1840.71,2,13.7079,5.41825e-08,2.77809,28.9831,207.178,36.3114,0.176527,0.228534,1.1747e-07,2.29048,4.05866e-08,8.61023e-08,2.02724e-08
2436,-1825.07,2,13.7075,5.41825e-08,2.7735,28.9831,207.178,36.3114,0.176601,0.228489,1.17298e-07,2.29086,4.05832e-08,8.6102e-08,2.02877e-08
2437,-1837.75,2,13.7077,5.41825e-08,2.77232,28.9831,207.178,36.3114,0.176549,0.228597,1.17143e-07,2.29168,4.05943e-08,8.61553e-08,2.0253e-08
2438,-1836.91,2,13.7065,5.41825e-08,2.77091,28.9831,207.178,36.3114,0.176509,0.228627,1.17036e-07,2.29307,4.05837e-08,8.59813e-08,2.02742e-08
2439,-1827.7,2,13.7069,5.41825e-08,2.76853,28.9831,207.178,36.3114,0.176513,0.228609,1.16904e-07,2.29638,4.05873e-08,8.59267e-08,2.02932e-08
