iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,omega_Cl,omega_Q,omega_V1,omega_V2,r
681,34.5234,1,13.5643,67.9278,18.1283,15.3042,3.32743,0.251638,1.1346,6.05208e-08,0.471042,0.689678
682,35.9335,1,13.6395,67.3575,18.1283,15.7748,3.33578,0.25418,1.19991,5.08843e-08,0.502923,0.667271
683,35.4672,1,13.7534,66.224,18.1283,14.7714,3.34245,0.261725,1.20843,5.17327e-08,0.505567,0.682074
684,35.2553,1,14.0019,65.8729,18.1283,14.6478,3.45969,0.272577,1.25428,4.30096e-08,0.528973,0.716756
685,34.1903,1,13.536,67.4371,18.1283,15.6152,3.51843,0.247567,1.25697,4.15557e-08,0.550388,0.722039
686,30.2693,1,13.6157,66.2637,18.1283,15.7147,3.40801,0.229927,1.22946,4.26375e-08,0.501087,0.679414
687,26.9259,1,13.4944,61.5919,18.1283,16.8705,3.44866,0.237208,1.24618,4.00286e-08,0.47936,0.700268
688,29.9933,1,13.3603,62.9724,18.1283,16.2433,3.49566,0.250544,1.20232,4.07989e-08,0.504853,0.715346
689,30.4413,1,13.252,61.9323,18.1283,15.7929,3.47727,0.239152,1.14195,3.97143e-08,0.542453,0.697377
690,25.092,1,13.2565,58.4695,18.1283,15.8038,3.37125,0.229052,1.14965,4.03047e-08,0.548262,0.697897
691,25.7941,1,13.3034,62.0446,18.1283,15.5617,3.29677,0.244613,1.15834,3.93755e-08,0.508952,0.672215
692,26.8315,1,13.5378,59.4092,18.1283,16.1868,3.72431,0.243503,1.0178,3.62453e-08,0.486871,0.731527
693,21.8051,1,13.6816,62.6314,18.1283,16.5307,3.48707,0.273178,0.968761,3.73768e-08,0.494809,0.72297
694,23.3472,1,13.6127,57.844,18.1283,16.7351,3.41959,0.256764,1.07944,4.1178e-08,0.493157,0.716025
695,26.1153,1,13.2675,67.4243,18.1283,16.3028,3.60275,0.251313,1.02551,4.51979e-08,0.464422,0.741689
696,31.7719,1,13.5099,64.2169,18.1283,16.642,3.54985,0.263304,1.12922,4.62351e-08,0.485503,0.721901
697,31.3355,1,13.2408,68.1827,18.1283,16.3724,3.50956,0.245574,1.17699,4.8045e-08,0.530577,0.737489
698,37.0267,1,13.6647,76.643,18.1283,15.8811,3.32956,0.262543,1.38218,5.29268e-08,0.532231,0.709983
699,41.3108,1,13.6881,77.2823,18.1283,15.4919,3.39446,0.246844,1.35499,6.23375e-08,0.516665,0.708269
700,40.7005,1,13.3909,71.3343,18.1283,16.1653,3.2474,0.250127,1.31157,7.30773e-08,0.526337,0.697323
701,43.6637,1,13.6072,73.4122,18.1283,15.9185,3.28183,0.264713,1.29107,6.56378e-08,0.511972,0.679252
702,52.8421,1,13.7459,69.5514,18.1283,15.6435,3.5275,0.237333,1.41159,7.21295e-08,0.501484,0.706556
703,37.3993,1,13.8924,65.9512,18.1283,15.4231,3.18115,0.246779,1.24785,6.59505e-08,0.532158,0.671379
704,42.0792,1,13.6911,67.2,18.1283,15.9934,3.33632,0.254979,1.23714,6.51119e-08,0.537396,0.701461
705,41.2351,1,13.5625,61.3202,18.1283,15.7027,2.98532,0.290147,1.18861,6.71277e-08,0.55243,0.608751
706,37.8318,1,13.4372,61.0372,18.1283,15.9786,3.00963,0.27726,1.11942,6.77006e-08,0.520117,0.604539
707,40.3881,1,13.605,60.4883,18.1283,15.3213,3.11502,0.267719,1.0449,6.92336e-08,0.504554,0.620676
708,30.3727,1,13.5999,56.9618,18.1283,15.8653,3.03442,0.24972,0.975325,5.90498e-08,0.532414,0.58684
709,38.8035,1,13.4382,57.4816,18.1283,15.4479,3.06617,0.24694,0.924829,6.23759e-08,0.555222,0.53526
710,35.9273,1,13.753,60.4335,18.1283,15.0194,3.15989,0.256594,1.01065,6.46867e-08,0.532822,0.643616
711,41.8834,1,13.7213,60.939,18.1283,15.8943,3.25613,0.245382,1.08888,7.14034e-08,0.543565,0.659747
712,38.5579,1,13.6718,64.1676,18.1283,15.5174,3.00109,0.260106,1.11324,7.1754e-08,0.559548,0.611647
713,34.1768,1,13.2936,60.5113,18.1283,15.9108,2.94508,0.254668,1.08165,6.97239e-08,0.584519,0.611842
714,34.1679,1,13.5666,60.2645,18.1283,16.4825,3.14105,0.240727,1.13106,6.97553e-08,0.559624,0.669695
715,28.4406,1,13.4828,63.6132,18.1283,16.1604,3.07983,0.237914,1.11597,7.21505e-08,0.551161,0.68231
716,40.8569,1,13.6739,65.1298,18.1283,16.4631,3.43611,0.241418,1.18486,6.40667e-08,0.549917,0.715299
717,40.3972,1,13.3722,74.4061,18.1283,16.4108,3.5633,0.217599,1.29107,6.67275e-08,0.539504,0.749986
718,34.1644,1,13.7371,66.9359,18.1283,16.5091,3.6415,0.228318,1.25852,5.32511e-08,0.501429,0.758545
719,30.5345,1,13.7413,60.5523,18.1283,15.9084,3.3983,0.266549,1.12171,5.54372e-08,0.520233,0.739967
720,30.4017,1,13.5824,62.6747,18.1283,15.7264,3.34133,0.269404,1.11616,5.21584e-08,0.527538,0.714851
721,17.964,1,13.3688,58.9019,18.1283,15.9158,3.17918,0.233297,1.07231,4.42911e-08,0.521925,0.668764
722,17.8694,1,13.5546,61.5658,18.1283,15.6677,3.02498,0.230402,1.11842,4.87803e-08,0.543204,0.64592
723,18.645,1,13.6445,66.8753,18.1283,15.8945,3.01495,0.2485,1.1125,5.19139e-08,0.523854,0.665295
724,26.2928,1,13.367,64.2449,18.1283,16.243,3.15056,0.262221,1.15473,5.361e-08,0.506338,0.681084
725,29.407,1,13.221,63.2208,18.1283,16.7298,3.20774,0.247209,1.13161,5.79427e-08,0.468645,0.670684
726,31.3929,1,13.2896,60.3559,18.1283,16.0356,3.2694,0.265583,1.13179,5.81442e-08,0.466771,0.682434
727,20.9668,1,13.5111,56.6647,18.1283,16.7623,2.83514,0.270418,1.10627,5.83241e-08,0.465778,0.564362
728,15.0249,1,13.3754,57.2337,18.1283,16.3592,2.89954,0.250544,0.991532,5.05163e-08,0.503684,0.590325
729,21.556,1,13.6798,61.174,18.1283,16.052,2.8324,0.255917,1.14597,5.06242e-08,0.506014,0.555661
730,24.6058,1,13.571,64.8045,18.1283,15.5049,2.98547,0.264387,1.12395,5.08428e-08,0.505158,0.612851
731,22.0934,1,13.657,64.6667,18.1283,15.5818,2.88927,0.25703,1.16137,5.29255e-08,0.543462,0.626258
732,26.6227,1,13.5668,65.4533,18.1283,14.7732,2.94954,0.257272,1.20883,4.95058e-08,0.498778,0.598302
733,34.9032,1,13.6264,60.5331,18.1283,15.3148,3.16022,0.264638,1.13658,5.14134e-08,0.472961,0.606956
734,36.1269,1,13.9321,60.1787,18.1283,15.2286,3.14221,0.277283,1.19643,5.40652e-08,0.509194,0.638117
735,33.3042,1,13.9236,68.2822,18.1283,15.363,3.31372,0.276676,1.21361,5.10096e-08,0.49875,0.70143
736,33.3993,1,14.0556,65.3765,18.1283,14.7449,3.52172,0.264338,1.14283,5.07692e-08,0.459072,0.718847
737,23.6987,1,13.9882,60.6636,18.1283,14.9032,3.04008,0.266226,1.15416,4.87963e-08,0.548673,0.652475
738,35.6433,1,14.2343,58.7705,18.1283,15.1228,3.28784,0.277922,1.18924,5.24831e-08,0.577657,0.701617
739,49.4856,1,14.0007,62.4891,18.1283,14.9844,3.44419,0.289571,1.25439,6.16985e-08,0.546725,0.713775
740,50.0907,1,13.7821,68.5276,18.1283,15.204,3.43279,0.286297,1.24483,6.69975e-08,0.530818,0.704125
741,49.0717,1,13.632,68.033,18.1283,15.1079,3.55622,0.266812,1.22217,6.64276e-08,0.49605,0.716829
742,47.1954,1,13.9,64.9424,18.1283,15.5102,3.61999,0.292997,1.13083,6.3845e-08,0.505242,0.741664
743,43.0201,1,13.2581,63.2623,18.1283,15.2346,3.5688,0.253802,1.15226,6.73007e-08,0.486485,0.72987
744,41.048,1,13.4772,59.1249,18.1283,15.4019,3.59867,0.268975,1.06723,6.27995e-08,0.470295,0.732664
745,38.7613,1,13.5725,57.8051,18.1283,15.8682,3.89137,0.256526,0.992266,6.37016e-08,0.439974,0.780017
746,40.761,1,13.4957,63.8286,18.1283,15.5071,3.86176,0.253077,1.09262,6.10531e-08,0.447866,0.773856
747,37.6507,1,13.6741,63.4113,18.1283,15.587,3.84633,0.2284,1.11068,6.71022e-08,0.453454,0.785224
748,46.2777,1,13.397,59.9456,18.1283,16.1232,3.81913,0.254889,1.08716,6.25439e-08,0.453376,0.744936
749,39.5283,1,13.526,60.7749,18.1283,16.3744,3.52773,0.263713,1.07751,6.50611e-08,0.454109,0.73261
750,38.033,1,13.3131,63.1181,18.1283,15.9803,3.38498,0.246022,1.12848,5.91544e-08,0.471231,0.681649
751,35.2752,1,13.3451,59.3245,18.1283,15.673,3.44421,0.249217,1.02505,5.92794e-08,0.495149,0.698254
752,42.42,1,13.7293,59.137,18.1283,16.424,3.79932,0.261235,0.942443,6.26215e-08,0.467775,0.746828
753,46.9363,1,13.7163,59.2058,18.1283,15.0215,3.65818,0.263724,1.0095,6.41962e-08,0.501698,0.721655
754,41.43,1,13.5712,63.7713,18.1283,15.5307,3.27716,0.263351,1.14824,6.64668e-08,0.546648,0.685579
755,37.7198,1,13.7381,69.9313,18.1283,14.8086,3.14112,0.266319,1.20254,5.95818e-08,0.51421,0.638408
756,35.0074,1,13.9028,69.6568,18.1283,15.196,3.20882,0.251736,1.29426,6.20397e-08,0.526262,0.689099
757,31.6137,1,13.7801,67.7868,18.1283,15.8969,3.10324,0.260697,1.32133,6.36527e-08,0.506436,0.683911
758,37.9956,1,14.218,63.9589,18.1283,16.0708,3.14998,0.293357,1.10872,6.98036e-08,0.500762,0.677011
759,36.4189,1,13.8353,64.3092,18.1283,16.3431,3.03262,0.279404,1.10726,7.06277e-08,0.490238,0.623797
760,39.6658,1,13.8279,61.0227,18.1283,15.6801,3.19451,0.280855,1.14946,6.56143e-08,0.496689,0.651157
761,26.34,1,13.7415,62.1227,18.1283,16.0814,2.92653,0.270094,1.13682,5.94972e-08,0.46451,0.601564
762,27.763,1,13.9883,59.0272,18.1283,15.8101,2.79199,0.278698,1.09249,6.48844e-08,0.53306,0.587125
763,31.1603,1,13.7206,60.4441,18.1283,15.4438,2.74477,0.289769,1.10441,6.33426e-08,0.584298,0.583766
764,26.9854,1,13.6521,63.1975,18.1283,14.8452,2.71379,0.270822,1.13583,5.93273e-08,0.568056,0.541975
765,27.993,1,13.7805,62.7447,18.1283,14.6274,2.88576,0.282871,1.12586,5.78979e-08,0.579511,0.623393
766,30.5361,1,13.5562,68.3617,18.1283,16.5375,2.76305,0.267055,1.22231,6.63896e-08,0.574887,0.575428
767,31.8854,1,13.8429,61.1366,18.1283,16.469,2.76105,0.256307,1.19122,6.99578e-08,0.566751,0.543842
768,29.5794,1,13.7504,63.3089,18.1283,16.346,2.73185,0.273937,1.15719,7.02092e-08,0.585137,0.576333
769,18.2533,1,13.303,63.4038,18.1283,16.8537,2.59406,0.24506,1.1187,6.20697e-08,0.560772,0.522337
770,24.4304,1,13.3894,63.5308,18.1283,16.435,2.55004,0.249662,1.15678,7.25e-08,0.607271,0.500009
771,28.1657,1,13.5804,67.448,18.1283,16.8387,2.5312,0.267997,1.19484,7.50841e-08,0.600648,0.486171
772,26.3965,1,13.5083,64.0631,18.1283,15.7725,2.4122,0.263832,1.13079,7.54135e-08,0.632096,0.402497
773,29.2648,1,13.5227,61.1012,18.1283,15.6797,2.54854,0.253317,1.08654,8.51683e-08,0.595514,0.468128
774,24.4312,1,13.6886,58.3161,18.1283,16.3164,2.5124,0.250734,1.01742,8.86825e-08,0.582186,0.470436
775,23.2683,1,13.4449,60.4822,18.1283,17.5853,2.43326,0.247037,1.13913,9.60546e-08,0.512452,0.457814
776,32.0974,1,13.2799,66.5163,18.1283,17.0716,2.50104,0.251414,1.17113,9.31318e-08,0.548835,0.443332
777,24.0021,1,13.4701,67.1437,18.1283,16.3885,2.3305,0.266954,1.26763,9.70318e-08,0.564343,0.44858
778,27.4971,1,13.4505,63.2961,18.1283,15.9106,2.44394,0.263502,1.20495,9.61949e-08,0.585147,0.472936
779,38.3481,1,13.5752,60.0123,18.1283,16.4063,2.58962,0.241106,1.17551,1.11851e-07,0.568212,0.466631
780,45.291,1,13.5539,67.0356,18.1283,15.7654,2.62931,0.247844,1.24314,1.18828e-07,0.570829,0.480935
781,56.868,1,13.7512,64.4436,18.1283,16.3829,2.75417,0.264439,1.2821,1.19237e-07,0.619874,0.512267
782,50.2205,1,13.5492,64.4785,18.1283,16.6464,2.62678,0.278874,1.30225,1.13511e-07,0.560928,0.45745
783,38.4643,1,13.6077,57.306,18.1283,16.3317,2.57869,0.276751,1.15823,1.10911e-07,0.52645,0.474984
784,45.4471,1,13.4047,58.0865,18.1283,16.5756,2.62843,0.264679,1.15698,1.07616e-07,0.563055,0.451442
785,43.8607,1,13.8555,65.5604,18.1283,16.5033,2.66914,0.267144,1.14124,1.1645e-07,0.52366,0.494534
786,49.3125,1,13.5632,67.7557,18.1283,15.6933,2.82979,0.257499,1.16832,1.24909e-07,0.530767,0.566772
787,57.3682,1,13.8221,62.6925,18.1283,16.0456,3.05023,0.268788,1.11242,1.29936e-07,0.529963,0.612484
788,56.7504,1,13.6278,64.3913,18.1283,15.3402,2.84635,0.278185,1.17764,1.33833e-07,0.53921,0.541144
789,54.3667,1,13.5111,63.3244,18.1283,15.7587,2.85808,0.259458,1.20809,1.40336e-07,0.523219,0.575139
790,43.7545,1,13.5466,70.0788,18.1283,16.0497,2.81836,0.266421,1.19814,1.41162e-07,0.508497,0.637262
791,61.2675,1,13.7912,68.1698,18.1283,14.5971,3.34961,0.244583,1.24464,1.44153e-07,0.510417,0.710811
792,64.5051,1,13.596,70.5764,18.1283,15.0007,3.23821,0.273998,1.20173,1.55886e-07,0.476136,0.679407
793,61.0479,1,13.6491,69.0999,18.1283,15.8034,3.24624,0.249857,1.27108,1.69548e-07,0.473582,0.694834
794,65.0409,1,13.4013,66.7339,18.1283,16.0254,3.21301,0.260147,1.35119,1.72796e-07,0.463254,0.683233
795,74.462,1,13.4501,71.2176,18.1283,16.7797,3.38455,0.27192,1.33818,2.12213e-07,0.438779,0.723691
796,87.7487,1,13.639,69.6448,18.1283,15.7209,3.61198,0.249921,1.37797,2.00499e-07,0.542131,0.723426
797,82.0799,1,13.5568,63.6122,18.1283,15.7035,3.72322,0.2457,1.18501,2.09399e-07,0.522771,0.754943
798,77.9488,1,13.5892,71.6952,18.1283,15.9602,3.39639,0.269048,1.30603,1.88755e-07,0.501483,0.715742
799,81.7766,1,13.6105,67.4313,18.1283,16.5586,3.53974,0.288645,1.22457,1.97373e-07,0.528715,0.740184
800,74.0446,1,13.3911,66.7791,18.1283,16.3375,3.68057,0.252305,1.11087,1.97496e-07,0.489869,0.756737
801,70.8367,1,13.5506,63.5887,18.1283,16.1087,3.42669,0.254322,1.11974,1.96247e-07,0.499428,0.711456
802,85.1264,1,13.7096,63.8263,18.1283,15.4854,3.67424,0.272501,1.1504,1.85935e-07,0.548518,0.725966
803,81.0427,1,13.7398,71.0664,18.1283,15.6142,3.71404,0.274171,1.28823,1.7114e-07,0.493481,0.744604
804,80.9917,1,13.5612,67.5139,18.1283,15.5132,3.78306,0.254743,1.22149,1.5416e-07,0.502542,0.73198
805,76.2894,1,13.659,66.8151,18.1283,15.8083,3.44162,0.25892,1.24098,1.4894e-07,0.530091,0.673994
806,72.7918,1,13.7501,60.9499,18.1283,15.1653,3.66092,0.270411,1.24796,1.39427e-07,0.497361,0.741093
807,69.7696,1,13.8449,61.3863,18.1283,14.8791,3.70978,0.277647,1.10113,1.45353e-07,0.500631,0.753702
808,76.4056,1,14.0005,61.7375,18.1283,14.8528,3.66713,0.306209,1.06831,1.49061e-07,0.548336,0.746
809,68.2529,1,13.6758,63.8846,18.1283,15.8824,3.6159,0.297484,1.11669,1.29977e-07,0.521354,0.742579
810,58.1426,1,13.8522,67.5396,18.1283,15.7163,3.52631,0.272331,1.12065,1.213e-07,0.456949,0.735479
811,45.9938,1,13.5405,64.9928,18.1283,16.2549,3.27744,0.253306,1.10588,9.45959e-08,0.501607,0.684898
812,45.2871,1,13.6462,64.9015,18.1283,15.9733,3.23493,0.282567,1.11505,9.65509e-08,0.465435,0.70323
813,43.4674,1,13.7771,63.4978,18.1283,15.6031,3.21354,0.265383,1.11431,9.64259e-08,0.507474,0.697503
814,51.5342,1,13.5568,62.2657,18.1283,15.9654,3.34793,0.260623,1.07992,1.09195e-07,0.526218,0.711567
815,54.7775,1,13.7215,62.414,18.1283,14.9285,3.37925,0.26241,1.06185,1.06367e-07,0.545527,0.710855
816,49.5643,1,14.0123,58.8746,18.1283,15.0442,3.24842,0.272609,1.02565,1.10681e-07,0.497591,0.691212
817,56.6,1,13.7316,57.6478,18.1283,15.6061,3.28233,0.281396,1.11451,1.07863e-07,0.505935,0.679278
818,46.8649,1,13.6376,61.7324,18.1283,16.3715,3.20122,0.249333,1.10177,1.09011e-07,0.48416,0.669212
819,46.482,1,13.6099,65.3785,18.1283,16.4097,3.11274,0.243791,1.11616,1.02671e-07,0.507731,0.634749
820,44.9183,1,13.513,60.5523,18.1283,15.4797,3.10399,0.264258,1.0317,9.68688e-08,0.537714,0.658813
821,35.7841,1,13.6165,55.5297,18.1283,15.3539,3.00091,0.260139,1.00127,9.5198e-08,0.504181,0.647538
822,38.5335,1,13.7414,51.5225,18.1283,15.261,2.97125,0.270195,1.02365,8.85391e-08,0.508223,0.628042
823,39.8753,1,13.9155,57.5536,18.1283,15.5448,3.18559,0.26727,1.03484,8.58998e-08,0.496212,0.678398
824,38.9555,1,13.7232,61.347,18.1283,16.4592,3.13546,0.268173,1.11053,7.23781e-08,0.49299,0.65519
825,37.367,1,13.8709,63.4057,18.1283,16.4599,3.21075,0.265795,1.10855,7.48497e-08,0.490947,0.683123
826,30.0017,1,13.4471,59.6609,18.1283,17.0979,2.99774,0.247791,1.08694,6.38849e-08,0.524887,0.620459
827,30.8013,1,13.407,63.6238,18.1283,16.9672,3.00212,0.242144,1.11175,6.42053e-08,0.510512,0.606055
828,29.0361,1,13.4102,64.4532,18.1283,17.5717,3.01178,0.25463,1.09583,6.28259e-08,0.482498,0.622215
829,30.0167,1,13.5294,66.0425,18.1283,17.1608,3.07379,0.248248,1.18637,5.6903e-08,0.496114,0.637188
830,31.5235,1,13.8086,67.1417,18.1283,16.1852,3.04366,0.266933,1.2061,5.6574e-08,0.519149,0.644333
831,28.959,1,13.5637,70.2882,18.1283,16.3558,2.92163,0.262855,1.22671,5.78237e-08,0.481113,0.596384
832,31.1294,1,13.5562,65.5926,18.1283,16.4311,2.72199,0.265809,1.24355,6.04294e-08,0.53859,0.520115
833,21.4856,1,13.7547,60.0868,18.1283,16.2553,2.72081,0.256866,1.08497,5.86903e-08,0.530399,0.525155
834,29.4494,1,13.5996,62.3795,18.1283,16.3996,2.76947,0.254264,1.15467,6.12485e-08,0.55269,0.530068
835,38.0917,1,13.5808,64.0479,18.1283,15.7088,2.94241,0.25731,1.1738,6.80051e-08,0.529847,0.570574
836,36.0908,1,13.7158,63.8131,18.1283,16.1438,2.97345,0.272745,1.14561,6.60027e-08,0.528315,0.605755
837,35.7918,1,13.7622,66.9622,18.1283,15.3105,2.84845,0.283124,1.1919,6.81215e-08,0.540001,0.589417
838,37.0823,1,13.6024,69.3403,18.1283,15.4964,2.8848,0.278166,1.24758,6.43322e-08,0.55873,0.572988
839,37.7841,1,13.9032,68.2063,18.1283,15.6292,3.01825,0.276478,1.20263,6.11697e-08,0.50101,0.609405
840,37.4378,1,13.7484,65.0416,18.1283,15.6348,3.11307,0.265576,1.16098,6.80016e-08,0.524275,0.657766
841,41.4881,1,13.836,64.4102,18.1283,15.3663,2.94291,0.264535,1.16559,7.2155e-08,0.594072,0.598936
842,35.9316,1,13.4441,67.2445,18.1283,15.3953,2.97588,0.270138,1.16075,6.57537e-08,0.540314,0.608352
843,40.311,1,13.6822,62.9944,18.1283,15.7667,3.01717,0.250613,1.21539,6.59356e-08,0.556122,0.591638
844,30.403,1,13.6075,62.5276,18.1283,16.7176,3.00624,0.267889,1.18106,5.28657e-08,0.517278,0.607449
845,40.9875,1,13.4358,62.8029,18.1283,16.3156,2.99148,0.267545,1.29628,5.52049e-08,0.501878,0.546204
846,38.7763,1,13.7036,64.3866,18.1283,15.9529,2.95843,0.266857,1.28399,5.87037e-08,0.519623,0.550436
847,30.8378,1,13.4188,66.0156,18.1283,15.3879,2.90353,0.276935,1.26051,5.33528e-08,0.522587,0.574375
848,23.7407,1,13.9197,60.5529,18.1283,15.7719,3.02541,0.252506,1.09082,5.56005e-08,0.530422,0.650219
849,26.2781,1,13.3975,64.8041,18.1283,15.4355,3.01062,0.235078,1.14012,5.97621e-08,0.56941,0.650523
850,29.027,1,13.5447,63.2956,18.1283,16.2863,2.99767,0.257854,1.16708,6.17058e-08,0.500713,0.639534
851,24.6318,1,13.4854,68.1163,18.1283,16.1617,2.9089,0.269535,1.15332,5.64458e-08,0.485214,0.604641
852,24.0956,1,13.8,61.0403,18.1283,15.7329,2.94277,0.282902,1.1532,5.41099e-08,0.517654,0.641687
853,34.798,1,13.8039,69.4193,18.1283,16.4081,3.0742,0.263468,1.23261,5.57076e-08,0.529908,0.626462
854,35.7782,1,13.4029,61.0793,18.1283,16.6636,2.85752,0.258739,1.17074,6.8407e-08,0.590202,0.562407
855,35.8071,1,13.4279,61.0723,18.1283,15.8746,3.08383,0.244213,1.10602,6.87191e-08,0.547776,0.620603
856,33.5833,1,13.434,59.1576,18.1283,15.6311,3.10209,0.26367,1.01126,5.82306e-08,0.620609,0.643599
857,34.0739,1,13.475,60.1758,18.1283,16.2015,3.00114,0.266563,1.07303,5.80082e-08,0.574057,0.598133
858,28.0022,1,13.6834,56.2841,18.1283,15.8323,2.9723,0.270131,1.00325,5.9515e-08,0.542304,0.615002
859,41.2249,1,13.33,64.1375,18.1283,17.1233,3.11177,0.23627,1.20649,6.85978e-08,0.542256,0.613922
860,45.6325,1,13.3065,62.5511,18.1283,16.0123,2.94651,0.255232,1.19089,8.30088e-08,0.569713,0.581125
861,43.1879,1,13.5419,59.568,18.1283,16.73,2.94906,0.256065,1.19427,8.05941e-08,0.531597,0.582934
862,38.3986,1,13.7764,60.8326,18.1283,16.1968,2.97275,0.258004,1.1846,8.11094e-08,0.493167,0.612271
863,33.3924,1,13.5485,61.7513,18.1283,16.6151,2.82651,0.26637,1.12189,6.91622e-08,0.520198,0.553134
864,41.083,1,13.6764,74.0445,18.1283,16.8782,2.7637,0.270266,1.20157,7.33824e-08,0.547687,0.512384
865,38.9927,1,13.5684,70.2793,18.1283,16.1012,2.79474,0.247574,1.30796,6.4284e-08,0.545132,0.494687
866,36.3172,1,13.7625,60.3647,18.1283,16.6387,2.7631,0.264666,1.2255,6.89587e-08,0.539759,0.516307
867,38.0517,1,13.5101,66.0897,18.1283,16.4911,2.89675,0.258718,1.20733,6.4742e-08,0.546575,0.551695
868,30.158,1,13.5765,65.1953,18.1283,16.4954,2.75597,0.253639,1.29562,5.63256e-08,0.586414,0.534129
869,22.2792,1,13.5665,67.5724,18.1283,16.4424,2.82949,0.288607,1.17848,4.6344e-08,0.551388,0.58217
870,17.2875,1,13.4334,68.9263,18.1283,16.2569,2.76041,0.255727,1.25366,4.60724e-08,0.541482,0.572516
871,12.8662,1,13.4253,61.9628,18.1283,17.0768,2.78466,0.264312,1.23424,3.87723e-08,0.521091,0.570926
872,12.1181,1,13.4089,59.3478,18.1283,17.2843,2.65095,0.257953,1.16152,4.1807e-08,0.516343,0.467908
873,5.16628,1,13.3252,66.9058,18.1283,16.1931,2.66492,0.257798,1.17097,3.79862e-08,0.512879,0.532524
874,11.9143,1,13.3296,62.4983,18.1283,16.2028,2.7975,0.258199,1.15709,3.99848e-08,0.532031,0.574404
875,10.8832,1,13.7041,64.9649,18.1283,16.2791,2.80643,0.262674,1.18474,4.13465e-08,0.501886,0.589592
876,15.9374,1,13.9583,66.969,18.1283,16.2142,2.78756,0.279744,1.15508,3.80965e-08,0.519723,0.550837
877,2.16026,1,13.639,71.3459,18.1283,16.1295,2.57713,0.273664,1.21859,3.30628e-08,0.501716,0.505903
878,5.03341,1,13.633,65.2246,18.1283,15.6715,2.63892,0.267015,1.1868,3.20865e-08,0.554452,0.514745
879,-2.64462,1,13.6639,62.3487,18.1283,15.9489,2.57451,0.273105,1.06963,3.04975e-08,0.55403,0.509551
880,-5.14813,1,13.569,58.5983,18.1283,16.4036,2.61183,0.275516,1.04894,2.87254e-08,0.525794,0.528114
881,-6.36972,1,13.5065,57.396,18.1283,16.0869,2.45451,0.255832,1.11165,2.98153e-08,0.56254,0.435856
882,-9.00179,1,13.3857,63.9402,18.1283,16.4307,2.61956,0.243415,1.1218,2.94682e-08,0.529869,0.539407
883,7.35135,1,13.3548,67.0475,18.1283,15.9028,2.66128,0.253038,1.25179,3.25981e-08,0.534222,0.517388
884,-1.24527,1,13.5335,60.6316,18.1283,17.046,2.69736,0.246617,1.1803,3.01015e-08,0.516645,0.569471
885,6.75171,1,13.6618,61.1925,18.1283,16.2418,2.78797,0.261278,1.24527,2.79041e-08,0.532934,0.556302
886,7.24045,1,13.333,68.2081,18.1283,15.8859,2.86115,0.259049,1.19604,2.93613e-08,0.54358,0.587976
887,-1.68936,1,13.3343,63.1214,18.1283,16.2867,2.82258,0.25949,1.15485,2.54097e-08,0.487519,0.570811
888,-1.81193,1,13.5196,68.225,18.1283,16.0691,2.66386,0.267278,1.1843,2.46009e-08,0.522965,0.501151
889,-2.56936,1,13.4598,59.0191,18.1283,16.4722,2.61063,0.26416,1.14317,2.29969e-08,0.524222,0.42202
890,-5.08683,1,13.425,62.5129,18.1283,16.5121,2.61603,0.254888,1.11431,2.18573e-08,0.535195,0.407595
891,-4.06374,1,13.4904,63.585,18.1283,16.1289,2.63932,0.269812,1.12015,2.12569e-08,0.525391,0.429274
892,-16.6759,1,13.4483,54.0616,18.1283,16.181,2.69274,0.265211,0.983003,1.73517e-08,0.509383,0.48458
893,-18.7402,1,13.416,58.1067,18.1283,16.1302,2.63825,0.244115,1.09752,1.60321e-08,0.559698,0.484131
894,-10.8345,1,13.7749,58.7634,18.1283,16.3291,2.70945,0.265454,1.09958,1.62153e-08,0.544671,0.494286
895,-7.19984,1,13.5998,65.3368,18.1283,15.7165,2.65862,0.265213,1.22368,1.81139e-08,0.564206,0.489286
896,-17.4228,1,13.3994,65.4873,18.1283,16.1943,2.71864,0.258522,1.22466,1.51801e-08,0.530522,0.552753
897,-19.3913,1,13.3945,68.7328,18.1283,16.2547,2.68553,0.245315,1.22942,1.55375e-08,0.555106,0.554539
898,-12.3313,1,13.5065,76.4584,18.1283,15.2456,2.87014,0.248823,1.32594,1.49012e-08,0.570502,0.611688
899,65.9681,1,13.661,67.9074,18.1283,15.386,2.79008,0.277173,1.21984,1.74768e-07,0.579009,0.555224
900,63.9385,1,13.783,63.5296,18.1283,15.8512,2.59074,0.271388,1.21631,1.95548e-07,0.554475,0.434449
901,61.817,1,13.5616,69.757,18.1283,16.0624,2.57961,0.268933,1.33618,2.14538e-07,0.490494,0.445548
902,67.5657,1,13.3279,66.8662,18.1283,16.2511,2.54309,0.269385,1.37797,2.2248e-07,0.530547,0.422045
903,57.4466,1,13.3075,65.5172,18.1283,16.2743,2.47672,0.259967,1.31059,2.17359e-07,0.499155,0.432921
904,56.4309,1,13.7004,60.0707,18.1283,16.6304,2.5681,0.264798,1.18778,2.05335e-07,0.478504,0.439633
905,64.1384,1,13.5439,66.2537,18.1283,16.4026,2.60053,0.256697,1.29148,2.04891e-07,0.553015,0.4497
