Iteracion,Par,Parametro,Covariable,Criterio,Par1,LRT,BICc
92,V2_tSCRMGDL,V2,tSCRMGDL,0,2,468.59,515.46
93,Cl_ANTU,Cl,ANTU,0,44,500.73,547.6
93,Cl_LLP,Cl,LLP,0,25,500.73,547.6
93,Cl_LMP,Cl,LMP,0,49,500.73,547.6
93,Cl_SEXF,Cl,SEXF,0,46,500.73,547.6
93,Cl_logtAGEA,Cl,logtAGEA,0,47,500.73,547.6
93,Cl_logtALBGDL,Cl,logtALBGDL,0,52,500.73,547.6
93,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,41,500.73,547.6
93,Cl_logtHCM,Cl,logtHCM,0,34,500.73,547.6
93,Cl_logtIMCKGM2,Cl,logtIMCKGM2,0,24,500.73,547.6
93,Cl_logtPROGDL,Cl,logtPROGDL,0,55,500.73,547.6
93,Cl_logtRAL,Cl,logtRAL,0,21,500.73,547.6
93,Cl_logtRAN,Cl,logtRAN,0,40,500.73,547.6
93,Cl_logtSCM2,Cl,logtSCM2,0,38,500.73,547.6
93,Cl_logtWTKG,Cl,logtWTKG,0,23,500.73,547.6
93,Cl_tSCRMGDL,Cl,tSCRMGDL,1,35,500.73,547.6
93,V1_ANTU,V1,ANTU,0,10,500.73,547.6
93,V1_LLP,V1,LLP,0,48,500.73,547.6
93,V1_LMP,V1,LMP,0,11,500.73,547.6
93,V1_SEXF,V1,SEXF,0,1,500.73,547.6
93,V1_logtAGEA,V1,logtAGEA,0,30,500.73,547.6
93,V1_logtALBGDL,V1,logtALBGDL,0,3,500.73,547.6
93,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,4,500.73,547.6
93,V1_logtHCM,V1,logtHCM,0,7,500.73,547.6
93,V1_logtIMCKGM2,V1,logtIMCKGM2,0,27,500.73,547.6
93,V1_logtPROGDL,V1,logtPROGDL,0,39,500.73,547.6
93,V1_logtRAL,V1,logtRAL,0,14,500.73,547.6
93,V1_logtRAN,V1,logtRAN,0,36,500.73,547.6
93,V1_logtSCM2,V1,logtSCM2,0,15,500.73,547.6
93,V1_logtWTKG,V1,logtWTKG,0,22,500.73,547.6
93,V1_tSCRMGDL,V1,tSCRMGDL,0,31,500.73,547.6
93,Q_ANTU,Q,ANTU,0,9,500.73,547.6
93,Q_LLP,Q,LLP,1,45,500.73,547.6
93,Q_LMP,Q,LMP,0,16,500.73,547.6
93,Q_SEXF,Q,SEXF,0,18,500.73,547.6
93,Q_logtAGEA,Q,logtAGEA,0,5,500.73,547.6
93,Q_logtALBGDL,Q,logtALBGDL,0,51,500.73,547.6
93,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,60,500.73,547.6
93,Q_logtHCM,Q,logtHCM,0,50,500.73,547.6
93,Q_logtIMCKGM2,Q,logtIMCKGM2,0,43,500.73,547.6
93,Q_logtPROGDL,Q,logtPROGDL,0,59,500.73,547.6
93,Q_logtRAL,Q,logtRAL,0,32,500.73,547.6
93,Q_logtRAN,Q,logtRAN,0,57,500.73,547.6
93,Q_logtSCM2,Q,logtSCM2,0,6,500.73,547.6
93,Q_logtWTKG,Q,logtWTKG,0,26,500.73,547.6
93,Q_tSCRMGDL,Q,tSCRMGDL,0,13,500.73,547.6
93,V2_ANTU,V2,ANTU,0,42,500.73,547.6
93,V2_LLP,V2,LLP,1,37,500.73,547.6
93,V2_LMP,V2,LMP,0,56,500.73,547.6
93,V2_SEXF,V2,SEXF,0,17,500.73,547.6
93,V2_logtAGEA,V2,logtAGEA,1,29,500.73,547.6
93,V2_logtALBGDL,V2,logtALBGDL,0,20,500.73,547.6
93,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,28,500.73,547.6
93,V2_logtHCM,V2,logtHCM,0,58,500.73,547.6
93,V2_logtIMCKGM2,V2,logtIMCKGM2,0,54,500.73,547.6
93,V2_logtPROGDL,V2,logtPROGDL,0,12,500.73,547.6
93,V2_logtRAL,V2,logtRAL,0,53,500.73,547.6
93,V2_logtRAN,V2,logtRAN,0,8,500.73,547.6
93,V2_logtSCM2,V2,logtSCM2,0,33,500.73,547.6
93,V2_logtWTKG,V2,logtWTKG,1,19,500.73,547.6
93,V2_tSCRMGDL,V2,tSCRMGDL,0,2,500.73,547.6
94,Cl_ANTU,Cl,ANTU,0,44,502,548.87
94,Cl_LLP,Cl,LLP,0,25,502,548.87
94,Cl_LMP,Cl,LMP,0,49,502,548.87
94,Cl_SEXF,Cl,SEXF,0,46,502,548.87
94,Cl_logtAGEA,Cl,logtAGEA,0,47,502,548.87
94,Cl_logtALBGDL,Cl,logtALBGDL,0,52,502,548.87
94,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,41,502,548.87
94,Cl_logtHCM,Cl,logtHCM,0,34,502,548.87
94,Cl_logtIMCKGM2,Cl,logtIMCKGM2,0,24,502,548.87
94,Cl_logtPROGDL,Cl,logtPROGDL,0,55,502,548.87
94,Cl_logtRAL,Cl,logtRAL,0,21,502,548.87
94,Cl_logtRAN,Cl,logtRAN,0,40,502,548.87
94,Cl_logtSCM2,Cl,logtSCM2,0,38,502,548.87
94,Cl_logtWTKG,Cl,logtWTKG,0,23,502,548.87
94,Cl_tSCRMGDL,Cl,tSCRMGDL,1,35,502,548.87
94,V1_ANTU,V1,ANTU,0,10,502,548.87
94,V1_LLP,V1,LLP,0,48,502,548.87
94,V1_LMP,V1,LMP,0,11,502,548.87
94,V1_SEXF,V1,SEXF,0,1,502,548.87
94,V1_logtAGEA,V1,logtAGEA,0,30,502,548.87
94,V1_logtALBGDL,V1,logtALBGDL,0,3,502,548.87
94,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,4,502,548.87
94,V1_logtHCM,V1,logtHCM,0,7,502,548.87
94,V1_logtIMCKGM2,V1,logtIMCKGM2,0,27,502,548.87
94,V1_logtPROGDL,V1,logtPROGDL,0,39,502,548.87
94,V1_logtRAL,V1,logtRAL,0,14,502,548.87
94,V1_logtRAN,V1,logtRAN,0,36,502,548.87
94,V1_logtSCM2,V1,logtSCM2,0,15,502,548.87
94,V1_logtWTKG,V1,logtWTKG,0,22,502,548.87
94,V1_tSCRMGDL,V1,tSCRMGDL,0,31,502,548.87
94,Q_ANTU,Q,ANTU,0,9,502,548.87
94,Q_LLP,Q,LLP,1,45,502,548.87
94,Q_LMP,Q,LMP,0,16,502,548.87
94,Q_SEXF,Q,SEXF,0,18,502,548.87
94,Q_logtAGEA,Q,logtAGEA,0,5,502,548.87
94,Q_logtALBGDL,Q,logtALBGDL,0,51,502,548.87
94,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,60,502,548.87
94,Q_logtHCM,Q,logtHCM,0,50,502,548.87
94,Q_logtIMCKGM2,Q,logtIMCKGM2,0,43,502,548.87
94,Q_logtPROGDL,Q,logtPROGDL,0,59,502,548.87
94,Q_logtRAL,Q,logtRAL,0,32,502,548.87
94,Q_logtRAN,Q,logtRAN,0,57,502,548.87
94,Q_logtSCM2,Q,logtSCM2,0,6,502,548.87
94,Q_logtWTKG,Q,logtWTKG,0,26,502,548.87
94,Q_tSCRMGDL,Q,tSCRMGDL,0,13,502,548.87
94,V2_ANTU,V2,ANTU,0,42,502,548.87
94,V2_LLP,V2,LLP,0,37,502,548.87
94,V2_LMP,V2,LMP,1,56,502,548.87
94,V2_SEXF,V2,SEXF,0,17,502,548.87
94,V2_logtAGEA,V2,logtAGEA,1,29,502,548.87
94,V2_logtALBGDL,V2,logtALBGDL,0,20,502,548.87
94,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,28,502,548.87
94,V2_logtHCM,V2,logtHCM,0,58,502,548.87
94,V2_logtIMCKGM2,V2,logtIMCKGM2,0,54,502,548.87
94,V2_logtPROGDL,V2,logtPROGDL,0,12,502,548.87
94,V2_logtRAL,V2,logtRAL,0,53,502,548.87
94,V2_logtRAN,V2,logtRAN,0,8,502,548.87
94,V2_logtSCM2,V2,logtSCM2,0,33,502,548.87
94,V2_logtWTKG,V2,logtWTKG,1,19,502,548.87
94,V2_tSCRMGDL,V2,tSCRMGDL,0,2,502,548.87
95,Cl_ANTU,Cl,ANTU,0,44,536.48,583.35
95,Cl_LLP,Cl,LLP,0,25,536.48,583.35
95,Cl_LMP,Cl,LMP,0,49,536.48,583.35
95,Cl_SEXF,Cl,SEXF,0,46,536.48,583.35
95,Cl_logtAGEA,Cl,logtAGEA,0,47,536.48,583.35
95,Cl_logtALBGDL,Cl,logtALBGDL,0,52,536.48,583.35
95,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,41,536.48,583.35
95,Cl_logtHCM,Cl,logtHCM,0,34,536.48,583.35
95,Cl_logtIMCKGM2,Cl,logtIMCKGM2,0,24,536.48,583.35
95,Cl_logtPROGDL,Cl,logtPROGDL,0,55,536.48,583.35
95,Cl_logtRAL,Cl,logtRAL,0,21,536.48,583.35
95,Cl_logtRAN,Cl,logtRAN,0,40,536.48,583.35
95,Cl_logtSCM2,Cl,logtSCM2,0,38,536.48,583.35
95,Cl_logtWTKG,Cl,logtWTKG,0,23,536.48,583.35
95,Cl_tSCRMGDL,Cl,tSCRMGDL,1,35,536.48,583.35
95,V1_ANTU,V1,ANTU,0,10,536.48,583.35
95,V1_LLP,V1,LLP,0,48,536.48,583.35
95,V1_LMP,V1,LMP,0,11,536.48,583.35
95,V1_SEXF,V1,SEXF,0,1,536.48,583.35
95,V1_logtAGEA,V1,logtAGEA,0,30,536.48,583.35
95,V1_logtALBGDL,V1,logtALBGDL,0,3,536.48,583.35
95,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,4,536.48,583.35
95,V1_logtHCM,V1,logtHCM,0,7,536.48,583.35
95,V1_logtIMCKGM2,V1,logtIMCKGM2,0,27,536.48,583.35
95,V1_logtPROGDL,V1,logtPROGDL,0,39,536.48,583.35
95,V1_logtRAL,V1,logtRAL,0,14,536.48,583.35
95,V1_logtRAN,V1,logtRAN,0,36,536.48,583.35
95,V1_logtSCM2,V1,logtSCM2,0,15,536.48,583.35
95,V1_logtWTKG,V1,logtWTKG,0,22,536.48,583.35
95,V1_tSCRMGDL,V1,tSCRMGDL,0,31,536.48,583.35
95,Q_ANTU,Q,ANTU,0,9,536.48,583.35
95,Q_LLP,Q,LLP,1,45,536.48,583.35
95,Q_LMP,Q,LMP,0,16,536.48,583.35
95,Q_SEXF,Q,SEXF,0,18,536.48,583.35
95,Q_logtAGEA,Q,logtAGEA,0,5,536.48,583.35
95,Q_logtALBGDL,Q,logtALBGDL,0,51,536.48,583.35
95,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,60,536.48,583.35
95,Q_logtHCM,Q,logtHCM,0,50,536.48,583.35
95,Q_logtIMCKGM2,Q,logtIMCKGM2,0,43,536.48,583.35
95,Q_logtPROGDL,Q,logtPROGDL,0,59,536.48,583.35
95,Q_logtRAL,Q,logtRAL,0,32,536.48,583.35
95,Q_logtRAN,Q,logtRAN,0,57,536.48,583.35
95,Q_logtSCM2,Q,logtSCM2,0,6,536.48,583.35
95,Q_logtWTKG,Q,logtWTKG,0,26,536.48,583.35
95,Q_tSCRMGDL,Q,tSCRMGDL,0,13,536.48,583.35
95,V2_ANTU,V2,ANTU,0,42,536.48,583.35
95,V2_LLP,V2,LLP,0,37,536.48,583.35
95,V2_LMP,V2,LMP,0,56,536.48,583.35
95,V2_SEXF,V2,SEXF,0,17,536.48,583.35
95,V2_logtAGEA,V2,logtAGEA,1,29,536.48,583.35
95,V2_logtALBGDL,V2,logtALBGDL,0,20,536.48,583.35
95,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,28,536.48,583.35
95,V2_logtHCM,V2,logtHCM,0,58,536.48,583.35
95,V2_logtIMCKGM2,V2,logtIMCKGM2,0,54,536.48,583.35
95,V2_logtPROGDL,V2,logtPROGDL,0,12,536.48,583.35
95,V2_logtRAL,V2,logtRAL,0,53,536.48,583.35
95,V2_logtRAN,V2,logtRAN,0,8,536.48,583.35
95,V2_logtSCM2,V2,logtSCM2,0,33,536.48,583.35
95,V2_logtWTKG,V2,logtWTKG,1,19,536.48,583.35
95,V2_tSCRMGDL,V2,tSCRMGDL,0,2,536.48,583.35
96,Cl_ANTU,Cl,ANTU,0,44,398.88,445.75
96,Cl_LLP,Cl,LLP,0,25,398.88,445.75
96,Cl_LMP,Cl,LMP,0,49,398.88,445.75
96,Cl_SEXF,Cl,SEXF,0,46,398.88,445.75
96,Cl_logtAGEA,Cl,logtAGEA,0,47,398.88,445.75
96,Cl_logtALBGDL,Cl,logtALBGDL,0,52,398.88,445.75
96,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,41,398.88,445.75
96,Cl_logtHCM,Cl,logtHCM,0,34,398.88,445.75
96,Cl_logtIMCKGM2,Cl,logtIMCKGM2,0,24,398.88,445.75
96,Cl_logtPROGDL,Cl,logtPROGDL,0,55,398.88,445.75
96,Cl_logtRAL,Cl,logtRAL,0,21,398.88,445.75
96,Cl_logtRAN,Cl,logtRAN,0,40,398.88,445.75
96,Cl_logtSCM2,Cl,logtSCM2,0,38,398.88,445.75
96,Cl_logtWTKG,Cl,logtWTKG,0,23,398.88,445.75
96,Cl_tSCRMGDL,Cl,tSCRMGDL,1,35,398.88,445.75
96,V1_ANTU,V1,ANTU,0,10,398.88,445.75
96,V1_LLP,V1,LLP,0,48,398.88,445.75
96,V1_LMP,V1,LMP,0,11,398.88,445.75
96,V1_SEXF,V1,SEXF,0,1,398.88,445.75
96,V1_logtAGEA,V1,logtAGEA,0,30,398.88,445.75
96,V1_logtALBGDL,V1,logtALBGDL,0,3,398.88,445.75
96,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,4,398.88,445.75
96,V1_logtHCM,V1,logtHCM,0,7,398.88,445.75
96,V1_logtIMCKGM2,V1,logtIMCKGM2,0,27,398.88,445.75
96,V1_logtPROGDL,V1,logtPROGDL,0,39,398.88,445.75
96,V1_logtRAL,V1,logtRAL,0,14,398.88,445.75
96,V1_logtRAN,V1,logtRAN,0,36,398.88,445.75
96,V1_logtSCM2,V1,logtSCM2,0,15,398.88,445.75
96,V1_logtWTKG,V1,logtWTKG,0,22,398.88,445.75
96,V1_tSCRMGDL,V1,tSCRMGDL,0,31,398.88,445.75
96,Q_ANTU,Q,ANTU,0,9,398.88,445.75
96,Q_LLP,Q,LLP,1,45,398.88,445.75
96,Q_LMP,Q,LMP,0,16,398.88,445.75
96,Q_SEXF,Q,SEXF,0,18,398.88,445.75
96,Q_logtAGEA,Q,logtAGEA,0,5,398.88,445.75
96,Q_logtALBGDL,Q,logtALBGDL,0,51,398.88,445.75
96,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,60,398.88,445.75
96,Q_logtHCM,Q,logtHCM,0,50,398.88,445.75
96,Q_logtIMCKGM2,Q,logtIMCKGM2,0,43,398.88,445.75
96,Q_logtPROGDL,Q,logtPROGDL,0,59,398.88,445.75
96,Q_logtRAL,Q,logtRAL,0,32,398.88,445.75
96,Q_logtRAN,Q,logtRAN,0,57,398.88,445.75
96,Q_logtSCM2,Q,logtSCM2,0,6,398.88,445.75
96,Q_logtWTKG,Q,logtWTKG,0,26,398.88,445.75
96,Q_tSCRMGDL,Q,tSCRMGDL,0,13,398.88,445.75
96,V2_ANTU,V2,ANTU,0,42,398.88,445.75
96,V2_LLP,V2,LLP,0,37,398.88,445.75
96,V2_LMP,V2,LMP,0,56,398.88,445.75
96,V2_SEXF,V2,SEXF,1,17,398.88,445.75
96,V2_logtAGEA,V2,logtAGEA,1,29,398.88,445.75
96,V2_logtALBGDL,V2,logtALBGDL,0,20,398.88,445.75
96,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,28,398.88,445.75
96,V2_logtHCM,V2,logtHCM,0,58,398.88,445.75
96,V2_logtIMCKGM2,V2,logtIMCKGM2,0,54,398.88,445.75
96,V2_logtPROGDL,V2,logtPROGDL,0,12,398.88,445.75
96,V2_logtRAL,V2,logtRAL,0,53,398.88,445.75
96,V2_logtRAN,V2,logtRAN,0,8,398.88,445.75
96,V2_logtSCM2,V2,logtSCM2,0,33,398.88,445.75
96,V2_logtWTKG,V2,logtWTKG,1,19,398.88,445.75
96,V2_tSCRMGDL,V2,tSCRMGDL,0,2,398.88,445.75
97,Cl_ANTU,Cl,ANTU,0,44,501.32,548.19
97,Cl_LLP,Cl,LLP,0,25,501.32,548.19
97,Cl_LMP,Cl,LMP,0,49,501.32,548.19
97,Cl_SEXF,Cl,SEXF,0,46,501.32,548.19
97,Cl_logtAGEA,Cl,logtAGEA,0,47,501.32,548.19
97,Cl_logtALBGDL,Cl,logtALBGDL,0,52,501.32,548.19
97,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,41,501.32,548.19
97,Cl_logtHCM,Cl,logtHCM,0,34,501.32,548.19
97,Cl_logtIMCKGM2,Cl,logtIMCKGM2,0,24,501.32,548.19
97,Cl_logtPROGDL,Cl,logtPROGDL,0,55,501.32,548.19
97,Cl_logtRAL,Cl,logtRAL,0,21,501.32,548.19
97,Cl_logtRAN,Cl,logtRAN,0,40,501.32,548.19
97,Cl_logtSCM2,Cl,logtSCM2,0,38,501.32,548.19
97,Cl_logtWTKG,Cl,logtWTKG,0,23,501.32,548.19
97,Cl_tSCRMGDL,Cl,tSCRMGDL,1,35,501.32,548.19
97,V1_ANTU,V1,ANTU,0,10,501.32,548.19
97,V1_LLP,V1,LLP,0,48,501.32,548.19
97,V1_LMP,V1,LMP,0,11,501.32,548.19
97,V1_SEXF,V1,SEXF,0,1,501.32,548.19
97,V1_logtAGEA,V1,logtAGEA,0,30,501.32,548.19
97,V1_logtALBGDL,V1,logtALBGDL,0,3,501.32,548.19
97,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,4,501.32,548.19
97,V1_logtHCM,V1,logtHCM,0,7,501.32,548.19
97,V1_logtIMCKGM2,V1,logtIMCKGM2,0,27,501.32,548.19
97,V1_logtPROGDL,V1,logtPROGDL,0,39,501.32,548.19
97,V1_logtRAL,V1,logtRAL,0,14,501.32,548.19
97,V1_logtRAN,V1,logtRAN,0,36,501.32,548.19
97,V1_logtSCM2,V1,logtSCM2,0,15,501.32,548.19
97,V1_logtWTKG,V1,logtWTKG,0,22,501.32,548.19
97,V1_tSCRMGDL,V1,tSCRMGDL,0,31,501.32,548.19
97,Q_ANTU,Q,ANTU,0,9,501.32,548.19
97,Q_LLP,Q,LLP,1,45,501.32,548.19
97,Q_LMP,Q,LMP,0,16,501.32,548.19
97,Q_SEXF,Q,SEXF,0,18,501.32,548.19
97,Q_logtAGEA,Q,logtAGEA,0,5,501.32,548.19
97,Q_logtALBGDL,Q,logtALBGDL,0,51,501.32,548.19
97,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,60,501.32,548.19
97,Q_logtHCM,Q,logtHCM,0,50,501.32,548.19
97,Q_logtIMCKGM2,Q,logtIMCKGM2,0,43,501.32,548.19
97,Q_logtPROGDL,Q,logtPROGDL,0,59,501.32,548.19
97,Q_logtRAL,Q,logtRAL,0,32,501.32,548.19
97,Q_logtRAN,Q,logtRAN,0,57,501.32,548.19
97,Q_logtSCM2,Q,logtSCM2,0,6,501.32,548.19
97,Q_logtWTKG,Q,logtWTKG,0,26,501.32,548.19
97,Q_tSCRMGDL,Q,tSCRMGDL,0,13,501.32,548.19
97,V2_ANTU,V2,ANTU,0,42,501.32,548.19
97,V2_LLP,V2,LLP,0,37,501.32,548.19
97,V2_LMP,V2,LMP,0,56,501.32,548.19
97,V2_SEXF,V2,SEXF,0,17,501.32,548.19
97,V2_logtAGEA,V2,logtAGEA,1,29,501.32,548.19
97,V2_logtALBGDL,V2,logtALBGDL,1,20,501.32,548.19
97,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,28,501.32,548.19
97,V2_logtHCM,V2,logtHCM,0,58,501.32,548.19
97,V2_logtIMCKGM2,V2,logtIMCKGM2,0,54,501.32,548.19
97,V2_logtPROGDL,V2,logtPROGDL,0,12,501.32,548.19
97,V2_logtRAL,V2,logtRAL,0,53,501.32,548.19
97,V2_logtRAN,V2,logtRAN,0,8,501.32,548.19
97,V2_logtSCM2,V2,logtSCM2,0,33,501.32,548.19
97,V2_logtWTKG,V2,logtWTKG,1,19,501.32,548.19
97,V2_tSCRMGDL,V2,tSCRMGDL,0,2,501.32,548.19
98,Cl_ANTU,Cl,ANTU,0,44,463.95,510.82
98,Cl_LLP,Cl,LLP,0,25,463.95,510.82
98,Cl_LMP,Cl,LMP,0,49,463.95,510.82
98,Cl_SEXF,Cl,SEXF,0,46,463.95,510.82
98,Cl_logtAGEA,Cl,logtAGEA,0,47,463.95,510.82
98,Cl_logtALBGDL,Cl,logtALBGDL,0,52,463.95,510.82
98,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,41,463.95,510.82
98,Cl_logtHCM,Cl,logtHCM,0,34,463.95,510.82
98,Cl_logtIMCKGM2,Cl,logtIMCKGM2,0,24,463.95,510.82
98,Cl_logtPROGDL,Cl,logtPROGDL,0,55,463.95,510.82
98,Cl_logtRAL,Cl,logtRAL,0,21,463.95,510.82
98,Cl_logtRAN,Cl,logtRAN,0,40,463.95,510.82
98,Cl_logtSCM2,Cl,logtSCM2,0,38,463.95,510.82
98,Cl_logtWTKG,Cl,logtWTKG,0,23,463.95,510.82
98,Cl_tSCRMGDL,Cl,tSCRMGDL,1,35,463.95,510.82
98,V1_ANTU,V1,ANTU,0,10,463.95,510.82
98,V1_LLP,V1,LLP,0,48,463.95,510.82
98,V1_LMP,V1,LMP,0,11,463.95,510.82
98,V1_SEXF,V1,SEXF,0,1,463.95,510.82
98,V1_logtAGEA,V1,logtAGEA,0,30,463.95,510.82
98,V1_logtALBGDL,V1,logtALBGDL,0,3,463.95,510.82
98,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,4,463.95,510.82
98,V1_logtHCM,V1,logtHCM,0,7,463.95,510.82
98,V1_logtIMCKGM2,V1,logtIMCKGM2,0,27,463.95,510.82
98,V1_logtPROGDL,V1,logtPROGDL,0,39,463.95,510.82
98,V1_logtRAL,V1,logtRAL,0,14,463.95,510.82
98,V1_logtRAN,V1,logtRAN,0,36,463.95,510.82
98,V1_logtSCM2,V1,logtSCM2,0,15,463.95,510.82
98,V1_logtWTKG,V1,logtWTKG,0,22,463.95,510.82
98,V1_tSCRMGDL,V1,tSCRMGDL,0,31,463.95,510.82
98,Q_ANTU,Q,ANTU,0,9,463.95,510.82
98,Q_LLP,Q,LLP,1,45,463.95,510.82
98,Q_LMP,Q,LMP,0,16,463.95,510.82
98,Q_SEXF,Q,SEXF,0,18,463.95,510.82
98,Q_logtAGEA,Q,logtAGEA,0,5,463.95,510.82
98,Q_logtALBGDL,Q,logtALBGDL,0,51,463.95,510.82
98,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,60,463.95,510.82
98,Q_logtHCM,Q,logtHCM,0,50,463.95,510.82
98,Q_logtIMCKGM2,Q,logtIMCKGM2,0,43,463.95,510.82
98,Q_logtPROGDL,Q,logtPROGDL,0,59,463.95,510.82
98,Q_logtRAL,Q,logtRAL,0,32,463.95,510.82
98,Q_logtRAN,Q,logtRAN,0,57,463.95,510.82
98,Q_logtSCM2,Q,logtSCM2,0,6,463.95,510.82
98,Q_logtWTKG,Q,logtWTKG,0,26,463.95,510.82
98,Q_tSCRMGDL,Q,tSCRMGDL,0,13,463.95,510.82
98,V2_ANTU,V2,ANTU,0,42,463.95,510.82
98,V2_LLP,V2,LLP,0,37,463.95,510.82
98,V2_LMP,V2,LMP,0,56,463.95,510.82
98,V2_SEXF,V2,SEXF,0,17,463.95,510.82
98,V2_logtAGEA,V2,logtAGEA,1,29,463.95,510.82
98,V2_logtALBGDL,V2,logtALBGDL,0,20,463.95,510.82
98,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,28,463.95,510.82
98,V2_logtHCM,V2,logtHCM,0,58,463.95,510.82
98,V2_logtIMCKGM2,V2,logtIMCKGM2,0,54,463.95,510.82
98,V2_logtPROGDL,V2,logtPROGDL,1,12,463.95,510.82
98,V2_logtRAL,V2,logtRAL,0,53,463.95,510.82
98,V2_logtRAN,V2,logtRAN,0,8,463.95,510.82
98,V2_logtSCM2,V2,logtSCM2,0,33,463.95,510.82
98,V2_logtWTKG,V2,logtWTKG,1,19,463.95,510.82
98,V2_tSCRMGDL,V2,tSCRMGDL,0,2,463.95,510.82
99,Cl_ANTU,Cl,ANTU,0,44,508.25,555.12
99,Cl_LLP,Cl,LLP,0,25,508.25,555.12
99,Cl_LMP,Cl,LMP,0,49,508.25,555.12
99,Cl_SEXF,Cl,SEXF,0,46,508.25,555.12
99,Cl_logtAGEA,Cl,logtAGEA,0,47,508.25,555.12
99,Cl_logtALBGDL,Cl,logtALBGDL,0,52,508.25,555.12
99,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,41,508.25,555.12
99,Cl_logtHCM,Cl,logtHCM,0,34,508.25,555.12
99,Cl_logtIMCKGM2,Cl,logtIMCKGM2,0,24,508.25,555.12
99,Cl_logtPROGDL,Cl,logtPROGDL,0,55,508.25,555.12
99,Cl_logtRAL,Cl,logtRAL,0,21,508.25,555.12
99,Cl_logtRAN,Cl,logtRAN,0,40,508.25,555.12
99,Cl_logtSCM2,Cl,logtSCM2,0,38,508.25,555.12
99,Cl_logtWTKG,Cl,logtWTKG,0,23,508.25,555.12
99,Cl_tSCRMGDL,Cl,tSCRMGDL,1,35,508.25,555.12
99,V1_ANTU,V1,ANTU,0,10,508.25,555.12
99,V1_LLP,V1,LLP,0,48,508.25,555.12
99,V1_LMP,V1,LMP,0,11,508.25,555.12
99,V1_SEXF,V1,SEXF,0,1,508.25,555.12
99,V1_logtAGEA,V1,logtAGEA,0,30,508.25,555.12
99,V1_logtALBGDL,V1,logtALBGDL,0,3,508.25,555.12
99,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,4,508.25,555.12
99,V1_logtHCM,V1,logtHCM,0,7,508.25,555.12
99,V1_logtIMCKGM2,V1,logtIMCKGM2,0,27,508.25,555.12
99,V1_logtPROGDL,V1,logtPROGDL,0,39,508.25,555.12
99,V1_logtRAL,V1,logtRAL,0,14,508.25,555.12
99,V1_logtRAN,V1,logtRAN,0,36,508.25,555.12
99,V1_logtSCM2,V1,logtSCM2,0,15,508.25,555.12
99,V1_logtWTKG,V1,logtWTKG,0,22,508.25,555.12
99,V1_tSCRMGDL,V1,tSCRMGDL,0,31,508.25,555.12
99,Q_ANTU,Q,ANTU,0,9,508.25,555.12
99,Q_LLP,Q,LLP,1,45,508.25,555.12
99,Q_LMP,Q,LMP,0,16,508.25,555.12
99,Q_SEXF,Q,SEXF,0,18,508.25,555.12
99,Q_logtAGEA,Q,logtAGEA,0,5,508.25,555.12
99,Q_logtALBGDL,Q,logtALBGDL,0,51,508.25,555.12
99,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,60,508.25,555.12
99,Q_logtHCM,Q,logtHCM,0,50,508.25,555.12
99,Q_logtIMCKGM2,Q,logtIMCKGM2,0,43,508.25,555.12
99,Q_logtPROGDL,Q,logtPROGDL,0,59,508.25,555.12
99,Q_logtRAL,Q,logtRAL,0,32,508.25,555.12
99,Q_logtRAN,Q,logtRAN,0,57,508.25,555.12
99,Q_logtSCM2,Q,logtSCM2,0,6,508.25,555.12
99,Q_logtWTKG,Q,logtWTKG,0,26,508.25,555.12
99,Q_tSCRMGDL,Q,tSCRMGDL,0,13,508.25,555.12
99,V2_ANTU,V2,ANTU,0,42,508.25,555.12
99,V2_LLP,V2,LLP,0,37,508.25,555.12
99,V2_LMP,V2,LMP,0,56,508.25,555.12
99,V2_SEXF,V2,SEXF,0,17,508.25,555.12
