iteration,convergenceIndicator,phase,Cl_pop,Q2_pop,Q3_pop,V1_pop,V2_pop,V3_pop,a,omega_Cl,omega_Q2,omega_Q3,omega_V1,omega_V2,omega_V3
168,-503.856,1,13.4395,23.0462,4.44049e-05,24.4478,14.3476,8.37265,1.87323,0.250406,0.856571,2.19874e-08,0.317008,0.84253,3.76105e-08
169,-504.066,1,13.4952,22.7025,4.44049e-05,24.0749,13.8182,8.37265,1.82771,0.255879,0.893302,2.24086e-08,0.312464,0.839284,4.05941e-08
170,-499.394,1,13.4047,21.1135,4.44049e-05,24.5499,14.7163,8.37265,1.82914,0.251365,0.952872,2.67098e-08,0.294242,0.78904,4.2695e-08
171,-500.586,1,13.4872,22.3969,4.44049e-05,24.3198,15.0543,8.37265,1.80534,0.265813,0.978615,2.42005e-08,0.286654,0.802745,4.55117e-08
172,-495.153,1,13.3648,22.7669,4.44049e-05,24.2702,13.6609,8.37265,1.83666,0.258019,1.00822,2.62767e-08,0.282651,0.802642,4.59583e-08
173,-494.416,1,13.4606,21.053,4.44049e-05,24.8269,13.031,8.37265,1.91016,0.256717,0.935282,2.45047e-08,0.293513,0.738182,4.52777e-08
174,-488.642,1,13.5378,22.1164,4.44049e-05,24.3356,13.3172,8.37265,1.89358,0.262961,0.930223,2.77908e-08,0.288003,0.75147,5.01125e-08
175,-488.172,1,13.5921,24.2577,4.44049e-05,24.6703,13.006,8.37265,1.84781,0.272728,0.942265,3.15725e-08,0.271572,0.81977,4.80182e-08
176,-496.251,1,13.4487,23.1532,4.44049e-05,24.8885,13.5807,8.37265,1.81224,0.261025,1.0453,2.75416e-08,0.272634,0.818055,4.44232e-08
177,-500.152,1,13.6693,21.5181,4.44049e-05,24.4748,12.7268,8.37265,1.81305,0.270767,0.94454,2.66798e-08,0.288689,0.868259,3.81212e-08
178,-515.369,1,13.5483,20.1919,4.44049e-05,24.7182,12.4146,8.37265,1.79862,0.262616,0.918334,2.0742e-08,0.288503,0.838021,3.40571e-08
179,-521.814,1,13.5312,22.196,4.44049e-05,24.8908,11.661,8.37265,1.79075,0.271318,0.882934,1.83961e-08,0.301206,0.870294,2.95297e-08
180,-527.438,1,13.53,20.8562,4.44049e-05,24.7555,12.3093,8.37265,1.84904,0.265671,0.896401,1.53223e-08,0.300642,0.850187,2.50205e-08
181,-528.069,1,13.5552,23.3778,4.44049e-05,24.6376,11.8434,8.37265,1.8551,0.270988,0.921553,1.54516e-08,0.299124,0.768878,2.52476e-08
182,-521.141,1,13.4378,22.2371,4.44049e-05,24.3063,12.2914,8.37265,1.97351,0.263905,0.883398,1.71852e-08,0.288593,0.728092,2.3131e-08
183,-522.266,1,13.5452,22.5884,4.44049e-05,23.603,12.1732,8.37265,1.96689,0.260939,0.85159,1.86408e-08,0.274063,0.711829,2.36829e-08
184,-509.037,1,13.652,21.947,4.44049e-05,24.1833,12.9264,8.37265,1.97683,0.27513,0.940872,1.64377e-08,0.303573,0.803937,2.77894e-08
185,-514.296,1,13.4203,24.2942,4.44049e-05,24.3862,13.1446,8.37265,1.90136,0.256937,0.941678,1.82966e-08,0.307478,0.887643,2.53172e-08
186,-517.394,1,13.5154,22.1541,4.44049e-05,24.2349,13.2352,8.37265,1.85776,0.26568,0.89249,1.7669e-08,0.300215,0.888619,2.83696e-08
187,-513.255,1,13.4729,23.1503,4.44049e-05,23.8713,13.2688,8.37265,1.89967,0.259323,0.909238,2.07188e-08,0.295056,0.843504,2.61873e-08
188,-512.877,1,13.5886,23.7673,4.44049e-05,24.053,13.263,8.37265,1.97699,0.257828,0.889726,1.86577e-08,0.290451,0.754344,2.7064e-08
189,-506.326,1,13.449,23.4589,4.44049e-05,23.7903,12.6425,8.37265,2.01575,0.255662,0.90459,2.02681e-08,0.305131,0.708172,2.77427e-08
190,-517.112,1,13.441,25.9474,4.44049e-05,24.0134,12.5353,8.37265,1.90797,0.26273,0.974968,2.01986e-08,0.303169,0.707952,2.45615e-08
191,-519.586,1,13.4909,24.1599,4.44049e-05,24.0249,12.3083,8.37265,1.91392,0.258901,0.858025,2.09646e-08,0.298917,0.79041,2.24034e-08
192,-523.418,1,13.5252,25.5397,4.44049e-05,23.7673,11.6837,8.37265,1.89852,0.255878,0.789813,1.98011e-08,0.276895,0.763596,2.69144e-08
193,-534.824,1,13.568,25.5239,4.44049e-05,24.0107,11.5378,8.37265,1.78976,0.266006,0.819398,1.59542e-08,0.277236,0.777556,2.95923e-08
194,-527.817,1,13.6153,25.0423,4.44049e-05,23.7691,12.6092,8.37265,1.85524,0.261491,0.789771,1.5713e-08,0.266186,0.839134,3.11598e-08
195,-522.971,1,13.5485,22.8079,4.44049e-05,24.3078,12.4129,8.37265,1.91726,0.26397,0.805199,1.49012e-08,0.269638,0.850183,3.12286e-08
196,-455.007,1,13.5806,23.4258,4.44049e-05,24.4408,12.163,8.37265,1.91496,0.259523,0.846895,1.26167e-07,0.262972,0.968066,2.99598e-08
197,-465.226,1,13.5795,24.2361,4.44049e-05,24.0749,12.7529,8.37265,1.88512,0.251246,0.801201,1.26644e-07,0.264051,0.896632,2.7387e-08
198,-470.11,1,13.4208,27.1761,4.44049e-05,23.929,11.4683,8.37265,1.85987,0.257709,0.755233,1.13049e-07,0.28091,0.907368,2.71571e-08
199,-470.458,1,13.4433,26.2722,4.44049e-05,23.6173,11.9194,8.37265,1.91846,0.266204,0.733893,1.08094e-07,0.276069,0.820893,2.61161e-08
200,-462.99,1,13.4553,27.5602,4.44049e-05,23.7289,12.6177,8.37265,1.96721,0.269567,0.761601,9.79671e-08,0.285855,0.89574,2.67783e-08
201,-472.382,1,13.4769,26.7447,4.44049e-05,24.1517,12.3438,8.37265,1.86386,0.263826,0.748577,1.02651e-07,0.313556,0.843402,2.60004e-08
202,-479.282,1,13.5,25.8703,4.44049e-05,24.4755,11.8529,8.37265,1.85871,0.268693,0.739916,9.44999e-08,0.301471,0.834268,2.3831e-08
203,-476.209,1,13.6506,24.4724,4.44049e-05,24.5989,11.4727,8.37265,1.85584,0.26646,0.788056,9.02427e-08,0.307044,0.851056,2.54281e-08
204,-465.616,1,13.5687,28.1697,4.44049e-05,24.1469,11.1404,8.37265,1.93606,0.258037,0.825477,8.03294e-08,0.325622,0.904173,2.76022e-08
205,-466.999,1,13.572,26.6227,4.44049e-05,23.8785,10.9482,8.37265,1.94664,0.258934,0.886853,7.75282e-08,0.316933,0.858317,2.65349e-08
206,-476.841,1,13.5948,25.6967,4.44049e-05,23.6737,10.779,8.37265,1.91392,0.253517,0.81959,7.37294e-08,0.315712,0.847658,2.49965e-08
207,-475.528,1,13.542,25.4053,4.44049e-05,24.0383,11.7815,8.37265,1.88515,0.260525,0.826363,7.30694e-08,0.324944,0.843847,2.71819e-08
208,-483.685,1,13.4786,25.5875,4.44049e-05,23.8207,11.6698,8.37265,1.86965,0.261123,0.764668,6.39639e-08,0.322639,0.897108,2.53928e-08
209,-482.656,1,13.4742,24.2337,4.44049e-05,24.1782,13.0443,8.37265,1.89544,0.265355,0.822525,5.55261e-08,0.301641,0.971951,2.51841e-08
210,-486.778,1,13.4158,23.7836,4.44049e-05,24.3608,12.9778,8.37265,1.81576,0.258466,0.931894,5.8162e-08,0.30434,0.859966,2.75243e-08
211,-488.488,1,13.4293,22.947,4.44049e-05,24.0657,13.1235,8.37265,1.85174,0.262127,0.969716,5.66393e-08,0.306294,0.825055,2.32917e-08
212,-494.356,1,13.5372,20.7042,4.44049e-05,24.1401,13.7744,8.37265,1.89757,0.259976,0.915091,4.75831e-08,0.292829,0.869001,2.08905e-08
213,-498.119,1,13.5083,22.5066,4.44049e-05,24.0046,14.1139,8.37265,1.86358,0.261177,0.934125,4.74432e-08,0.304522,0.888381,1.88942e-08
214,-498.113,1,13.4423,19.4012,4.44049e-05,24.2368,14.4386,8.37265,1.88865,0.259025,0.885005,4.59567e-08,0.316297,0.91682,1.78777e-08
215,-499.329,1,13.623,20.3638,4.44049e-05,24.6927,13.8647,8.37265,1.87733,0.267392,0.859134,4.60129e-08,0.309328,0.926291,1.79531e-08
216,-501.417,1,13.6326,19.4826,4.44049e-05,24.6145,13.666,8.37265,1.93394,0.271596,0.844294,4.30458e-08,0.29526,0.899694,1.61842e-08
217,-509.023,1,13.5468,20.3542,4.44049e-05,24.7733,12.7352,8.37265,1.85553,0.263233,0.906744,4.00798e-08,0.291355,0.884277,1.71287e-08
218,-511.869,1,13.3695,19.8842,4.44049e-05,24.6055,15.0336,8.37265,1.79316,0.258801,1.01335,4.09212e-08,0.2995,0.864401,1.69661e-08
219,-512.179,1,13.2085,21.7914,4.44049e-05,24.5257,14.4506,8.37265,1.9034,0.257203,0.861624,3.70541e-08,0.299784,0.796417,1.66361e-08
220,-507.758,1,13.4143,24.0808,4.44049e-05,23.9304,13.5403,8.37265,1.8585,0.26767,0.84192,4.15645e-08,0.292357,0.791102,2.01321e-08
221,-510.406,1,13.408,25.3517,4.44049e-05,24.2825,14.0481,8.37265,1.84136,0.262369,0.847622,4.26471e-08,0.289379,0.828683,1.85602e-08
222,-516.054,1,13.4455,24.6493,4.44049e-05,24.1542,13.6515,8.37265,1.78272,0.255404,0.877712,4.96562e-08,0.283471,0.822867,1.63538e-08
223,-507.736,1,13.5182,23.3761,4.44049e-05,23.7604,13.1669,8.37265,1.87189,0.264768,0.849642,4.87113e-08,0.28911,0.848904,1.55446e-08
224,-510.566,1,13.5646,25.1302,4.44049e-05,23.6668,13.3467,8.37265,1.86133,0.267548,0.837628,4.86959e-08,0.309066,0.826395,1.49012e-08
225,-456.853,1,13.5841,27.74,4.44049e-05,23.2439,12.4511,8.37265,1.82264,0.259971,0.833759,5.20604e-08,0.310573,0.795782,9.59135e-08
226,-466.189,1,13.6269,28.6941,4.44049e-05,23.169,12.7657,8.37265,1.7374,0.263011,0.832815,4.84418e-08,0.310529,0.748624,1.05893e-07
227,-459.038,1,13.5546,27.7478,4.44049e-05,23.5899,13.8875,8.37265,1.81069,0.257598,0.925504,4.47543e-08,0.296922,0.796364,1.02547e-07
228,-451.131,1,13.4238,30.7551,4.44049e-05,23.7941,13.8789,8.37265,1.80947,0.261544,0.95609,4.73159e-08,0.2992,0.900509,1.0606e-07
229,-445.474,1,13.573,26.1705,4.44049e-05,24.1473,13.6335,8.37265,1.8634,0.26405,0.88949,4.76668e-08,0.297718,0.906832,1.13251e-07
230,-453.102,1,13.5098,25.2414,4.44049e-05,23.8592,13.8722,8.37265,1.86645,0.263829,0.920333,3.7636e-08,0.313201,0.836889,1.09743e-07
231,-454.118,1,13.5302,27.4617,4.44049e-05,23.7972,13.6348,8.37265,1.8622,0.265639,0.928204,3.82146e-08,0.306489,0.860281,1.03694e-07
232,-460.918,1,13.4283,27.096,4.44049e-05,23.4718,13.5913,8.37265,1.86862,0.259128,0.791281,4.0453e-08,0.29205,0.85113,9.75696e-08
233,-469.827,1,13.5436,26.9413,4.44049e-05,23.6857,13.5825,8.37265,1.86466,0.264595,0.857672,3.719e-08,0.291426,0.756136,8.14071e-08
234,-468.956,1,13.3709,24.2922,4.44049e-05,23.8488,13.2611,8.37265,1.84351,0.25323,0.900825,3.89097e-08,0.314768,0.761517,7.84449e-08
235,-464.642,1,13.4997,25.9098,4.44049e-05,23.6545,13.9194,8.37265,1.80352,0.257377,1.00323,4.20271e-08,0.325729,0.799797,7.77508e-08
236,-464.768,1,13.4587,23.7847,4.44049e-05,23.914,13.988,8.37265,1.86325,0.255252,1.03644,3.8345e-08,0.3181,0.756766,7.37196e-08
237,-463.184,1,13.6171,25.2772,4.44049e-05,24.0128,12.5781,8.37265,1.91636,0.261824,0.979329,3.46613e-08,0.322782,0.754914,7.40322e-08
238,-469.615,1,13.5297,25.7083,4.44049e-05,23.97,12.0258,8.37265,1.90544,0.264937,0.850094,3.45005e-08,0.310434,0.763946,7.26664e-08
239,-474.423,1,13.3768,24.9198,4.44049e-05,24.5774,11.6582,8.37265,1.89758,0.248652,0.833451,3.00718e-08,0.30721,0.826948,7.38642e-08
240,-472.774,1,13.4111,22.8533,4.44049e-05,24.4788,12.5743,8.37265,1.95115,0.251663,0.813905,2.89171e-08,0.301378,0.757944,7.72693e-08
241,-474.152,1,13.453,23.9163,4.44049e-05,24.2182,11.9659,8.37265,2.01404,0.256084,0.75482,3.01139e-08,0.276982,0.74477,6.87413e-08
242,-472.074,1,13.5744,23.2185,4.44049e-05,23.9493,11.7995,8.37265,1.92829,0.259354,0.859317,3.15011e-08,0.307398,0.763596,6.9696e-08
243,-478.303,1,13.4993,23.095,4.44049e-05,24.0554,11.4833,8.37265,1.87454,0.25944,0.834576,3.22202e-08,0.316254,0.79078,6.33749e-08
244,-475.442,1,13.5195,22.7737,4.44049e-05,24.5999,12.6766,8.37265,1.87282,0.255125,0.928266,3.12916e-08,0.321104,0.768926,6.68441e-08
245,-491.371,1,13.5131,21.3286,4.44049e-05,24.5559,13.3182,8.37265,1.87848,0.257075,0.835439,2.46933e-08,0.303406,0.772128,5.68492e-08
246,-477.751,1,13.5243,21.0002,4.44049e-05,24.763,14.0736,8.37265,1.91435,0.257857,0.866863,2.89609e-08,0.28472,0.859073,6.27024e-08
247,-475.674,1,13.5801,19.4004,4.44049e-05,24.7696,14.1498,8.37265,1.88859,0.26005,0.962362,2.8413e-08,0.294873,0.887529,6.20168e-08
248,-464.268,1,13.4695,19.1592,4.44049e-05,24.8129,14.1508,8.37265,1.9616,0.26079,1.07325,2.66836e-08,0.298237,0.927311,6.50879e-08
249,-479.122,1,13.4992,18.9547,4.44049e-05,24.9252,13.2438,8.37265,1.83961,0.252105,0.987806,2.77281e-08,0.279796,0.916883,6.79932e-08
250,-472.325,1,13.4411,18.3561,4.44049e-05,25.0489,14.8472,8.37265,1.87919,0.254191,1.01764,2.93071e-08,0.277343,0.885603,7.14068e-08
251,-476.948,1,13.4443,17.818,4.44049e-05,25.2552,14.0385,8.37265,1.86728,0.256364,0.999564,2.69381e-08,0.285451,0.873377,6.8802e-08
252,-470.79,1,13.6758,16.6929,4.44049e-05,25.3692,12.2136,8.37265,1.88269,0.263105,0.997008,2.60811e-08,0.294791,0.884581,7.75717e-08
253,-467.798,1,13.6018,18.3513,4.44049e-05,25.1811,12.0306,8.37265,1.94682,0.261308,0.928317,2.64295e-08,0.297918,0.869807,7.52792e-08
254,-466.853,1,13.5305,18.9513,4.44049e-05,25.639,12.0531,8.37265,1.9789,0.273666,0.811902,2.85182e-08,0.286339,0.860486,7.49458e-08
255,-464.674,1,13.4618,19.8651,4.44049e-05,25.1948,12.2439,8.37265,1.97078,0.268046,0.873853,3.03064e-08,0.290273,0.868717,7.20455e-08
256,-463.394,1,13.3343,20.2615,4.44049e-05,24.706,13.4207,8.37265,1.99499,0.260278,1.01235,3.06007e-08,0.288503,0.848589,6.33638e-08
257,-471.081,1,13.3476,19.7754,4.44049e-05,25.0971,13.5645,8.37265,1.92802,0.266535,1.01853,2.96075e-08,0.282766,0.877272,5.95926e-08
258,-484.074,1,13.3784,21.7034,4.44049e-05,24.8218,12.9054,8.37265,1.87012,0.254429,0.991985,2.97046e-08,0.278779,0.807437,5.48258e-08
259,-493.417,1,13.4144,22.5217,4.44049e-05,24.8795,13.3835,8.37265,1.73441,0.257596,0.871534,3.12894e-08,0.300696,0.945295,5.33307e-08
260,-486.322,1,13.5364,23.4206,4.44049e-05,25.0421,13.3835,8.37265,1.79333,0.265024,0.882057,3.21791e-08,0.299641,0.937646,5.22358e-08
261,-485.97,1,13.5848,23.0791,4.44049e-05,24.3466,12.7308,8.37265,1.85303,0.269354,0.85248,3.5929e-08,0.294676,0.81023,4.6593e-08
262,-495.187,1,13.5167,24.4324,4.44049e-05,24.1839,12.8582,8.37265,1.82603,0.257509,0.908725,3.30931e-08,0.30183,0.792993,3.97695e-08
263,-488.48,1,13.4495,25.2584,4.44049e-05,24.1022,14.2864,8.37265,1.8544,0.262137,0.960487,3.63498e-08,0.294934,0.80376,3.87343e-08
264,-489.492,1,13.5629,21.7173,4.44049e-05,24.0829,12.8161,8.37265,1.89922,0.263084,0.893067,3.87936e-08,0.280815,0.818734,3.3595e-08
265,-488.777,1,13.4505,22.5583,4.44049e-05,24.4925,11.9522,8.37265,1.93579,0.2615,0.871226,3.85745e-08,0.284788,0.834349,3.07932e-08
266,-493.209,1,13.3878,23.2316,4.44049e-05,24.3216,12.5714,8.37265,1.90522,0.259548,0.90463,3.28402e-08,0.273726,0.853454,3.3882e-08
267,-494.334,1,13.3984,23.9925,4.44049e-05,24.6072,14.2709,8.37265,1.85317,0.249809,0.972673,3.29419e-08,0.291445,0.917308,3.24381e-08
268,-494.329,1,13.3709,23.0945,4.44049e-05,24.5219,13.8095,8.37265,1.85246,0.253065,1.03842,3.0692e-08,0.303293,0.954767,2.97934e-08
269,-494.905,1,13.3429,22.5523,4.44049e-05,24.3162,12.4467,8.37265,1.85624,0.250325,1.00448,2.99313e-08,0.302464,0.933745,3.17236e-08
270,-490.038,1,13.6165,23.9311,4.44049e-05,24.2843,11.7256,8.37265,1.9521,0.257622,0.988097,2.65436e-08,0.303996,0.834965,3.41852e-08
271,-487.8,1,13.5764,25.1109,4.44049e-05,24.1329,11.7944,8.37265,1.96042,0.255454,0.844864,2.84216e-08,0.292923,0.844077,4.06016e-08
272,-493.428,1,13.6315,28.9032,4.44049e-05,24.2278,11.1298,8.37265,1.94235,0.269502,0.737347,2.67514e-08,0.273872,0.897196,4.13116e-08
273,-510.921,1,13.6066,26.7152,4.44049e-05,24.0109,12.0776,8.37265,1.87107,0.263023,0.700701,2.56398e-08,0.273465,0.751572,3.88119e-08
274,-515.718,1,13.4446,26.1399,4.44049e-05,24.1777,12.1501,8.37265,1.87743,0.258839,0.719102,2.64525e-08,0.266778,0.783841,3.05721e-08
275,-517.615,1,13.4833,25.0963,4.44049e-05,24.3272,12.3659,8.37265,1.84897,0.255312,0.765029,2.46249e-08,0.287148,0.770882,3.04175e-08
276,-514.192,1,13.5313,24.9017,4.44049e-05,24.4561,13.318,8.37265,1.87885,0.251402,0.822495,2.18182e-08,0.294692,0.803517,3.08612e-08
277,-501.971,1,13.51,24.8578,4.44049e-05,24.3654,13.4741,8.37265,1.93343,0.259694,0.841544,2.49063e-08,0.296083,0.821198,3.15285e-08
278,-502.43,1,13.5828,23.8025,4.44049e-05,24.7762,13.1358,8.37265,1.9425,0.260531,0.814184,2.62124e-08,0.307257,0.739936,3.16071e-08
279,-509.445,1,13.4209,23.1111,4.44049e-05,25.0553,12.3084,8.37265,1.89329,0.256146,0.764991,2.63142e-08,0.296233,0.792718,3.04647e-08
280,-509.955,1,13.461,21.9668,4.44049e-05,25.0989,12.194,8.37265,1.97853,0.245851,0.742385,2.12716e-08,0.30667,0.761425,3.07141e-08
281,-512.135,1,13.5325,21.6726,4.44049e-05,25.2232,12.1499,8.37265,1.8966,0.255952,0.817593,2.09104e-08,0.314275,0.758932,3.19752e-08
282,-508.128,1,13.4834,21.1276,4.44049e-05,25.2279,11.7145,8.37265,1.9289,0.258104,0.842233,2.11921e-08,0.326093,0.759799,3.01957e-08
283,-515.428,1,13.5854,19.7754,4.44049e-05,25.2935,12.2457,8.37265,1.91556,0.260003,0.829514,2.01193e-08,0.331132,0.773102,2.53594e-08
284,-523.261,1,13.5708,18.9038,4.44049e-05,25.2392,11.267,8.37265,1.89302,0.260153,0.849731,1.80464e-08,0.313964,0.794081,2.34209e-08
285,-527.729,1,13.5878,20.4826,4.44049e-05,25.106,12.0418,8.37265,1.91301,0.26645,0.797222,1.71619e-08,0.296921,0.833072,2.08979e-08
286,-525.814,1,13.5291,19.7531,4.44049e-05,24.9542,13.4685,8.37265,1.88979,0.270038,0.814675,1.69835e-08,0.310324,0.826072,2.25665e-08
287,-531.536,1,13.4928,20.3957,4.44049e-05,24.9752,12.3833,8.37265,1.90535,0.267881,0.839439,1.49012e-08,0.293812,0.832916,2.13999e-08
288,-474.117,1,13.6241,22.0148,4.44049e-05,24.6453,12.2416,8.37265,1.78807,0.262729,0.780431,1.58577e-07,0.291209,0.817855,2.17946e-08
289,-473.42,1,13.546,22.3771,4.44049e-05,24.4753,12.9173,8.37265,1.77777,0.262924,0.852552,1.54969e-07,0.279042,0.916773,2.01241e-08
290,-458.211,1,13.4341,23.3209,4.44049e-05,23.879,12.5561,8.37265,1.85917,0.260824,0.882018,1.86089e-07,0.282225,0.871167,2.15627e-08
291,-474.379,1,13.5146,26.5686,4.44049e-05,23.6799,13.2552,8.37265,1.77716,0.264855,0.886962,1.67644e-07,0.274255,0.845052,1.90158e-08
292,-481.009,1,13.468,22.7262,4.44049e-05,24.2158,13.5062,8.37265,1.74138,0.257939,0.966294,1.62382e-07,0.283788,0.842814,1.62396e-08
293,-474.142,1,13.5523,23.3267,4.44049e-05,24.2472,12.2924,8.37265,1.81672,0.254279,0.959424,1.63908e-07,0.291978,0.853105,1.53902e-08
294,-463.515,1,13.6066,23.8499,4.44049e-05,24.3623,12.1981,8.37265,1.84061,0.263266,1.00899,1.74104e-07,0.287165,0.885765,1.71707e-08
295,-469.711,1,13.4758,22.8164,4.44049e-05,24.7566,11.4092,8.37265,1.85817,0.257509,0.884256,1.50418e-07,0.282958,0.906055,1.76738e-08
296,-468.39,1,13.4553,21.6061,4.44049e-05,24.7483,12.1819,8.37265,1.87152,0.263859,0.782703,1.75835e-07,0.273477,0.850355,1.83974e-08
297,-466.216,1,13.5369,22.314,4.44049e-05,24.6314,12.1816,8.37265,1.8954,0.267681,0.870868,1.83959e-07,0.271572,0.797382,1.66701e-08
298,-455.846,1,13.6127,22.8513,4.44049e-05,24.5643,11.8553,8.37265,2.00966,0.269198,0.790573,1.75424e-07,0.279054,0.785378,1.88148e-08
299,-465.494,1,13.5573,21.2009,4.44049e-05,24.9201,12.1717,8.37265,1.93434,0.269029,0.850072,1.75976e-07,0.278439,0.754688,1.65973e-08
300,-461.143,1,13.7123,20.8592,4.44049e-05,24.8303,11.6081,8.37265,1.99345,0.260155,0.895431,1.78878e-07,0.28289,0.772602,1.49012e-08
301,-404.096,1,13.5395,20.7898,4.44049e-05,24.5013,13.0503,8.37265,1.93585,0.254411,0.910473,1.78792e-07,0.274924,0.742309,1.27963e-07
302,-406.678,1,13.6136,20.9955,4.44049e-05,24.5946,13.4445,8.37265,1.98455,0.26175,0.916514,1.33176e-07,0.267398,0.634434,1.57735e-07
303,-396.693,1,13.5031,22.8881,4.44049e-05,24.3333,13.9034,8.37265,1.94895,0.261351,1.05585,1.58495e-07,0.284822,0.714626,1.49329e-07
304,-408.072,1,13.4976,27.1096,4.44049e-05,23.7268,13.7149,8.37265,1.85391,0.255662,1.01713,1.64668e-07,0.262135,0.764861,1.43027e-07
305,-411.43,1,13.368,29.2703,4.44049e-05,24.1529,13.8151,8.37265,1.84659,0.259073,1.02472,1.4516e-07,0.24079,0.772154,1.56914e-07
306,-414.03,1,13.4406,28.4799,4.44049e-05,23.5507,13.9784,8.37265,1.84256,0.259806,1.05268,1.43742e-07,0.2443,0.736537,1.47663e-07
307,-398.065,1,13.4046,28.8842,4.44049e-05,23.647,13.3989,8.37265,1.9506,0.269094,1.09543,1.47988e-07,0.260318,0.713131,1.5602e-07
308,-402.402,1,13.4671,26.5955,4.44049e-05,23.3464,13.7538,8.37265,1.93015,0.273936,1.01011,1.46753e-07,0.252256,0.718025,1.58363e-07
309,-394.634,1,13.6031,27.6085,4.44049e-05,23.5455,13.7459,8.37265,1.97075,0.26612,1.07166,1.59771e-07,0.262683,0.77404,1.4376e-07
310,-399.958,1,13.398,29.7752,4.44049e-05,23.3878,14.3765,8.37265,1.94304,0.253798,1.06587,1.57316e-07,0.272,0.794964,1.31946e-07
311,-391.419,1,13.5236,30.3134,4.44049e-05,23.4175,13.2626,8.37265,1.97554,0.267656,1.12959,1.69387e-07,0.281533,0.821815,1.23307e-07
312,-401.926,1,13.3588,31.1198,4.44049e-05,22.992,13.7244,8.37265,1.9977,0.261158,0.959549,1.33861e-07,0.271339,0.839459,1.25999e-07
313,-408.271,1,13.5391,29.2587,4.44049e-05,23.0634,14.6194,8.37265,1.9308,0.256112,0.897227,1.47146e-07,0.279187,0.868535,1.16581e-07
314,-413.106,1,13.6078,29.513,4.44049e-05,23.1413,14.2153,8.37265,1.89652,0.266283,0.885979,1.44468e-07,0.280773,0.847301,1.11729e-07
315,-416.784,1,13.3691,30.3322,4.44049e-05,23.0807,13.8394,8.37265,1.9179,0.262752,0.793541,1.30883e-07,0.2828,0.822421,1.18048e-07
316,-420.448,1,13.5002,31.1855,4.44049e-05,23.0055,13.404,8.37265,1.90107,0.260032,0.791945,1.37394e-07,0.295128,0.757356,1.10551e-07
317,-425.848,1,13.3333,29.5446,4.44049e-05,23.1862,13.4298,8.37265,1.93237,0.245576,0.725873,1.35341e-07,0.273941,0.799265,1.00233e-07
318,-428.414,1,13.5232,30.6267,4.44049e-05,23.1239,12.0847,8.37265,1.88255,0.265262,0.751916,1.41233e-07,0.27665,0.70976,1.02782e-07
319,-422.38,1,13.3441,31.9248,4.44049e-05,22.8782,13.1969,8.37265,1.90881,0.249567,0.78408,1.43427e-07,0.274192,0.768318,1.082e-07
320,-424.157,1,13.3756,31.1274,4.44049e-05,22.2951,13.4725,8.37265,1.8835,0.259163,0.838485,1.53192e-07,0.273701,0.756844,9.47275e-08
321,-420.197,1,13.4454,31.038,4.44049e-05,22.3537,13.5489,8.37265,1.96695,0.257806,0.872782,1.36872e-07,0.278266,0.760785,8.81439e-08
322,-435.496,1,13.3471,30.7321,4.44049e-05,22.5642,12.9408,8.37265,1.92537,0.253013,0.880188,1.13351e-07,0.259274,0.783462,7.65043e-08
323,-440.815,1,13.5813,31.2465,4.44049e-05,22.9334,13.1601,8.37265,1.84403,0.263869,0.9298,1.25654e-07,0.2522,0.776765,7.04878e-08
324,-442.317,1,13.5323,30.6663,4.44049e-05,22.655,13.0363,8.37265,1.81723,0.263628,1.01982,1.19003e-07,0.27584,0.777074,6.44638e-08
325,-437.972,1,13.4664,26.7597,4.44049e-05,23.1562,12.5434,8.37265,1.80296,0.266624,0.994638,1.13805e-07,0.29109,0.862951,7.06648e-08
326,-434.915,1,13.4359,25.0602,4.44049e-05,23.5343,13.0635,8.37265,1.91876,0.265453,0.877357,1.09397e-07,0.309047,0.781097,6.63874e-08
327,-443.421,1,13.6076,23.7588,4.44049e-05,23.7178,13.2764,8.37265,1.84736,0.259207,0.844901,1.15597e-07,0.302472,0.807734,6.242e-08
328,-436.398,1,13.4918,25.1666,4.44049e-05,23.6808,13.0892,8.37265,1.89345,0.255282,0.942668,1.15882e-07,0.310278,0.797846,6.09618e-08
329,-437.801,1,13.4149,24.6214,4.44049e-05,24.1523,13.2672,8.37265,1.90062,0.25681,0.933495,1.10979e-07,0.30644,0.826214,5.82854e-08
330,-441.94,1,13.5539,21.3311,4.44049e-05,24.1377,13.1509,8.37265,1.84461,0.260477,0.824624,1.04766e-07,0.334122,0.84343,6.45347e-08
331,-444.5,1,13.51,20.5014,4.44049e-05,24.44,13.0113,8.37265,1.81858,0.261472,0.887255,1.08201e-07,0.322833,0.835407,6.04477e-08
332,-440.917,1,13.4726,19.8243,4.44049e-05,24.4388,12.7719,8.37265,1.85626,0.26523,0.968407,9.95966e-08,0.318843,0.862031,5.79922e-08
333,-447.438,1,13.4633,19.1543,4.44049e-05,24.6753,12.8431,8.37265,1.86495,0.261404,0.920954,9.10339e-08,0.340388,0.824341,5.18795e-08
334,-435.689,1,13.5618,20.7744,4.44049e-05,24.9374,13.8832,8.37265,1.96092,0.262596,0.863225,1.07754e-07,0.324387,0.837953,5.26047e-08
335,-432.771,1,13.4393,20.1688,4.44049e-05,24.8684,13.1633,8.37265,1.94116,0.252177,0.945207,1.22951e-07,0.323956,0.836962,5.14776e-08
