iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1037,455.243,2,13.4954,38.1399,14.3642,1.59727,0.0411669,0.261036,1.02217,0.229489,0.787167
1038,455.349,2,13.4952,38.1328,14.365,1.59705,0.041177,0.261037,1.02233,0.229423,0.787097
1039,454.116,2,13.4953,38.1398,14.3649,1.59701,0.0411728,0.261043,1.02259,0.229387,0.786983
1040,456.589,2,13.4952,38.1407,14.3657,1.59701,0.0411781,0.261039,1.02254,0.229334,0.786883
1041,464.67,2,13.4953,38.1533,14.3649,1.59709,0.0411818,0.261023,1.02262,0.229316,0.78692
1042,455.318,2,13.4954,38.1544,14.3646,1.59701,0.0411846,0.26101,1.02268,0.229273,0.786924
1043,457.03,2,13.4953,38.1537,14.3625,1.59687,0.0411906,0.261013,1.02259,0.229226,0.787064
1044,456.106,2,13.4952,38.153,14.3618,1.59687,0.0411884,0.261008,1.02264,0.229207,0.787017
1045,460.993,2,13.4951,38.1597,14.3608,1.59704,0.0411777,0.26099,1.02294,0.229169,0.787059
1046,450.755,2,13.495,38.1694,14.3623,1.59722,0.0411606,0.260978,1.02322,0.229087,0.786906
1047,459.703,2,13.4949,38.1748,14.3638,1.59746,0.0411514,0.26097,1.02341,0.22902,0.786824
1048,448.773,2,13.4946,38.1791,14.3647,1.59754,0.0411396,0.260948,1.02315,0.229021,0.786784
1049,451.761,2,13.4945,38.1855,14.3656,1.59763,0.0411273,0.260948,1.0231,0.229005,0.786724
1050,464.281,2,13.4946,38.2001,14.3646,1.59784,0.0411219,0.260963,1.02303,0.228986,0.786793
1051,458.121,2,13.4946,38.2088,14.3643,1.59789,0.0411172,0.260955,1.023,0.228969,0.786907
1052,458.534,2,13.4947,38.2191,14.3649,1.59808,0.0411074,0.260946,1.02289,0.228964,0.786929
1053,452.709,2,13.4947,38.2395,14.3674,1.59812,0.0410992,0.260944,1.02302,0.22892,0.786863
1054,445.428,2,13.4947,38.2433,14.3697,1.59806,0.0410857,0.260948,1.02294,0.228898,0.786861
1055,455.449,2,13.4946,38.2544,14.3705,1.59806,0.0410851,0.260931,1.02284,0.228897,0.786838
1056,458.868,2,13.4945,38.2622,14.3719,1.59798,0.0410927,0.260929,1.02271,0.228885,0.786847
1057,472.467,2,13.4942,38.2719,14.3721,1.59781,0.0411104,0.260936,1.02265,0.228923,0.786994
1058,458.926,2,13.4941,38.265,14.3727,1.59753,0.0411231,0.260931,1.02252,0.228962,0.787015
1059,465.325,2,13.4942,38.2607,14.373,1.59745,0.041139,0.260917,1.02242,0.228977,0.786949
1060,458.876,2,13.4943,38.2701,14.3742,1.59727,0.0411473,0.260925,1.02245,0.228982,0.786936
1061,454.617,2,13.4944,38.2705,14.3736,1.59719,0.0411517,0.260919,1.02227,0.228962,0.786951
1062,450.561,2,13.4945,38.269,14.3728,1.59688,0.0411594,0.260922,1.02214,0.228942,0.787005
1063,459.167,2,13.4945,38.2662,14.3713,1.5969,0.0411617,0.260913,1.02195,0.228949,0.787033
1064,467.547,2,13.4947,38.2635,14.3689,1.59695,0.041162,0.260907,1.02192,0.229004,0.787183
1065,473.049,2,13.4948,38.265,14.3671,1.59695,0.041171,0.260907,1.02191,0.22905,0.787374
1066,461.438,2,13.4948,38.2585,14.3665,1.59695,0.0411742,0.260901,1.02199,0.229058,0.787341
1067,461.634,2,13.4948,38.2441,14.3664,1.59701,0.0411709,0.260905,1.022,0.229064,0.787394
1068,469.971,2,13.4949,38.2332,14.367,1.59707,0.0411771,0.26092,1.02211,0.229029,0.787552
1069,458.847,2,13.495,38.2282,14.3649,1.59718,0.0411771,0.260924,1.02201,0.228986,0.787527
1070,453.9,2,13.495,38.2347,14.3645,1.59713,0.0411724,0.26093,1.02205,0.228959,0.787564
1071,458.113,2,13.4951,38.2408,14.3644,1.597,0.0411756,0.260939,1.0221,0.22891,0.787761
1072,452.649,2,13.4949,38.2405,14.3655,1.59706,0.0411668,0.260934,1.02197,0.22888,0.787826
1073,455.55,2,13.495,38.2406,14.3661,1.59721,0.041154,0.260922,1.02211,0.228848,0.787792
1074,460.203,2,13.4949,38.2373,14.3669,1.59721,0.0411514,0.260902,1.02233,0.228836,0.787853
1075,455.367,2,13.4947,38.2504,14.3657,1.59716,0.0411489,0.26088,1.02249,0.228804,0.787912
1076,458.303,2,13.4947,38.2548,14.3651,1.59716,0.0411393,0.260877,1.02277,0.228835,0.787897
1077,463.952,2,13.4946,38.2486,14.3651,1.59726,0.0411403,0.260861,1.02282,0.228853,0.787825
1078,449.918,2,13.4945,38.2467,14.3644,1.59722,0.0411362,0.260863,1.02279,0.228821,0.787732
1079,462.886,2,13.4944,38.2468,14.3659,1.59731,0.0411387,0.260865,1.02275,0.228811,0.787688
1080,461.659,2,13.4942,38.243,14.3663,1.59757,0.0411225,0.26086,1.02294,0.228796,0.787666
1081,461.39,2,13.4943,38.2381,14.3677,1.59777,0.0411146,0.260861,1.02313,0.228731,0.787703
1082,469.242,2,13.4944,38.2345,14.3706,1.59792,0.0411139,0.260876,1.02332,0.228698,0.78781
1083,462.535,2,13.4943,38.2366,14.3738,1.59775,0.041123,0.260876,1.0236,0.228648,0.787886
1084,460.262,2,13.4942,38.2326,14.3748,1.59761,0.0411335,0.260864,1.0236,0.228623,0.787974
1085,473.796,2,13.4944,38.2334,14.3759,1.59766,0.0411386,0.260864,1.02405,0.228628,0.788016
1086,459.576,2,13.4946,38.2381,14.3769,1.5976,0.0411297,0.260879,1.02453,0.228631,0.788028
1087,464.877,2,13.4948,38.2445,14.377,1.59764,0.0411287,0.260872,1.02479,0.228649,0.788024
1088,453.572,2,13.495,38.2478,14.3751,1.59768,0.0411187,0.260878,1.02482,0.228651,0.787965
1089,454.666,2,13.4953,38.2496,14.374,1.59778,0.0411086,0.260885,1.02477,0.22866,0.787881
1090,455.873,2,13.4953,38.2479,14.3741,1.59776,0.041106,0.260884,1.02471,0.228684,0.787822
1091,458.202,2,13.4952,38.2487,14.3736,1.59787,0.0410977,0.260875,1.02478,0.2287,0.787731
1092,464.01,2,13.4953,38.2419,14.374,1.59774,0.0411087,0.260894,1.02471,0.228706,0.787765
1093,465.351,2,13.4952,38.2308,14.3735,1.59777,0.0411126,0.260893,1.02464,0.228701,0.787922
1094,458.597,2,13.4953,38.2278,14.3731,1.59788,0.0411093,0.260904,1.02454,0.228696,0.787854
1095,464.451,2,13.4954,38.2243,14.3724,1.59814,0.0411025,0.260905,1.02449,0.228694,0.787826
1096,455.296,2,13.4952,38.2293,14.3725,1.59806,0.041103,0.260888,1.02453,0.2287,0.787776
1097,454.911,2,13.4949,38.2284,14.3725,1.59784,0.0411088,0.260875,1.02453,0.228736,0.787689
1098,462.094,2,13.495,38.2236,14.3719,1.59776,0.0411154,0.260861,1.02469,0.228774,0.787532
1099,449.893,2,13.495,38.2223,14.3723,1.59765,0.0411109,0.260866,1.02464,0.22882,0.787357
1100,452.922,2,13.4951,38.2164,14.3723,1.59758,0.0411144,0.260861,1.02446,0.228811,0.787283
1101,452.686,2,13.4954,38.2136,14.3711,1.59762,0.0411117,0.260872,1.0242,0.228808,0.787169
1102,462.049,2,13.4955,38.2078,14.371,1.59762,0.0411165,0.260875,1.02412,0.228796,0.787226
1103,456.637,2,13.4954,38.2066,14.3703,1.59762,0.041118,0.260868,1.02402,0.228769,0.787201
1104,459.55,2,13.4952,38.2066,14.3706,1.59755,0.0411236,0.260869,1.02411,0.228724,0.787213
1105,466.754,2,13.495,38.2136,14.3721,1.59755,0.0411269,0.260866,1.02432,0.228723,0.787309
1106,464.496,2,13.4949,38.2204,14.3713,1.59745,0.0411385,0.260847,1.02435,0.228698,0.787432
1107,463.016,2,13.4951,38.2197,14.3716,1.59741,0.0411411,0.260845,1.02438,0.228704,0.787562
1108,464.151,2,13.4949,38.2235,14.3714,1.59743,0.0411478,0.260846,1.0242,0.228677,0.787709
1109,465.887,2,13.4948,38.2281,14.3699,1.59722,0.0411613,0.260853,1.02416,0.228669,0.787902
1110,461.239,2,13.4949,38.2339,14.3695,1.59716,0.0411641,0.26085,1.02413,0.228637,0.788162
1111,449.911,2,13.4949,38.2277,14.3686,1.59712,0.0411564,0.260855,1.02392,0.228632,0.788222
1112,459.469,2,13.4948,38.2285,14.3689,1.59717,0.0411572,0.260855,1.02386,0.22863,0.788171
1113,457.683,2,13.4949,38.2294,14.3691,1.59717,0.0411667,0.260858,1.02368,0.22861,0.788014
1114,460.363,2,13.4949,38.2327,14.3694,1.59729,0.0411631,0.26086,1.02357,0.228638,0.787931
1115,462.436,2,13.4949,38.242,14.3702,1.59747,0.0411504,0.260863,1.02363,0.228664,0.787947
1116,464.346,2,13.4951,38.2469,14.3699,1.59756,0.0411537,0.260861,1.02358,0.228671,0.787891
1117,464.131,2,13.4952,38.2482,14.37,1.59758,0.0411647,0.260844,1.02332,0.228666,0.787935
1118,459.587,2,13.4952,38.2511,14.3717,1.59775,0.041162,0.260852,1.02299,0.228665,0.787923
1119,459.24,2,13.4955,38.2588,14.3713,1.59793,0.0411565,0.260853,1.02266,0.228683,0.787943
1120,448.569,2,13.4955,38.2642,14.3705,1.598,0.0411452,0.260846,1.02243,0.228683,0.787882
1121,451.769,2,13.4956,38.2672,14.3702,1.598,0.041142,0.260839,1.02229,0.228683,0.787857
1122,458.333,2,13.4955,38.2737,14.3696,1.59792,0.0411422,0.260846,1.02227,0.22871,0.787872
1123,456.419,2,13.4954,38.2798,14.3707,1.59773,0.0411452,0.260844,1.02251,0.228709,0.78783
1124,458.264,2,13.4953,38.2876,14.3711,1.59773,0.0411438,0.260846,1.02263,0.22868,0.787832
1125,456.436,2,13.4954,38.2867,14.3718,1.59773,0.0411407,0.260851,1.0226,0.228691,0.78781
1126,462.991,2,13.4954,38.2795,14.3742,1.59767,0.0411387,0.260852,1.0227,0.228719,0.788002
1127,460.533,2,13.4955,38.2712,14.3755,1.59752,0.0411423,0.260849,1.0229,0.22873,0.788041
1128,465.095,2,13.4957,38.2721,14.3764,1.5974,0.0411518,0.260844,1.02304,0.228689,0.788248
1129,462.414,2,13.4957,38.2767,14.3766,1.59735,0.0411521,0.260836,1.02311,0.22867,0.78853
1130,463.807,2,13.4957,38.2821,14.3749,1.59755,0.0411466,0.260833,1.02314,0.228628,0.788634
1131,456.46,2,13.4958,38.2895,14.3729,1.59751,0.0411464,0.260837,1.02316,0.22858,0.788733
1132,468.163,2,13.4959,38.2949,14.372,1.59744,0.0411543,0.260824,1.02317,0.228583,0.789004
1133,458.603,2,13.4959,38.3017,14.3709,1.5974,0.0411575,0.260817,1.02315,0.228568,0.789037
1134,458.71,2,13.496,38.3043,14.3705,1.5975,0.0411537,0.260804,1.02332,0.228529,0.788975
1135,463.484,2,13.496,38.3047,14.3716,1.5975,0.0411579,0.26079,1.02356,0.228526,0.788913
1136,462.655,2,13.4959,38.3029,14.3713,1.59755,0.0411586,0.26078,1.02377,0.228505,0.788874
1137,462.038,2,13.496,38.3037,14.37,1.59775,0.0411504,0.260774,1.02392,0.228492,0.788793
1138,461.638,2,13.496,38.3023,14.3708,1.59797,0.0411369,0.26078,1.02413,0.228452,0.788817
1139,464.214,2,13.496,38.3034,14.3703,1.59784,0.0411545,0.26078,1.02402,0.228409,0.78881
1140,447.361,2,13.4961,38.2985,14.3711,1.59771,0.0411589,0.260771,1.02394,0.228334,0.788772
1141,451.693,2,13.496,38.2923,14.3707,1.59767,0.0411625,0.260758,1.02382,0.22827,0.788757
1142,449.623,2,13.4962,38.288,14.3705,1.59769,0.0411568,0.260768,1.02372,0.228236,0.788675
1143,449.319,2,13.4963,38.2859,14.3695,1.59782,0.0411499,0.260769,1.02357,0.228183,0.788516
1144,444.407,2,13.4964,38.2816,14.3704,1.59784,0.041139,0.26077,1.02362,0.228137,0.788311
1145,463.516,2,13.4963,38.2795,14.3715,1.59797,0.0411447,0.260771,1.02341,0.228133,0.788184
1146,466.61,2,13.4964,38.2773,14.372,1.59807,0.0411513,0.260773,1.02328,0.228151,0.788051
1147,465.684,2,13.4963,38.2822,14.3728,1.59847,0.0411391,0.260778,1.02314,0.228176,0.787855
1148,453.627,2,13.4963,38.2902,14.3717,1.59847,0.041138,0.260774,1.02298,0.228199,0.787698
1149,461.596,2,13.4963,38.293,14.3704,1.59847,0.04115,0.260776,1.0227,0.228198,0.787577
1150,454.062,2,13.4962,38.3014,14.3697,1.59847,0.0411484,0.260776,1.0226,0.228207,0.787463
1151,465.348,2,13.4959,38.3012,14.3677,1.59848,0.0411526,0.260761,1.02248,0.22824,0.78755
1152,460.668,2,13.4957,38.3016,14.3657,1.59844,0.041159,0.260752,1.02232,0.228235,0.787603
1153,455.398,2,13.4956,38.2995,14.3644,1.5984,0.041162,0.260753,1.02209,0.228224,0.787625
1154,453.996,2,13.4956,38.3033,14.364,1.59845,0.0411607,0.260752,1.02203,0.228179,0.787553
1155,464.059,2,13.4955,38.3068,14.3626,1.59851,0.0411678,0.260749,1.02213,0.228111,0.787521
1156,453.291,2,13.4953,38.3101,14.3643,1.59848,0.041164,0.260747,1.02243,0.228066,0.787393
1157,447.961,2,13.495,38.3103,14.367,1.59848,0.0411588,0.260736,1.02237,0.228046,0.787255
1158,452.748,2,13.4947,38.3071,14.3679,1.59847,0.0411571,0.260721,1.02232,0.228056,0.787141
1159,464.296,2,13.4949,38.31,14.3693,1.59854,0.041162,0.260731,1.02219,0.228058,0.787121
1160,457.349,2,13.495,38.3111,14.3683,1.59854,0.0411606,0.260724,1.02218,0.22807,0.787095
1161,444.546,2,13.4951,38.3059,14.3684,1.59843,0.0411551,0.260719,1.02206,0.228056,0.787055
1162,453.078,2,13.495,38.2988,14.3701,1.5982,0.0411603,0.260718,1.022,0.22807,0.787061
1163,455.535,2,13.495,38.2952,14.3701,1.5982,0.0411555,0.260721,1.02201,0.228074,0.78709
1164,461.538,2,13.4951,38.2857,14.3693,1.59827,0.0411522,0.260717,1.02203,0.228064,0.787207
1165,459.274,2,13.495,38.2841,14.3681,1.59832,0.0411497,0.260711,1.02194,0.228104,0.787127
1166,459.446,2,13.4951,38.2819,14.3663,1.59826,0.0411524,0.260695,1.0219,0.228132,0.787158
1167,459.729,2,13.4951,38.2803,14.3657,1.59833,0.0411555,0.260684,1.02175,0.228131,0.787091
1168,458.798,2,13.4952,38.2798,14.3669,1.59824,0.0411629,0.260684,1.02168,0.228124,0.787046
1169,453.66,2,13.4952,38.2785,14.3665,1.59823,0.0411562,0.260679,1.02145,0.228147,0.787192
1170,460.011,2,13.4953,38.275,14.3651,1.59829,0.0411545,0.260694,1.02123,0.228154,0.787258
1171,462.012,2,13.4953,38.2734,14.364,1.59837,0.0411563,0.260693,1.02115,0.228141,0.787256
1172,449.113,2,13.4951,38.271,14.3642,1.59848,0.0411476,0.26068,1.02098,0.228118,0.78716
1173,453.444,2,13.4951,38.2657,14.3641,1.59856,0.0411382,0.260691,1.02087,0.228138,0.787033
1174,456.88,2,13.4953,38.2678,14.3643,1.5986,0.0411301,0.260708,1.0209,0.228164,0.78696
1175,461.191,2,13.4953,38.2706,14.3646,1.5986,0.0411274,0.260717,1.02091,0.228209,0.786938
1176,465.908,2,13.4952,38.2653,14.3663,1.59857,0.0411322,0.26071,1.02092,0.22823,0.787017
1177,459.347,2,13.4951,38.2652,14.366,1.59845,0.0411383,0.260696,1.0211,0.228205,0.787026
1178,457.229,2,13.495,38.2551,14.3665,1.59836,0.0411392,0.260687,1.02119,0.228214,0.787041
1179,463.759,2,13.495,38.2476,14.3665,1.59839,0.0411411,0.260666,1.02128,0.228223,0.787075
1180,461.762,2,13.495,38.2354,14.3679,1.59816,0.0411502,0.260657,1.02142,0.2282,0.787275
1181,454.513,2,13.495,38.2331,14.3662,1.59797,0.04115,0.260665,1.02136,0.228194,0.787508
1182,461.452,2,13.4953,38.2331,14.3656,1.59784,0.0411595,0.260665,1.02114,0.228209,0.787653
1183,458.74,2,13.4952,38.2307,14.3644,1.59786,0.0411613,0.260651,1.02105,0.228206,0.787648
1184,449.406,2,13.4953,38.2256,14.364,1.59798,0.041146,0.260661,1.02095,0.22818,0.787633
1185,453.803,2,13.4954,38.2245,14.3625,1.59796,0.0411419,0.260666,1.02093,0.228177,0.787621
1186,449.513,2,13.4953,38.223,14.3621,1.59795,0.0411315,0.260668,1.02093,0.228161,0.787652
1187,456.748,2,13.4954,38.2244,14.3604,1.59788,0.0411326,0.260659,1.02098,0.228148,0.787686
1188,457.719,2,13.4954,38.2318,14.3599,1.59788,0.0411317,0.260659,1.02105,0.228126,0.78764
1189,467.645,2,13.4954,38.2361,14.3602,1.59788,0.0411394,0.260664,1.02133,0.228115,0.787543
1190,456.319,2,13.4953,38.2413,14.3608,1.59798,0.0411304,0.260657,1.02144,0.228095,0.787529
1191,460.798,2,13.4953,38.237,14.3627,1.59806,0.0411287,0.260656,1.02153,0.228084,0.787459
1192,452.898,2,13.4952,38.2358,14.3641,1.59794,0.041133,0.260661,1.02156,0.228051,0.787378
1193,454.248,2,13.495,38.2246,14.3659,1.59789,0.041133,0.260662,1.02161,0.228018,0.787359
1194,451.67,2,13.4951,38.2142,14.3672,1.59783,0.0411337,0.260672,1.02157,0.227964,0.787352
1195,457.963,2,13.4951,38.2128,14.37,1.5979,0.0411284,0.260667,1.02159,0.227943,0.787429
1196,450.561,2,13.4952,38.2106,14.3716,1.59797,0.0411225,0.26066,1.02145,0.227919,0.787385
1197,452.3,2,13.4951,38.2107,14.3728,1.5979,0.0411266,0.260642,1.02138,0.227873,0.787381
1198,465.559,2,13.495,38.2138,14.3727,1.59803,0.0411258,0.260634,1.02141,0.227861,0.787417
1199,459.345,2,13.4947,38.2136,14.3742,1.59815,0.0411196,0.260619,1.02151,0.227862,0.787324
1200,458.082,2,13.4944,38.2116,14.3751,1.5982,0.0411179,0.260613,1.02159,0.227846,0.787262
1201,448.823,2,13.4944,38.2006,14.3742,1.59816,0.0411113,0.260622,1.02155,0.227825,0.787218
1202,463.444,2,13.4943,38.1987,14.3751,1.59816,0.0411171,0.260625,1.02156,0.227827,0.787152
1203,459.61,2,13.494,38.1937,14.3759,1.5982,0.0411161,0.260613,1.0216,0.227838,0.787095
1204,461.068,2,13.494,38.1976,14.3754,1.59823,0.0411149,0.260616,1.02168,0.227853,0.787051
1205,457.461,2,13.494,38.2034,14.3751,1.59823,0.0411122,0.260615,1.0218,0.227855,0.787011
1206,460.556,2,13.4941,38.2065,14.3752,1.59818,0.0411173,0.26063,1.02184,0.22784,0.786943
1207,456.795,2,13.4942,38.2134,14.375,1.59808,0.0411194,0.260624,1.02186,0.227849,0.786972
1208,454.95,2,13.4943,38.2131,14.3758,1.598,0.0411227,0.260632,1.02182,0.227796,0.787062
1209,452.016,2,13.4943,38.2179,14.3759,1.59795,0.0411186,0.260636,1.02185,0.227759,0.787114
1210,462.327,2,13.4946,38.2347,14.3762,1.59801,0.0411134,0.260657,1.02199,0.227746,0.787196
1211,455.864,2,13.4947,38.2372,14.3766,1.59799,0.0411177,0.260651,1.02196,0.227705,0.787155
1212,462.655,2,13.4945,38.2451,14.3767,1.59799,0.0411189,0.260647,1.02205,0.227695,0.787264
1213,465.44,2,13.4942,38.2491,14.3781,1.59793,0.0411246,0.260637,1.02208,0.2277,0.787386
1214,461.327,2,13.4941,38.2601,14.3791,1.5978,0.041128,0.260629,1.02221,0.227709,0.787496
1215,460.759,2,13.4941,38.2645,14.3798,1.59785,0.0411231,0.260644,1.02236,0.227707,0.787459
1216,456.647,2,13.4941,38.2648,14.3795,1.59792,0.0411188,0.260646,1.02222,0.227737,0.78738
1217,462.462,2,13.494,38.2735,14.3811,1.59792,0.041119,0.260629,1.02227,0.227774,0.787385
1218,460.791,2,13.4938,38.2765,14.3824,1.59778,0.041126,0.260623,1.02216,0.227827,0.787389
1219,450.475,2,13.4938,38.2803,14.3834,1.59765,0.0411251,0.26062,1.02218,0.227826,0.787339
1220,462.948,2,13.4936,38.2813,14.3844,1.59765,0.0411265,0.260616,1.02227,0.227843,0.787316
1221,469.087,2,13.4937,38.2837,14.3845,1.59765,0.0411338,0.26061,1.0224,0.227856,0.787328
1222,469.788,2,13.4937,38.2903,14.385,1.59775,0.0411346,0.260606,1.02264,0.227842,0.787379
1223,463.902,2,13.4936,38.2956,14.3863,1.59775,0.0411338,0.260594,1.02285,0.227852,0.787404
1224,464.937,2,13.4936,38.2993,14.3872,1.5978,0.0411298,0.260594,1.02312,0.227856,0.787437
1225,460.825,2,13.4936,38.2996,14.3879,1.5978,0.04113,0.260584,1.02329,0.227843,0.787441
1226,460.736,2,13.4937,38.2968,14.3882,1.5978,0.0411329,0.260569,1.0233,0.227857,0.787403
1227,452.18,2,13.4936,38.2907,14.3888,1.59777,0.0411293,0.26056,1.02337,0.227833,0.787383
1228,456.949,2,13.4937,38.2885,14.388,1.59782,0.0411265,0.26056,1.02349,0.227782,0.787393
1229,458.666,2,13.4937,38.285,14.3879,1.59771,0.0411316,0.260566,1.02363,0.22776,0.787349
1230,454,2,13.494,38.2749,14.3876,1.59765,0.0411279,0.260584,1.02383,0.227714,0.787365
1231,467.519,2,13.4942,38.2674,14.3866,1.59783,0.0411205,0.26058,1.02415,0.227698,0.78736
1232,468.293,2,13.4944,38.2649,14.3856,1.59783,0.0411236,0.260584,1.02453,0.227691,0.787337
1233,460.285,2,13.4943,38.262,14.3856,1.59783,0.0411209,0.260588,1.02481,0.227676,0.787349
1234,458.288,2,13.4943,38.2551,14.3855,1.5978,0.0411212,0.260593,1.025,0.227646,0.787315
1235,453.81,2,13.4944,38.2497,14.3859,1.59771,0.0411231,0.260591,1.02522,0.227598,0.787227
1236,455.801,2,13.4944,38.2432,14.3865,1.59765,0.041124,0.260598,1.02539,0.227561,0.787171
1237,467.535,2,13.4945,38.2342,14.3868,1.59765,0.0411294,0.260597,1.02555,0.227542,0.787236
1238,473.202,2,13.4945,38.232,14.3872,1.5976,0.0411394,0.260597,1.02569,0.227528,0.787409
1239,455.788,2,13.4945,38.2334,14.3872,1.59757,0.0411367,0.260596,1.02578,0.227503,0.787474
1240,454.777,2,13.4945,38.2327,14.3863,1.59757,0.0411352,0.260581,1.02565,0.227494,0.78758
1241,457.076,2,13.4943,38.2311,14.3859,1.59757,0.041137,0.260571,1.02565,0.227463,0.787595
1242,454.683,2,13.4943,38.2309,14.3856,1.59745,0.0411432,0.260567,1.02561,0.227431,0.787588
1243,451.831,2,13.4941,38.2319,14.384,1.59738,0.0411452,0.26057,1.02553,0.227389,0.78758
1244,453.309,2,13.4941,38.2311,14.3841,1.59743,0.0411379,0.260587,1.02555,0.227359,0.787539
1245,455.454,2,13.494,38.2258,14.3835,1.59736,0.0411422,0.260581,1.02558,0.227319,0.787518
1246,452.124,2,13.4941,38.2277,14.384,1.59736,0.041145,0.260577,1.02548,0.227286,0.787398
1247,460.215,2,13.4942,38.228,14.3831,1.59743,0.0411442,0.260581,1.02558,0.227257,0.787329
1248,463.233,2,13.4942,38.2289,14.3818,1.59758,0.0411386,0.26059,1.0257,0.227255,0.787256
1249,458.957,2,13.4942,38.221,14.3804,1.59768,0.041132,0.260592,1.02572,0.227257,0.78722
1250,456.238,2,13.4941,38.2139,14.3777,1.59768,0.0411297,0.260582,1.02563,0.227272,0.787239
1251,457.841,2,13.4939,38.2109,14.3771,1.59768,0.0411256,0.26057,1.02571,0.22729,0.787227
1252,458.606,2,13.4938,38.2034,14.3774,1.59768,0.0411259,0.260561,1.02568,0.227317,0.787188
1253,458.686,2,13.4937,38.1982,14.3775,1.59763,0.041129,0.260553,1.02564,0.227309,0.787244
1254,458.463,2,13.4937,38.1965,14.3779,1.59763,0.0411264,0.260556,1.02556,0.227316,0.787352
1255,470.825,2,13.4938,38.192,14.3778,1.59763,0.0411385,0.260557,1.02547,0.227305,0.787399
1256,466.449,2,13.4936,38.1951,14.3782,1.59769,0.0411343,0.260554,1.02552,0.227318,0.787592
1257,456.382,2,13.4937,38.1902,14.3776,1.59766,0.0411304,0.260567,1.02561,0.227274,0.787745
1258,454.114,2,13.4939,38.187,14.3766,1.59761,0.0411292,0.260576,1.0257,0.227231,0.787766
1259,461.236,2,13.494,38.1894,14.376,1.59765,0.04113,0.260578,1.02575,0.227214,0.787755
1260,458.476,2,13.494,38.1871,14.3752,1.59765,0.0411366,0.260579,1.02566,0.22717,0.787771
1261,461.95,2,13.4939,38.1841,14.3772,1.59756,0.0411425,0.260566,1.02567,0.227168,0.78788
1262,456.78,2,13.4939,38.1848,14.379,1.59756,0.0411419,0.26056,1.0257,0.227139,0.787927
1263,455.843,2,13.4939,38.1895,14.3813,1.59765,0.0411317,0.260564,1.02588,0.227087,0.787999
1264,461.46,2,13.4939,38.1918,14.3826,1.59765,0.0411346,0.260555,1.02606,0.22705,0.788004
1265,467.505,2,13.494,38.1928,14.3826,1.59765,0.0411389,0.260569,1.02614,0.227038,0.788059
1266,472.609,2,13.4939,38.1972,14.3823,1.59771,0.041145,0.260588,1.02624,0.227028,0.788072
1267,465.852,2,13.4938,38.1991,14.3824,1.59771,0.0411467,0.260589,1.02654,0.226989,0.788146
1268,464.465,2,13.4937,38.1939,14.3815,1.59786,0.0411433,0.260573,1.0267,0.226959,0.788156
1269,458.489,2,13.4936,38.1905,14.3808,1.59781,0.0411486,0.260571,1.02672,0.226922,0.788166
1270,472.509,2,13.4935,38.1912,14.3795,1.5979,0.0411484,0.260579,1.02683,0.226927,0.788329
1271,461.649,2,13.4935,38.1986,14.3784,1.59793,0.0411446,0.260576,1.02706,0.226889,0.788441
1272,456.629,2,13.4934,38.2001,14.3771,1.59793,0.0411438,0.260566,1.02707,0.226871,0.788431
1273,462.86,2,13.4934,38.2025,14.3769,1.59796,0.0411465,0.260565,1.02715,0.226857,0.788407
1274,464.206,2,13.4933,38.2051,14.3756,1.59819,0.0411336,0.260564,1.0273,0.226845,0.788409
1275,466.488,2,13.4933,38.2114,14.3759,1.5984,0.0411281,0.260572,1.0273,0.226831,0.788437
1276,456.826,2,13.4933,38.2176,14.3749,1.5984,0.0411272,0.260558,1.02727,0.226795,0.788551
1277,457.897,2,13.4932,38.2195,14.3742,1.59844,0.0411286,0.260555,1.02723,0.22676,0.788552
1278,461.284,2,13.4932,38.2252,14.3734,1.59851,0.0411275,0.260547,1.02731,0.226731,0.78859
1279,464.72,2,13.4932,38.2237,14.3732,1.5986,0.0411313,0.26054,1.02735,0.226679,0.788621
1280,466,2,13.4932,38.225,14.3722,1.59868,0.0411321,0.26053,1.02742,0.226662,0.788711
1281,468.529,2,13.4933,38.2211,14.3722,1.5989,0.0411221,0.260541,1.02746,0.226669,0.78879
1282,470.135,2,13.4933,38.221,14.373,1.599,0.0411221,0.260555,1.02748,0.226717,0.788743
1283,459.237,2,13.4934,38.2232,14.374,1.59911,0.041121,0.26056,1.02735,0.226735,0.78859
1284,458.49,2,13.4935,38.223,14.375,1.59934,0.0411091,0.26057,1.02727,0.226738,0.788481
1285,454.507,2,13.4936,38.2223,14.3755,1.59943,0.0411019,0.260587,1.02716,0.226761,0.788331
1286,466.391,2,13.4936,38.221,14.3763,1.59947,0.0411082,0.260583,1.02707,0.226765,0.788326
1287,463.966,2,13.4938,38.2276,14.3768,1.59951,0.0411041,0.26058,1.02718,0.226778,0.788424
1288,463.27,2,13.4939,38.2308,14.3764,1.59948,0.041109,0.260574,1.02707,0.226811,0.788453
1289,462.919,2,13.4939,38.2385,14.3758,1.59939,0.0411092,0.260574,1.02705,0.226859,0.788593
1290,458.659,2,13.4939,38.2419,14.3758,1.59939,0.0411023,0.260574,1.02696,0.226929,0.788666
1291,468.652,2,13.4937,38.2458,14.3758,1.59932,0.0411088,0.260568,1.02697,0.226967,0.788761
