iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_logtCLCRMLMIN,omega_Cl,omega_Q,omega_V1,omega_V2
1970,452.821,1,6.71121,23.1897,13.4437,1.55853,0.0370912,0.6965,0.248202,0.924337,0.25501,0.883107
1971,445.865,1,6.65218,23.6067,13.0255,1.52052,0.0346744,0.700887,0.242035,0.886768,0.278092,0.857503
1972,449.35,1,6.43824,23.8434,12.9987,1.46994,0.0369421,0.73505,0.237485,0.946705,0.30007,0.883448
1973,455.183,1,6.69811,23.98,13.7396,1.43168,0.0431234,0.688698,0.239293,0.992334,0.279851,0.885255
1974,458.962,1,6.47545,23.3729,13.412,1.50319,0.0418423,0.722194,0.238131,0.987057,0.283858,0.881448
1975,454.858,1,6.69435,23.1742,13.5131,1.5032,0.0413897,0.700327,0.234686,1.0881,0.255084,0.804267
1976,458.641,1,6.86632,23.2159,13.5813,1.61497,0.0383923,0.671213,0.239087,0.963224,0.24871,0.884741
1977,459.086,1,6.41279,23.0363,12.592,1.61492,0.0367234,0.745144,0.242747,0.964289,0.263362,0.9305
1978,451.991,1,6.7715,23.4344,12.8197,1.55898,0.0382035,0.694344,0.244091,0.882551,0.253326,0.881416
1979,453.598,1,7.4313,23.8395,12.4307,1.64055,0.0313599,0.600819,0.253659,0.915379,0.25907,0.9149
1980,466.321,1,7.44318,23.9443,12.264,1.69139,0.0339668,0.608069,0.25444,0.973355,0.273074,0.96669
1981,465.446,1,6.43864,24.6123,12.4096,1.72031,0.0323609,0.736632,0.245122,0.897158,0.272358,1.04354
1982,462.45,1,6.77461,24.1039,12.3889,1.68995,0.0336025,0.689011,0.246711,0.804972,0.308311,0.954258
1983,463.225,1,6.26593,24.1095,11.3515,1.69,0.0339438,0.775059,0.241521,0.826625,0.304022,0.942463
1984,467.015,1,6.92788,24.1367,11.5916,1.71013,0.0401166,0.679726,0.240621,0.798864,0.278124,0.928463
1985,464.578,1,6.93585,23.548,12.3259,1.67037,0.0404367,0.672974,0.243521,0.80126,0.282245,0.894863
1986,464.501,1,7.6625,23.2128,11.576,1.60758,0.0441214,0.573186,0.235505,0.813171,0.297891,0.860686
1987,460.53,1,7.02728,24.1472,11.9381,1.55502,0.045526,0.651185,0.238043,0.782597,0.295193,0.834179
1988,468.641,1,7.15549,23.7774,12.633,1.59944,0.0453745,0.622071,0.241172,0.832907,0.30131,0.876403
1989,467.805,1,6.83095,24.3017,12.0687,1.6348,0.0420603,0.669758,0.250152,0.802712,0.295215,0.922606
1990,466.309,1,7.05878,24.501,12.3439,1.6707,0.0434009,0.652459,0.24083,0.765342,0.286317,0.878149
1991,466.657,1,6.66789,24.7181,11.286,1.69467,0.0401116,0.710137,0.249285,0.833174,0.287881,0.842848
1992,469.121,1,7.17013,24.9491,10.7637,1.66431,0.045664,0.636151,0.242754,0.902915,0.273848,0.770538
1993,470.94,1,6.96424,24.8547,11.1847,1.6033,0.049647,0.665424,0.248718,0.875012,0.276313,0.799516
1994,469.782,1,7.28889,24.753,11.69,1.71445,0.0433286,0.618455,0.238676,0.835881,0.299474,0.774887
1995,471.985,1,6.85635,24.655,11.9988,1.68381,0.045281,0.672617,0.236838,0.858874,0.291296,0.828197
1996,473.315,1,6.78493,25.1898,11.8389,1.58339,0.0498289,0.687977,0.231123,0.888077,0.314404,0.842005
1997,477.988,1,6.46634,24.8792,12.5514,1.58342,0.0511139,0.732884,0.248534,0.869665,0.311761,0.897908
1998,473.715,1,7.13843,24.6929,12.3968,1.60375,0.0456628,0.63686,0.246022,0.891259,0.320853,0.884263
1999,468.569,1,7.17885,25.3127,12.7567,1.54715,0.0475413,0.630883,0.247639,0.937332,0.312792,0.769441
2000,475.752,1,6.80382,24.7237,12.7489,1.54716,0.0486998,0.677317,0.24122,0.997703,0.321542,0.884647
2001,476.139,1,6.59981,25.2898,13.6081,1.36041,0.0558456,0.715482,0.246163,1.05768,0.330959,0.90676
2002,481.94,1,6.9647,25.2504,12.2047,1.43853,0.0535123,0.654701,0.245731,1.06719,0.336446,0.96736
2003,481.351,1,6.6197,25.5454,13.3782,1.43859,0.0548987,0.708365,0.247228,0.955107,0.347228,0.955431
2004,488.709,1,6.93341,25.4386,12.7579,1.48974,0.0556178,0.665598,0.242601,1.00434,0.347289,1.0319
2005,481.128,1,6.75887,24.9966,12.5282,1.4897,0.0531716,0.695058,0.242723,0.970326,0.357113,0.915784
2006,483.205,1,7.0556,24.4198,12.2348,1.55256,0.0532811,0.647457,0.239047,1.0477,0.313052,0.887325
2007,473.119,1,6.56771,24.4377,13.2888,1.51312,0.0478188,0.716826,0.233825,1.00235,0.310186,0.967975
2008,461.388,1,6.65571,24.7745,11.2208,1.41301,0.0462593,0.709374,0.239253,0.952179,0.292971,0.990808
2009,466.393,1,6.95386,24.6977,11.4805,1.42909,0.0500368,0.674309,0.24446,0.930141,0.290114,0.946283
2010,469.688,1,6.45653,24.5631,11.3902,1.45102,0.0518232,0.742524,0.242334,0.967707,0.303273,0.845138
2011,470.071,1,6.48077,24.7817,12.1546,1.35836,0.0554039,0.728308,0.245737,0.9945,0.312076,0.831896
2012,476.603,1,6.55677,24.7163,13.4107,1.46933,0.0555225,0.710779,0.243683,1.08761,0.29552,0.763149
2013,468.5,1,6.74359,24.941,13.7336,1.4149,0.0538856,0.690088,0.246645,1.03231,0.282029,0.793321
2014,466.374,1,6.58936,24.0762,12.6605,1.48773,0.0540913,0.726527,0.242027,0.898373,0.256643,0.814026
2015,473.828,1,6.80148,23.9211,13.1917,1.56475,0.0516553,0.687972,0.237041,1.06006,0.284001,0.7551
2016,469.107,1,6.2398,23.6831,12.4513,1.60507,0.0455706,0.771655,0.239498,1.03528,0.290438,0.74627
2017,465.733,1,7.1117,24.0646,12.8083,1.68087,0.0419086,0.637955,0.235703,1.02259,0.274175,0.705574
2018,469.723,1,7.36211,24.2158,13.4913,1.68095,0.0437723,0.613513,0.237546,1.09164,0.269197,0.698055
2019,480.542,1,7.04835,24.5813,13.7674,1.68104,0.0454401,0.653258,0.248978,1.17389,0.284885,0.779582
2020,483.764,1,6.42062,24.0672,13.4642,1.60662,0.0482986,0.747916,0.261698,1.27456,0.285839,0.809799
2021,477.234,1,6.65492,24.2231,13.5372,1.5689,0.0500821,0.711853,0.251656,1.15661,0.295753,0.742793
2022,477.364,1,6.6256,24.0301,12.3804,1.55318,0.0547784,0.711645,0.236155,1.06258,0.289231,0.735512
2023,472.307,1,6.6465,24.9759,11.5631,1.63662,0.0478317,0.714851,0.24331,0.965466,0.272408,0.789742
2024,481.657,1,7.31991,24.8805,13.108,1.5931,0.0545502,0.617038,0.241002,1.047,0.251684,0.910004
2025,483.471,1,6.86121,24.768,13.2944,1.5931,0.0561419,0.6813,0.247701,0.982342,0.255671,0.943834
2026,481.779,1,6.74599,24.8618,14.5348,1.59308,0.0543484,0.692908,0.2406,0.980594,0.242164,1.02717
2027,474.037,1,6.61644,24.4509,11.586,1.5464,0.0563184,0.726254,0.229991,1.00545,0.210657,0.951722
2028,471.287,1,6.34591,25.1284,11.3766,1.43212,0.0587411,0.767699,0.234205,1.0593,0.200637,1.0053
2029,474.72,1,6.81254,24.4171,12.9017,1.40241,0.0634873,0.690884,0.243842,0.970669,0.208993,0.959701
2030,468.68,1,6.4558,24.5171,12.3505,1.34753,0.0628742,0.737893,0.243076,0.929393,0.202696,0.982257
2031,468.332,1,7.16959,24.9052,12.1894,1.4757,0.0566274,0.631978,0.250234,1.00636,0.188403,0.914869
2032,473.438,1,6.36661,24.2758,11.762,1.53637,0.0569448,0.760586,0.248588,0.984632,0.196078,0.93691
2033,469.552,1,7.33243,23.7005,12.7141,1.62029,0.0486175,0.611843,0.251948,1.0658,0.19667,0.866282
2034,462.125,1,6.95671,24.1706,12.2422,1.57023,0.0426611,0.668388,0.252607,1.126,0.197525,0.946182
2035,461.541,1,7.20931,24.1463,13.0917,1.51323,0.0468045,0.62219,0.245591,1.04421,0.207959,0.929699
2036,465.677,1,6.86853,23.498,14.9658,1.60344,0.0412744,0.668532,0.240681,1.1144,0.221733,0.979225
2037,466.754,1,6.85696,23.725,14.3827,1.65575,0.0352252,0.672368,0.249506,1.1627,0.230168,1.02757
2038,465.026,1,6.99686,23.6689,13.3556,1.65581,0.0386047,0.653221,0.238855,1.10539,0.210492,1.02968
2039,474.039,1,6.90767,24.223,13.1667,1.62886,0.0445628,0.671195,0.246412,1.25446,0.200742,1.00672
2040,477.683,1,7.31066,25.0155,13.2355,1.60298,0.0488994,0.613383,0.247782,1.27858,0.209239,0.94555
2041,475.341,1,6.85734,24.679,13.1651,1.5435,0.0541367,0.675942,0.233505,1.22749,0.193893,0.946826
2042,479.797,1,6.75624,24.7401,13.7896,1.58117,0.0524986,0.691587,0.24327,1.38626,0.191391,0.930054
2043,465.279,1,7.04937,24.3632,14.2194,1.44925,0.0531122,0.65135,0.237303,1.44505,0.165555,0.874638
2044,459.922,1,6.87593,23.9712,14.3722,1.40747,0.0512787,0.670458,0.236156,1.40397,0.174868,0.856155
2045,469.179,1,6.77449,23.9367,13.5375,1.40756,0.0562518,0.688828,0.242495,1.41972,0.186326,0.846158
2046,473.877,1,6.78471,24.3557,12.1278,1.46874,0.0544244,0.692748,0.240419,1.4026,0.193798,0.904717
2047,469.462,1,7.22039,24.4812,12.0675,1.44488,0.053711,0.631608,0.246918,1.33701,0.171637,0.999372
2048,474.988,1,7.0334,23.7949,12.8157,1.48939,0.0539401,0.648946,0.241091,1.36399,0.188106,0.94803
2049,474.212,1,6.22055,23.9688,12.3871,1.48937,0.0534753,0.773457,0.236418,1.32401,0.182114,1.03574
2050,473.325,1,6.4086,24.7602,11.6403,1.46011,0.0529272,0.744887,0.240253,1.24152,0.190499,1.10318
2051,460.586,1,6.50145,24.4929,11.1237,1.4075,0.0472514,0.741307,0.245207,1.09218,0.19616,1.19211
2052,458.084,1,6.29331,24.5886,12.1987,1.44142,0.0464457,0.754185,0.23263,0.93675,0.203044,1.21885
2053,461.82,1,6.30563,24.2548,11.3326,1.37392,0.0523904,0.762642,0.24,0.984598,0.204034,1.13901
2054,471.68,1,6.52483,24.7187,11.1717,1.46906,0.0504569,0.724284,0.249532,0.968443,0.216289,1.24315
2055,473.513,1,6.52467,25.3602,11.1633,1.43544,0.053592,0.73112,0.256405,0.988345,0.207755,1.24943
2056,478.919,1,7.02356,25.2167,12.0916,1.43545,0.0557622,0.660978,0.24468,1.15182,0.207189,1.26659
2057,467.582,1,6.52086,24.3461,13.2717,1.42688,0.0491601,0.725598,0.24795,1.05124,0.222753,1.16838
2058,474.918,1,6.97427,24.3668,12.0397,1.42694,0.0519892,0.661288,0.256848,1.15245,0.219916,1.15979
2059,473.415,1,6.84335,24.256,12.981,1.42692,0.0509422,0.677463,0.255216,1.11384,0.223875,1.16916
2060,481.773,1,6.76997,24.9265,12.5313,1.42702,0.0542591,0.689448,0.24814,1.24853,0.229127,1.18729
2061,474.991,1,6.40036,24.6919,12.8559,1.37797,0.0550259,0.74868,0.244645,1.07808,0.219642,1.28938
2062,471.419,1,6.4855,24.926,13.5953,1.37795,0.0548874,0.740611,0.24419,1.04122,0.230559,1.15791
2063,470.941,1,6.62623,24.5952,12.6081,1.46389,0.0476695,0.701251,0.24377,1.19123,0.240567,1.03859
2064,474.567,1,6.60695,24.1576,13.8336,1.48683,0.0507796,0.701361,0.241888,1.30032,0.236918,0.889898
2065,469.386,1,6.22061,24.2677,13.409,1.55455,0.0455552,0.780819,0.245211,1.25788,0.23937,0.841238
2066,471.479,1,6.81528,24.256,12.8282,1.62743,0.0440605,0.686524,0.243908,1.15548,0.237566,0.875439
2067,468.219,1,6.74603,24.1659,12.9419,1.65816,0.0424533,0.694267,0.243456,1.00561,0.232781,0.921591
2068,472.473,1,6.94586,24.0045,12.855,1.67925,0.044326,0.66471,0.235137,0.932063,0.249602,0.972779
2069,471.527,1,6.71473,23.6277,13.1989,1.67919,0.040393,0.713602,0.256922,0.936816,0.293479,0.856611
2070,470.858,1,6.49979,23.9717,12.1434,1.64247,0.0438497,0.734122,0.244643,0.938337,0.295228,0.823976
2071,466.695,1,7.14163,24.4371,11.8478,1.5463,0.0432978,0.638851,0.243611,0.98444,0.294575,0.894772
2072,470.445,1,7.05341,25.1127,12.4745,1.643,0.0405077,0.654089,0.246094,0.948161,0.308849,0.895489
2073,468.307,1,6.80089,24.9873,12.4118,1.60417,0.0430209,0.686899,0.233408,0.920529,0.291366,0.947999
2074,470.405,1,6.60401,25.0508,12.4698,1.51472,0.0497934,0.718443,0.236199,0.895146,0.292818,0.947921
2075,464.568,1,6.93306,24.8873,12.615,1.46518,0.0495039,0.669881,0.249148,0.850596,0.268095,0.972535
2076,465.136,1,6.34851,24.8898,12.0792,1.39481,0.0497536,0.748588,0.244223,0.976797,0.277494,0.992679
2077,466.291,1,6.72958,24.7735,14.3531,1.37458,0.0497057,0.689605,0.252584,1.04147,0.279246,0.973414
2078,461.129,1,6.92205,25.36,13.9289,1.35344,0.0467031,0.671983,0.248482,1.11338,0.274641,0.991869
2079,472.523,1,6.45237,25.1036,14.4742,1.35358,0.0537917,0.740997,0.249005,1.14901,0.255455,1.08673
2080,465.092,1,6.75842,24.817,13.8289,1.32845,0.0507061,0.696903,0.249796,1.1654,0.244621,1.0557
2081,468.996,1,6.52639,24.5163,13.5244,1.48507,0.0446622,0.730111,0.243949,1.1372,0.260947,1.05898
2082,464.661,1,7.03713,24.85,13.6654,1.46032,0.044378,0.643003,0.244165,1.02337,0.260129,1.07971
2083,462.806,1,6.68811,25.2979,14.4149,1.35036,0.0483367,0.703802,0.246252,1.05332,0.263363,1.08203
2084,467.497,1,6.38015,25.2701,13.5421,1.46594,0.046107,0.741676,0.246623,1.08679,0.25069,1.04098
2085,476.977,1,6.30773,24.9642,13.4805,1.64102,0.0435889,0.749725,0.239837,1.0001,0.253346,1.14072
2086,464.172,1,6.84047,24.9351,13.3977,1.53413,0.0414286,0.677869,0.239014,1.1087,0.263489,0.952339
2087,467.59,1,6.85194,24.4379,13.7769,1.53419,0.043578,0.679481,0.241604,1.27707,0.244261,0.888922
2088,461.916,1,6.89823,24.1794,14.2053,1.53415,0.0412688,0.668713,0.244374,1.18114,0.256,0.838593
2089,456.901,1,6.42022,24.4021,13.2258,1.53412,0.0410119,0.738754,0.23841,1.11344,0.241,0.845568
2090,457.709,1,6.81125,23.5437,13.9607,1.60533,0.0385345,0.692035,0.252922,1.17438,0.204083,0.837732
2091,459.196,1,6.45791,23.3495,13.7467,1.56258,0.0369056,0.744259,0.25578,1.31011,0.232389,0.822955
2092,459.31,1,7.02269,23.4946,13.5839,1.56263,0.03762,0.662356,0.242705,1.21924,0.22844,0.899073
2093,460.448,1,6.67913,23.1689,12.9825,1.52244,0.0411036,0.709508,0.246569,1.20145,0.230006,0.900549
2094,469.611,1,6.61734,22.8894,14.0306,1.62025,0.0456577,0.708555,0.233374,1.19364,0.228768,0.825672
2095,469.77,1,6.93042,23.0071,13.2902,1.6202,0.0419964,0.667225,0.251039,1.19313,0.230558,0.861476
2096,469.487,1,6.67947,23.4543,12.1582,1.55977,0.0437063,0.702088,0.243432,1.28414,0.211237,1.00219
2097,468.914,1,6.58277,23.4232,13.4808,1.55979,0.0451021,0.717094,0.247441,1.2383,0.212434,0.951711
2098,467.112,1,6.5526,24.2423,13.6899,1.47645,0.0503196,0.729831,0.244518,1.32852,0.188785,0.912804
2099,467.927,1,6.6902,24.5506,12.6008,1.47645,0.051216,0.698568,0.243239,1.26029,0.197336,0.923325
2100,459.988,1,6.57351,24.043,12.8169,1.5186,0.0474714,0.724318,0.24079,1.19399,0.177726,0.885101
2101,459.216,1,7.08157,24.1882,14.6161,1.44409,0.051072,0.648206,0.246184,1.11015,0.190972,0.866461
2102,458.42,1,6.48356,23.9799,13.7768,1.44407,0.0490289,0.729156,0.23901,1.16549,0.194963,0.878411
2103,452.747,1,6.87634,23.4672,13.5077,1.44402,0.0475736,0.683955,0.249815,1.05371,0.189448,0.902209
2104,466.151,1,6.6367,23.2516,13.5459,1.45402,0.0529574,0.710647,0.250928,1.09878,0.208569,0.88105
2105,479.836,1,7.19338,23.1674,14.2417,1.48899,0.0590417,0.626377,0.256412,1.2169,0.19907,0.891984
2106,469.399,1,6.72559,23.3972,13.6953,1.41731,0.057064,0.70495,0.243037,1.29642,0.192906,0.845855
2107,468.436,1,6.13924,23.3042,14.7705,1.59175,0.0477498,0.78713,0.245792,1.27325,0.185368,0.846717
2108,474.113,1,6.49701,23.2086,15.3343,1.61151,0.0479332,0.725847,0.247247,1.37009,0.181955,0.90628
2109,474.248,1,6.76878,23.3271,15.0933,1.63938,0.0407163,0.688616,0.261373,1.34961,0.210615,0.969854
2110,471.001,1,7.1464,23.7368,15.6412,1.57264,0.042982,0.636532,0.249705,1.30395,0.219741,0.981872
2111,465.49,1,6.79799,23.1632,15.6642,1.5459,0.0436325,0.676261,0.240564,1.20146,0.223137,0.925435
2112,462.344,1,6.48921,23.485,14.8068,1.4964,0.0428592,0.728946,0.241455,1.16578,0.224475,1.01341
2113,459.838,1,6.43329,23.5193,14.9095,1.49642,0.0421048,0.735985,0.23575,1.20249,0.206407,0.99778
2114,450.068,1,6.12175,23.8851,13.2368,1.59716,0.0353938,0.793688,0.238111,1.06873,0.184646,0.972568
2115,458.529,1,6.88057,23.6839,13.8586,1.52943,0.0436886,0.673897,0.243623,1.17869,0.190117,0.912937
2116,457.499,1,6.7874,24.2639,12.6659,1.50559,0.0428876,0.68362,0.239937,1.18844,0.191547,0.970645
2117,465.651,1,7.07232,24.2223,12.6574,1.5057,0.0472662,0.64703,0.250845,1.05218,0.216065,1.02665
2118,468.154,1,6.62143,24.1211,12.5792,1.50572,0.0486318,0.718716,0.252788,1.00374,0.215974,1.07211
2119,468.852,1,6.68356,24.0941,11.9763,1.50583,0.054183,0.698347,0.237919,0.981166,0.194395,1.03302
2120,476.66,1,6.35346,24.2541,11.0593,1.38713,0.0631376,0.746603,0.241475,1.06804,0.185348,1.07196
2121,476.148,1,6.21252,24.5035,11.5756,1.46766,0.058455,0.766752,0.236198,1.07964,0.191542,1.06692
2122,481.981,1,6.60742,24.9092,11.5991,1.45841,0.0616366,0.718068,0.238503,1.07874,0.207126,1.08534
2123,481.595,1,6.81185,24.5534,10.2637,1.58217,0.0531095,0.697305,0.238341,1.09243,0.208855,1.15152
2124,476.231,1,6.48206,24.5725,10.7211,1.58213,0.0514226,0.739055,0.23611,1.09635,0.193191,1.13626
2125,469.709,1,6.7679,24.7569,11.9013,1.52599,0.0489996,0.696812,0.23493,1.17337,0.194344,1.08058
2126,471.611,1,6.53549,24.8288,11.0668,1.57551,0.0465343,0.735405,0.248238,1.0885,0.207149,1.07887
2127,470.145,1,6.0109,24.9037,11.898,1.6255,0.0435614,0.809937,0.247934,1.14698,0.18915,1.07732
2128,466.677,1,6.30976,24.554,12.0405,1.53569,0.0436225,0.762769,0.259972,1.25569,0.197187,1.00263
2129,467.397,1,6.78154,24.5699,12.0911,1.49448,0.04607,0.683825,0.246366,1.32216,0.20402,0.979882
2130,466.768,1,7.3883,24.5771,12.0983,1.39484,0.0507967,0.603556,0.24822,1.3251,0.199466,1.00233
2131,463.738,1,6.55587,24.9254,14.0646,1.36251,0.0525674,0.717278,0.240829,1.14259,0.2064,1.05919
2132,472.304,1,6.54061,24.598,14.4276,1.36256,0.055446,0.72223,0.247698,1.38666,0.196813,1.06225
2133,477.044,1,6.51799,24.4867,14.8838,1.44505,0.0563118,0.730123,0.243082,1.42654,0.190039,0.978694
2134,474.949,1,6.40944,23.9566,13.0604,1.51444,0.0502463,0.745256,0.247226,1.50405,0.177606,0.995655
2135,469.703,1,6.30964,23.7821,14.1613,1.51439,0.0487083,0.764805,0.257959,1.43063,0.176184,0.947494
2136,464.82,1,7.17609,23.8024,13.9779,1.42059,0.0496562,0.624312,0.243059,1.44159,0.178674,0.972791
2137,458.794,1,6.71062,23.1353,13.1729,1.45326,0.047538,0.693875,0.232895,1.32454,0.175726,0.937081
2138,453.423,1,6.40795,23.1428,13.7916,1.45321,0.0462067,0.746089,0.249847,1.22084,0.174357,0.889418
2139,456.309,1,7.00953,23.0352,13.753,1.45322,0.048485,0.656014,0.252053,1.16745,0.164026,0.970245
2140,461.949,1,6.61867,23.0025,12.1574,1.52852,0.0477322,0.710178,0.244909,1.14705,0.179265,0.913904
2141,461.897,1,6.33379,23.2459,13.7736,1.5501,0.0451254,0.754588,0.241252,1.31275,0.167286,0.935573
2142,461.807,1,6.78972,23.4408,12.9793,1.59132,0.0463778,0.687158,0.243667,1.06922,0.15896,1.01427
2143,463.925,1,6.79287,23.1501,13.0992,1.65091,0.0461646,0.690449,0.24679,0.954425,0.161585,1.0358
2144,448.278,1,6.29379,23.013,12.9931,1.50525,0.0435033,0.764275,0.236503,0.95346,0.170977,0.986178
2145,456.818,1,5.97276,23.0936,13.8238,1.48365,0.0518504,0.817968,0.237037,0.948047,0.180115,0.905985
2146,462.904,1,6.55959,22.5482,12.9271,1.59787,0.0503657,0.732262,0.236435,1.02086,0.182959,0.832511
2147,461.833,1,6.59687,22.6229,13.4883,1.5978,0.0476666,0.71059,0.241385,0.980487,0.197534,0.883346
2148,461.244,1,6.49812,22.8175,13.2941,1.50236,0.0540506,0.729718,0.237003,0.968036,0.187458,0.850431
2149,455.049,1,6.40146,23.0504,13.2895,1.50234,0.0520281,0.747534,0.23194,0.947069,0.174516,0.848832
2150,460.513,1,6.52172,22.5674,13.289,1.5023,0.0502174,0.735574,0.244488,0.979986,0.201128,0.912101
2151,458.291,1,6.43865,22.7405,12.4876,1.49002,0.0466318,0.745984,0.237604,1.01857,0.212952,0.943355
2152,455.865,1,6.54993,22.3642,13.6788,1.57394,0.0429209,0.717252,0.243413,1.00081,0.199859,0.861322
2153,454.493,1,6.33056,22.3661,13.8434,1.60783,0.0386084,0.76088,0.247265,1.08693,0.210131,0.791899
2154,440.552,1,6.74832,22.261,13.2816,1.5253,0.0361584,0.697083,0.24646,0.94991,0.203418,0.824233
2155,444.388,1,6.83129,22.2197,13.1583,1.55959,0.0359765,0.688121,0.253959,1.02232,0.195161,0.815459
2156,443.205,1,7.0938,22.3219,14.4845,1.55961,0.0361169,0.640588,0.249896,1.05304,0.188539,0.774023
2157,447.063,1,6.58485,22.4302,14.8585,1.55957,0.0337679,0.716346,0.247538,1.1296,0.205957,0.859129
2158,454.917,1,6.58392,22.8326,14.1355,1.55965,0.0360904,0.725412,0.248379,1.20627,0.226121,0.858089
2159,457.438,1,6.73526,22.5602,15.0187,1.56327,0.0400272,0.693563,0.250459,1.06937,0.236917,0.819271
2160,454.911,1,6.67817,22.6977,13.4359,1.56321,0.0382878,0.700456,0.25452,1.19093,0.227907,0.777368
2161,463.13,1,6.66791,22.8439,14.1012,1.60692,0.0392321,0.697683,0.252449,1.2461,0.22541,0.817098
2162,453.502,1,6.27456,22.2838,14.1187,1.60687,0.0370327,0.766167,0.25031,1.11964,0.208639,0.801915
2163,454.883,1,6.92322,22.3873,14.2055,1.5148,0.0408673,0.666956,0.244626,1.16897,0.215396,0.848055
2164,459.168,1,6.62732,23.246,14.1952,1.54427,0.0416922,0.708037,0.244835,1.23658,0.198862,0.895052
2165,463.824,1,6.74527,23.756,13.849,1.58897,0.0427531,0.700735,0.235429,1.28339,0.189229,0.94131
2166,459.395,1,6.47306,23.8707,14.1261,1.58979,0.0409513,0.741694,0.241999,1.26573,0.176232,0.933285
2167,462.19,1,6.76531,23.5579,13.8199,1.56341,0.0455923,0.697039,0.239298,1.2482,0.172099,0.931483
2168,450.756,1,6.73485,23.6546,13.0652,1.37717,0.0485156,0.699009,0.24289,1.10693,0.179345,0.939571
2169,458.504,1,6.5074,24.0331,12.9899,1.44332,0.0498367,0.733651,0.248768,1.08745,0.169258,1.01085
2170,455.684,1,6.37704,24.6119,13.3174,1.41546,0.0482284,0.747305,0.248997,1.07037,0.181305,1.01551
2171,458.182,1,6.41917,24.3832,12.8906,1.46812,0.0476817,0.742543,0.241757,1.02992,0.174244,1.10089
2172,471.236,1,6.8543,24.4153,13.992,1.56954,0.0487085,0.686403,0.255209,1.16229,0.165662,1.12605
2173,474.306,1,6.39075,24.201,13.8462,1.66015,0.0476644,0.761106,0.252215,1.25684,0.172471,0.939774
2174,469.996,1,6.78536,24.2291,13.9989,1.53633,0.0511982,0.684472,0.251384,1.30522,0.170382,0.903658
2175,476.468,1,6.93849,24.3707,14.0491,1.59318,0.0539981,0.66581,0.255001,1.40851,0.166275,0.818281
2176,481.351,1,6.35814,24.112,13.6236,1.66766,0.0523502,0.752334,0.245095,1.46928,0.162249,0.892638
2177,475.409,1,6.87579,23.7306,13.1376,1.66758,0.0492281,0.686418,0.247108,1.27392,0.176999,0.928154
2178,480.785,1,6.72551,23.8635,12.5672,1.65024,0.0572441,0.711224,0.244237,1.35456,0.153069,0.871826
2179,477.756,1,6.48948,23.7395,12.1014,1.43643,0.0650056,0.737675,0.240818,1.27718,0.149944,0.989697
2180,477.36,1,6.5114,23.5081,12.1247,1.48515,0.0633062,0.737446,0.23975,1.17977,0.150636,1.01597
2181,473.258,1,6.73984,22.937,12.7579,1.56528,0.056748,0.701018,0.250499,1.20516,0.137841,1.00695
2182,467.31,1,6.37009,22.9451,13.1931,1.47109,0.0561928,0.761318,0.242401,1.18858,0.149629,1.01896
2183,465.865,1,6.28219,22.8475,13.2766,1.51057,0.0530052,0.755583,0.235948,1.21611,0.148442,1.00111
2184,457.715,1,6.80003,22.4723,13.2725,1.52225,0.0459849,0.681112,0.249801,1.13161,0.158204,0.980879
2185,450.92,1,6.55714,22.1096,12.599,1.52222,0.0447313,0.725267,0.247035,1.10179,0.158281,0.880349
2186,462.449,1,7.12531,22.2161,12.9627,1.62725,0.0470877,0.6465,0.249616,1.07954,0.169406,0.843725
2187,462.981,1,6.49,22.1685,13.135,1.62719,0.0447058,0.729537,0.245625,1.09674,0.188928,0.896314
2188,463.352,1,7.064,22.0085,12.7472,1.62711,0.0424886,0.63811,0.244227,1.08019,0.199221,0.943743
