DD,II,SCRMGDL,tinf,MIC,PTA1,PTA2
5321.783242,20.99189805,0.843797389,11.11966497,32,0,0.002
5321.783242,20.99189805,0.843797389,11.11966497,45.254834,0,0
5321.783242,20.99189805,0.843797389,11.11966497,64,0,0
5321.783242,20.99189805,0.843797389,11.11966497,90.50966799,0,0
5321.783242,20.99189805,0.843797389,11.11966497,128,0,0
5611.675628,11.39808621,0.76688235,9.399149268,0.0625,1,1
5611.675628,11.39808621,0.76688235,9.399149268,0.088388348,1,1
5611.675628,11.39808621,0.76688235,9.399149268,0.125,1,1
5611.675628,11.39808621,0.76688235,9.399149268,0.176776695,1,1
5611.675628,11.39808621,0.76688235,9.399149268,0.25,1,1
5611.675628,11.39808621,0.76688235,9.399149268,0.353553391,1,1
5611.675628,11.39808621,0.76688235,9.399149268,0.5,1,1
5611.675628,11.39808621,0.76688235,9.399149268,0.707106781,1,1
5611.675628,11.39808621,0.76688235,9.399149268,1,1,1
5611.675628,11.39808621,0.76688235,9.399149268,1.414213562,1,1
5611.675628,11.39808621,0.76688235,9.399149268,2,1,1
5611.675628,11.39808621,0.76688235,9.399149268,2.828427125,0.997,1
5611.675628,11.39808621,0.76688235,9.399149268,4,0.979,1
5611.675628,11.39808621,0.76688235,9.399149268,5.656854249,0.904,1
5611.675628,11.39808621,0.76688235,9.399149268,8,0.745,1
5611.675628,11.39808621,0.76688235,9.399149268,11.3137085,0.409,0.972
5611.675628,11.39808621,0.76688235,9.399149268,16,0.102,0.623
5611.675628,11.39808621,0.76688235,9.399149268,22.627417,0.01,0.09
5611.675628,11.39808621,0.76688235,9.399149268,32,0,0.001
5611.675628,11.39808621,0.76688235,9.399149268,45.254834,0,0
5611.675628,11.39808621,0.76688235,9.399149268,64,0,0
5611.675628,11.39808621,0.76688235,9.399149268,90.50966799,0,0
5611.675628,11.39808621,0.76688235,9.399149268,128,0,0
2951.752685,7.682816662,0.436692141,5.698767709,0.0625,1,1
2951.752685,7.682816662,0.436692141,5.698767709,0.088388348,1,1
2951.752685,7.682816662,0.436692141,5.698767709,0.125,1,1
2951.752685,7.682816662,0.436692141,5.698767709,0.176776695,1,1
2951.752685,7.682816662,0.436692141,5.698767709,0.25,1,1
2951.752685,7.682816662,0.436692141,5.698767709,0.353553391,1,1
2951.752685,7.682816662,0.436692141,5.698767709,0.5,0.998,1
2951.752685,7.682816662,0.436692141,5.698767709,0.707106781,0.997,1
2951.752685,7.682816662,0.436692141,5.698767709,1,0.991,1
2951.752685,7.682816662,0.436692141,5.698767709,1.414213562,0.968,1
2951.752685,7.682816662,0.436692141,5.698767709,2,0.905,1
2951.752685,7.682816662,0.436692141,5.698767709,2.828427125,0.766,1
2951.752685,7.682816662,0.436692141,5.698767709,4,0.44,0.994
2951.752685,7.682816662,0.436692141,5.698767709,5.656854249,0.127,0.81
2951.752685,7.682816662,0.436692141,5.698767709,8,0.013,0.237
2951.752685,7.682816662,0.436692141,5.698767709,11.3137085,0,0.007
2951.752685,7.682816662,0.436692141,5.698767709,16,0,0
2951.752685,7.682816662,0.436692141,5.698767709,22.627417,0,0
2951.752685,7.682816662,0.436692141,5.698767709,32,0,0
2951.752685,7.682816662,0.436692141,5.698767709,45.254834,0,0
2951.752685,7.682816662,0.436692141,5.698767709,64,0,0
2951.752685,7.682816662,0.436692141,5.698767709,90.50966799,0,0
2951.752685,7.682816662,0.436692141,5.698767709,128,0,0
3324.497262,4.759049179,0.396908183,2.154779404,0.0625,0.204,0.647
3324.497262,4.759049179,0.396908183,2.154779404,0.088388348,0.178,0.581
3324.497262,4.759049179,0.396908183,2.154779404,0.125,0.141,0.498
3324.497262,4.759049179,0.396908183,2.154779404,0.176776695,0.112,0.436
3324.497262,4.759049179,0.396908183,2.154779404,0.25,0.083,0.371
3324.497262,4.759049179,0.396908183,2.154779404,0.353553391,0.048,0.281
3324.497262,4.759049179,0.396908183,2.154779404,0.5,0.033,0.211
3324.497262,4.759049179,0.396908183,2.154779404,0.707106781,0.021,0.147
3324.497262,4.759049179,0.396908183,2.154779404,1,0.013,0.096
3324.497262,4.759049179,0.396908183,2.154779404,1.414213562,0.007,0.045
3324.497262,4.759049179,0.396908183,2.154779404,2,0.001,0.02
3324.497262,4.759049179,0.396908183,2.154779404,2.828427125,0,0.007
3324.497262,4.759049179,0.396908183,2.154779404,4,0,0.001
3324.497262,4.759049179,0.396908183,2.154779404,5.656854249,0,0
3324.497262,4.759049179,0.396908183,2.154779404,8,0,0
3324.497262,4.759049179,0.396908183,2.154779404,11.3137085,0,0
3324.497262,4.759049179,0.396908183,2.154779404,16,0,0
3324.497262,4.759049179,0.396908183,2.154779404,22.627417,0,0
3324.497262,4.759049179,0.396908183,2.154779404,32,0,0
3324.497262,4.759049179,0.396908183,2.154779404,45.254834,0,0
3324.497262,4.759049179,0.396908183,2.154779404,64,0,0
3324.497262,4.759049179,0.396908183,2.154779404,90.50966799,0,0
3324.497262,4.759049179,0.396908183,2.154779404,128,0,0
5312.127572,18.26321148,0.940500336,8.005668147,0.0625,0.997,1
5312.127572,18.26321148,0.940500336,8.005668147,0.088388348,0.994,1
5312.127572,18.26321148,0.940500336,8.005668147,0.125,0.992,1
5312.127572,18.26321148,0.940500336,8.005668147,0.176776695,0.984,1
5312.127572,18.26321148,0.940500336,8.005668147,0.25,0.968,1
5312.127572,18.26321148,0.940500336,8.005668147,0.353553391,0.951,1
5312.127572,18.26321148,0.940500336,8.005668147,0.5,0.922,1
5312.127572,18.26321148,0.940500336,8.005668147,0.707106781,0.876,1
5312.127572,18.26321148,0.940500336,8.005668147,1,0.816,1
5312.127572,18.26321148,0.940500336,8.005668147,1.414213562,0.736,1
5312.127572,18.26321148,0.940500336,8.005668147,2,0.624,1
5312.127572,18.26321148,0.940500336,8.005668147,2.828427125,0.505,1
5312.127572,18.26321148,0.940500336,8.005668147,4,0.344,1
5312.127572,18.26321148,0.940500336,8.005668147,5.656854249,0.208,1
5312.127572,18.26321148,0.940500336,8.005668147,8,0.093,0.946
5312.127572,18.26321148,0.940500336,8.005668147,11.3137085,0.031,0.678
5312.127572,18.26321148,0.940500336,8.005668147,16,0.004,0.255
5312.127572,18.26321148,0.940500336,8.005668147,22.627417,0,0.024
5312.127572,18.26321148,0.940500336,8.005668147,32,0,0
5312.127572,18.26321148,0.940500336,8.005668147,45.254834,0,0
5312.127572,18.26321148,0.940500336,8.005668147,64,0,0
5312.127572,18.26321148,0.940500336,8.005668147,90.50966799,0,0
5312.127572,18.26321148,0.940500336,8.005668147,128,0,0
2658.694399,22.85252232,0.319980023,6.767601503,0.0625,0.477,0.993
2658.694399,22.85252232,0.319980023,6.767601503,0.088388348,0.426,0.984
2658.694399,22.85252232,0.319980023,6.767601503,0.125,0.362,0.968
2658.694399,22.85252232,0.319980023,6.767601503,0.176776695,0.298,0.951
2658.694399,22.85252232,0.319980023,6.767601503,0.25,0.242,0.937
2658.694399,22.85252232,0.319980023,6.767601503,0.353553391,0.172,0.909
2658.694399,22.85252232,0.319980023,6.767601503,0.5,0.125,0.864
2658.694399,22.85252232,0.319980023,6.767601503,0.707106781,0.08,0.783
2658.694399,22.85252232,0.319980023,6.767601503,1,0.039,0.705
2658.694399,22.85252232,0.319980023,6.767601503,1.414213562,0.017,0.581
2658.694399,22.85252232,0.319980023,6.767601503,2,0.003,0.43
2658.694399,22.85252232,0.319980023,6.767601503,2.828427125,0.002,0.248
2658.694399,22.85252232,0.319980023,6.767601503,4,0,0.081
2658.694399,22.85252232,0.319980023,6.767601503,5.656854249,0,0.01
2658.694399,22.85252232,0.319980023,6.767601503,8,0,0.001
2658.694399,22.85252232,0.319980023,6.767601503,11.3137085,0,0
2658.694399,22.85252232,0.319980023,6.767601503,16,0,0
2658.694399,22.85252232,0.319980023,6.767601503,22.627417,0,0
2658.694399,22.85252232,0.319980023,6.767601503,32,0,0
2658.694399,22.85252232,0.319980023,6.767601503,45.254834,0,0
2658.694399,22.85252232,0.319980023,6.767601503,64,0,0
2658.694399,22.85252232,0.319980023,6.767601503,90.50966799,0,0
2658.694399,22.85252232,0.319980023,6.767601503,128,0,0
4752.774015,16.6948445,0.306310638,10.54670005,0.0625,0.984,1
4752.774015,16.6948445,0.306310638,10.54670005,0.088388348,0.978,1
4752.774015,16.6948445,0.306310638,10.54670005,0.125,0.965,1
4752.774015,16.6948445,0.306310638,10.54670005,0.176776695,0.952,1
4752.774015,16.6948445,0.306310638,10.54670005,0.25,0.937,1
4752.774015,16.6948445,0.306310638,10.54670005,0.353553391,0.906,1
4752.774015,16.6948445,0.306310638,10.54670005,0.5,0.862,1
4752.774015,16.6948445,0.306310638,10.54670005,0.707106781,0.788,1
4752.774015,16.6948445,0.306310638,10.54670005,1,0.696,1
4752.774015,16.6948445,0.306310638,10.54670005,1.414213562,0.579,1
4752.774015,16.6948445,0.306310638,10.54670005,2,0.437,1
4752.774015,16.6948445,0.306310638,10.54670005,2.828427125,0.273,1
4752.774015,16.6948445,0.306310638,10.54670005,4,0.144,1
4752.774015,16.6948445,0.306310638,10.54670005,5.656854249,0.044,1
4752.774015,16.6948445,0.306310638,10.54670005,8,0.007,0.96
4752.774015,16.6948445,0.306310638,10.54670005,11.3137085,0,0.524
4752.774015,16.6948445,0.306310638,10.54670005,16,0,0.06
4752.774015,16.6948445,0.306310638,10.54670005,22.627417,0,0
4752.774015,16.6948445,0.306310638,10.54670005,32,0,0
4752.774015,16.6948445,0.306310638,10.54670005,45.254834,0,0
4752.774015,16.6948445,0.306310638,10.54670005,64,0,0
4752.774015,16.6948445,0.306310638,10.54670005,90.50966799,0,0
4752.774015,16.6948445,0.306310638,10.54670005,128,0,0
2377.987249,13.22512076,0.930886178,1.279906583,0.0625,0.98,1
2377.987249,13.22512076,0.930886178,1.279906583,0.088388348,0.97,1
2377.987249,13.22512076,0.930886178,1.279906583,0.125,0.955,0.999
2377.987249,13.22512076,0.930886178,1.279906583,0.176776695,0.933,0.999
2377.987249,13.22512076,0.930886178,1.279906583,0.25,0.907,0.999
2377.987249,13.22512076,0.930886178,1.279906583,0.353553391,0.871,0.997
2377.987249,13.22512076,0.930886178,1.279906583,0.5,0.816,0.993
2377.987249,13.22512076,0.930886178,1.279906583,0.707106781,0.745,0.99
2377.987249,13.22512076,0.930886178,1.279906583,1,0.639,0.975
2377.987249,13.22512076,0.930886178,1.279906583,1.414213562,0.502,0.943
2377.987249,13.22512076,0.930886178,1.279906583,2,0.342,0.888
2377.987249,13.22512076,0.930886178,1.279906583,2.828427125,0.188,0.768
2377.987249,13.22512076,0.930886178,1.279906583,4,0.077,0.517
2377.987249,13.22512076,0.930886178,1.279906583,5.656854249,0.022,0.213
2377.987249,13.22512076,0.930886178,1.279906583,8,0.004,0.04
2377.987249,13.22512076,0.930886178,1.279906583,11.3137085,0,0.002
2377.987249,13.22512076,0.930886178,1.279906583,16,0,0
2377.987249,13.22512076,0.930886178,1.279906583,22.627417,0,0
2377.987249,13.22512076,0.930886178,1.279906583,32,0,0
2377.987249,13.22512076,0.930886178,1.279906583,45.254834,0,0
2377.987249,13.22512076,0.930886178,1.279906583,64,0,0
2377.987249,13.22512076,0.930886178,1.279906583,90.50966799,0,0
2377.987249,13.22512076,0.930886178,1.279906583,128,0,0
4219.81192,13.72418745,0.373473077,10.71879729,0.0625,1,1
4219.81192,13.72418745,0.373473077,10.71879729,0.088388348,1,1
4219.81192,13.72418745,0.373473077,10.71879729,0.125,1,1
4219.81192,13.72418745,0.373473077,10.71879729,0.176776695,0.999,1
4219.81192,13.72418745,0.373473077,10.71879729,0.25,0.998,1
4219.81192,13.72418745,0.373473077,10.71879729,0.353553391,0.996,1
4219.81192,13.72418745,0.373473077,10.71879729,0.5,0.992,1
4219.81192,13.72418745,0.373473077,10.71879729,0.707106781,0.981,1
4219.81192,13.72418745,0.373473077,10.71879729,1,0.959,1
4219.81192,13.72418745,0.373473077,10.71879729,1.414213562,0.908,1
4219.81192,13.72418745,0.373473077,10.71879729,2,0.807,1
4219.81192,13.72418745,0.373473077,10.71879729,2.828427125,0.62,1
4219.81192,13.72418745,0.373473077,10.71879729,4,0.38,1
4219.81192,13.72418745,0.373473077,10.71879729,5.656854249,0.158,0.996
4219.81192,13.72418745,0.373473077,10.71879729,8,0.029,0.868
4219.81192,13.72418745,0.373473077,10.71879729,11.3137085,0.002,0.266
4219.81192,13.72418745,0.373473077,10.71879729,16,0,0.011
4219.81192,13.72418745,0.373473077,10.71879729,22.627417,0,0
4219.81192,13.72418745,0.373473077,10.71879729,32,0,0
4219.81192,13.72418745,0.373473077,10.71879729,45.254834,0,0
4219.81192,13.72418745,0.373473077,10.71879729,64,0,0
4219.81192,13.72418745,0.373473077,10.71879729,90.50966799,0,0
4219.81192,13.72418745,0.373473077,10.71879729,128,0,0
2859.941408,5.399559784,0.891663863,3.103584635,0.0625,0.907,1
2859.941408,5.399559784,0.891663863,3.103584635,0.088388348,0.881,1
2859.941408,5.399559784,0.891663863,3.103584635,0.125,0.842,1
2859.941408,5.399559784,0.891663863,3.103584635,0.176776695,0.791,1
2859.941408,5.399559784,0.891663863,3.103584635,0.25,0.723,1
2859.941408,5.399559784,0.891663863,3.103584635,0.353553391,0.651,1
2859.941408,5.399559784,0.891663863,3.103584635,0.5,0.537,1
2859.941408,5.399559784,0.891663863,3.103584635,0.707106781,0.434,1
2859.941408,5.399559784,0.891663863,3.103584635,1,0.326,1
2859.941408,5.399559784,0.891663863,3.103584635,1.414213562,0.219,0.999
2859.941408,5.399559784,0.891663863,3.103584635,2,0.134,0.997
2859.941408,5.399559784,0.891663863,3.103584635,2.828427125,0.06,0.978
2859.941408,5.399559784,0.891663863,3.103584635,4,0.013,0.897
2859.941408,5.399559784,0.891663863,3.103584635,5.656854249,0.003,0.627
2859.941408,5.399559784,0.891663863,3.103584635,8,0,0.231
2859.941408,5.399559784,0.891663863,3.103584635,11.3137085,0,0.027
2859.941408,5.399559784,0.891663863,3.103584635,16,0,0.002
2859.941408,5.399559784,0.891663863,3.103584635,22.627417,0,0
2859.941408,5.399559784,0.891663863,3.103584635,32,0,0
2859.941408,5.399559784,0.891663863,3.103584635,45.254834,0,0
2859.941408,5.399559784,0.891663863,3.103584635,64,0,0
2859.941408,5.399559784,0.891663863,3.103584635,90.50966799,0,0
2859.941408,5.399559784,0.891663863,3.103584635,128,0,0
2327.824319,21.22487773,0.267842298,11.04066763,0.0625,0.746,1
2327.824319,21.22487773,0.267842298,11.04066763,0.088388348,0.678,1
2327.824319,21.22487773,0.267842298,11.04066763,0.125,0.602,1
2327.824319,21.22487773,0.267842298,11.04066763,0.176776695,0.516,1
2327.824319,21.22487773,0.267842298,11.04066763,0.25,0.434,1
2327.824319,21.22487773,0.267842298,11.04066763,0.353553391,0.34,1
2327.824319,21.22487773,0.267842298,11.04066763,0.5,0.246,1
2327.824319,21.22487773,0.267842298,11.04066763,0.707106781,0.169,1
2327.824319,21.22487773,0.267842298,11.04066763,1,0.1,1
2327.824319,21.22487773,0.267842298,11.04066763,1.414213562,0.053,1
2327.824319,21.22487773,0.267842298,11.04066763,2,0.019,1
2327.824319,21.22487773,0.267842298,11.04066763,2.828427125,0.001,0.984
2327.824319,21.22487773,0.267842298,11.04066763,4,0,0.736
2327.824319,21.22487773,0.267842298,11.04066763,5.656854249,0,0.18
2327.824319,21.22487773,0.267842298,11.04066763,8,0,0.008
2327.824319,21.22487773,0.267842298,11.04066763,11.3137085,0,0
2327.824319,21.22487773,0.267842298,11.04066763,16,0,0
2327.824319,21.22487773,0.267842298,11.04066763,22.627417,0,0
2327.824319,21.22487773,0.267842298,11.04066763,32,0,0
2327.824319,21.22487773,0.267842298,11.04066763,45.254834,0,0
2327.824319,21.22487773,0.267842298,11.04066763,64,0,0
2327.824319,21.22487773,0.267842298,11.04066763,90.50966799,0,0
2327.824319,21.22487773,0.267842298,11.04066763,128,0,0
4048.938668,6.523387074,0.266613778,2.202334827,0.0625,0.999,1
4048.938668,6.523387074,0.266613778,2.202334827,0.088388348,0.999,1
4048.938668,6.523387074,0.266613778,2.202334827,0.125,0.999,1
4048.938668,6.523387074,0.266613778,2.202334827,0.176776695,0.997,1
4048.938668,6.523387074,0.266613778,2.202334827,0.25,0.992,1
4048.938668,6.523387074,0.266613778,2.202334827,0.353553391,0.988,1
4048.938668,6.523387074,0.266613778,2.202334827,0.5,0.973,1
4048.938668,6.523387074,0.266613778,2.202334827,0.707106781,0.954,1
4048.938668,6.523387074,0.266613778,2.202334827,1,0.918,1
4048.938668,6.523387074,0.266613778,2.202334827,1.414213562,0.811,1
4048.938668,6.523387074,0.266613778,2.202334827,2,0.644,0.999
4048.938668,6.523387074,0.266613778,2.202334827,2.828427125,0.445,0.989
4048.938668,6.523387074,0.266613778,2.202334827,4,0.245,0.942
4048.938668,6.523387074,0.266613778,2.202334827,5.656854249,0.067,0.693
4048.938668,6.523387074,0.266613778,2.202334827,8,0.008,0.223
4048.938668,6.523387074,0.266613778,2.202334827,11.3137085,0,0.017
4048.938668,6.523387074,0.266613778,2.202334827,16,0,0
4048.938668,6.523387074,0.266613778,2.202334827,22.627417,0,0
4048.938668,6.523387074,0.266613778,2.202334827,32,0,0
4048.938668,6.523387074,0.266613778,2.202334827,45.254834,0,0
4048.938668,6.523387074,0.266613778,2.202334827,64,0,0
4048.938668,6.523387074,0.266613778,2.202334827,90.50966799,0,0
4048.938668,6.523387074,0.266613778,2.202334827,128,0,0
2408.457001,13.41200185,0.294786487,9.844092028,0.0625,0.998,1
2408.457001,13.41200185,0.294786487,9.844092028,0.088388348,0.997,1
2408.457001,13.41200185,0.294786487,9.844092028,0.125,0.992,1
2408.457001,13.41200185,0.294786487,9.844092028,0.176776695,0.988,1
2408.457001,13.41200185,0.294786487,9.844092028,0.25,0.975,1
2408.457001,13.41200185,0.294786487,9.844092028,0.353553391,0.948,1
2408.457001,13.41200185,0.294786487,9.844092028,0.5,0.909,1
2408.457001,13.41200185,0.294786487,9.844092028,0.707106781,0.836,1
2408.457001,13.41200185,0.294786487,9.844092028,1,0.722,1
2408.457001,13.41200185,0.294786487,9.844092028,1.414213562,0.574,1
2408.457001,13.41200185,0.294786487,9.844092028,2,0.352,1
2408.457001,13.41200185,0.294786487,9.844092028,2.828427125,0.157,0.999
2408.457001,13.41200185,0.294786487,9.844092028,4,0.039,0.844
2408.457001,13.41200185,0.294786487,9.844092028,5.656854249,0,0.249
2408.457001,13.41200185,0.294786487,9.844092028,8,0,0.01
2408.457001,13.41200185,0.294786487,9.844092028,11.3137085,0,0
2408.457001,13.41200185,0.294786487,9.844092028,16,0,0
2408.457001,13.41200185,0.294786487,9.844092028,22.627417,0,0
2408.457001,13.41200185,0.294786487,9.844092028,32,0,0
2408.457001,13.41200185,0.294786487,9.844092028,45.254834,0,0
2408.457001,13.41200185,0.294786487,9.844092028,64,0,0
2408.457001,13.41200185,0.294786487,9.844092028,90.50966799,0,0
2408.457001,13.41200185,0.294786487,9.844092028,128,0,0
4685.64615,12.18001306,0.938517981,9.337024761,0.0625,1,1
4685.64615,12.18001306,0.938517981,9.337024761,0.088388348,1,1
4685.64615,12.18001306,0.938517981,9.337024761,0.125,1,1
4685.64615,12.18001306,0.938517981,9.337024761,0.176776695,1,1
4685.64615,12.18001306,0.938517981,9.337024761,0.25,1,1
4685.64615,12.18001306,0.938517981,9.337024761,0.353553391,1,1
4685.64615,12.18001306,0.938517981,9.337024761,0.5,1,1
4685.64615,12.18001306,0.938517981,9.337024761,0.707106781,1,1
4685.64615,12.18001306,0.938517981,9.337024761,1,1,1
4685.64615,12.18001306,0.938517981,9.337024761,1.414213562,0.999,1
4685.64615,12.18001306,0.938517981,9.337024761,2,0.993,1
4685.64615,12.18001306,0.938517981,9.337024761,2.828427125,0.983,1
4685.64615,12.18001306,0.938517981,9.337024761,4,0.941,1
4685.64615,12.18001306,0.938517981,9.337024761,5.656854249,0.813,1
4685.64615,12.18001306,0.938517981,9.337024761,8,0.584,0.999
4685.64615,12.18001306,0.938517981,9.337024761,11.3137085,0.265,0.936
4685.64615,12.18001306,0.938517981,9.337024761,16,0.041,0.461
4685.64615,12.18001306,0.938517981,9.337024761,22.627417,0.001,0.04
4685.64615,12.18001306,0.938517981,9.337024761,32,0,0
4685.64615,12.18001306,0.938517981,9.337024761,45.254834,0,0
4685.64615,12.18001306,0.938517981,9.337024761,64,0,0
4685.64615,12.18001306,0.938517981,9.337024761,90.50966799,0,0
4685.64615,12.18001306,0.938517981,9.337024761,128,0,0
3233.766713,19.8424606,0.352462797,5.239433566,0.0625,0.671,0.95
3233.766713,19.8424606,0.352462797,5.239433566,0.088388348,0.615,0.933
3233.766713,19.8424606,0.352462797,5.239433566,0.125,0.55,0.912
3233.766713,19.8424606,0.352462797,5.239433566,0.176776695,0.473,0.883
3233.766713,19.8424606,0.352462797,5.239433566,0.25,0.417,0.838
3233.766713,19.8424606,0.352462797,5.239433566,0.353553391,0.347,0.796
3233.766713,19.8424606,0.352462797,5.239433566,0.5,0.27,0.739
3233.766713,19.8424606,0.352462797,5.239433566,0.707106781,0.186,0.643
3233.766713,19.8424606,0.352462797,5.239433566,1,0.129,0.525
3233.766713,19.8424606,0.352462797,5.239433566,1.414213562,0.08,0.389
3233.766713,19.8424606,0.352462797,5.239433566,2,0.037,0.265
3233.766713,19.8424606,0.352462797,5.239433566,2.828427125,0.013,0.147
3233.766713,19.8424606,0.352462797,5.239433566,4,0.004,0.059
3233.766713,19.8424606,0.352462797,5.239433566,5.656854249,0.001,0.018
3233.766713,19.8424606,0.352462797,5.239433566,8,0,0.002
3233.766713,19.8424606,0.352462797,5.239433566,11.3137085,0,0
3233.766713,19.8424606,0.352462797,5.239433566,16,0,0
3233.766713,19.8424606,0.352462797,5.239433566,22.627417,0,0
3233.766713,19.8424606,0.352462797,5.239433566,32,0,0
3233.766713,19.8424606,0.352462797,5.239433566,45.254834,0,0
3233.766713,19.8424606,0.352462797,5.239433566,64,0,0
3233.766713,19.8424606,0.352462797,5.239433566,90.50966799,0,0
3233.766713,19.8424606,0.352462797,5.239433566,128,0,0
5728.057177,10.27900095,0.626857619,6.201221037,0.0625,1,1
5728.057177,10.27900095,0.626857619,6.201221037,0.088388348,0.999,1
5728.057177,10.27900095,0.626857619,6.201221037,0.125,0.999,1
5728.057177,10.27900095,0.626857619,6.201221037,0.176776695,0.999,1
5728.057177,10.27900095,0.626857619,6.201221037,0.25,0.999,1
5728.057177,10.27900095,0.626857619,6.201221037,0.353553391,0.999,1
5728.057177,10.27900095,0.626857619,6.201221037,0.5,0.997,1
5728.057177,10.27900095,0.626857619,6.201221037,0.707106781,0.995,1
5728.057177,10.27900095,0.626857619,6.201221037,1,0.987,1
5728.057177,10.27900095,0.626857619,6.201221037,1.414213562,0.974,1
5728.057177,10.27900095,0.626857619,6.201221037,2,0.938,1
5728.057177,10.27900095,0.626857619,6.201221037,2.828427125,0.874,1
5728.057177,10.27900095,0.626857619,6.201221037,4,0.744,1
5728.057177,10.27900095,0.626857619,6.201221037,5.656854249,0.534,1
5728.057177,10.27900095,0.626857619,6.201221037,8,0.304,0.994
5728.057177,10.27900095,0.626857619,6.201221037,11.3137085,0.086,0.82
5728.057177,10.27900095,0.626857619,6.201221037,16,0.013,0.294
5728.057177,10.27900095,0.626857619,6.201221037,22.627417,0.003,0.015
5728.057177,10.27900095,0.626857619,6.201221037,32,0,0.001
5728.057177,10.27900095,0.626857619,6.201221037,45.254834,0,0
5728.057177,10.27900095,0.626857619,6.201221037,64,0,0
5728.057177,10.27900095,0.626857619,6.201221037,90.50966799,0,0
5728.057177,10.27900095,0.626857619,6.201221037,128,0,0
5219.648333,18.97076651,0.401274752,7.48086842,0.0625,0.859,0.996
5219.648333,18.97076651,0.401274752,7.48086842,0.088388348,0.825,0.994
5219.648333,18.97076651,0.401274752,7.48086842,0.125,0.789,0.993
5219.648333,18.97076651,0.401274752,7.48086842,0.176776695,0.734,0.989
5219.648333,18.97076651,0.401274752,7.48086842,0.25,0.679,0.986
5219.648333,18.97076651,0.401274752,7.48086842,0.353553391,0.624,0.98
5219.648333,18.97076651,0.401274752,7.48086842,0.5,0.542,0.965
5219.648333,18.97076651,0.401274752,7.48086842,0.707106781,0.446,0.944
5219.648333,18.97076651,0.401274752,7.48086842,1,0.356,0.91
5219.648333,18.97076651,0.401274752,7.48086842,1.414213562,0.261,0.843
5219.648333,18.97076651,0.401274752,7.48086842,2,0.171,0.758
5219.648333,18.97076651,0.401274752,7.48086842,2.828427125,0.087,0.634
5219.648333,18.97076651,0.401274752,7.48086842,4,0.038,0.42
5219.648333,18.97076651,0.401274752,7.48086842,5.656854249,0.01,0.17
5219.648333,18.97076651,0.401274752,7.48086842,8,0.003,0.038
5219.648333,18.97076651,0.401274752,7.48086842,11.3137085,0,0.007
5219.648333,18.97076651,0.401274752,7.48086842,16,0,0
5219.648333,18.97076651,0.401274752,7.48086842,22.627417,0,0
5219.648333,18.97076651,0.401274752,7.48086842,32,0,0
5219.648333,18.97076651,0.401274752,7.48086842,45.254834,0,0
5219.648333,18.97076651,0.401274752,7.48086842,64,0,0
5219.648333,18.97076651,0.401274752,7.48086842,90.50966799,0,0
5219.648333,18.97076651,0.401274752,7.48086842,128,0,0
5590.07955,13.70816419,0.497395674,10.32949892,0.0625,1,1
5590.07955,13.70816419,0.497395674,10.32949892,0.088388348,1,1
5590.07955,13.70816419,0.497395674,10.32949892,0.125,1,1
5590.07955,13.70816419,0.497395674,10.32949892,0.176776695,1,1
5590.07955,13.70816419,0.497395674,10.32949892,0.25,0.999,1
5590.07955,13.70816419,0.497395674,10.32949892,0.353553391,0.999,1
5590.07955,13.70816419,0.497395674,10.32949892,0.5,0.999,1
5590.07955,13.70816419,0.497395674,10.32949892,0.707106781,0.996,1
5590.07955,13.70816419,0.497395674,10.32949892,1,0.987,1
5590.07955,13.70816419,0.497395674,10.32949892,1.414213562,0.971,1
5590.07955,13.70816419,0.497395674,10.32949892,2,0.928,1
5590.07955,13.70816419,0.497395674,10.32949892,2.828427125,0.841,1
5590.07955,13.70816419,0.497395674,10.32949892,4,0.69,1
5590.07955,13.70816419,0.497395674,10.32949892,5.656854249,0.451,1
5590.07955,13.70816419,0.497395674,10.32949892,8,0.193,0.998
5590.07955,13.70816419,0.497395674,10.32949892,11.3137085,0.05,0.907
5590.07955,13.70816419,0.497395674,10.32949892,16,0.003,0.325
5590.07955,13.70816419,0.497395674,10.32949892,22.627417,0,0.013
5590.07955,13.70816419,0.497395674,10.32949892,32,0,0
5590.07955,13.70816419,0.497395674,10.32949892,45.254834,0,0
5590.07955,13.70816419,0.497395674,10.32949892,64,0,0
5590.07955,13.70816419,0.497395674,10.32949892,90.50966799,0,0
5590.07955,13.70816419,0.497395674,10.32949892,128,0,0
2377.688612,9.687328307,0.792766255,9.445723684,0.0625,1,1
2377.688612,9.687328307,0.792766255,9.445723684,0.088388348,1,1
2377.688612,9.687328307,0.792766255,9.445723684,0.125,1,1
2377.688612,9.687328307,0.792766255,9.445723684,0.176776695,1,1
2377.688612,9.687328307,0.792766255,9.445723684,0.25,1,1
2377.688612,9.687328307,0.792766255,9.445723684,0.353553391,1,1
2377.688612,9.687328307,0.792766255,9.445723684,0.5,1,1
2377.688612,9.687328307,0.792766255,9.445723684,0.707106781,1,1
2377.688612,9.687328307,0.792766255,9.445723684,1,1,1
2377.688612,9.687328307,0.792766255,9.445723684,1.414213562,1,1
2377.688612,9.687328307,0.792766255,9.445723684,2,1,1
2377.688612,9.687328307,0.792766255,9.445723684,2.828427125,1,1
2377.688612,9.687328307,0.792766255,9.445723684,4,0.989,0.998
2377.688612,9.687328307,0.792766255,9.445723684,5.656854249,0.773,0.857
2377.688612,9.687328307,0.792766255,9.445723684,8,0.217,0.305
