iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,c,omega_Cl,omega_Q,omega_V1,omega_V2
2491,-23.9667,2,13.5093,2.88126,28.3503,40.1961,0.594113,0.460283,0.263162,2.15668,0.197216,1.85705e-08
2492,-22.0457,2,13.5086,2.87411,28.3465,40.1961,0.594125,0.460283,0.263309,2.15949,0.197526,1.85825e-08
2493,-30.7648,2,13.5098,2.87457,28.3398,40.1961,0.594065,0.460283,0.263408,2.16071,0.197637,1.85587e-08
2494,-32.6162,2,13.5121,2.8725,28.3411,40.1961,0.594071,0.460283,0.263375,2.15979,0.197398,1.85757e-08
2495,-25.8495,2,13.5152,2.86092,28.3436,40.1961,0.593973,0.460283,0.263282,2.16404,0.197366,1.86227e-08
2496,-25.6259,2,13.5164,2.85571,28.3408,40.1961,0.593728,0.460283,0.263171,2.16645,0.197404,1.86957e-08
2497,-39.2815,2,13.5141,2.85365,28.3431,40.1961,0.59336,0.460283,0.263084,2.16525,0.197401,1.86869e-08
2498,-33.4615,2,13.5138,2.85723,28.3408,40.1961,0.593165,0.460283,0.262925,2.16451,0.19724,1.87241e-08
2499,-37.2345,2,13.5131,2.8636,28.3424,40.1961,0.592902,0.460283,0.262954,2.16274,0.196886,1.87414e-08
2500,-27.7548,2,13.5127,2.86514,28.3376,40.1961,0.592888,0.460283,0.26301,2.16564,0.196564,1.87619e-08
2501,-36.7526,2,13.5115,2.86339,28.3357,40.1961,0.592146,0.460692,0.262951,2.16679,0.196239,1.87325e-08
2502,-24.9378,2,13.5102,2.84499,28.3444,40.1961,0.59208,0.460692,0.262898,2.17422,0.196362,1.8724e-08
2503,-21.5592,2,13.5113,2.84381,28.3441,40.1961,0.592489,0.460692,0.263,2.17387,0.19638,1.87181e-08
2504,-37.3984,2,13.5106,2.84771,28.3461,40.1961,0.592392,0.460692,0.262791,2.1702,0.196509,1.86963e-08
2505,-35.148,2,13.5089,2.85122,28.3514,40.1961,0.592156,0.460692,0.262818,2.16958,0.196494,1.86923e-08
2506,-31.3664,2,13.5075,2.85482,28.3483,40.1961,0.591991,0.460692,0.26278,2.16948,0.196741,1.86851e-08
2507,-29.9558,2,13.5063,2.86074,28.3336,40.1961,0.591733,0.460692,0.262675,2.16889,0.197196,1.86893e-08
2508,-36.94,2,13.5074,2.86571,28.3267,40.1961,0.591435,0.460692,0.262679,2.16705,0.197398,1.86877e-08
2509,-28.6521,2,13.5069,2.86645,28.3276,40.1961,0.591584,0.460692,0.262595,2.16656,0.197378,1.86811e-08
2510,-13.4733,2,13.5069,2.8634,28.3264,40.1961,0.591921,0.460692,0.262618,2.16757,0.197501,1.87467e-08
2511,-27.4286,2,13.5067,2.87321,28.3246,40.1961,0.592091,0.460692,0.262605,2.16508,0.197635,1.8732e-08
2512,-30.885,2,13.5061,2.87922,28.3206,40.1961,0.592008,0.460692,0.262507,2.16424,0.197786,1.87294e-08
2513,-23.5273,2,13.5069,2.88033,28.3257,40.1961,0.592209,0.460692,0.262503,2.16182,0.198371,1.87129e-08
2514,-22.3577,2,13.5064,2.88243,28.3296,40.1961,0.5925,0.460692,0.262472,2.15984,0.198633,1.87117e-08
2515,-40.2168,2,13.5062,2.88325,28.3294,40.1961,0.592352,0.460692,0.26249,2.15674,0.198549,1.86788e-08
2516,-31.5744,2,13.5056,2.87983,28.3396,40.1961,0.592358,0.460692,0.262495,2.15525,0.198572,1.86726e-08
2517,-37.0502,2,13.5048,2.88257,28.3438,40.1961,0.592088,0.460692,0.262526,2.15326,0.198474,1.86777e-08
2518,-30.7087,2,13.5059,2.87714,28.3475,40.1961,0.59202,0.460692,0.262448,2.15508,0.198263,1.8704e-08
2519,-38.1524,2,13.507,2.87042,28.3424,40.1961,0.59181,0.460692,0.262433,2.15861,0.197935,1.86878e-08
2520,-39.2482,2,13.5074,2.87011,28.3427,40.1961,0.591552,0.460692,0.262396,2.15745,0.197676,1.86958e-08
2521,-32.5149,2,13.5077,2.87038,28.3389,40.1961,0.591145,0.460826,0.262361,2.15767,0.197685,1.87092e-08
2522,-27.5548,2,13.507,2.87146,28.3366,40.1961,0.591234,0.460826,0.262349,2.15847,0.197919,1.86778e-08
2523,-28.6178,2,13.5069,2.86729,28.3406,40.1961,0.591201,0.460826,0.262437,2.15831,0.198116,1.86764e-08
2524,-26.607,2,13.5076,2.86852,28.3373,40.1961,0.591262,0.460826,0.26256,2.15792,0.198379,1.86667e-08
2525,-31.6022,2,13.5094,2.8706,28.3381,40.1961,0.591353,0.460826,0.262566,2.15529,0.198571,1.86503e-08
2526,-27.8387,2,13.5101,2.86452,28.3388,40.1961,0.591409,0.460826,0.262534,2.15663,0.198687,1.86433e-08
2527,-29.3636,2,13.5111,2.86945,28.3386,40.1961,0.591394,0.460826,0.262641,2.15721,0.198771,1.86286e-08
2528,-29.0215,2,13.5102,2.86927,28.3413,40.1961,0.591389,0.460826,0.262534,2.15513,0.198877,1.86559e-08
2529,-21.6946,2,13.5096,2.87174,28.339,40.1961,0.591511,0.460826,0.262454,2.15192,0.199263,1.86953e-08
2530,-19.2512,2,13.5106,2.87721,28.3386,40.1961,0.591888,0.460826,0.262363,2.14759,0.199492,1.87326e-08
2531,-34.9264,2,13.5107,2.86947,28.3407,40.1961,0.592046,0.460826,0.262282,2.14719,0.199373,1.86933e-08
2532,-29.1722,2,13.5107,2.86583,28.338,40.1961,0.592237,0.460826,0.262258,2.14676,0.199409,1.86679e-08
2533,-34.5733,2,13.5099,2.86422,28.3329,40.1961,0.59218,0.460826,0.26223,2.14785,0.19938,1.8639e-08
2534,-31.1416,2,13.5102,2.86323,28.3193,40.1961,0.591958,0.460826,0.262318,2.14854,0.199569,1.86483e-08
2535,-36.1607,2,13.5095,2.86656,28.3091,40.1961,0.591472,0.460826,0.262356,2.14807,0.199516,1.86908e-08
2536,-26.8182,2,13.5098,2.87172,28.3038,40.1961,0.591367,0.460826,0.26237,2.14899,0.199412,1.87264e-08
2537,-31.2644,2,13.51,2.86989,28.3026,40.1961,0.591253,0.460826,0.262323,2.1512,0.199338,1.8729e-08
2538,-34.4725,2,13.5104,2.86889,28.3029,40.1961,0.591094,0.460826,0.262297,2.15359,0.19922,1.87167e-08
2539,-36.1652,2,13.5109,2.87063,28.2957,40.1961,0.590856,0.460826,0.262437,2.15336,0.199124,1.87216e-08
2540,-31.7752,2,13.5113,2.87072,28.2877,40.1961,0.590751,0.460826,0.262456,2.15558,0.198899,1.87366e-08
2541,-37.8302,2,13.5106,2.86877,28.2841,40.1961,0.589724,0.461285,0.262441,2.15847,0.19888,1.87136e-08
2542,-25.1096,2,13.5102,2.86333,28.2886,40.1961,0.589642,0.461285,0.262484,2.16007,0.19903,1.87394e-08
2543,-28.0732,2,13.5086,2.85825,28.2919,40.1961,0.589605,0.461285,0.262421,2.1636,0.199041,1.87255e-08
2544,-30.7074,2,13.5088,2.85432,28.2894,40.1961,0.589621,0.461285,0.262394,2.16695,0.198979,1.86962e-08
2545,-31.273,2,13.5082,2.84913,28.2909,40.1961,0.589389,0.461285,0.262412,2.16958,0.199199,1.86838e-08
2546,-32.7484,2,13.5082,2.84731,28.2919,40.1961,0.58934,0.461285,0.26238,2.17064,0.199374,1.86513e-08
2547,-32.5476,2,13.5077,2.8436,28.292,40.1961,0.58906,0.461285,0.262426,2.17195,0.199582,1.86479e-08
2548,-19.2371,2,13.5075,2.84504,28.2858,40.1961,0.589211,0.461285,0.262326,2.17131,0.199624,1.87014e-08
2549,-25.4256,2,13.5061,2.83665,28.2957,40.1961,0.589164,0.461285,0.262428,2.17344,0.199808,1.86988e-08
2550,-31.7761,2,13.5065,2.83476,28.3013,40.1961,0.589048,0.461285,0.262562,2.17195,0.19983,1.87112e-08
2551,-37.7654,2,13.5076,2.83306,28.3107,40.1961,0.588903,0.461285,0.262684,2.16964,0.199852,1.87022e-08
2552,-34.2104,2,13.5081,2.82541,28.3135,40.1961,0.588765,0.461285,0.26267,2.16995,0.199934,1.86972e-08
2553,-26.0703,2,13.5065,2.81768,28.3161,40.1961,0.588859,0.461285,0.262624,2.17186,0.199916,1.86991e-08
2554,-32.8903,2,13.5067,2.81848,28.3197,40.1961,0.588855,0.461285,0.262638,2.17088,0.199791,1.8703e-08
2555,-27.6483,2,13.5075,2.81565,28.3199,40.1961,0.588974,0.461285,0.262597,2.17202,0.199755,1.86967e-08
2556,-32.5043,2,13.5082,2.81333,28.3218,40.1961,0.589125,0.461285,0.262583,2.17185,0.199724,1.86673e-08
2557,-27.4515,2,13.5086,2.81387,28.317,40.1961,0.589293,0.461285,0.262513,2.17308,0.199458,1.86744e-08
2558,-26.0589,2,13.5096,2.81231,28.3183,40.1961,0.589456,0.461285,0.262511,2.17477,0.199303,1.86773e-08
2559,-23.4185,2,13.509,2.80207,28.3231,40.1961,0.589535,0.461285,0.2625,2.1789,0.199297,1.86729e-08
2560,-29.5276,2,13.5085,2.80214,28.322,40.1961,0.589603,0.461285,0.262561,2.17826,0.199245,1.86644e-08
2561,-17.3219,2,13.5085,2.80214,28.3306,40.1961,0.589603,0.461285,0.26254,2.17649,0.199247,1.8659e-08
2562,-16.3184,2,13.5078,2.80244,28.3326,40.1961,0.590107,0.461285,0.262361,2.17641,0.199266,1.86564e-08
2563,-22.7364,2,13.5074,2.79782,28.336,40.1961,0.590215,0.461285,0.262231,2.17868,0.199346,1.86595e-08
2564,-27.527,2,13.5085,2.79332,28.3382,40.1961,0.59036,0.461285,0.262141,2.17913,0.199244,1.8668e-08
2565,-26.8855,2,13.5096,2.79356,28.3407,40.1961,0.590572,0.461285,0.262098,2.17898,0.19918,1.86597e-08
2566,-32.2792,2,13.5105,2.79299,28.3442,40.1961,0.590473,0.461285,0.262262,2.17798,0.199285,1.8653e-08
2567,-23.6445,2,13.5109,2.79181,28.3507,40.1961,0.590622,0.461285,0.262367,2.17738,0.199463,1.86503e-08
2568,-28.4183,2,13.5114,2.78792,28.3581,40.1961,0.590634,0.461285,0.262333,2.176,0.19963,1.86605e-08
2569,-27.6685,2,13.5099,2.78483,28.359,40.1961,0.590655,0.461285,0.262317,2.17679,0.199709,1.86489e-08
2570,-35.3266,2,13.5104,2.7816,28.3578,40.1961,0.590581,0.461285,0.262354,2.17742,0.199561,1.86389e-08
2571,-31.9762,2,13.5107,2.78198,28.3521,40.1961,0.590635,0.461285,0.262388,2.17689,0.199364,1.86412e-08
2572,-37.9818,2,13.5109,2.77753,28.3501,40.1961,0.590619,0.461285,0.262345,2.17731,0.199112,1.86221e-08
2573,-25.2766,2,13.5098,2.77457,28.3469,40.1961,0.590609,0.461285,0.262239,2.17859,0.19922,1.86424e-08
2574,-28.759,2,13.5099,2.76677,28.3479,40.1961,0.590519,0.461285,0.262174,2.18065,0.199219,1.86549e-08
2575,-23.3487,2,13.511,2.76042,28.3496,40.1961,0.590527,0.461285,0.262157,2.1844,0.19918,1.86714e-08
2576,-26.6926,2,13.5106,2.76271,28.347,40.1961,0.590526,0.461285,0.26215,2.18659,0.199032,1.86789e-08
2577,-19.8859,2,13.5092,2.7657,28.3392,40.1961,0.590683,0.461285,0.262168,2.18764,0.198784,1.87158e-08
2578,-29.7505,2,13.5091,2.76703,28.3342,40.1961,0.590717,0.461285,0.262129,2.1874,0.198695,1.87201e-08
2579,-31.3252,2,13.5097,2.771,28.3329,40.1961,0.590888,0.461285,0.262085,2.1849,0.198554,1.87151e-08
2580,-24.9813,2,13.5085,2.76968,28.3354,40.1961,0.591192,0.461285,0.262039,2.18283,0.198464,1.87112e-08
2581,-22.3934,2,13.5089,2.7619,28.3356,40.1961,0.590526,0.461711,0.26205,2.18629,0.198424,1.87241e-08
2582,-27.6926,2,13.5104,2.75943,28.3358,40.1961,0.590407,0.461711,0.261993,2.18802,0.198626,1.87364e-08
2583,-20.8536,2,13.5104,2.7544,28.3354,40.1961,0.590519,0.461711,0.26203,2.19061,0.198616,1.87421e-08
2584,-21.6017,2,13.5108,2.75049,28.335,40.1961,0.590578,0.461711,0.262053,2.19166,0.198628,1.87673e-08
2585,-27.1092,2,13.5099,2.75065,28.3365,40.1961,0.59065,0.461711,0.262006,2.19073,0.198705,1.87702e-08
2586,-19.0419,2,13.5081,2.75131,28.3363,40.1961,0.590848,0.461711,0.262044,2.18834,0.199014,1.87732e-08
2587,-30.1803,2,13.5072,2.7493,28.3344,40.1961,0.590852,0.461711,0.26202,2.18906,0.199211,1.87429e-08
2588,-29.9992,2,13.5071,2.74747,28.3369,40.1961,0.59087,0.461711,0.261991,2.18985,0.199274,1.87224e-08
2589,-30.736,2,13.5075,2.75354,28.3367,40.1961,0.59099,0.461711,0.262,2.18978,0.19929,1.86947e-08
2590,-33.8149,2,13.507,2.75996,28.3318,40.1961,0.59095,0.461711,0.261986,2.18877,0.199336,1.86788e-08
2591,-35.5869,2,13.5076,2.7693,28.3225,40.1961,0.590908,0.461711,0.261942,2.18904,0.199159,1.86667e-08
2592,-24.6651,2,13.5077,2.7725,28.3153,40.1961,0.591092,0.461711,0.261891,2.18822,0.199085,1.86734e-08
2593,-24.4132,2,13.5068,2.77953,28.3088,40.1961,0.591098,0.461711,0.261904,2.18636,0.199053,1.87118e-08
2594,-28.1781,2,13.5068,2.78278,28.3042,40.1961,0.591174,0.461711,0.261932,2.185,0.198865,1.87322e-08
2595,-23.9565,2,13.5061,2.78847,28.2977,40.1961,0.591284,0.461711,0.261908,2.18425,0.198786,1.87533e-08
2596,-24.3718,2,13.5051,2.7884,28.2978,40.1961,0.591449,0.461711,0.261844,2.18408,0.198908,1.87386e-08
2597,-27.1283,2,13.5034,2.78252,28.2981,40.1961,0.591565,0.461711,0.261811,2.1862,0.198879,1.87098e-08
2598,-19.6925,2,13.5027,2.77942,28.3006,40.1961,0.591832,0.461711,0.261761,2.18719,0.198818,1.87047e-08
2599,-19.6081,2,13.5029,2.77251,28.3016,40.1961,0.591896,0.461711,0.261684,2.19118,0.198771,1.87219e-08
2600,-25.7409,2,13.5016,2.76345,28.306,40.1961,0.591838,0.461711,0.261647,2.19385,0.198795,1.87246e-08
2601,-15.1805,2,13.5011,2.76073,28.3097,40.1961,0.592362,0.461571,0.261633,2.19381,0.198896,1.87372e-08
2602,-30.5672,2,13.5003,2.76185,28.3108,40.1961,0.592407,0.461571,0.261607,2.19401,0.198948,1.87116e-08
2603,-33.1318,2,13.5005,2.76316,28.3151,40.1961,0.592345,0.461571,0.261607,2.1947,0.198921,1.86983e-08
2604,-40.8349,2,13.5006,2.76428,28.3181,40.1961,0.592039,0.461571,0.261567,2.19394,0.198951,1.86964e-08
2605,-39.2914,2,13.4999,2.76441,28.3148,40.1961,0.59198,0.461571,0.261527,2.19243,0.198841,1.86781e-08
2606,-36.8625,2,13.4988,2.76404,28.3151,40.1961,0.591912,0.461571,0.261501,2.19229,0.198796,1.86539e-08
2607,-29.8362,2,13.4988,2.76323,28.313,40.1961,0.591912,0.461571,0.261466,2.19161,0.198768,1.86638e-08
2608,-31.5693,2,13.4984,2.75483,28.312,40.1961,0.591782,0.461571,0.261461,2.19404,0.198766,1.86588e-08
2609,-29.8518,2,13.4992,2.74868,28.3117,40.1961,0.59189,0.461571,0.261351,2.19598,0.198713,1.86368e-08
2610,-34.2339,2,13.4997,2.74793,28.3107,40.1961,0.591911,0.461571,0.261224,2.19867,0.198658,1.85934e-08
2611,-23.4028,2,13.4998,2.74793,28.3035,40.1961,0.592009,0.461571,0.261264,2.19996,0.198677,1.85854e-08
2612,-34.999,2,13.5013,2.74635,28.3034,40.1961,0.591979,0.461571,0.261362,2.19986,0.198638,1.85709e-08
2613,-34.4654,2,13.5013,2.74633,28.3031,40.1961,0.591858,0.461571,0.261401,2.19943,0.198594,1.85703e-08
2614,-28.7411,2,13.5007,2.74359,28.3034,40.1961,0.591896,0.461571,0.261453,2.1997,0.198566,1.85618e-08
2615,-24.6303,2,13.5008,2.74332,28.3038,40.1961,0.591909,0.461571,0.261454,2.19982,0.198558,1.85629e-08
2616,-23.897,2,13.5008,2.74333,28.3036,40.1961,0.591918,0.461571,0.26145,2.19984,0.198552,1.85652e-08
2617,-28.4539,2,13.5008,2.7431,28.3037,40.1961,0.591921,0.461571,0.261444,2.19975,0.198547,1.85672e-08
2618,-32.0912,2,13.5008,2.74305,28.303,40.1961,0.591902,0.461571,0.261441,2.19991,0.198567,1.85658e-08
2619,-27.9998,2,13.5008,2.74308,28.303,40.1961,0.591906,0.461571,0.261441,2.20001,0.198584,1.85632e-08
2620,-23.201,2,13.5008,2.74304,28.3028,40.1961,0.591926,0.461571,0.261435,2.2,0.198588,1.85637e-08
2621,-34.8803,2,13.5008,2.74303,28.3034,40.1961,0.591849,0.461616,0.261432,2.19998,0.198577,1.85625e-08
2622,-28.3352,2,13.5008,2.74258,28.3034,40.1961,0.591848,0.461616,0.26143,2.2001,0.198558,1.85645e-08
2623,-35.2244,2,13.5008,2.74232,28.3033,40.1961,0.591836,0.461616,0.261439,2.20017,0.198545,1.85633e-08
2624,-27.5401,2,13.5008,2.74217,28.3036,40.1961,0.591838,0.461616,0.261441,2.20012,0.198547,1.85642e-08
2625,-23.667,2,13.5008,2.7421,28.3036,40.1961,0.591846,0.461616,0.261446,2.20028,0.198547,1.85646e-08
2626,-20.2198,2,13.5008,2.74209,28.3033,40.1961,0.591868,0.461616,0.261444,2.2005,0.198547,1.8564e-08
2627,-28.8621,2,13.5008,2.74208,28.3026,40.1961,0.591863,0.461616,0.261454,2.20046,0.198559,1.85637e-08
2628,-30.4165,2,13.5008,2.74279,28.3023,40.1961,0.591859,0.461616,0.261446,2.20041,0.198577,1.8563e-08
2629,-27.6701,2,13.5008,2.74335,28.3019,40.1961,0.591859,0.461616,0.261444,2.20048,0.198586,1.85623e-08
2630,-28.9116,2,13.5008,2.74337,28.3016,40.1961,0.591856,0.461616,0.261446,2.20048,0.198588,1.85626e-08
2631,-37.4814,2,13.5008,2.74359,28.3017,40.1961,0.591848,0.461616,0.261448,2.20034,0.19859,1.856e-08
2632,-29.7413,2,13.5008,2.74377,28.3016,40.1961,0.591851,0.461616,0.261451,2.20024,0.198586,1.85603e-08
2633,-29.1946,2,13.5008,2.74415,28.3012,40.1961,0.591839,0.461616,0.261449,2.20031,0.198578,1.85629e-08
2634,-30.3582,2,13.5008,2.74461,28.3008,40.1961,0.591839,0.461616,0.261458,2.20036,0.198556,1.85636e-08
2635,-31.052,2,13.5007,2.74455,28.3007,40.1961,0.591821,0.461616,0.26146,2.20039,0.198561,1.85644e-08
2636,-32.4186,2,13.5007,2.74412,28.3003,40.1961,0.591825,0.461616,0.261455,2.2007,0.198545,1.85612e-08
2637,-28.1394,2,13.5007,2.74405,28.2996,40.1961,0.591851,0.461616,0.261452,2.2008,0.198513,1.85598e-08
2638,-26.8141,2,13.5007,2.74424,28.2992,40.1961,0.591854,0.461616,0.26145,2.20076,0.198509,1.85618e-08
2639,-27.2914,2,13.5006,2.74438,28.299,40.1961,0.591857,0.461616,0.261444,2.20075,0.198503,1.85638e-08
2640,-24.0616,2,13.5004,2.74443,28.2987,40.1961,0.591861,0.461616,0.261435,2.20074,0.198513,1.85648e-08
2641,-26.1303,2,13.5005,2.74416,28.2985,40.1961,0.591797,0.461653,0.261431,2.20086,0.198511,1.85678e-08
2642,-27.907,2,13.5006,2.74363,28.2986,40.1961,0.5918,0.461653,0.261441,2.20094,0.19851,1.85676e-08
2643,-25.6443,2,13.5005,2.74348,28.2989,40.1961,0.591802,0.461653,0.261451,2.201,0.198508,1.85679e-08
2644,-31.0333,2,13.5005,2.74351,28.2991,40.1961,0.591797,0.461653,0.261445,2.2011,0.198497,1.8568e-08
2645,-24.4249,2,13.5005,2.74351,28.2985,40.1961,0.591817,0.461653,0.261444,2.20127,0.198481,1.85676e-08
2646,-25.3701,2,13.5007,2.74381,28.2982,40.1961,0.591843,0.461653,0.261447,2.20122,0.198476,1.85661e-08
2647,-26.1966,2,13.5006,2.74395,28.2982,40.1961,0.591843,0.461653,0.261452,2.20139,0.198464,1.85669e-08
2648,-30.1888,2,13.5008,2.74372,28.2977,40.1961,0.591857,0.461653,0.261454,2.2015,0.198444,1.85663e-08
2649,-36.7617,2,13.5008,2.74399,28.297,40.1961,0.591839,0.461653,0.261447,2.20158,0.198435,1.85655e-08
2650,-30.9266,2,13.5008,2.74405,28.2958,40.1961,0.591815,0.461653,0.261446,2.20169,0.198454,1.85667e-08
2651,-36.068,2,13.5009,2.74387,28.2953,40.1961,0.5918,0.461653,0.261449,2.20181,0.198452,1.85651e-08
2652,-23.6904,2,13.501,2.74378,28.2954,40.1961,0.591809,0.461653,0.261447,2.20202,0.198457,1.85644e-08
2653,-21.3388,2,13.5009,2.74316,28.2955,40.1961,0.591819,0.461653,0.261442,2.20228,0.198451,1.85657e-08
2654,-29.5981,2,13.5007,2.74303,28.2951,40.1961,0.591817,0.461653,0.261443,2.20234,0.198443,1.85656e-08
2655,-26.9489,2,13.5005,2.74249,28.2948,40.1961,0.591817,0.461653,0.261446,2.20245,0.198437,1.85659e-08
2656,-34.4784,2,13.5005,2.74294,28.2947,40.1961,0.591804,0.461653,0.261461,2.20254,0.198416,1.85646e-08
2657,-26.9652,2,13.5006,2.74256,28.2945,40.1961,0.591808,0.461653,0.261466,2.20284,0.19841,1.85634e-08
2658,-31.1344,2,13.5007,2.7423,28.2942,40.1961,0.591818,0.461653,0.261464,2.20304,0.198389,1.85615e-08
2659,-30.0262,2,13.5008,2.74284,28.2939,40.1961,0.591823,0.461653,0.261458,2.20317,0.198369,1.85612e-08
2660,-24.9831,2,13.5009,2.74294,28.2938,40.1961,0.591842,0.461653,0.261466,2.20324,0.198358,1.85605e-08
2661,-35.1612,2,13.5009,2.7433,28.2936,40.1961,0.591831,0.461651,0.261462,2.20312,0.198355,1.85612e-08
2662,-34.331,2,13.5008,2.74399,28.2935,40.1961,0.591817,0.461651,0.261463,2.2029,0.198349,1.85618e-08
2663,-25.937,2,13.5009,2.74387,28.2935,40.1961,0.591843,0.461651,0.26146,2.20287,0.198349,1.856e-08
2664,-23.5396,2,13.501,2.74394,28.2934,40.1961,0.591883,0.461651,0.261457,2.203,0.198331,1.85573e-08
2665,-38.7144,2,13.501,2.74437,28.2934,40.1961,0.591881,0.461651,0.261461,2.20299,0.198296,1.85547e-08
2666,-30.5943,2,13.5009,2.74497,28.2934,40.1961,0.591873,0.461651,0.261455,2.20284,0.198281,1.8558e-08
2667,-33.2091,2,13.501,2.74561,28.2932,40.1961,0.591868,0.461651,0.261456,2.20278,0.198263,1.85587e-08
2668,-21.3052,2,13.501,2.7457,28.2933,40.1961,0.591875,0.461651,0.261465,2.20284,0.198258,1.85615e-08
2669,-32.4493,2,13.501,2.746,28.2932,40.1961,0.591858,0.461651,0.261468,2.20283,0.198255,1.85624e-08
2670,-33.1369,2,13.501,2.74594,28.293,40.1961,0.591841,0.461651,0.261477,2.20297,0.198248,1.85623e-08
2671,-30.8157,2,13.5009,2.74601,28.2932,40.1961,0.591813,0.461651,0.26148,2.20306,0.198253,1.85645e-08
2672,-33.6307,2,13.5009,2.74613,28.2931,40.1961,0.591813,0.461651,0.261483,2.20305,0.198236,1.85635e-08
2673,-41.3182,2,13.5008,2.7461,28.293,40.1961,0.59179,0.461651,0.261486,2.20308,0.198223,1.85614e-08
2674,-24.9494,2,13.501,2.74602,28.2933,40.1961,0.591796,0.461651,0.26149,2.20308,0.198227,1.85626e-08
2675,-31.1638,2,13.5011,2.74653,28.2932,40.1961,0.591779,0.461651,0.261501,2.20317,0.198212,1.85646e-08
2676,-28.3325,2,13.501,2.74638,28.2931,40.1961,0.591765,0.461651,0.261506,2.20325,0.198209,1.8567e-08
2677,-34.2596,2,13.501,2.74669,28.2933,40.1961,0.591744,0.461651,0.261518,2.20323,0.198221,1.85661e-08
2678,-35.2453,2,13.5009,2.74672,28.2933,40.1961,0.591736,0.461651,0.261514,2.20333,0.198211,1.85643e-08
2679,-34.7188,2,13.501,2.74636,28.2929,40.1961,0.591723,0.461651,0.261512,2.20363,0.1982,1.85627e-08
2680,-31.6194,2,13.501,2.74606,28.2925,40.1961,0.591716,0.461651,0.261513,2.20377,0.1982,1.85616e-08
2681,-30.8782,2,13.5011,2.74596,28.2927,40.1961,0.591674,0.461687,0.261512,2.20368,0.198193,1.85593e-08
2682,-31.5978,2,13.5011,2.74583,28.2928,40.1961,0.591679,0.461687,0.261519,2.20374,0.198182,1.85575e-08
2683,-26.2181,2,13.5012,2.74601,28.2922,40.1961,0.591686,0.461687,0.261519,2.20364,0.198168,1.85605e-08
2684,-27.4381,2,13.5011,2.74666,28.2914,40.1961,0.59168,0.461687,0.261518,2.20354,0.198188,1.85604e-08
2685,-29.011,2,13.501,2.74734,28.2904,40.1961,0.591692,0.461687,0.261506,2.20337,0.198201,1.85588e-08
2686,-33.9677,2,13.501,2.74691,28.2902,40.1961,0.591675,0.461687,0.261506,2.20354,0.198207,1.85576e-08
2687,-24.3762,2,13.5009,2.74748,28.2898,40.1961,0.591694,0.461687,0.261498,2.2035,0.198207,1.85569e-08
2688,-25.8026,2,13.5009,2.74769,28.2898,40.1961,0.591698,0.461687,0.261491,2.20359,0.198202,1.85582e-08
2689,-24.9751,2,13.5009,2.7477,28.2897,40.1961,0.591696,0.461687,0.261489,2.20379,0.198212,1.85584e-08
2690,-32.8157,2,13.5008,2.74773,28.2895,40.1961,0.591674,0.461687,0.261484,2.20383,0.198216,1.85595e-08
2691,-36.0265,2,13.5008,2.74822,28.2896,40.1961,0.591637,0.461687,0.261487,2.2037,0.198219,1.85624e-08
2692,-29.0673,2,13.5008,2.74858,28.2896,40.1961,0.591614,0.461687,0.26149,2.20351,0.198206,1.85686e-08
2693,-37.9643,2,13.5008,2.74867,28.2895,40.1961,0.591599,0.461687,0.261492,2.20337,0.198196,1.85686e-08
2694,-41.5051,2,13.5009,2.74907,28.2892,40.1961,0.591595,0.461687,0.261487,2.20322,0.19817,1.85671e-08
2695,-36.1553,2,13.501,2.74983,28.2888,40.1961,0.591593,0.461687,0.261495,2.20303,0.198154,1.8566e-08
2696,-38.4288,2,13.5011,2.74996,28.2886,40.1961,0.59156,0.461687,0.261495,2.20302,0.198163,1.8566e-08
2697,-34.5176,2,13.5011,2.7499,28.2886,40.1961,0.591536,0.461687,0.261501,2.20298,0.198165,1.85671e-08
2698,-40.4284,2,13.5011,2.75012,28.289,40.1961,0.591521,0.461687,0.261505,2.20283,0.198161,1.85648e-08
2699,-40.0457,2,13.5011,2.75013,28.2897,40.1961,0.591513,0.461687,0.261496,2.20282,0.198154,1.85616e-08
2700,-39.0784,2,13.501,2.75008,28.2899,40.1961,0.591503,0.461687,0.261486,2.20272,0.198158,1.85588e-08
2701,-26.5387,2,13.5011,2.75051,28.2903,40.1961,0.59147,0.461712,0.261493,2.20242,0.198154,1.85611e-08
2702,-32.7446,2,13.5011,2.75122,28.2905,40.1961,0.591481,0.461712,0.261508,2.20223,0.198133,1.85598e-08
2703,-26.3292,2,13.5011,2.7511,28.2905,40.1961,0.591495,0.461712,0.261504,2.20233,0.198113,1.85599e-08
2704,-34.1116,2,13.5012,2.7518,28.2904,40.1961,0.591472,0.461712,0.261504,2.20221,0.198098,1.85631e-08
2705,-32.6074,2,13.5012,2.75162,28.2906,40.1961,0.591469,0.461712,0.261505,2.20226,0.198094,1.85621e-08
2706,-26.3022,2,13.5013,2.75129,28.2908,40.1961,0.591459,0.461712,0.261505,2.20242,0.198087,1.8565e-08
2707,-24.6167,2,13.5012,2.75063,28.2906,40.1961,0.59146,0.461712,0.261502,2.20268,0.198075,1.85662e-08
2708,-25.718,2,13.5011,2.74967,28.291,40.1961,0.591445,0.461712,0.261504,2.20307,0.198085,1.85665e-08
