iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,beta_V2_logtWTKG,omega_Cl,omega_Q,omega_V1,omega_V2
846,464.529,2,20.4811,24.0156,13.058,1.48147,0.0480251,-0.407521,-3.22726,0.22354,1.03385,0.244926,0.866318
847,467.784,2,20.4924,24.0187,13.0669,1.48913,0.0474547,-0.40764,-3.25351,0.224302,1.03125,0.247675,0.872315
848,456.97,2,20.5399,24.0739,12.9878,1.4859,0.0471971,-0.409284,-3.29829,0.224563,1.03033,0.249178,0.878086
849,456.356,2,20.5669,24.1116,12.916,1.48176,0.047166,-0.410079,-3.32133,0.225269,1.02609,0.250622,0.877414
850,452.259,2,20.5636,24.1571,12.9246,1.47675,0.0469234,-0.409916,-3.40619,0.225373,1.02805,0.251073,0.880865
851,456.491,2,20.5672,24.1959,12.9534,1.48135,0.0466061,-0.409812,-3.44274,0.225509,1.03463,0.249858,0.875839
852,455.242,2,20.5488,24.2288,12.9471,1.47819,0.0466038,-0.409574,-3.44001,0.225436,1.04855,0.249362,0.865163
853,457.381,2,20.5224,24.2849,12.965,1.47499,0.0467262,-0.409036,-3.46559,0.225089,1.05196,0.248623,0.864113
854,456.784,2,20.532,24.2872,12.9488,1.46737,0.0470265,-0.409539,-3.44704,0.225032,1.06354,0.246473,0.861343
855,460.131,2,20.5289,24.3092,12.9895,1.46334,0.0473135,-0.409351,-3.42862,0.225146,1.06758,0.245249,0.860368
856,462.804,2,20.5086,24.3299,13.0007,1.46167,0.0474826,-0.408596,-3.43549,0.22525,1.07103,0.244134,0.863457
857,462.241,2,20.4995,24.335,13.0537,1.4646,0.0475504,-0.408302,-3.40244,0.225187,1.07184,0.242719,0.864053
858,460.224,2,20.4993,24.3299,13.1465,1.46422,0.0477762,-0.408549,-3.39509,0.224909,1.07183,0.241472,0.862188
859,459.085,2,20.5037,24.3715,13.2246,1.45901,0.048059,-0.408832,-3.42826,0.224623,1.07464,0.241141,0.861104
860,453.499,2,20.5175,24.4036,13.2643,1.45901,0.0479968,-0.409862,-3.43129,0.224383,1.06999,0.241082,0.860353
861,452.218,2,20.5099,24.4292,13.287,1.45901,0.0478674,-0.409944,-3.46078,0.224287,1.06586,0.241234,0.859263
862,461.39,2,20.4954,24.471,13.3029,1.45742,0.0478596,-0.409511,-3.4832,0.224153,1.0702,0.242008,0.8608
863,459.403,2,20.5024,24.5175,13.2283,1.45505,0.0479957,-0.409888,-3.49008,0.224133,1.0685,0.241715,0.863089
864,467.004,2,20.477,24.5403,13.2582,1.45506,0.0482818,-0.408838,-3.47788,0.224145,1.06635,0.241519,0.864862
865,468.43,2,20.4758,24.5606,13.1927,1.45616,0.0482349,-0.408713,-3.48297,0.225036,1.06877,0.242786,0.867443
866,467.133,2,20.4836,24.5725,13.1469,1.45616,0.0482763,-0.409133,-3.48404,0.225328,1.06807,0.243932,0.871688
867,463.063,2,20.4837,24.6115,13.135,1.45616,0.0483258,-0.409205,-3.48252,0.225387,1.06805,0.244899,0.870345
868,470.29,2,20.5007,24.6373,13.0861,1.45535,0.0486182,-0.410044,-3.47954,0.225193,1.06351,0.24665,0.871104
869,460.713,2,20.5069,24.6532,13.0628,1.45535,0.0486011,-0.409904,-3.46336,0.225136,1.06178,0.247998,0.868855
870,462.91,2,20.5199,24.6488,12.998,1.4579,0.0484468,-0.410322,-3.44995,0.225121,1.0598,0.249664,0.86828
871,461.591,2,20.5053,24.6494,13.0432,1.45831,0.0485707,-0.409363,-3.40979,0.225075,1.05478,0.249821,0.867664
872,461.886,2,20.4781,24.6299,13.0657,1.46138,0.0484785,-0.408186,-3.36338,0.225065,1.05334,0.250175,0.865425
873,465.953,2,20.449,24.6182,13.0714,1.46503,0.0484635,-0.406634,-3.32631,0.224646,1.05056,0.251299,0.864848
874,463.843,2,20.4573,24.6263,13.0938,1.46383,0.0485733,-0.407231,-3.32333,0.224291,1.04893,0.252182,0.866244
875,456.384,2,20.4631,24.6229,13.1046,1.46708,0.048327,-0.407591,-3.2769,0.223702,1.04558,0.25247,0.866089
876,463.633,2,20.4551,24.6136,13.1584,1.46932,0.0483958,-0.407517,-3.23178,0.22346,1.04242,0.252277,0.865267
877,465.515,2,20.4573,24.6149,13.1919,1.46746,0.0487057,-0.407741,-3.24408,0.223267,1.04132,0.252129,0.863572
878,463.754,2,20.4788,24.6185,13.2548,1.46474,0.0487388,-0.408085,-3.26937,0.22332,1.04684,0.253524,0.862483
879,452.293,2,20.4838,24.6304,13.278,1.4622,0.0484906,-0.40828,-3.24481,0.223399,1.04883,0.254443,0.861044
880,465.671,2,20.4834,24.6534,13.3206,1.46034,0.0486733,-0.408361,-3.21787,0.223091,1.04839,0.256597,0.857638
881,464.821,2,20.4787,24.6724,13.3523,1.45828,0.0486296,-0.408219,-3.22455,0.223667,1.05036,0.257931,0.859679
882,450.754,2,20.4768,24.6876,13.4268,1.4586,0.0482911,-0.408232,-3.23726,0.223587,1.04844,0.258458,0.859266
883,453.66,2,20.4704,24.6973,13.4635,1.45797,0.0479577,-0.408225,-3.21092,0.223459,1.04998,0.258995,0.86181
884,461.527,2,20.4491,24.7058,13.4268,1.45577,0.048069,-0.407059,-3.21146,0.223378,1.05317,0.258847,0.861404
885,462.821,2,20.4516,24.7323,13.4201,1.45711,0.0480089,-0.406751,-3.22698,0.223374,1.05611,0.259446,0.859754
886,462.519,2,20.4631,24.7406,13.3887,1.45357,0.0483316,-0.406847,-3.25695,0.223801,1.05381,0.259282,0.856679
887,463.653,2,20.4783,24.7572,13.3678,1.45369,0.0484959,-0.40766,-3.24122,0.223958,1.05072,0.258357,0.857489
888,457.443,2,20.4803,24.7657,13.2954,1.45177,0.0485669,-0.407813,-3.2525,0.224448,1.04677,0.257166,0.859675
889,460.414,2,20.4982,24.751,13.2455,1.4508,0.0486837,-0.408255,-3.22799,0.224453,1.04714,0.256261,0.859593
890,456.432,2,20.5029,24.746,13.1845,1.44938,0.0486382,-0.408449,-3.21068,0.224555,1.04729,0.255255,0.862442
891,461.818,2,20.496,24.7348,13.18,1.45108,0.0487523,-0.408375,-3.18651,0.224736,1.04481,0.254029,0.860477
892,466.238,2,20.5101,24.7309,13.1624,1.45258,0.0488638,-0.408864,-3.16888,0.224576,1.0423,0.254229,0.861149
893,459.038,2,20.5227,24.7059,13.1627,1.45283,0.0489643,-0.409321,-3.14971,0.224574,1.03811,0.253421,0.861136
894,461.926,2,20.5306,24.6715,13.1852,1.45542,0.048934,-0.409987,-3.14445,0.224499,1.03684,0.253612,0.858159
895,459.037,2,20.5448,24.6629,13.2158,1.45469,0.0487786,-0.410721,-3.11784,0.22485,1.04,0.254441,0.857214
896,466.398,2,20.549,24.6419,13.2231,1.4551,0.0490053,-0.410998,-3.11262,0.224262,1.03725,0.254619,0.856536
897,465.205,2,20.5467,24.6085,13.2234,1.45483,0.0492487,-0.411018,-3.10279,0.223899,1.03438,0.254592,0.854993
898,463.393,2,20.5455,24.6065,13.2041,1.45483,0.0493248,-0.41103,-3.09816,0.223768,1.03467,0.254637,0.855358
899,473.594,2,20.5304,24.5954,13.1726,1.45918,0.0493094,-0.410319,-3.08975,0.223303,1.0373,0.254899,0.857729
900,460.177,2,20.504,24.5814,13.1659,1.46119,0.0491444,-0.409241,-3.07137,0.223125,1.04138,0.254703,0.856124
901,462.076,2,20.5078,24.5872,13.151,1.46327,0.0490213,-0.409309,-3.08238,0.22313,1.043,0.254004,0.857995
902,457.836,2,20.4901,24.589,13.16,1.46841,0.0488608,-0.408517,-3.0674,0.222782,1.03999,0.253206,0.855892
903,461.913,2,20.4903,24.5735,13.2004,1.47116,0.0489143,-0.408482,-3.05133,0.222766,1.03853,0.252293,0.853013
904,458.837,2,20.4714,24.5383,13.1864,1.47116,0.0488981,-0.407701,-3.05119,0.222839,1.03907,0.252654,0.849573
905,455.961,2,20.4552,24.5143,13.1944,1.46896,0.048948,-0.407206,-3.04269,0.222781,1.03663,0.252201,0.850522
906,460.623,2,20.4432,24.4983,13.2249,1.46817,0.0489824,-0.406626,-3.0299,0.222996,1.03458,0.25139,0.854046
907,455.474,2,20.4412,24.5091,13.259,1.46816,0.0488357,-0.406241,-3.02204,0.223301,1.03478,0.251576,0.853594
908,463.047,2,20.45,24.5071,13.2414,1.4674,0.0489392,-0.40643,-3.00832,0.223269,1.03637,0.25127,0.853105
909,465.718,2,20.4353,24.4863,13.2602,1.46374,0.0491385,-0.40559,-3.03486,0.223335,1.03762,0.251195,0.856055
910,453.551,2,20.4266,24.4873,13.2539,1.46217,0.0490177,-0.405352,-3.03586,0.223703,1.03648,0.251299,0.856203
911,470.525,2,20.4183,24.4666,13.2247,1.46382,0.0490069,-0.405139,-3.01812,0.22368,1.04012,0.25187,0.856736
912,462.226,2,20.4051,24.4518,13.1804,1.46526,0.0488713,-0.404459,-3.00466,0.223754,1.03957,0.252466,0.858017
913,464.218,2,20.4167,24.4464,13.1611,1.4641,0.048954,-0.404844,-2.99593,0.223687,1.03933,0.252808,0.859226
914,466.691,2,20.4203,24.4542,13.1082,1.46964,0.0487588,-0.405243,-2.96446,0.223298,1.03797,0.253194,0.860033
915,462.069,2,20.4327,24.4581,13.0825,1.47052,0.048762,-0.405746,-2.94874,0.223283,1.03502,0.25363,0.859524
916,461.846,2,20.4431,24.4642,13.0416,1.47127,0.0487005,-0.406284,-2.92104,0.223111,1.03254,0.25416,0.861437
917,452.879,2,20.4644,24.4538,13.0632,1.47209,0.0485863,-0.407154,-2.91715,0.222924,1.03141,0.253949,0.859404
918,455.937,2,20.4718,24.432,13.1125,1.46915,0.0486358,-0.407441,-2.91598,0.222818,1.03393,0.254298,0.856551
919,460.29,2,20.4822,24.4043,13.1569,1.46983,0.0485466,-0.407872,-2.90146,0.222804,1.03463,0.254722,0.855872
920,459.625,2,20.4687,24.4053,13.1612,1.47092,0.0485227,-0.407488,-2.90234,0.22261,1.03412,0.254446,0.855076
921,462.667,2,20.4847,24.4091,13.1504,1.46855,0.0487466,-0.408095,-2.90157,0.222394,1.03381,0.253913,0.85501
922,458.212,2,20.4736,24.4205,13.1086,1.46813,0.0486859,-0.407594,-2.89571,0.222266,1.03609,0.253404,0.856326
923,458.936,2,20.4706,24.4354,13.0722,1.46614,0.0486879,-0.407729,-2.91455,0.222144,1.03588,0.253611,0.858461
924,462.385,2,20.4686,24.4524,13.0586,1.4679,0.0486561,-0.407814,-2.92189,0.221954,1.03551,0.253266,0.859248
925,458.498,2,20.4734,24.4564,13.0482,1.47025,0.0486092,-0.407927,-2.92482,0.222062,1.03158,0.252905,0.85814
926,466.101,2,20.4743,24.483,13.0136,1.47181,0.0486677,-0.407855,-2.9111,0.221898,1.03039,0.253709,0.85554
927,466.303,2,20.4758,24.5083,13.0024,1.47641,0.0485809,-0.40803,-2.92189,0.221704,1.02737,0.254232,0.854188
928,459.193,2,20.4764,24.512,12.99,1.47789,0.0484538,-0.407995,-2.92999,0.221842,1.02684,0.254434,0.853735
929,454.823,2,20.4713,24.5014,13.0147,1.47585,0.0483607,-0.40766,-2.94434,0.221799,1.03017,0.254572,0.854086
930,460.199,2,20.4587,24.4912,13.0241,1.47586,0.0484383,-0.40702,-2.95253,0.221874,1.03042,0.254088,0.852539
931,461.774,2,20.4545,24.4732,13.0181,1.4778,0.0483218,-0.406895,-2.95674,0.221948,1.03252,0.253922,0.851843
932,461.539,2,20.4689,24.4722,13.0081,1.4764,0.048373,-0.407267,-2.97581,0.22222,1.03294,0.254032,0.851747
933,471.824,2,20.4785,24.4725,13.0193,1.47896,0.0483166,-0.407689,-2.98932,0.222545,1.03512,0.253888,0.853604
934,470.54,2,20.4922,24.4889,12.9916,1.47682,0.0485084,-0.408066,-2.99334,0.222569,1.03668,0.254266,0.854296
935,465.456,2,20.5034,24.4935,12.9619,1.47794,0.0485528,-0.408321,-2.97415,0.222627,1.03472,0.254227,0.854793
936,466.208,2,20.5102,24.4975,12.9397,1.47794,0.048633,-0.408658,-2.96176,0.222855,1.03244,0.254073,0.855995
937,474.53,2,20.5203,24.509,12.9222,1.47765,0.0487917,-0.408993,-2.9658,0.222848,1.033,0.254221,0.858185
938,465.817,2,20.5127,24.5018,12.8916,1.47724,0.0488657,-0.408567,-2.96275,0.222983,1.0328,0.254498,0.857387
939,472.567,2,20.5065,24.5133,12.8486,1.47954,0.0488437,-0.408318,-2.97793,0.222933,1.03165,0.255335,0.859011
940,469.943,2,20.4981,24.529,12.804,1.48025,0.0488018,-0.408024,-2.97491,0.222973,1.031,0.256407,0.861035
941,465.988,2,20.4971,24.5353,12.7998,1.48113,0.04866,-0.408011,-2.9604,0.223061,1.0316,0.25767,0.86186
942,463.745,2,20.5033,24.5251,12.7633,1.48034,0.0485872,-0.408192,-2.95139,0.223219,1.03235,0.258448,0.863225
943,456.936,2,20.5073,24.521,12.7564,1.48061,0.0484691,-0.408476,-2.92403,0.223282,1.0281,0.259339,0.863716
944,461.706,2,20.525,24.5321,12.7448,1.48061,0.0484887,-0.409221,-2.90496,0.223216,1.02516,0.260077,0.862932
945,452.97,2,20.5175,24.5518,12.726,1.48003,0.0484151,-0.408952,-2.89726,0.223013,1.02219,0.260544,0.862691
946,457.553,2,20.5256,24.567,12.718,1.47904,0.0483946,-0.4091,-2.90443,0.223144,1.02015,0.261137,0.862234
947,453.431,2,20.5397,24.5794,12.683,1.47701,0.0484103,-0.409635,-2.91361,0.223312,1.01549,0.261615,0.862297
948,456.394,2,20.5419,24.5906,12.6565,1.47811,0.0483654,-0.409606,-2.91219,0.223407,1.01208,0.261877,0.860171
949,460.029,2,20.546,24.5961,12.6498,1.47879,0.048355,-0.409724,-2.90817,0.22329,1.01043,0.262501,0.858098
950,464.29,2,20.5488,24.6115,12.6424,1.47824,0.048385,-0.409863,-2.92887,0.223291,1.01201,0.262777,0.857439
951,456.243,2,20.5481,24.6289,12.6477,1.4762,0.0483919,-0.409891,-2.94956,0.223311,1.01402,0.262901,0.8559
952,468.582,2,20.5373,24.6418,12.6726,1.4762,0.048512,-0.409565,-2.96388,0.223055,1.01422,0.262877,0.856571
953,461.658,2,20.5244,24.6523,12.7014,1.47441,0.0485038,-0.409203,-2.97485,0.222903,1.01546,0.263241,0.858789
954,457.31,2,20.5084,24.6567,12.7247,1.47228,0.0485127,-0.408614,-2.99518,0.222779,1.01533,0.263163,0.861158
955,466.117,2,20.5165,24.6586,12.7369,1.47196,0.0486016,-0.40907,-3.00952,0.222816,1.01493,0.262756,0.862151
956,464.108,2,20.5176,24.6478,12.7372,1.47196,0.0486315,-0.409176,-3.01211,0.22273,1.01321,0.263283,0.862582
957,457.288,2,20.5257,24.6372,12.7346,1.47196,0.0485824,-0.409576,-3.01041,0.22274,1.01196,0.263604,0.862191
958,468.727,2,20.5295,24.638,12.7336,1.47277,0.0486414,-0.40967,-3,0.222883,1.01164,0.26379,0.861098
959,460.423,2,20.5325,24.6449,12.7116,1.47068,0.0487486,-0.409725,-3.02203,0.222918,1.01173,0.263675,0.860326
960,459.145,2,20.532,24.647,12.7004,1.46966,0.0487543,-0.409564,-3.03711,0.22302,1.01165,0.263553,0.860821
961,458.665,2,20.5306,24.6539,12.6814,1.46791,0.0488091,-0.40955,-3.05124,0.222946,1.01014,0.263563,0.861873
962,465.209,2,20.5286,24.6598,12.6554,1.46791,0.04891,-0.409252,-3.06566,0.223158,1.00917,0.263119,0.860973
963,461.894,2,20.5231,24.6678,12.6532,1.46792,0.048976,-0.408845,-3.07772,0.223322,1.00826,0.262519,0.860597
964,462.802,2,20.5268,24.6775,12.6523,1.46792,0.0490744,-0.408966,-3.09082,0.223299,1.00653,0.262028,0.860349
965,463.15,2,20.5364,24.6943,12.6417,1.4694,0.04905,-0.409203,-3.08499,0.223231,1.00732,0.261694,0.85961
966,455.037,2,20.5357,24.7216,12.6512,1.46806,0.0490564,-0.40912,-3.10393,0.22314,1.0073,0.26176,0.859028
967,457.088,2,20.5487,24.7396,12.6393,1.46737,0.0490145,-0.409619,-3.12717,0.223376,1.00769,0.261449,0.85963
968,463.564,2,20.5566,24.7461,12.6355,1.46624,0.0490924,-0.409938,-3.1227,0.223579,1.0082,0.261085,0.859663
969,453.911,2,20.5668,24.7494,12.6298,1.46409,0.0491069,-0.410336,-3.12832,0.223698,1.00828,0.260773,0.860097
970,451.707,2,20.5714,24.7489,12.6492,1.46271,0.0490864,-0.410683,-3.14507,0.223615,1.0087,0.260235,0.860429
971,457.117,2,20.5731,24.7516,12.6562,1.46094,0.0491319,-0.410811,-3.15093,0.223716,1.00935,0.259981,0.859988
972,464.428,2,20.5769,24.755,12.6711,1.46193,0.049156,-0.410943,-3.16296,0.223878,1.00918,0.259672,0.859
973,464.128,2,20.581,24.7596,12.6767,1.46089,0.0492665,-0.410998,-3.17161,0.2238,1.00836,0.259563,0.859498
974,459.473,2,20.5865,24.7595,12.6576,1.46186,0.0492281,-0.411278,-3.17994,0.223866,1.00786,0.259405,0.858498
975,458.422,2,20.5849,24.7679,12.6482,1.46153,0.0492149,-0.411198,-3.18305,0.223993,1.00768,0.259332,0.858371
976,461.109,2,20.5922,24.7847,12.6278,1.46229,0.0492347,-0.41138,-3.17896,0.223894,1.00611,0.258879,0.859309
977,462.075,2,20.5879,24.7933,12.612,1.46297,0.0492267,-0.411265,-3.17942,0.223942,1.00547,0.258612,0.859603
978,466.932,2,20.5749,24.8011,12.5958,1.4638,0.0492663,-0.410716,-3.17797,0.224036,1.00408,0.258199,0.860819
979,458.759,2,20.5686,24.8016,12.6032,1.46407,0.0491951,-0.410519,-3.16171,0.223889,1.0051,0.257765,0.862806
980,471.902,2,20.567,24.7907,12.5959,1.46457,0.0492305,-0.41041,-3.15535,0.223828,1.00743,0.257531,0.864153
981,467.869,2,20.5667,24.7928,12.6045,1.46457,0.0493025,-0.410237,-3.14448,0.223903,1.00777,0.257288,0.865076
982,470.531,2,20.5784,24.7922,12.6058,1.46505,0.0493668,-0.410529,-3.14266,0.223837,1.00722,0.257248,0.866488
983,465.868,2,20.5809,24.7905,12.6036,1.46568,0.0493664,-0.410622,-3.14061,0.223749,1.00847,0.257089,0.866769
984,470.023,2,20.5756,24.7834,12.614,1.46568,0.0494649,-0.410445,-3.1346,0.223674,1.00958,0.257048,0.865927
985,469.809,2,20.575,24.7845,12.6012,1.46568,0.0494515,-0.410494,-3.14442,0.223777,1.01043,0.257778,0.866397
986,454.062,2,20.5666,24.7826,12.5896,1.46433,0.0494667,-0.410138,-3.14907,0.223758,1.00982,0.257597,0.866332
987,455.788,2,20.5691,24.7778,12.5736,1.46432,0.0494226,-0.410163,-3.15655,0.223676,1.00881,0.257333,0.867207
988,464.073,2,20.5606,24.7777,12.5708,1.4651,0.0494701,-0.409721,-3.15683,0.223595,1.00786,0.257025,0.866738
989,464.249,2,20.5621,24.7757,12.5689,1.4651,0.04956,-0.409903,-3.15432,0.223512,1.00689,0.256846,0.866011
990,457.693,2,20.564,24.7699,12.5626,1.4651,0.0495747,-0.410004,-3.14988,0.223445,1.00576,0.256747,0.865457
991,465.91,2,20.5676,24.7691,12.5615,1.46659,0.0495501,-0.410242,-3.15576,0.223472,1.00708,0.25602,0.865908
992,468.931,2,20.5663,24.7638,12.5658,1.4662,0.0496016,-0.41004,-3.18139,0.223548,1.00878,0.255781,0.866715
993,468.988,2,20.5659,24.7605,12.5697,1.46528,0.0496503,-0.410009,-3.19796,0.223651,1.01204,0.255731,0.866501
994,469.819,2,20.5616,24.76,12.5644,1.46528,0.049723,-0.409844,-3.21799,0.223743,1.01384,0.25548,0.865575
995,464.284,2,20.5587,24.7578,12.5547,1.46602,0.049728,-0.409734,-3.23129,0.223666,1.01406,0.25515,0.865789
996,464.648,2,20.5553,24.7574,12.5425,1.46603,0.049769,-0.409651,-3.24767,0.223614,1.01351,0.254654,0.867503
997,454.584,2,20.5554,24.7539,12.5273,1.46541,0.0497901,-0.409661,-3.24823,0.223539,1.01256,0.254314,0.867233
998,457.667,2,20.5584,24.7522,12.5045,1.46393,0.0498627,-0.409736,-3.25886,0.223497,1.01174,0.254018,0.867455
999,456.687,2,20.5574,24.7532,12.488,1.46451,0.0498404,-0.409542,-3.27157,0.223682,1.00975,0.253793,0.866929
1000,468.511,2,20.5494,24.7578,12.4627,1.46501,0.0498652,-0.40918,-3.28203,0.223818,1.00894,0.253901,0.866913
1001,456.57,2,20.5494,24.7584,12.462,1.46488,0.0498613,-0.409183,-3.28228,0.223827,1.00873,0.253998,0.866837
1002,464.961,2,20.5488,24.7588,12.4611,1.46481,0.0498657,-0.409149,-3.281,0.223834,1.00876,0.254049,0.866749
1003,464.266,2,20.5487,24.7596,12.4598,1.46465,0.049869,-0.409136,-3.27963,0.223837,1.0087,0.254115,0.866885
1004,459.451,2,20.549,24.7597,12.4589,1.46454,0.0498715,-0.409129,-3.27806,0.22381,1.00865,0.254191,0.86682
1005,463.193,2,20.5495,24.7592,12.4605,1.46449,0.0498716,-0.409134,-3.27793,0.22383,1.00867,0.254242,0.866744
1006,462.89,2,20.5497,24.7591,12.4617,1.46455,0.0498694,-0.409141,-3.27767,0.223815,1.00883,0.254254,0.866646
1007,464.859,2,20.5497,24.7598,12.46,1.4646,0.0498792,-0.409141,-3.27671,0.223797,1.00857,0.254262,0.866532
1008,457.362,2,20.5496,24.761,12.4584,1.46448,0.0498788,-0.409127,-3.27614,0.223791,1.00851,0.254298,0.866487
1009,463.154,2,20.5502,24.7617,12.456,1.46453,0.0498808,-0.409139,-3.27555,0.223801,1.00837,0.254294,0.866468
1010,462.71,2,20.5511,24.7629,12.4547,1.46446,0.0498854,-0.409176,-3.27501,0.223799,1.00832,0.25425,0.866659
1011,462.127,2,20.5508,24.7637,12.4564,1.46442,0.0498887,-0.40917,-3.2757,0.223799,1.00826,0.254249,0.866662
1012,465.394,2,20.5512,24.7644,12.4597,1.46456,0.0498831,-0.40918,-3.27667,0.223805,1.00827,0.25422,0.866838
1013,461.926,2,20.5512,24.7646,12.4609,1.46449,0.0498871,-0.409185,-3.27674,0.223803,1.00842,0.254165,0.866865
1014,455.387,2,20.551,24.7642,12.4616,1.46441,0.0498827,-0.409188,-3.27747,0.223801,1.00853,0.254157,0.866738
1015,459.641,2,20.5501,24.7636,12.4631,1.46455,0.0498775,-0.409169,-3.27945,0.223816,1.00848,0.254116,0.866598
1016,462.923,2,20.55,24.7617,12.4637,1.46455,0.0498833,-0.409168,-3.28004,0.223823,1.0084,0.254099,0.866545
1017,461.524,2,20.5489,24.7613,12.4655,1.46449,0.049886,-0.409125,-3.28144,0.223843,1.00837,0.254073,0.866552
1018,455.236,2,20.5482,24.7589,12.4675,1.46442,0.0498836,-0.409096,-3.28089,0.223867,1.00846,0.254037,0.86635
1019,460.489,2,20.5473,24.7567,12.4707,1.46433,0.0498797,-0.40906,-3.28268,0.223874,1.00862,0.254044,0.866415
1020,463.73,2,20.5476,24.7551,12.4748,1.46437,0.0498731,-0.40908,-3.28368,0.223875,1.00873,0.254057,0.866566
1021,462.973,2,20.5477,24.752,12.4762,1.46421,0.0498688,-0.409105,-3.28399,0.223881,1.00889,0.254098,0.866801
1022,463.189,2,20.5478,24.749,12.4784,1.46407,0.0498752,-0.409122,-3.28467,0.223882,1.00891,0.254107,0.866788
1023,461.102,2,20.5488,24.7473,12.4797,1.46402,0.0498828,-0.40917,-3.28577,0.223892,1.00877,0.254076,0.866703
1024,447.421,2,20.55,24.747,12.4791,1.46406,0.049865,-0.409222,-3.28601,0.223908,1.00862,0.254048,0.866625
1025,456.307,2,20.5509,24.7465,12.4814,1.46404,0.0498553,-0.40928,-3.28678,0.223912,1.00869,0.254015,0.866754
1026,460.126,2,20.5517,24.7462,12.4841,1.46422,0.0498508,-0.409319,-3.28598,0.223914,1.00854,0.253961,0.866734
1027,458.221,2,20.5514,24.7444,12.4879,1.46422,0.0498569,-0.409325,-3.28518,0.223895,1.00852,0.253883,0.866716
1028,451.944,2,20.5511,24.743,12.4917,1.46422,0.0498525,-0.409315,-3.28393,0.223897,1.00843,0.25381,0.866706
1029,457.595,2,20.5504,24.7426,12.4955,1.46437,0.0498385,-0.4093,-3.28322,0.223891,1.00852,0.253759,0.866781
1030,452.291,2,20.5497,24.7409,12.4985,1.46416,0.0498329,-0.409279,-3.28384,0.223885,1.00871,0.253741,0.866821
1031,463.568,2,20.5494,24.7401,12.5017,1.46416,0.0498338,-0.409257,-3.28638,0.223896,1.00894,0.253667,0.866931
1032,456.772,2,20.549,24.7395,12.5035,1.46411,0.0498326,-0.409247,-3.28623,0.223888,1.00923,0.253582,0.866869
1033,455.578,2,20.5485,24.7392,12.5042,1.46396,0.0498318,-0.409231,-3.287,0.223893,1.00932,0.253546,0.866881
1034,457.36,2,20.5489,24.7395,12.5038,1.46405,0.0498241,-0.40925,-3.28696,0.223901,1.00928,0.253505,0.866893
1035,450.944,2,20.5498,24.7399,12.5059,1.46401,0.0498145,-0.409281,-3.28801,0.223895,1.00925,0.253482,0.866908
1036,455.989,2,20.55,24.7398,12.5057,1.46393,0.0498089,-0.409297,-3.2882,0.223904,1.00927,0.25345,0.867022
1037,451.736,2,20.5503,24.7395,12.5077,1.46377,0.0498078,-0.409303,-3.28832,0.223909,1.00925,0.253409,0.867029
1038,467.195,2,20.5501,24.7396,12.5078,1.4637,0.0498112,-0.4093,-3.28837,0.223909,1.00944,0.253395,0.867179
1039,460.288,2,20.5502,24.7401,12.5057,1.46357,0.0498161,-0.409301,-3.28836,0.223912,1.00944,0.253364,0.867289
1040,465.501,2,20.5499,24.7398,12.5034,1.4635,0.0498303,-0.409285,-3.28806,0.223912,1.0093,0.253316,0.86731
1041,473.076,2,20.5503,24.7397,12.4995,1.46357,0.0498393,-0.409302,-3.28836,0.223903,1.00921,0.253316,0.867467
1042,471.35,2,20.5508,24.7393,12.4974,1.46387,0.0498318,-0.409311,-3.28853,0.2239,1.00934,0.253312,0.867479
1043,455.198,2,20.5513,24.7387,12.4968,1.4638,0.0498255,-0.409322,-3.28958,0.2239,1.00932,0.253325,0.867509
1044,458.464,2,20.551,24.7375,12.4981,1.4636,0.0498263,-0.409308,-3.29105,0.223901,1.00937,0.253357,0.867581
1045,467.097,2,20.5499,24.7372,12.498,1.4636,0.049824,-0.409269,-3.29227,0.223916,1.00959,0.253367,0.867643
1046,458.68,2,20.549,24.7366,12.5,1.46369,0.0498118,-0.409245,-3.2919,0.223905,1.00974,0.253385,0.867582
1047,457.93,2,20.5495,24.7343,12.5022,1.46384,0.0498003,-0.409266,-3.29111,0.223887,1.00989,0.25336,0.867503
1048,467.023,2,20.5495,24.7314,12.5034,1.46397,0.0497973,-0.409279,-3.29063,0.223886,1.01011,0.253333,0.867482
1049,462.553,2,20.5496,24.73,12.5032,1.46403,0.0497934,-0.409288,-3.29171,0.223892,1.01016,0.253345,0.867455
1050,460.864,2,20.5499,24.7287,12.5027,1.46394,0.049794,-0.409302,-3.29208,0.223898,1.01014,0.253364,0.867481
1051,461.52,2,20.5492,24.7278,12.5031,1.46392,0.0497925,-0.409269,-3.29216,0.223902,1.0103,0.253361,0.867453
1052,459.195,2,20.5493,24.7263,12.5033,1.46392,0.0497943,-0.409257,-3.29202,0.223903,1.01031,0.253345,0.86732
1053,456.477,2,20.5505,24.7242,12.5051,1.46392,0.0497927,-0.409302,-3.29082,0.223904,1.0103,0.253335,0.867219
1054,452.668,2,20.55,24.723,12.5076,1.46375,0.0497929,-0.409287,-3.29108,0.223898,1.01021,0.253332,0.867195
1055,453.987,2,20.5499,24.7221,12.509,1.46367,0.0497891,-0.409284,-3.29174,0.223882,1.01024,0.253319,0.867208
1056,464.581,2,20.5497,24.7206,12.5091,1.46366,0.0497919,-0.409264,-3.28946,0.223886,1.01031,0.253314,0.86722
