iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_logtWTKG,beta_Cl_tSCRMGDL,beta_Q_logtWTKG,beta_V1_logtWTKG,beta_V2_logtWTKG,omega_Cl,omega_Q,omega_V1,omega_V2
169,478.215,1,21.9443,25.9785,9.28037,1.38532,0.064022,1.07256,-0.466531,-2.77776,0.485696,-7.16257,0.186363,1.18314,0.229799,1.07939
170,464.682,1,22.2555,26.16,10.9397,1.21251,0.0646555,1.1108,-0.480414,-1.47809,0.496882,-6.31798,0.181644,1.24038,0.232774,1.05206
171,465.782,1,22.5488,26.2449,11.743,1.27375,0.0621107,1.09446,-0.488378,1.01137,0.246194,-6.71506,0.185965,1.2322,0.22688,1.02542
172,460.561,1,23.2727,25.8184,12.4939,1.27377,0.061423,1.18212,-0.513933,0.650628,0.407865,-6.50715,0.18603,1.201,0.233969,0.999459
173,463.57,1,22.5408,25.5699,10.673,1.23725,0.064238,1.05279,-0.494637,-0.430615,0.417888,-6.99717,0.18132,1.17059,0.254965,0.974152
174,469.479,1,22.0308,25.2866,10.2474,1.30028,0.0647453,1.02987,-0.47395,-0.237925,0.460551,-5.33546,0.183286,1.14095,0.248509,0.973559
175,465.554,1,22.4638,25.1908,10.1281,1.39267,0.0579656,1.06553,-0.486922,-0.297193,0.606131,-6.00208,0.180431,1.11206,0.242217,1.06884
176,469.469,1,22.2498,24.5606,10.9943,1.29857,0.0640032,1.10792,-0.47876,-0.942864,0.51612,-4.93118,0.188637,1.10417,0.236084,1.06518
177,467.217,1,22.1892,25.2873,9.59462,1.27468,0.0621005,1.17217,-0.475681,-0.252882,0.306841,-5.49271,0.187505,1.09909,0.230106,1.23136
178,463.199,1,22.2366,25.1905,10.0998,1.29274,0.0590881,1.08484,-0.476553,-0.638106,0.490553,-4.42561,0.185,1.15385,0.22428,1.20018
179,466.842,1,21.9299,25.265,10.6948,1.29277,0.0622347,1.10596,-0.467003,-0.237244,0.602373,-4.85661,0.188846,1.21723,0.218601,1.16979
180,464.367,1,21.6029,25.453,9.93924,1.29412,0.0602289,1.12213,-0.451334,0.916604,0.503622,-5.95433,0.184381,1.2013,0.213066,1.14017
181,460.039,1,22.0217,24.8132,10.3919,1.19352,0.0621452,1.18223,-0.478641,1.43855,0.440015,-5.84448,0.183272,1.17088,0.22319,1.1113
182,455.917,1,22.2974,25.5589,9.36126,1.25015,0.0597395,1.17555,-0.476312,0.426879,0.36318,-5.15696,0.187208,1.14123,0.217539,1.08316
183,456.787,1,22.3995,25.5837,9.42088,1.31344,0.0552959,1.12785,-0.478056,0.661562,0.448769,-6.45417,0.193921,1.11234,0.212031,1.11018
184,455.386,1,22.5173,25.5683,9.53033,1.31348,0.0590506,1.11883,-0.491919,-0.17764,0.410295,-6.8872,0.193622,1.08417,0.206662,1.08207
185,466.995,1,22.8415,26.2748,10.0173,1.3973,0.0598177,1.11554,-0.498182,0.403526,0.242258,-5.93619,0.189189,1.11657,0.207723,1.05467
186,467.266,1,22.9984,25.2507,10.4146,1.39737,0.0617698,1.14097,-0.501886,0.281862,0.276814,-5.96786,0.1874,1.16094,0.202464,1.02797
187,460.235,1,21.6796,24.4871,11.3267,1.3275,0.0586813,1.11209,-0.456863,1.62784,0.23203,-4.52259,0.195641,1.15423,0.197975,1.00194
188,453.374,1,21.7585,24.5388,11.4725,1.34791,0.0568204,1.09997,-0.464132,1.82413,0.111045,-4.93341,0.190687,1.12501,0.192962,0.97657
189,456.937,1,22.6949,24.4528,12.6052,1.39795,0.0584317,1.31452,-0.500809,3.16528,0.123507,-4.59146,0.189192,1.13191,0.188076,0.951842
190,447.663,1,22.9629,24.744,11.9572,1.32806,0.0555101,1.1642,-0.506625,1.51815,0.123817,-4.35205,0.186952,1.13608,0.183314,0.927741
191,455.173,1,22.3514,25.0493,12.0176,1.3421,0.0550704,1.0505,-0.4914,1.90195,0.200535,-4.47684,0.186559,1.15337,0.200696,0.959459
192,449.667,1,23.1398,25.2044,11.5552,1.25824,0.0597353,1.16013,-0.512971,0.325012,0.349907,-4.60966,0.190706,1.21095,0.195615,0.935165
193,450.593,1,22.1351,24.2864,11.3754,1.25823,0.058633,1.11444,-0.471749,1.85519,0.326199,-5.80175,0.185877,1.18029,0.190662,0.9871
194,454.135,1,22.4711,24.3792,13.2833,1.26444,0.0610871,1.26263,-0.486574,0.961928,0.457782,-5.54549,0.185838,1.1504,0.206954,0.962106
195,449.716,1,21.8551,24.0559,14.1497,1.26439,0.0585881,1.03955,-0.467538,0.801292,0.0243785,-4.60058,0.18619,1.12127,0.201714,0.937745
196,452.666,1,22.0928,23.6997,15.1732,1.32799,0.0562684,1.0942,-0.478223,1.96414,-0.127148,-3.15818,0.186891,1.11264,0.213103,0.914001
197,458.121,1,22.3266,23.8098,13.4607,1.30051,0.0630196,1.05103,-0.479735,1.5535,-0.00837392,-4.03194,0.183867,1.10316,0.210757,0.890858
198,461.267,1,22.4423,24.3216,13.0729,1.28867,0.0666361,1.10632,-0.48318,0.165665,0.0132983,-4.2986,0.1869,1.10761,0.205421,0.868301
199,453.1,1,22.5351,24.5256,12.1589,1.22423,0.0633043,1.02595,-0.490066,1.22398,0.159221,-4.0857,0.195091,1.07956,0.201458,0.891145
200,451.261,1,21.9197,24.5233,13.1723,1.31773,0.0586351,1.07993,-0.466203,1.17266,0.050844,-4.10902,0.192828,1.05223,0.203775,0.868789
201,457.504,1,22.4459,24.6084,12.345,1.27788,0.0650559,1.15866,-0.491018,0.87875,-0.0519296,-4.11157,0.187946,1.03952,0.211206,0.846791
202,453.532,1,21.8754,24.4777,13.31,1.27783,0.0636283,1.07102,-0.466031,1.71121,-0.0323751,-3.97959,0.185404,1.02738,0.197563,0.836075
203,448.34,1,22.0262,24.2096,14.3955,1.25344,0.0593033,0.986968,-0.47313,1.74113,-0.284657,-3.40443,0.190457,0.893936,0.225408,0.882091
204,449.279,1,21.3263,23.4912,15.06,1.30213,0.0575163,0.987946,-0.450738,1.71611,-0.173446,-3.28112,0.190863,0.860871,0.229001,0.876929
205,455.819,1,22.4849,23.3181,14.5747,1.3625,0.0553608,1.09762,-0.495477,1.34181,-0.247223,-3.48766,0.184639,0.939227,0.264987,0.880679
206,460.57,1,22.3487,23.318,13.9361,1.32752,0.0572043,1.10204,-0.487065,2.22154,-0.563342,-2.89387,0.185504,1.05473,0.26496,0.893406
207,449.934,1,21.9884,23.4515,14.139,1.32608,0.0507298,1.05326,-0.476714,2.00711,-0.497978,-2.86269,0.179878,0.994699,0.290696,0.859655
208,448.25,1,21.7555,24.4238,14.5709,1.37723,0.0468846,0.995339,-0.466856,2.2469,-0.359191,-3.50073,0.184909,1.07969,0.268584,0.843269
209,444.987,1,22.5798,24.5017,13.3292,1.34769,0.0462999,0.98801,-0.497767,1.90127,-0.464257,-2.86028,0.188074,1.09382,0.25574,0.8569
210,438.583,1,22.5559,24.5621,14.0024,1.34766,0.0450749,1.10353,-0.501799,1.07403,-0.268425,-2.89946,0.184867,1.10385,0.246026,0.782017
211,439.173,1,22.5953,24.1919,14.5034,1.4683,0.0389156,1.08452,-0.496122,1.63789,-0.387813,-3.73234,0.185271,1.04943,0.26502,0.752718
212,441.849,1,23.0473,24.4562,13.1739,1.56298,0.036557,1.08597,-0.508968,1.67051,-0.33983,-2.71831,0.185706,1.02172,0.269182,0.714891
213,440.001,1,22.7426,24.5866,15.6644,1.54009,0.036876,1.05586,-0.500939,0.925332,-0.209307,-3.0287,0.19691,1.04421,0.261282,0.671372
214,438.278,1,22.064,24.3993,14.9359,1.48768,0.0385256,1.00055,-0.476002,1.19111,-0.232097,-2.93904,0.184824,1.03231,0.266622,0.71463
215,444.455,1,22.381,24.3508,15.8143,1.44376,0.0443598,0.975647,-0.48861,1.90926,-0.230409,-3.7771,0.18897,1.0228,0.254095,0.775673
216,445.535,1,22.6948,24.4473,15.1512,1.40007,0.0443797,1.01795,-0.495807,2.37251,-0.162711,-4.44382,0.186858,1.06965,0.27486,0.814272
217,437.791,1,22.0341,24.7482,15.5811,1.29378,0.0478704,1.01101,-0.470708,1.50663,-0.162617,-3.6444,0.183502,1.02832,0.271982,0.743394
218,439.432,1,22.3041,24.5405,14.3701,1.37151,0.0456762,1.00799,-0.481507,1.20015,0.103,-3.00752,0.185442,1.0715,0.261368,0.704862
219,442.856,1,21.6896,24.294,14.0145,1.37157,0.0469297,1.00468,-0.467851,1.53577,0.0745978,-2.70756,0.180869,1.08858,0.271242,0.692621
220,445.43,1,22.539,24.566,14.374,1.48594,0.0440202,1.0143,-0.495234,1.8323,-0.256722,-2.29984,0.184983,1.0095,0.267613,0.714085
221,452.159,1,22.6735,24.2371,13.0966,1.4419,0.0525561,1.10313,-0.497181,1.17119,-0.104088,-2.8326,0.194291,0.895033,0.259383,0.734644
222,452.917,1,22.7307,24.9431,12.8402,1.44199,0.0569578,1.07904,-0.506507,1.30466,-0.0308122,-3.09552,0.189722,0.882505,0.242892,0.699897
223,444.049,1,22.9689,24.8916,12.4228,1.43896,0.0524275,1.17939,-0.509966,0.827074,0.0246144,-3.59268,0.19009,0.81585,0.233981,0.709137
224,453.58,1,22.5706,24.0616,13.1693,1.40236,0.0545813,1.09677,-0.492701,0.454056,0.11147,-3.94592,0.184918,0.982677,0.238863,0.803524
225,463.375,1,22.3266,24.2109,13.3099,1.46451,0.056894,1.02871,-0.486152,-0.102186,0.311344,-4.14235,0.195268,1.00581,0.236269,0.805227
226,474.173,1,22.1809,24.9924,13.1243,1.56492,0.0554832,1.08859,-0.482331,-0.43219,0.297162,-3.5373,0.20362,1.04612,0.248173,0.849905
227,472.206,1,22.2906,24.9235,11.6335,1.60727,0.0524149,1.06757,-0.479144,-0.153212,0.236929,-4.23847,0.198924,1.05306,0.250911,0.838334
228,467.537,1,22.4503,24.7054,12.2241,1.47871,0.0542928,1.02958,-0.493507,0.567187,0.401389,-4.55056,0.192807,1.13643,0.239594,0.883735
229,468.149,1,22.5073,24.4182,12.4761,1.47872,0.054621,1.13702,-0.487226,0.856077,0.08813,-4.52171,0.195167,1.10699,0.228862,0.954296
230,462.579,1,22.5003,25.1054,11.8007,1.4688,0.0520389,1.10256,-0.486504,0.854405,0.160881,-5.38721,0.18826,1.2104,0.228466,0.886056
231,459.888,1,21.8542,24.4554,12.9287,1.38118,0.0551659,1.01015,-0.464103,-0.0027292,0.343496,-5.15583,0.186292,1.15346,0.225803,0.919739
232,456.249,1,22.1317,24.5187,11.8313,1.38119,0.0548508,1.07664,-0.473289,1.61934,0.200446,-4.68659,0.183743,1.2932,0.202754,0.818945
233,455.447,1,22.639,25.129,12.2151,1.38114,0.0532803,1.0319,-0.493539,2.42164,0.168309,-4.43307,0.20309,1.19439,0.208406,0.824458
234,457.11,1,22.0212,24.5482,13.0336,1.43252,0.0536079,1.16364,-0.465357,0.939165,0.180791,-4.75744,0.19575,1.17621,0.217055,0.764023
235,459.678,1,21.9705,24.7667,13.0652,1.54209,0.0502282,1.04768,-0.464352,2.09359,0.16629,-5.10161,0.183578,1.20566,0.197546,0.85774
236,460.405,1,22.1982,24.9676,11.9865,1.43211,0.053893,1.13738,-0.471516,2.41728,0.114393,-3.73835,0.18995,1.24454,0.206939,0.874253
237,453.526,1,22.1057,24.9842,12.7053,1.43205,0.0507834,1.07631,-0.480091,0.839728,0.0861403,-3.55226,0.186044,1.18545,0.202694,0.873117
238,455.39,1,22.5056,24.8358,13.5745,1.33385,0.0512812,1.15892,-0.490132,2.13706,-0.119456,-3.31382,0.192278,1.1994,0.22761,0.992635
239,449.777,1,22.3284,24.2942,14.643,1.33385,0.0500987,1.08893,-0.480589,1.29391,0.00710211,-3.81057,0.188519,1.21608,0.210889,0.942108
240,452.319,1,22.2833,23.924,14.5908,1.36431,0.0510834,1.16746,-0.484516,1.38725,-0.00294252,-4.1868,0.183084,1.11259,0.222756,0.95916
241,458.279,1,22.1468,23.6311,14.503,1.33915,0.0573773,1.02032,-0.483093,1.57103,-0.201646,-4.93571,0.176102,1.11745,0.228259,0.920591
242,447.523,1,22.5618,24.3319,14.5006,1.2889,0.0547165,1.0855,-0.490954,1.04463,0.00632682,-3.7957,0.179068,1.03554,0.218907,0.953038
243,445.518,1,22.1799,24.5734,14.9537,1.37343,0.0508274,1.10996,-0.477533,1.25975,-0.0953749,-4.34217,0.178311,1.01838,0.218321,0.885546
244,445.585,1,22.556,24.194,14.35,1.37345,0.0517911,1.04913,-0.491316,1.35505,-0.0157328,-3.88888,0.180546,0.967878,0.236334,0.806439
245,450.869,1,22.7416,24.3354,14.4002,1.37347,0.0532868,1.07938,-0.496705,1.97728,-0.12334,-3.50068,0.182541,1.01807,0.241101,0.839697
246,448.031,1,22.5543,24.565,12.5966,1.33413,0.0509847,1.12636,-0.491432,0.974347,-0.0222242,-4.21753,0.188787,1.07763,0.243493,0.827968
247,454.961,1,21.5318,24.6052,13.5916,1.29538,0.0555371,1.08424,-0.457192,0.430097,0.0360666,-4.51665,0.180116,1.09,0.251526,0.910593
248,455.381,1,22.1988,24.8327,12.129,1.35805,0.0546526,1.04985,-0.483494,0.892946,0.0116051,-4.20626,0.187298,1.08294,0.223868,0.892627
249,453.443,1,22.3854,24.7468,11.582,1.41578,0.0526263,1.09241,-0.492926,1.30058,-0.160074,-3.82747,0.189614,0.947739,0.227348,0.877301
250,454.297,1,22.4708,24.6745,11.5622,1.41577,0.0518799,1.06944,-0.487303,2.72038,-0.0837214,-3.10407,0.183408,1.04459,0.2333,0.885697
251,453.806,1,22.6271,24.3241,13.1534,1.34964,0.0560729,1.11084,-0.497348,1.57584,0.033684,-3.1764,0.188257,0.989519,0.223453,0.899885
252,459.552,1,22.524,24.4895,11.9281,1.44227,0.0601525,1.00356,-0.486999,1.52223,0.0341407,-3.18633,0.183113,0.940701,0.203681,0.868991
253,448.637,1,22.6998,25.0004,11.2764,1.47822,0.0486142,1.07201,-0.498603,0.0888513,0.0328418,-3.21558,0.185638,0.954114,0.220672,0.830406
254,459.17,1,22.213,24.7425,11.18,1.4836,0.051461,1.03815,-0.482562,-0.0562504,-0.0429621,-2.59426,0.18097,1.03549,0.231054,0.91463
255,456.078,1,22.3838,24.8603,12.0307,1.41768,0.0505797,1.04469,-0.47784,-0.200893,-0.0505854,-2.9755,0.191416,1.03327,0.235942,0.962269
256,459.122,1,22.8883,25.1533,12.5411,1.5093,0.0470721,1.18093,-0.49863,-0.756689,0.131615,-3.51281,0.196662,1.00523,0.236702,0.982777
257,463.669,1,22.5258,25.218,11.938,1.50937,0.0507872,1.22364,-0.494459,-0.0628981,0.411078,-3.39339,0.187911,1.10857,0.250869,0.881026
258,469.37,1,22.3839,25.3427,11.1127,1.51697,0.0534178,1.11854,-0.488272,0.105122,0.265178,-3.62242,0.187645,1.11189,0.245214,0.923842
259,460.323,1,22.7126,25.3852,11.8562,1.49257,0.0532558,1.12079,-0.49807,0.80301,0.289692,-4.14642,0.185268,1.04798,0.225469,0.864478
260,456.892,1,22.3102,25.3481,11.158,1.41991,0.0512793,1.09663,-0.485687,0.374147,0.381962,-4.37948,0.190398,1.06741,0.226287,0.954783
261,452.345,1,22.3712,24.9044,10.8447,1.37096,0.0499823,1.11403,-0.487139,-0.4859,0.353586,-4.27261,0.200421,1.04271,0.216501,0.995188
262,452.949,1,22.3544,24.8397,11.948,1.31528,0.0574076,1.12765,-0.496132,-0.083485,0.241716,-5.05128,0.187214,0.949194,0.209372,0.97579
263,457.085,1,22.6792,25.5167,11.194,1.35869,0.0599361,1.07435,-0.496091,-0.299862,0.197049,-5.38754,0.18062,0.927241,0.206684,0.988042
264,463.93,1,22.426,25.8225,12.3601,1.4406,0.0569582,1.16344,-0.486987,-1.04827,0.186337,-4.78993,0.193789,0.945611,0.21572,1.0235
265,455.524,1,22.2545,25.694,11.2188,1.4141,0.0539498,1.09078,-0.477763,-0.297319,0.167737,-5.01871,0.191199,0.93889,0.220145,0.958282
266,463.378,1,22.2416,25.9181,10.6985,1.41405,0.0532632,1.02625,-0.473021,0.817731,0.227279,-4.75406,0.19016,1.06802,0.238611,1.07699
267,468.334,1,22.2807,26.4119,10.4717,1.35299,0.0576242,1.00535,-0.483694,1.97187,0.207228,-5.64179,0.183899,1.16026,0.242244,1.07972
268,468.045,1,21.9474,26.3496,11.7896,1.29465,0.0608741,1.02762,-0.466974,1.95369,0.211592,-7.28725,0.181079,1.13521,0.242564,1.09233
269,467.069,1,21.6551,26.7638,12.4689,1.29467,0.0604947,1.10065,-0.461377,1.67068,0.119579,-6.99938,0.186008,1.10291,0.23268,1.09557
270,457.472,1,23.0296,26.3783,11.7683,1.24306,0.0583229,1.12929,-0.514474,2.11649,0.0901777,-6.51571,0.184162,1.14384,0.223779,1.03833
271,465.721,1,23.1357,26.4934,12.1331,1.2991,0.0606195,1.14184,-0.511839,2.20021,0.0485811,-6.41743,0.187518,1.09615,0.231383,1.0814
272,472.584,1,22.5795,26.0826,10.8342,1.42774,0.0539489,1.08178,-0.485719,1.88735,-0.0377789,-6.22215,0.193082,1.14374,0.275971,1.06025
273,478.389,1,22.9672,25.9068,10.3683,1.4678,0.0570733,1.30355,-0.49995,1.3007,-0.0915663,-6.2354,0.191645,1.18446,0.277772,0.975414
274,475.295,1,21.9147,25.4129,11.8507,1.40137,0.0609645,1.06154,-0.474692,1.54222,0.056087,-5.42845,0.188333,1.182,0.265053,0.905795
275,469.537,1,22.0716,24.7523,14.3077,1.36657,0.057207,1.09183,-0.478229,2.48943,-0.0298343,-4.91308,0.193391,1.34799,0.251511,0.867553
276,460.548,1,22.4111,24.6731,13.7042,1.31763,0.0540015,1.03982,-0.489958,2.38271,0.0873586,-4.35366,0.184428,1.36535,0.243062,0.914862
277,468.331,1,22.2899,24.6546,14.9282,1.45264,0.05358,1.12834,-0.479441,2.34917,-0.0356542,-4.38499,0.190657,1.38158,0.237157,0.86113
278,463.688,1,22.3013,25.1027,13.9754,1.37778,0.0543849,1.14512,-0.485674,1.91345,0.0773539,-4.72038,0.189262,1.37806,0.229276,0.868048
279,464.555,1,22.6941,25.5377,12.9738,1.32297,0.0583444,1.23559,-0.499137,1.59418,0.266167,-5.90426,0.189587,1.30993,0.226673,0.901286
280,462.175,1,22.2929,25.5654,13.6774,1.2484,0.0635973,1.18168,-0.478396,0.963562,0.371407,-6.41113,0.186573,1.30191,0.200146,0.912221
281,466.609,1,23.0748,25.6414,12.2832,1.33473,0.0633743,1.22091,-0.503892,1.77189,0.324199,-6.68492,0.183929,1.35212,0.192435,0.893227
282,464.096,1,23.4551,25.8391,12.1559,1.35364,0.0583501,1.28777,-0.523873,3.6437,0.332083,-6.97291,0.19583,1.44141,0.19555,0.844257
283,467.367,1,22.5021,25.6761,12.8599,1.32661,0.063798,1.20632,-0.49128,3.33108,0.265183,-7.35864,0.17719,1.42384,0.192548,0.876713
284,462.607,1,22.1477,25.5805,13.4567,1.26465,0.0671931,1.05594,-0.478179,2.24678,0.247121,-7.00967,0.178712,1.36343,0.171011,0.863511
285,462.304,1,21.876,25.6127,13.5802,1.23117,0.0649435,1.16095,-0.468952,2.84406,0.481741,-6.92913,0.1813,1.4505,0.182649,0.891485
286,467.144,1,22.064,25.6168,13.2727,1.23128,0.0690779,1.20643,-0.47006,3.22823,0.35739,-7.51232,0.1801,1.46285,0.194226,0.824651
287,473.809,1,22.1954,24.9485,11.6985,1.34645,0.0678915,1.18191,-0.473457,3.37836,0.593084,-7.82561,0.194497,1.41134,0.184926,0.829758
288,468.062,1,22.0861,24.2967,12.4899,1.39129,0.0645373,1.03743,-0.482201,2.71296,0.334654,-7.15951,0.192043,1.30028,0.178735,0.793572
289,462.378,1,21.9267,24.833,13.8851,1.39117,0.0578015,1.04462,-0.471875,2.23714,0.316637,-7.10596,0.187278,1.36296,0.211832,0.778793
290,458.913,1,22.917,25.386,14.0507,1.34014,0.0574884,1.10301,-0.513938,3.78867,0.20896,-6.56662,0.194261,1.32317,0.197741,0.819593
291,453.099,1,22.4022,25.4676,14.8557,1.34014,0.0573738,1.05573,-0.490744,1.56487,0.336223,-6.72656,0.178562,1.23998,0.19705,0.81278
292,457.237,1,22.2059,25.5873,13.8751,1.27272,0.0612275,1.05973,-0.481421,0.833623,0.194208,-6.91402,0.179718,1.21118,0.208547,0.876218
293,463.156,1,22.9946,25.3283,14.0514,1.29346,0.0626337,1.15385,-0.516548,0.0700645,0.292363,-6.97905,0.183542,1.19236,0.202013,0.965215
294,467.237,1,21.673,25.3176,12.881,1.24367,0.066835,1.19705,-0.463565,0.612439,0.173786,-7.81728,0.182561,1.12517,0.212522,1.01759
295,469.203,1,22.1999,25.5697,11.8968,1.24371,0.0698407,1.13442,-0.482015,1.41631,0.313714,-9.58222,0.180177,1.17149,0.199295,1.02279
296,470.711,1,22.4472,26.7854,11.2973,1.24253,0.065706,1.13801,-0.492173,2.94484,0.372264,-9.40931,0.190394,1.25721,0.203273,1.10703
297,475.997,1,22.3512,26.5423,9.7773,1.34803,0.0642884,1.12251,-0.48216,3.07638,0.437327,-8.99318,0.184207,1.28433,0.215666,1.0512
298,473.814,1,22.8568,26.436,8.91137,1.39158,0.0667107,1.12556,-0.491329,0.761482,0.550148,-11.3295,0.182805,1.24407,0.196025,0.939252
299,476.897,1,22,26.0423,7.54084,1.30379,0.0727905,1.17672,-0.470418,2.38197,0.650328,-12.426,0.186678,1.11845,0.223711,0.886932
300,477.588,1,22.0887,25.9113,7.36511,1.20554,0.0773366,1.07475,-0.468852,2.7657,0.810763,-13.4874,0.182342,1.14895,0.230909,0.90308
301,472.273,1,22.3995,26.3736,6.56561,1.2533,0.0724226,1.07939,-0.474354,4.01672,0.681322,-12.3572,0.180255,1.14338,0.207436,0.977958
302,471.538,1,21.6468,26.7467,6.51453,1.28418,0.0677686,1.18078,-0.449355,2.67785,0.654301,-11.9212,0.18406,1.1631,0.225272,0.951443
303,477.123,1,22.2128,26.8665,6.24894,1.23365,0.0752257,1.05466,-0.471518,2.40315,0.625267,-12.4341,0.187681,1.27077,0.222229,0.837432
304,481.527,1,22.3799,26.6015,7.12479,1.28625,0.0696781,1.10536,-0.489427,0.479068,0.593501,-11.9642,0.188454,1.34275,0.218761,1.02349
305,479.16,1,21.4135,26.0094,8.66192,1.33532,0.067958,1.08379,-0.440301,0.0186298,0.571863,-12.3831,0.177843,1.37458,0.206332,1.03625
306,473.447,1,22.226,26.1403,9.21381,1.2747,0.0672065,1.17174,-0.472553,0.434499,0.617315,-11.4259,0.181402,1.40816,0.220565,0.917977
307,472.856,1,22.648,26.5375,8.21223,1.32216,0.0641156,1.22297,-0.490341,-0.161815,0.625698,-11.5253,0.182866,1.37989,0.212242,0.97273
308,477.867,1,22.363,26.0473,8.98754,1.37268,0.0649582,1.13553,-0.478848,1.13185,0.817667,-12.0385,0.179063,1.43592,0.219325,0.942911
309,478.302,1,22.1393,26.26,9.19899,1.34848,0.0680268,1.17326,-0.479551,2.02814,0.793425,-13.9952,0.19091,1.29655,0.218235,0.914555
310,474.474,1,22.097,26.1164,8.39263,1.2794,0.0666752,1.18721,-0.472907,1.82293,0.782946,-14.8978,0.18691,1.40766,0.222853,0.923019
311,473.606,1,22.1001,26.1272,7.98381,1.27941,0.0654322,1.11772,-0.468745,1.60451,0.880807,-14.2871,0.192326,1.30111,0.230279,0.946173
312,476.402,1,22.4177,26.3669,7.57371,1.36968,0.0636399,1.20194,-0.483162,0.754196,0.76851,-14.9202,0.190897,1.31723,0.235897,0.896251
313,483.339,1,22.5028,25.9825,6.91873,1.31399,0.0676869,1.20453,-0.483703,0.615812,0.732998,-13.9691,0.193983,1.46912,0.248473,0.890413
314,473.428,1,22.7853,26.0043,6.66915,1.40833,0.0600924,1.09763,-0.498313,1.32874,0.741192,-14.1354,0.195425,1.29444,0.255961,0.797111
315,474.739,1,22.1709,26.7616,7.40975,1.37386,0.0652311,1.11459,-0.472905,1.46069,0.7758,-14.7033,0.185321,1.30955,0.234788,0.823844
316,475.07,1,23.0795,26.3729,7.29761,1.3051,0.0665462,1.09542,-0.505037,0.829427,0.743384,-15.6506,0.19071,1.41148,0.213756,0.92182
317,482.322,1,23.0093,26.6871,7.50152,1.41104,0.0668701,1.22894,-0.50072,2.73725,0.630953,-16.1265,0.191088,1.45396,0.223081,0.840399
318,471.863,1,22.3282,27.0048,7.4559,1.2962,0.0677326,1.14095,-0.47741,2.78466,0.585413,-16.1536,0.185561,1.36843,0.213395,0.844896
319,475.776,1,22.3003,26.8266,6.56182,1.26942,0.0674184,1.06805,-0.478874,3.86938,0.653844,-15.557,0.169789,1.48912,0.228159,0.958647
320,479.126,1,23.2188,27.0487,6.67899,1.32565,0.0699123,1.10473,-0.507052,4.06323,0.528209,-14.5044,0.176296,1.49513,0.212967,0.885664
321,481.754,1,22.8192,27.7964,7.58281,1.23627,0.0743265,1.13834,-0.493573,4.05483,0.624886,-14.6783,0.191673,1.54223,0.206957,0.891374
322,482.817,1,22.0378,27.3211,6.9906,1.33772,0.0709091,1.2946,-0.471708,5.64184,0.549548,-15.5171,0.185249,1.36298,0.21783,0.915044
323,480.451,1,22.2514,27.1412,7.28422,1.18904,0.0789334,1.06136,-0.475997,6.55208,0.682435,-15.1815,0.181491,1.38765,0.2006,0.920822
324,478.033,1,22.2436,26.708,6.79846,1.1891,0.0800941,1.12593,-0.471021,6.31713,0.701238,-14.8048,0.174402,1.34487,0.205247,0.838155
325,478.633,1,21.9955,27.1979,5.38409,1.18905,0.0778091,1.18399,-0.471198,5.10034,0.645535,-16.5713,0.174139,1.37196,0.207275,0.89678
326,482.694,1,23.1159,27.1302,5.36341,1.27375,0.0747592,1.16027,-0.501557,5.2646,0.628541,-16.7167,0.183643,1.38783,0.211278,0.940396
327,481.993,1,23.0429,27.2403,5.28692,1.27377,0.0758026,1.26283,-0.499734,6.55237,0.802795,-17.6265,0.179324,1.39723,0.210365,0.900165
328,483.209,1,21.5932,27.3917,5.05041,1.27387,0.0801562,1.16802,-0.443271,6.51686,0.685173,-18.954,0.178011,1.32251,0.219639,0.81663
329,483.972,1,22.6472,26.8329,4.8099,1.37792,0.0737112,1.0986,-0.496905,8.37558,0.648388,-17.6849,0.189883,1.43381,0.20934,0.745186
330,479.882,1,22.8416,26.8881,5.28996,1.37779,0.0687455,1.1578,-0.495245,8.67266,0.663045,-17.4069,0.190929,1.55422,0.201571,0.81626
331,482.644,1,22.5187,27.2006,5.81175,1.2198,0.0780153,1.09744,-0.479838,7.84608,0.409401,-17.303,0.18044,1.70537,0.191368,0.83276
332,487.584,1,22.6418,27.473,5.62976,1.30134,0.0773067,1.1464,-0.491806,7.22994,0.39205,-16.5207,0.186722,1.733,0.178027,0.850011
333,486.428,1,22.249,27.2459,6.58633,1.28137,0.0780562,1.13032,-0.474215,7.48343,0.636695,-15.8789,0.191079,1.57084,0.181297,0.881554
334,474.84,1,21.8314,27.1168,6.2512,1.19835,0.0776006,1.20191,-0.46088,6.83595,0.803545,-16.6379,0.179452,1.55574,0.189468,0.745162
335,474.782,1,21.9929,26.8484,6.26182,1.39413,0.0661789,1.09958,-0.465278,7.03623,0.701871,-15.664,0.182717,1.6913,0.190214,0.72742
