iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,beta_V1_logtWTKG,omega_Cl,omega_Q,omega_V1,omega_V2
844,459.123,2,20.6034,24.2798,12.6041,1.56461,0.0402705,-0.412235,-0.493601,0.222828,0.866574,0.291551,0.86293
845,454.097,2,20.6159,24.2843,12.518,1.56285,0.0401708,-0.41251,-0.494546,0.222891,0.867696,0.291534,0.866718
846,455.966,2,20.6087,24.2817,12.4637,1.56415,0.0399761,-0.412397,-0.494185,0.223228,0.869585,0.291756,0.867512
847,453.052,2,20.6169,24.2762,12.4734,1.56547,0.0394533,-0.412671,-0.504659,0.223637,0.86809,0.292424,0.87687
848,461.367,2,20.6275,24.3031,12.3859,1.56547,0.0393738,-0.412877,-0.50289,0.223598,0.864465,0.293069,0.891809
849,454.472,2,20.5998,24.355,12.3214,1.56206,0.0393994,-0.411831,-0.486556,0.223814,0.8653,0.292954,0.894992
850,450.714,2,20.5925,24.4206,12.2542,1.55643,0.0393603,-0.411703,-0.474927,0.223853,0.869496,0.292417,0.8984
851,454.201,2,20.5934,24.464,12.241,1.55553,0.0394736,-0.412104,-0.464247,0.223299,0.873315,0.290844,0.896726
852,448.426,2,20.5768,24.4949,12.2842,1.54858,0.0396089,-0.411555,-0.457857,0.223077,0.88144,0.290051,0.890976
853,453.571,2,20.5397,24.5274,12.3411,1.54624,0.0397033,-0.410535,-0.449206,0.222891,0.883466,0.28848,0.893058
854,455.269,2,20.5572,24.5315,12.3581,1.54624,0.0396282,-0.411118,-0.457088,0.222977,0.88954,0.287569,0.892531
855,455.754,2,20.5655,24.5659,12.3941,1.54901,0.0394672,-0.411801,-0.452834,0.222665,0.898446,0.285483,0.892654
856,459.989,2,20.5771,24.5615,12.4395,1.54778,0.0396282,-0.412285,-0.446614,0.222776,0.903947,0.284869,0.893041
857,453.955,2,20.5883,24.5561,12.4803,1.54343,0.0397473,-0.412547,-0.443196,0.222725,0.911086,0.284736,0.890758
858,454.346,2,20.5919,24.5383,12.5507,1.53357,0.0401971,-0.412833,-0.45064,0.222502,0.913729,0.285083,0.888725
859,449.841,2,20.5976,24.5315,12.651,1.5278,0.0405011,-0.412936,-0.466227,0.222139,0.909949,0.28556,0.885114
860,447.457,2,20.5982,24.5285,12.7179,1.52881,0.0403398,-0.413109,-0.472088,0.222008,0.905678,0.286151,0.881059
861,453.618,2,20.5847,24.5291,12.7833,1.52881,0.0403321,-0.412674,-0.486965,0.222141,0.902774,0.286937,0.879218
862,454.396,2,20.5762,24.5415,12.8907,1.52511,0.0403323,-0.412609,-0.486059,0.222127,0.904968,0.287217,0.884901
863,456.149,2,20.6006,24.5663,12.8836,1.52144,0.0405151,-0.413657,-0.478046,0.222011,0.903825,0.287028,0.891139
864,455.94,2,20.5939,24.5785,12.9167,1.52144,0.040735,-0.413327,-0.457398,0.22196,0.900773,0.286856,0.889911
865,461.495,2,20.5875,24.6151,12.8983,1.51667,0.0411116,-0.413041,-0.450305,0.222462,0.90385,0.287246,0.887863
866,459.461,2,20.5861,24.637,12.9063,1.51661,0.0411821,-0.413269,-0.452744,0.222642,0.903379,0.288636,0.886737
867,463.769,2,20.5723,24.6483,12.9506,1.51925,0.0412342,-0.412913,-0.458145,0.22227,0.908096,0.290024,0.883498
868,463.823,2,20.577,24.6318,12.9387,1.51739,0.0415339,-0.413342,-0.47551,0.222156,0.907836,0.291448,0.882316
869,460.104,2,20.553,24.6305,12.9936,1.51291,0.041736,-0.41209,-0.486182,0.222162,0.909967,0.292956,0.883183
870,451.141,2,20.5499,24.6241,13.0143,1.51187,0.0415911,-0.41174,-0.489287,0.22203,0.9134,0.293618,0.880232
871,455.145,2,20.5364,24.6008,13.0612,1.51337,0.041652,-0.41109,-0.500986,0.221954,0.909235,0.293514,0.878195
872,446.534,2,20.5119,24.5918,13.1092,1.51318,0.0413937,-0.410112,-0.508785,0.221695,0.90645,0.293231,0.880813
873,454.069,2,20.4838,24.5848,13.1789,1.51693,0.0412312,-0.408776,-0.513312,0.221328,0.905058,0.292943,0.880834
874,448.345,2,20.4819,24.5612,13.2232,1.51692,0.0412075,-0.409183,-0.510912,0.221135,0.903309,0.292235,0.878171
875,446.064,2,20.4712,24.5484,13.2324,1.51998,0.0410012,-0.408808,-0.512422,0.220691,0.896876,0.291489,0.877676
876,449.632,2,20.474,24.5228,13.2491,1.52215,0.0409359,-0.409261,-0.512832,0.220588,0.891163,0.290367,0.877947
877,452.322,2,20.4725,24.539,13.2893,1.52079,0.0409513,-0.40917,-0.509555,0.220684,0.894319,0.289609,0.877211
878,456.398,2,20.4777,24.5466,13.3107,1.52079,0.0409107,-0.409417,-0.50929,0.220707,0.896246,0.29008,0.878207
879,456.246,2,20.4657,24.544,13.3292,1.52078,0.0408857,-0.409022,-0.513411,0.220774,0.896682,0.291089,0.878287
880,462.575,2,20.4715,24.5527,13.3268,1.52032,0.0411435,-0.40928,-0.526624,0.220501,0.893892,0.292937,0.87689
881,455.085,2,20.4988,24.5587,13.3336,1.52032,0.0411355,-0.410373,-0.534861,0.220605,0.896473,0.293332,0.873513
882,451.725,2,20.508,24.5636,13.3997,1.52259,0.0409222,-0.410627,-0.544341,0.220589,0.8961,0.293566,0.872781
883,458.269,2,20.5189,24.5554,13.4616,1.52791,0.040624,-0.411329,-0.547844,0.220475,0.898596,0.2934,0.874085
884,461.778,2,20.4957,24.5574,13.4446,1.53117,0.0405271,-0.410217,-0.545011,0.220366,0.901638,0.292459,0.878913
885,455.418,2,20.4822,24.5724,13.4422,1.53118,0.0406481,-0.40955,-0.541463,0.220359,0.901176,0.291615,0.877837
886,447.453,2,20.5008,24.5774,13.4271,1.52799,0.0407313,-0.410081,-0.54326,0.220362,0.899888,0.290761,0.876932
887,457.602,2,20.5211,24.5991,13.4284,1.52871,0.0408218,-0.41101,-0.544993,0.220497,0.899033,0.289736,0.87853
888,450.869,2,20.5312,24.6051,13.4133,1.52629,0.0407816,-0.411447,-0.554524,0.221052,0.900019,0.28877,0.880789
889,448.456,2,20.5519,24.5898,13.3684,1.52501,0.0407485,-0.41212,-0.55988,0.221127,0.905511,0.286824,0.87836
890,451.818,2,20.5626,24.5855,13.3199,1.52293,0.040816,-0.41253,-0.565874,0.22136,0.908574,0.285531,0.877501
891,457.745,2,20.5563,24.5758,13.2769,1.52657,0.0408325,-0.412333,-0.570249,0.22148,0.910218,0.283854,0.874867
892,446.926,2,20.5554,24.568,13.2377,1.52657,0.0407404,-0.412254,-0.573336,0.221377,0.908,0.284069,0.873693
893,455.845,2,20.5591,24.5249,13.2704,1.52657,0.0408449,-0.412418,-0.576973,0.221293,0.90999,0.283062,0.872276
894,465.971,2,20.5589,24.4893,13.3169,1.52842,0.0411327,-0.412881,-0.581044,0.22098,0.91007,0.282135,0.871307
895,457.774,2,20.5632,24.453,13.3287,1.52866,0.0412843,-0.413039,-0.59297,0.221169,0.910666,0.281746,0.867619
896,448.118,2,20.5602,24.4112,13.2911,1.52577,0.0413154,-0.412911,-0.599974,0.221105,0.912992,0.280913,0.866477
897,454.629,2,20.5806,24.3777,13.287,1.52491,0.0414587,-0.41376,-0.592127,0.220983,0.913388,0.280007,0.865472
898,449.943,2,20.6014,24.3755,13.2446,1.52408,0.0413847,-0.414525,-0.579638,0.221059,0.915593,0.279095,0.866078
899,461.031,2,20.5946,24.3795,13.2162,1.5274,0.0414029,-0.41437,-0.567068,0.220715,0.917993,0.277936,0.866946
900,458.224,2,20.5989,24.3818,13.2225,1.5328,0.0411917,-0.414497,-0.553613,0.220603,0.918684,0.277017,0.868555
901,458.207,2,20.5935,24.3768,13.22,1.5328,0.0412396,-0.414163,-0.546341,0.220305,0.920884,0.276828,0.869381
902,460.442,2,20.5841,24.3848,13.2277,1.53468,0.0411875,-0.413776,-0.53897,0.220178,0.921911,0.276461,0.873557
903,469.166,2,20.5838,24.3713,13.2975,1.53764,0.04122,-0.413972,-0.534441,0.220376,0.924695,0.276202,0.876678
904,458.155,2,20.5517,24.3689,13.3246,1.53934,0.0410922,-0.412856,-0.529294,0.22043,0.926195,0.276153,0.878651
905,457.137,2,20.5401,24.3707,13.2976,1.53934,0.0411433,-0.412481,-0.522314,0.2206,0.925729,0.275363,0.881528
906,458.961,2,20.5227,24.3705,13.2998,1.53831,0.0412489,-0.411829,-0.522629,0.220798,0.928676,0.274857,0.880628
907,453.52,2,20.5299,24.4031,13.3152,1.53684,0.0412062,-0.411885,-0.512472,0.221001,0.92854,0.275071,0.882552
908,458.428,2,20.541,24.4293,13.2741,1.5358,0.0412455,-0.412183,-0.506912,0.221089,0.928959,0.275632,0.883585
909,454.892,2,20.5338,24.4312,13.2575,1.5364,0.04114,-0.411825,-0.497424,0.220934,0.93025,0.276144,0.883468
910,464.032,2,20.5292,24.4473,13.2119,1.5364,0.0411597,-0.411537,-0.490316,0.221053,0.931386,0.277169,0.886394
911,471.604,2,20.5301,24.4367,13.1613,1.53996,0.0411486,-0.411482,-0.486893,0.221199,0.933006,0.278002,0.88812
912,467.645,2,20.5213,24.4245,13.1075,1.54183,0.0411841,-0.410983,-0.479145,0.221002,0.933652,0.278506,0.891203
913,456.897,2,20.5262,24.4161,13.1009,1.53933,0.0412922,-0.411191,-0.476172,0.220954,0.932582,0.278508,0.893435
914,464.011,2,20.5171,24.4208,13.0998,1.54075,0.0413917,-0.411169,-0.464121,0.220666,0.932225,0.278616,0.893299
915,458.97,2,20.5159,24.426,13.0993,1.54075,0.041407,-0.411089,-0.45915,0.220881,0.932304,0.278648,0.893233
916,457.652,2,20.5143,24.4326,13.0931,1.54227,0.0413299,-0.411016,-0.457929,0.220734,0.931584,0.279124,0.893021
917,459.227,2,20.533,24.4311,13.1237,1.54191,0.0413807,-0.411678,-0.459849,0.220574,0.935076,0.278766,0.892283
918,452.094,2,20.542,24.4154,13.1514,1.54023,0.0413279,-0.412052,-0.458381,0.220506,0.938948,0.278758,0.890499
919,468.47,2,20.5393,24.407,13.1488,1.54344,0.0414311,-0.412107,-0.460998,0.220474,0.938566,0.278999,0.887616
920,458.659,2,20.5355,24.4136,13.1224,1.5444,0.04137,-0.412039,-0.464404,0.220442,0.937988,0.279542,0.887763
921,453.034,2,20.5381,24.426,13.1244,1.5444,0.0413549,-0.412155,-0.46538,0.220157,0.937462,0.279358,0.887369
922,450.336,2,20.5449,24.4211,13.1365,1.54013,0.041416,-0.412483,-0.46226,0.219956,0.939825,0.278802,0.88878
923,451.945,2,20.5467,24.4208,13.1326,1.53891,0.0414667,-0.412649,-0.453238,0.219815,0.940256,0.277994,0.88798
924,452.258,2,20.5453,24.4128,13.1267,1.53783,0.0415684,-0.412711,-0.444813,0.219637,0.938401,0.277131,0.88745
925,454.362,2,20.5458,24.4113,13.0854,1.53943,0.0415271,-0.412688,-0.434707,0.219797,0.936267,0.27642,0.886799
926,456.314,2,20.5434,24.4234,13.068,1.54115,0.0414971,-0.412523,-0.423044,0.219817,0.934987,0.276055,0.886173
927,466.477,2,20.5467,24.4409,13.0642,1.54188,0.0416716,-0.412659,-0.417553,0.219688,0.934857,0.275807,0.886416
928,458.843,2,20.5513,24.4475,13.0556,1.54305,0.0415576,-0.412755,-0.415008,0.219974,0.936812,0.275818,0.886656
929,458.198,2,20.5456,24.4646,13.052,1.54142,0.041604,-0.412372,-0.412902,0.220045,0.938935,0.275565,0.888114
930,461.205,2,20.5403,24.4716,13.0599,1.54205,0.0416869,-0.412125,-0.412712,0.220042,0.937758,0.2753,0.888469
931,456.626,2,20.5344,24.481,13.0304,1.54443,0.0415773,-0.411867,-0.414637,0.219977,0.937531,0.275053,0.887875
932,465.557,2,20.5331,24.5088,13.0184,1.54443,0.0415753,-0.411702,-0.415909,0.219964,0.938515,0.275841,0.890727
933,472.887,2,20.5445,24.5321,13.0336,1.54914,0.0414197,-0.412036,-0.415135,0.22024,0.93995,0.276248,0.893166
934,459.59,2,20.5521,24.5527,13.0189,1.54914,0.0413922,-0.412208,-0.415157,0.220125,0.943036,0.276765,0.892831
935,460.984,2,20.5618,24.545,13.0452,1.54995,0.0412973,-0.412549,-0.419964,0.22021,0.947067,0.277084,0.891789
936,460.286,2,20.5614,24.5504,13.0222,1.54995,0.0412522,-0.412588,-0.421506,0.220238,0.949394,0.277497,0.892224
937,462.061,2,20.5578,24.5623,12.9971,1.55064,0.0412468,-0.412575,-0.421286,0.220097,0.949356,0.278087,0.892566
938,463.042,2,20.5475,24.5628,12.9834,1.55254,0.0412432,-0.412307,-0.421906,0.220041,0.947923,0.278298,0.892562
939,471.809,2,20.5451,24.5674,12.9652,1.55465,0.0412153,-0.412255,-0.418436,0.220084,0.94854,0.279152,0.894961
940,460.025,2,20.546,24.5607,12.9548,1.55278,0.0412062,-0.412244,-0.42556,0.220262,0.949999,0.280039,0.895755
941,463.931,2,20.5308,24.5529,12.961,1.55341,0.0411528,-0.411581,-0.435596,0.220484,0.948965,0.281615,0.895421
942,463.894,2,20.5255,24.5446,12.9635,1.55422,0.0410388,-0.411328,-0.444424,0.220592,0.950348,0.282773,0.89617
943,465.787,2,20.5207,24.527,12.9806,1.55422,0.041062,-0.411206,-0.460435,0.220726,0.950631,0.283807,0.896615
944,464.451,2,20.5258,24.5213,12.9938,1.55422,0.0410868,-0.411471,-0.475292,0.220678,0.950237,0.284479,0.898549
945,458.426,2,20.5116,24.5234,12.9982,1.55274,0.0411172,-0.411,-0.482856,0.22037,0.950918,0.284759,0.89998
946,458.386,2,20.5105,24.5138,12.9966,1.55004,0.0412441,-0.410821,-0.493148,0.220357,0.95049,0.285222,0.899249
947,458.818,2,20.507,24.4857,13.001,1.54806,0.0412932,-0.410487,-0.508209,0.220447,0.951103,0.285501,0.899996
948,458.416,2,20.509,24.4595,12.9884,1.54726,0.0413396,-0.410407,-0.521548,0.220516,0.950991,0.285879,0.898216
949,459.167,2,20.5135,24.4481,12.9742,1.54883,0.0412626,-0.410535,-0.527691,0.220337,0.949803,0.286793,0.896722
950,459.701,2,20.518,24.449,12.9561,1.54825,0.0413238,-0.410768,-0.529833,0.220352,0.948063,0.286992,0.896866
951,460.664,2,20.5227,24.4521,12.9544,1.54968,0.0412392,-0.411066,-0.532392,0.220325,0.947187,0.287163,0.898177
952,464.964,2,20.5229,24.4592,12.9435,1.54832,0.0413558,-0.411176,-0.537152,0.220221,0.946508,0.287238,0.900733
953,457.326,2,20.5196,24.4709,12.9414,1.54645,0.0413981,-0.411161,-0.541835,0.220165,0.94579,0.287315,0.90274
954,450.993,2,20.5131,24.4781,12.9448,1.54599,0.0412867,-0.41088,-0.54229,0.220112,0.94438,0.287303,0.904757
955,451.818,2,20.517,24.4758,12.9464,1.54424,0.0412854,-0.411007,-0.54237,0.220129,0.945492,0.286787,0.904922
956,462.4,2,20.5162,24.4822,12.956,1.54619,0.0412688,-0.410975,-0.542708,0.219942,0.945808,0.286412,0.904755
957,459.769,2,20.5085,24.475,12.9642,1.54619,0.0413343,-0.410727,-0.542968,0.219966,0.946266,0.285857,0.904401
958,457.84,2,20.5093,24.4731,12.9636,1.54619,0.041322,-0.410729,-0.545055,0.220024,0.946371,0.28553,0.904473
959,468.949,2,20.5072,24.475,12.9469,1.54619,0.0414848,-0.410557,-0.539632,0.220017,0.948116,0.285251,0.903414
960,459.074,2,20.5097,24.4672,12.9365,1.54779,0.0414383,-0.410585,-0.536292,0.219996,0.947464,0.28504,0.902847
961,458.972,2,20.5136,24.4639,12.9063,1.54779,0.0414644,-0.410689,-0.529912,0.219965,0.945774,0.285122,0.902912
962,466.349,2,20.5133,24.4587,12.897,1.54916,0.0414885,-0.410538,-0.527107,0.220024,0.944734,0.285212,0.903538
963,461.458,2,20.5233,24.4619,12.8955,1.54958,0.041537,-0.410926,-0.522386,0.220083,0.943969,0.284902,0.903335
964,461.702,2,20.5323,24.4544,12.8916,1.54864,0.0416255,-0.411243,-0.518902,0.220056,0.943692,0.284576,0.904677
965,465.839,2,20.5412,24.4458,12.8726,1.55055,0.0416934,-0.41149,-0.519144,0.220112,0.942866,0.283866,0.90361
966,458.146,2,20.5356,24.4559,12.8646,1.5506,0.0417457,-0.411241,-0.518443,0.220196,0.941599,0.283549,0.902533
967,459.05,2,20.5473,24.4668,12.8391,1.5498,0.0417935,-0.411634,-0.516782,0.220428,0.941131,0.283126,0.903248
968,454.236,2,20.553,24.4716,12.8293,1.54841,0.0418534,-0.411923,-0.518537,0.220532,0.940374,0.282478,0.903481
969,452.595,2,20.5595,24.4755,12.8191,1.54698,0.0418506,-0.412193,-0.52184,0.22058,0.940586,0.282073,0.904281
970,453.288,2,20.5625,24.4687,12.8372,1.54574,0.0418696,-0.412335,-0.523446,0.220756,0.940047,0.28156,0.904645
971,456.325,2,20.563,24.4624,12.8404,1.54448,0.0419031,-0.412387,-0.526714,0.220794,0.940177,0.281303,0.905218
972,459.311,2,20.5507,24.4601,12.8686,1.54514,0.0418779,-0.412125,-0.53053,0.220828,0.940287,0.28113,0.904958
973,466.431,2,20.5513,24.454,12.8911,1.54486,0.0419716,-0.412256,-0.538729,0.220818,0.941047,0.280826,0.905477
974,453.294,2,20.555,24.4464,12.8845,1.54534,0.0418815,-0.412499,-0.542495,0.220927,0.940357,0.281085,0.904305
975,454.321,2,20.5614,24.4357,12.883,1.54381,0.0419201,-0.41287,-0.546523,0.221034,0.939568,0.281247,0.903563
976,454.707,2,20.5687,24.4385,12.8636,1.54523,0.0418502,-0.413233,-0.546359,0.22091,0.93901,0.280856,0.903123
977,459.235,2,20.5543,24.4418,12.8494,1.54627,0.0418396,-0.412676,-0.547058,0.221028,0.937119,0.280868,0.902409
978,461.68,2,20.5449,24.4345,12.8466,1.54689,0.0418843,-0.412279,-0.55013,0.220965,0.935664,0.280752,0.902515
979,457.989,2,20.5344,24.4279,12.8585,1.54636,0.0418991,-0.411818,-0.552181,0.220758,0.936202,0.280746,0.90308
980,465.058,2,20.5326,24.4274,12.8544,1.54636,0.0418966,-0.411722,-0.556616,0.220679,0.93853,0.280662,0.904445
981,453.309,2,20.5395,24.4259,12.8614,1.54636,0.0418794,-0.411802,-0.556604,0.220801,0.938737,0.280477,0.903188
982,460.056,2,20.544,24.422,12.8622,1.54554,0.0419475,-0.411834,-0.55811,0.220741,0.937632,0.280546,0.903933
983,463.873,2,20.5414,24.4213,12.8571,1.54687,0.0419293,-0.411602,-0.554432,0.220694,0.936206,0.280443,0.905758
984,456.642,2,20.5397,24.4179,12.8574,1.54751,0.0419096,-0.411554,-0.55289,0.220705,0.935007,0.280408,0.905234
985,460.848,2,20.5438,24.4277,12.8303,1.54636,0.0419403,-0.411744,-0.551091,0.220749,0.93492,0.280854,0.905926
986,455.523,2,20.5413,24.4418,12.8176,1.54521,0.0419379,-0.411683,-0.549448,0.22077,0.934403,0.281042,0.90681
987,457.307,2,20.545,24.4551,12.8026,1.54521,0.0418968,-0.411746,-0.546153,0.220835,0.933776,0.281333,0.907284
988,458.531,2,20.5466,24.4613,12.7899,1.54521,0.0419207,-0.411711,-0.5455,0.220874,0.933323,0.281247,0.907013
989,465.12,2,20.5487,24.4612,12.7977,1.54622,0.0419485,-0.411888,-0.547205,0.220928,0.933334,0.281106,0.906173
990,447.478,2,20.5491,24.4573,12.8004,1.54555,0.0419027,-0.412002,-0.548634,0.220962,0.932562,0.281033,0.905312
991,450.464,2,20.5496,24.4503,12.8164,1.54555,0.0418727,-0.412154,-0.545923,0.221003,0.933017,0.280559,0.90426
992,460.762,2,20.5489,24.4482,12.8347,1.54621,0.0417785,-0.412058,-0.539687,0.221123,0.935065,0.280439,0.904991
993,457.248,2,20.5498,24.4512,12.846,1.54677,0.0417194,-0.412121,-0.533112,0.221207,0.936864,0.280169,0.90418
994,452.37,2,20.5443,24.4534,12.8564,1.5457,0.0417273,-0.411936,-0.529454,0.221212,0.937969,0.279758,0.903779
995,455.956,2,20.5406,24.4425,12.8764,1.5457,0.0417337,-0.411771,-0.52832,0.221187,0.938259,0.279618,0.902645
996,448.795,2,20.5361,24.4323,12.8894,1.54471,0.0416926,-0.411587,-0.52829,0.221143,0.938822,0.279561,0.902449
997,454.572,2,20.5359,24.4287,12.8823,1.54348,0.0417813,-0.411451,-0.523056,0.22107,0.938033,0.279203,0.902124
998,464.691,2,20.5293,24.431,12.8619,1.54258,0.0418903,-0.411118,-0.517322,0.221086,0.937612,0.279182,0.902219
999,463.073,2,20.526,24.435,12.8499,1.54255,0.0419683,-0.410934,-0.512277,0.221065,0.937554,0.278868,0.901899
1000,457.981,2,20.5231,24.442,12.8293,1.54255,0.0419639,-0.410809,-0.511683,0.221056,0.937507,0.278979,0.901689
1001,455.41,2,20.5234,24.443,12.8288,1.54247,0.0419614,-0.410826,-0.511702,0.221053,0.937698,0.278979,0.901626
1002,460.544,2,20.5225,24.4434,12.8284,1.54247,0.041962,-0.410774,-0.511702,0.221061,0.937912,0.278954,0.901606
1003,456.457,2,20.5225,24.4432,12.8279,1.54246,0.0419584,-0.410766,-0.511833,0.221063,0.937941,0.278928,0.901686
1004,461.772,2,20.5233,24.4428,12.8276,1.54231,0.0419733,-0.410783,-0.512045,0.221055,0.937966,0.278919,0.901649
1005,455.307,2,20.5245,24.4412,12.8307,1.54231,0.0419695,-0.410822,-0.51221,0.221072,0.937908,0.278915,0.901627
1006,451.123,2,20.5256,24.4396,12.8314,1.54231,0.0419658,-0.410865,-0.51299,0.221078,0.937796,0.278941,0.901394
1007,446.14,2,20.5255,24.4389,12.8325,1.54231,0.0419595,-0.410875,-0.513876,0.221065,0.937642,0.278989,0.901051
1008,447.529,2,20.5251,24.4384,12.8328,1.54222,0.0419532,-0.410861,-0.514139,0.22105,0.937533,0.279056,0.900822
1009,452.309,2,20.5251,24.4378,12.833,1.54215,0.0419507,-0.410861,-0.514128,0.22107,0.937408,0.27908,0.900655
1010,456.654,2,20.5248,24.4374,12.8321,1.54223,0.0419464,-0.410851,-0.513961,0.221064,0.937459,0.27908,0.900518
1011,454.78,2,20.5243,24.4373,12.8333,1.54223,0.0419448,-0.410848,-0.51413,0.221069,0.937495,0.279064,0.900383
1012,461.214,2,20.5248,24.4364,12.837,1.54232,0.041945,-0.410866,-0.514318,0.221073,0.937528,0.279023,0.900423
1013,459.045,2,20.5249,24.4354,12.8383,1.54232,0.0419507,-0.410861,-0.514034,0.221081,0.937608,0.278997,0.900288
1014,456.272,2,20.5248,24.4347,12.8375,1.54225,0.0419539,-0.410856,-0.513571,0.221081,0.93763,0.278981,0.900219
1015,457.435,2,20.5243,24.4339,12.8378,1.54234,0.0419492,-0.410834,-0.51294,0.221101,0.937587,0.278978,0.900114
1016,459.004,2,20.5243,24.431,12.8395,1.54255,0.0419344,-0.410842,-0.51254,0.221096,0.937665,0.278993,0.900077
1017,459.118,2,20.524,24.4285,12.842,1.54262,0.0419292,-0.410825,-0.512495,0.221091,0.937742,0.279008,0.90007
1018,455.381,2,20.5241,24.4249,12.8454,1.54242,0.0419362,-0.410829,-0.512514,0.221106,0.937726,0.279032,0.899898
1019,466.021,2,20.523,24.4219,12.8488,1.54242,0.0419436,-0.410775,-0.51249,0.221103,0.937891,0.279044,0.899875
1020,473.097,2,20.523,24.4194,12.8514,1.54242,0.0419521,-0.410785,-0.512605,0.2211,0.938184,0.279061,0.900125
1021,463.347,2,20.523,24.4158,12.8527,1.54242,0.0419508,-0.410793,-0.512393,0.221115,0.93825,0.279107,0.900157
1022,471.522,2,20.5226,24.4116,12.8518,1.54242,0.0419534,-0.410782,-0.511676,0.221136,0.938514,0.279176,0.900176
1023,474.352,2,20.522,24.4084,12.8514,1.54247,0.041962,-0.410744,-0.5107,0.22116,0.938613,0.279225,0.90025
1024,458.393,2,20.5224,24.407,12.8516,1.54257,0.0419515,-0.410762,-0.509892,0.221179,0.938722,0.279253,0.900174
1025,463.818,2,20.5223,24.4063,12.8516,1.54257,0.0419492,-0.410778,-0.509185,0.221175,0.938943,0.279273,0.900277
1026,462.188,2,20.5225,24.4056,12.8515,1.54265,0.0419515,-0.410784,-0.5092,0.221181,0.93883,0.27929,0.900241
1027,454.286,2,20.5211,24.4046,12.8549,1.54265,0.0419457,-0.410749,-0.508441,0.221182,0.938966,0.279274,0.90021
1028,453.587,2,20.5215,24.4045,12.8566,1.54259,0.0419494,-0.410752,-0.508001,0.221183,0.93904,0.279208,0.900074
1029,459.867,2,20.5205,24.4049,12.8589,1.54254,0.0419578,-0.410702,-0.507576,0.221173,0.939069,0.279151,0.90013
1030,462.085,2,20.5192,24.4043,12.861,1.54238,0.0419629,-0.410637,-0.50716,0.221167,0.939488,0.279144,0.900113
1031,452.058,2,20.5188,24.4034,12.8618,1.54227,0.0419619,-0.410598,-0.506864,0.221181,0.939626,0.279081,0.900073
1032,459.644,2,20.5194,24.4023,12.8615,1.54228,0.0419666,-0.410614,-0.506357,0.22118,0.93975,0.279023,0.900001
1033,451.244,2,20.5198,24.4016,12.8601,1.54211,0.0419686,-0.410625,-0.505841,0.221183,0.939853,0.278977,0.89993
1034,461.691,2,20.5205,24.4014,12.8583,1.54214,0.0419681,-0.410655,-0.505734,0.221184,0.939918,0.278983,0.899989
1035,459.4,2,20.5209,24.4007,12.8594,1.54221,0.0419683,-0.410667,-0.505644,0.221174,0.939909,0.278956,0.900015
1036,454.182,2,20.5217,24.3996,12.8597,1.54224,0.0419676,-0.410704,-0.505431,0.221172,0.939887,0.278878,0.899985
1037,452.03,2,20.522,24.3988,12.8612,1.54214,0.0419681,-0.410714,-0.505147,0.221166,0.940059,0.278807,0.899938
1038,455.093,2,20.5224,24.3984,12.8619,1.542,0.041971,-0.410738,-0.505111,0.221164,0.940384,0.278743,0.899835
1039,451.388,2,20.5232,24.3984,12.8618,1.54194,0.0419696,-0.410766,-0.505087,0.221163,0.940455,0.278693,0.899761
1040,451.059,2,20.5237,24.3985,12.8622,1.54162,0.0419833,-0.410786,-0.504674,0.221157,0.940463,0.278627,0.899684
1041,458.275,2,20.5249,24.3986,12.8618,1.54148,0.0419924,-0.410825,-0.504422,0.22115,0.94067,0.278613,0.899498
1042,456.446,2,20.5261,24.3983,12.8631,1.54141,0.0419913,-0.410876,-0.504076,0.221156,0.940969,0.278578,0.899406
1043,455.35,2,20.5259,24.398,12.8647,1.54135,0.0419921,-0.410873,-0.503888,0.221168,0.940917,0.278536,0.899457
1044,451.033,2,20.5248,24.398,12.8675,1.54113,0.0419925,-0.410829,-0.5034,0.221175,0.940983,0.27851,0.89953
1045,457.907,2,20.5237,24.3983,12.8699,1.54097,0.0419913,-0.410791,-0.503149,0.221179,0.94131,0.278443,0.899783
1046,457.711,2,20.5237,24.3982,12.8715,1.54097,0.0419859,-0.410801,-0.503149,0.22117,0.941627,0.2784,0.899792
1047,454.408,2,20.5229,24.3973,12.8732,1.54104,0.0419822,-0.410778,-0.503068,0.221142,0.941801,0.278345,0.899674
1048,465.236,2,20.523,24.395,12.873,1.54115,0.0419856,-0.410792,-0.503154,0.221129,0.941801,0.278355,0.899666
1049,462.138,2,20.5231,24.3935,12.8725,1.54115,0.0419823,-0.410784,-0.50326,0.221139,0.941917,0.278402,0.899714
1050,463.371,2,20.5232,24.3918,12.8717,1.54125,0.0419744,-0.410772,-0.503428,0.221149,0.941934,0.27848,0.899758
1051,467.316,2,20.5222,24.3911,12.8712,1.54125,0.0419774,-0.410733,-0.503574,0.221155,0.942015,0.278567,0.899772
1052,468.489,2,20.5219,24.3903,12.8723,1.54137,0.0419743,-0.410708,-0.504157,0.221163,0.942108,0.278634,0.899829
1053,463.327,2,20.5221,24.3892,12.8724,1.54137,0.0419718,-0.41071,-0.504706,0.221175,0.942182,0.278702,0.899814
1054,450.537,2,20.5221,24.3887,12.8736,1.5411,0.0419719,-0.41071,-0.50516,0.221177,0.942101,0.278757,0.899869
