iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,omega_Cl,omega_Q,omega_V1,omega_V2,r
3650,16.474,2,13.5997,62.9569,18.1283,15.8685,3.19298,0.26396,1.11661,2.16446e-08,0.524502,0.662272
3651,4.34032,2,13.5932,63.2682,18.1283,15.8714,3.1835,0.263977,1.12154,2.1574e-08,0.524472,0.660982
3652,5.93302,2,13.5988,63.3774,18.1283,15.8629,3.18189,0.263802,1.13054,2.16694e-08,0.524456,0.661971
3653,10.6742,2,13.6153,63.4913,18.1283,15.8654,3.18312,0.263723,1.13513,2.17389e-08,0.524717,0.66162
3654,6.18211,2,13.6162,63.6781,18.1283,15.8448,3.17509,0.264604,1.138,2.17795e-08,0.526373,0.66192
3655,12.8436,2,13.6188,63.4708,18.1283,15.7917,3.18891,0.26556,1.13625,2.18629e-08,0.527704,0.663675
3656,3.21229,2,13.6265,63.2201,18.1283,15.7907,3.1872,0.266664,1.13019,2.18414e-08,0.525377,0.662912
3657,2.84419,2,13.6263,62.9005,18.1283,15.7983,3.17942,0.267291,1.12409,2.19041e-08,0.523906,0.661561
3658,1.41681,2,13.6309,62.9033,18.1283,15.8464,3.1806,0.26702,1.12179,2.1832e-08,0.524018,0.662087
3659,17.5738,2,13.6201,62.597,18.1283,15.867,3.18343,0.266121,1.12503,2.19818e-08,0.524052,0.660118
3660,10.9622,2,13.6134,62.6378,18.1283,15.8905,3.18777,0.265194,1.12849,2.20101e-08,0.524548,0.659141
3661,11.9887,2,13.6049,62.4223,18.1283,15.92,3.18601,0.263678,1.12581,2.2115e-08,0.527734,0.657179
3662,-1.39509,2,13.6014,62.2055,18.1283,15.9286,3.17693,0.26328,1.12684,2.20275e-08,0.526844,0.656468
3663,11.2949,2,13.5866,62.0217,18.1283,15.9502,3.18115,0.263092,1.13013,2.19365e-08,0.526807,0.654722
3664,2.6553,2,13.5729,62.1155,18.1283,15.9667,3.17842,0.262576,1.12986,2.18754e-08,0.52556,0.653775
3665,-3.73995,2,13.5653,62.2613,18.1283,15.9829,3.17292,0.261997,1.12929,2.17665e-08,0.524528,0.65407
3666,1.6507,2,13.5656,62.3632,18.1283,15.9985,3.16756,0.262405,1.13092,2.16974e-08,0.523339,0.654114
3667,0.884201,2,13.5571,62.3898,18.1283,15.9891,3.16927,0.262284,1.13251,2.1892e-08,0.520439,0.656835
3668,4.09418,2,13.5638,62.1355,18.1283,16.0003,3.16742,0.262578,1.12961,2.18565e-08,0.519678,0.656305
3669,3.97125,2,13.571,61.9237,18.1283,15.9943,3.16479,0.262799,1.12604,2.19445e-08,0.518831,0.656195
3670,7.93641,2,13.5619,61.8574,18.1283,16.0095,3.16728,0.261405,1.12797,2.1934e-08,0.519345,0.654859
3671,-0.464581,2,13.5529,62.046,18.1283,15.9985,3.16023,0.261248,1.13006,2.19148e-08,0.520715,0.655447
3672,-2.27194,2,13.5482,61.8834,18.1283,16.0395,3.15879,0.260777,1.13053,2.17986e-08,0.520787,0.655294
3673,2.96585,2,13.5288,61.7041,18.1283,16.0658,3.15605,0.260559,1.12929,2.17615e-08,0.520211,0.654207
3674,3.8739,2,13.5146,61.5944,18.1283,16.0695,3.15952,0.260338,1.12959,2.17039e-08,0.521184,0.65449
3675,7.7724,2,13.5062,61.6839,18.1283,16.1119,3.1613,0.259812,1.12835,2.18751e-08,0.520543,0.654507
3676,8.27393,2,13.5046,61.7637,18.1283,16.1097,3.17201,0.260307,1.12842,2.19046e-08,0.520592,0.655666
3677,11.2516,2,13.4959,61.6862,18.1283,16.0932,3.17281,0.260293,1.12728,2.21912e-08,0.518967,0.65583
3678,9.93422,2,13.4813,61.5437,18.1283,16.0572,3.16905,0.26021,1.12682,2.23565e-08,0.52097,0.65603
3679,8.47037,2,13.4765,61.2779,18.1283,16.0575,3.16877,0.260316,1.12416,2.24772e-08,0.522782,0.656505
3680,1.23498,2,13.4893,61.2909,18.1283,16.0492,3.162,0.260969,1.1237,2.24935e-08,0.522517,0.656145
3681,10.1055,2,13.4923,61.4458,18.1283,16.0236,3.1604,0.261735,1.12747,2.25684e-08,0.523157,0.65614
3682,8.40114,2,13.503,61.517,18.1283,16.0282,3.16608,0.262595,1.1288,2.26108e-08,0.521453,0.657041
3683,9.1299,2,13.5123,61.6202,18.1283,16.0517,3.17081,0.262222,1.12694,2.27795e-08,0.522174,0.657783
3684,2.80007,2,13.5072,61.6371,18.1283,16.0759,3.17435,0.261371,1.12585,2.27039e-08,0.524582,0.658668
3685,9.90134,2,13.5025,61.6521,18.1283,16.1096,3.18467,0.26038,1.12429,2.26555e-08,0.525556,0.6589
3686,-8.45179,2,13.5069,61.7408,18.1283,16.1293,3.17686,0.260343,1.12078,2.25389e-08,0.52551,0.660186
3687,-7.18245,2,13.5119,61.897,18.1283,16.1114,3.1692,0.260203,1.1172,2.24651e-08,0.524165,0.660391
3688,1.48915,2,13.5108,61.9524,18.1283,16.1055,3.1683,0.259915,1.11665,2.25568e-08,0.523465,0.661341
3689,-1.38035,2,13.5108,61.9613,18.1283,16.075,3.16934,0.259626,1.11831,2.25286e-08,0.521958,0.66216
3690,5.81682,2,13.4987,62.0364,18.1283,16.074,3.18133,0.259167,1.12192,2.24064e-08,0.521328,0.662982
3691,8.83236,2,13.5004,62.0999,18.1283,16.0603,3.17818,0.259602,1.12465,2.2475e-08,0.521417,0.662803
3692,19.1113,2,13.4976,62.7749,18.1283,16.0653,3.18112,0.259753,1.13802,2.25637e-08,0.521442,0.662625
3693,11.426,2,13.5127,63.122,18.1283,16.048,3.18695,0.260426,1.1419,2.25342e-08,0.522073,0.66338
3694,8.79921,2,13.5215,63.2773,18.1283,16.0365,3.18235,0.260769,1.14654,2.25379e-08,0.522892,0.663509
3695,18.8457,2,13.5189,63.3218,18.1283,16.0213,3.18947,0.26078,1.14831,2.25575e-08,0.525886,0.662689
3696,6.74617,2,13.5155,63.251,18.1283,16.0096,3.19039,0.260576,1.14568,2.24696e-08,0.527084,0.661525
3697,21.0297,2,13.5266,63.27,18.1283,15.9964,3.19257,0.261357,1.14904,2.2454e-08,0.527229,0.659744
3698,5.45194,2,13.5428,63.2552,18.1283,15.9782,3.19614,0.261516,1.14858,2.24498e-08,0.527917,0.661031
3699,1.30503,2,13.5572,62.9521,18.1283,15.9502,3.19189,0.261213,1.14602,2.24177e-08,0.52872,0.661158
3700,0.910322,2,13.5576,62.9488,18.1283,15.9379,3.19066,0.261093,1.14727,2.232e-08,0.528029,0.661482
3701,16.703,2,13.5735,62.9043,18.1283,15.9667,3.19081,0.262322,1.14884,2.23517e-08,0.527191,0.659953
3702,14.3109,2,13.5943,62.8382,18.1283,15.9441,3.18549,0.264078,1.14858,2.24102e-08,0.525696,0.658046
3703,7.47932,2,13.5871,62.7812,18.1283,15.9532,3.17977,0.264005,1.14906,2.24649e-08,0.526594,0.657406
3704,7.34654,2,13.5762,62.9817,18.1283,15.9838,3.18102,0.263751,1.15032,2.24954e-08,0.527374,0.657939
3705,5.88873,2,13.5652,62.9963,18.1283,16.0018,3.17678,0.263593,1.14919,2.25253e-08,0.528893,0.658146
3706,-1.89111,2,13.5655,62.9546,18.1283,16.0016,3.17168,0.263483,1.14674,2.25742e-08,0.527828,0.659068
3707,7.99065,2,13.5675,63.0176,18.1283,16.0064,3.16798,0.263185,1.14465,2.26687e-08,0.528473,0.658743
3708,4.33785,2,13.5702,63.1589,18.1283,15.9978,3.16363,0.263,1.14545,2.25979e-08,0.52965,0.658292
3709,4.16685,2,13.5584,63.3188,18.1283,16.0358,3.15896,0.262029,1.14472,2.27588e-08,0.528738,0.658383
3710,7.55486,2,13.562,63.5969,18.1283,16.0503,3.15174,0.262317,1.14766,2.2794e-08,0.52934,0.658002
3711,3.08211,2,13.5687,63.6682,18.1283,16.0405,3.15624,0.262204,1.14777,2.27274e-08,0.528802,0.659035
3712,10.5532,2,13.5556,63.807,18.1283,16.0237,3.16271,0.262902,1.15027,2.27562e-08,0.527939,0.660362
3713,12.446,2,13.5634,63.8026,18.1283,16.0079,3.1619,0.262969,1.15414,2.27233e-08,0.528121,0.659182
3714,14.0409,2,13.5726,63.8436,18.1283,15.9951,3.15888,0.263492,1.15663,2.27324e-08,0.528607,0.658006
3715,11.0277,2,13.5833,63.8387,18.1283,16.0015,3.16826,0.263575,1.15714,2.27636e-08,0.526904,0.658332
3716,10.0933,2,13.5944,63.8617,18.1283,15.9883,3.17514,0.2638,1.15941,2.27167e-08,0.527264,0.658962
3717,12.7019,2,13.5925,63.773,18.1283,15.9918,3.1847,0.263979,1.15793,2.27435e-08,0.527617,0.659716
3718,16.9631,2,13.5989,63.749,18.1283,15.9893,3.18263,0.264109,1.16213,2.28782e-08,0.526361,0.658587
3719,9.04447,2,13.6004,63.7014,18.1283,16.003,3.18227,0.263854,1.16187,2.28732e-08,0.527431,0.658237
3720,2.0425,2,13.6091,63.7198,18.1283,16.0078,3.17654,0.26328,1.16224,2.28218e-08,0.529604,0.658574
3721,6.87383,2,13.6039,63.9099,18.1283,16.0127,3.17199,0.263053,1.16765,2.28834e-08,0.529833,0.659295
3722,6.9069,2,13.6096,63.8585,18.1283,15.9856,3.17547,0.263147,1.16407,2.29632e-08,0.528373,0.659687
3723,-3.86861,2,13.6018,63.8156,18.1283,15.9823,3.16592,0.263076,1.16337,2.29218e-08,0.527718,0.659687
3724,5.08964,2,13.59,63.8738,18.1283,16.021,3.16479,0.26303,1.16253,2.29053e-08,0.527395,0.659375
3725,4.75991,2,13.5821,64.031,18.1283,16.0265,3.16161,0.263684,1.16316,2.28501e-08,0.527853,0.65936
3726,7.62786,2,13.579,64.2357,18.1283,16.0261,3.16133,0.264174,1.16413,2.27663e-08,0.528285,0.659059
3727,3.7178,2,13.5697,64.1415,18.1283,16.0282,3.17083,0.263291,1.16159,2.27082e-08,0.528688,0.65997
3728,8.16392,2,13.5591,64.1763,18.1283,16.0229,3.17321,0.263075,1.16304,2.26235e-08,0.529102,0.659297
3729,1.24221,2,13.5545,64.2346,18.1283,16.0132,3.16339,0.263014,1.16316,2.25473e-08,0.530083,0.658173
3730,1.21,2,13.5568,64.3585,18.1283,16.0296,3.15975,0.263533,1.16548,2.25233e-08,0.529196,0.659437
3731,8.21098,2,13.5598,64.4584,18.1283,15.9978,3.16512,0.263327,1.16959,2.25049e-08,0.528445,0.66015
3732,1.35167,2,13.5589,64.4935,18.1283,15.9949,3.16944,0.263371,1.16885,2.24099e-08,0.52703,0.660827
3733,9.51188,2,13.5636,64.4845,18.1283,15.984,3.17715,0.263764,1.16765,2.23241e-08,0.527459,0.661046
3734,7.10538,2,13.5657,64.558,18.1283,15.9752,3.17196,0.263345,1.1709,2.23753e-08,0.527311,0.660635
3735,7.51098,2,13.5669,64.569,18.1283,15.9546,3.17332,0.263274,1.17369,2.23731e-08,0.526651,0.66081
3736,12.2617,2,13.5646,64.5545,18.1283,15.9665,3.1867,0.263496,1.1725,2.23026e-08,0.526359,0.661216
3737,10.9891,2,13.5659,64.5331,18.1283,15.932,3.19266,0.264077,1.17204,2.22896e-08,0.526596,0.662122
3738,7.64447,2,13.5601,64.4908,18.1283,15.9267,3.19619,0.263944,1.16956,2.23119e-08,0.525464,0.662056
3739,1.08496,2,13.5565,64.4869,18.1283,15.9373,3.1925,0.263475,1.17041,2.23059e-08,0.52395,0.661875
3740,7.99634,2,13.5514,64.4049,18.1283,15.9532,3.19057,0.263302,1.16853,2.23423e-08,0.5237,0.660863
3741,6.95725,2,13.5444,64.242,18.1283,15.9695,3.18821,0.263464,1.16707,2.23264e-08,0.522923,0.659704
3742,8.34896,2,13.5437,64.1916,18.1283,15.9988,3.18438,0.263631,1.16728,2.24329e-08,0.523154,0.659562
3743,9.77863,2,13.5364,64.006,18.1283,16.0033,3.19025,0.26349,1.16351,2.24939e-08,0.523471,0.659796
3744,17.1821,2,13.5367,63.9894,18.1283,16.016,3.19308,0.263162,1.1654,2.25392e-08,0.524404,0.658971
3745,14.9992,2,13.5239,63.9632,18.1283,16.0222,3.19346,0.26278,1.16744,2.25731e-08,0.526124,0.658315
3746,5.17329,2,13.5148,63.8492,18.1283,16.0376,3.19832,0.262531,1.16278,2.26713e-08,0.525563,0.659372
3747,8.99116,2,13.514,63.7431,18.1283,16.0312,3.20291,0.262311,1.1611,2.27444e-08,0.525482,0.659932
3748,4.92525,2,13.5111,63.4604,18.1283,16.0641,3.19867,0.261518,1.16062,2.27129e-08,0.526865,0.659195
3749,5.2946,2,13.502,63.3156,18.1283,16.0574,3.19794,0.261092,1.15873,2.28117e-08,0.526491,0.659459
3750,8.59486,2,13.501,63.4456,18.1283,16.0252,3.1962,0.261074,1.16294,2.28654e-08,0.526764,0.659897
3751,8.57387,2,13.5,63.5241,18.1283,16.018,3.20474,0.260773,1.16549,2.28875e-08,0.525815,0.66095
3752,9.25532,2,13.4995,63.4111,18.1283,16.0001,3.20008,0.260406,1.1676,2.28628e-08,0.527185,0.66003
3753,9.75156,2,13.5058,63.4525,18.1283,15.9712,3.20036,0.260062,1.16835,2.28726e-08,0.526901,0.659435
3754,3.71791,2,13.5078,63.5624,18.1283,15.9661,3.20258,0.259412,1.16755,2.28258e-08,0.526354,0.659475
3755,2.23275,2,13.5092,63.6783,18.1283,15.9804,3.19779,0.259014,1.16838,2.27492e-08,0.526538,0.658985
3756,14.1462,2,13.5119,63.8802,18.1283,15.9882,3.1989,0.25911,1.17354,2.26974e-08,0.52596,0.658428
3757,6.47612,2,13.5047,63.8864,18.1283,15.9778,3.19684,0.258976,1.17339,2.27775e-08,0.526176,0.659025
3758,13.6365,2,13.5097,63.8135,18.1283,15.9607,3.20469,0.259388,1.16929,2.27447e-08,0.526707,0.659322
3759,5.96266,2,13.513,63.8299,18.1283,15.9487,3.20142,0.259611,1.17036,2.27398e-08,0.527273,0.659869
3760,2.41189,2,13.5114,63.7361,18.1283,15.936,3.19322,0.260179,1.17027,2.27267e-08,0.528445,0.66033
3761,5.85241,2,13.518,63.5257,18.1283,15.933,3.18922,0.260108,1.17039,2.26676e-08,0.529276,0.659746
3762,1.2416,2,13.5183,63.3176,18.1283,15.9439,3.18314,0.259861,1.17064,2.27332e-08,0.528849,0.660004
3763,1.79841,2,13.5142,63.1527,18.1283,15.9428,3.18123,0.259355,1.16835,2.27103e-08,0.529379,0.659668
3764,0.472394,2,13.5154,63.2234,18.1283,15.9479,3.18119,0.259068,1.16799,2.26206e-08,0.529061,0.659551
3765,8.12358,2,13.5204,63.5448,18.1283,15.9656,3.17971,0.259542,1.17062,2.26113e-08,0.528238,0.659352
3766,1.69996,2,13.5183,63.5834,18.1283,15.9696,3.17915,0.25995,1.16938,2.2628e-08,0.527136,0.659852
3767,3.72455,2,13.5203,63.5639,18.1283,15.9891,3.17588,0.260213,1.17026,2.25756e-08,0.527092,0.659776
3768,8.82653,2,13.5166,63.6426,18.1283,15.9925,3.17527,0.260147,1.17491,2.2574e-08,0.526754,0.659608
3769,17.0232,2,13.5135,63.6173,18.1283,15.9969,3.1754,0.260508,1.17883,2.26554e-08,0.526408,0.659359
3770,7.73071,2,13.5215,63.6896,18.1283,15.9668,3.17269,0.260956,1.18116,2.26216e-08,0.527532,0.659543
3771,10.1407,2,13.5251,63.7216,18.1283,15.9493,3.17713,0.260835,1.18242,2.25659e-08,0.52749,0.659385
3772,11.5076,2,13.5382,63.7257,18.1283,15.936,3.18162,0.261484,1.18267,2.25432e-08,0.528278,0.659971
3773,4.50258,2,13.5377,63.6695,18.1283,15.9433,3.18721,0.261536,1.18009,2.24636e-08,0.528241,0.660612
3774,19.1948,2,13.5417,63.7447,18.1283,15.9358,3.19529,0.26157,1.18055,2.25126e-08,0.529356,0.660869
3775,15.5477,2,13.5455,63.988,18.1283,15.9308,3.1978,0.261521,1.18646,2.2498e-08,0.529466,0.660882
3776,10.313,2,13.5542,63.9696,18.1283,15.9395,3.19888,0.261337,1.18642,2.25079e-08,0.529325,0.660731
3777,11.527,2,13.5624,63.9094,18.1283,15.9575,3.19965,0.261817,1.18507,2.2568e-08,0.529121,0.660998
3778,11.5483,2,13.5664,64.0514,18.1283,15.9686,3.20244,0.262227,1.1875,2.2531e-08,0.529225,0.661443
3779,15.3559,2,13.5765,64.0084,18.1283,15.9496,3.21086,0.26309,1.18639,2.25232e-08,0.529871,0.662171
3780,11.775,2,13.5828,63.7947,18.1283,15.9426,3.21359,0.263673,1.18441,2.25788e-08,0.529636,0.662679
3781,2.24805,2,13.5923,63.7818,18.1283,15.9467,3.2084,0.263695,1.186,2.25734e-08,0.529047,0.662918
3782,3.7863,2,13.5943,63.7907,18.1283,15.9467,3.20002,0.263545,1.18757,2.26035e-08,0.528685,0.662509
3783,13.1104,2,13.5955,63.9098,18.1283,15.96,3.1978,0.263028,1.18929,2.26381e-08,0.528551,0.661457
3784,2.4073,2,13.5963,64.1564,18.1283,15.9588,3.19068,0.263617,1.19256,2.25717e-08,0.52831,0.661517
3785,21.4205,2,13.5932,64.2614,18.1283,15.9799,3.18891,0.263724,1.19601,2.27006e-08,0.528404,0.660879
3786,11.5366,2,13.5916,64.2139,18.1283,16.0057,3.18915,0.263653,1.1953,2.27078e-08,0.527975,0.660112
3787,8.17162,2,13.5877,64.0955,18.1283,16.0072,3.19128,0.263105,1.19158,2.27713e-08,0.528422,0.66053
3788,2.70795,2,13.5897,63.9958,18.1283,15.9843,3.18987,0.263383,1.19046,2.27275e-08,0.527758,0.660551
3789,3.14005,2,13.589,63.9842,18.1283,15.9596,3.18738,0.263491,1.19062,2.26723e-08,0.527327,0.660269
3790,15.3596,2,13.5965,63.9826,18.1283,15.9494,3.19311,0.263693,1.19318,2.27203e-08,0.526791,0.661018
3791,1.54142,2,13.5972,63.7394,18.1283,15.9704,3.1918,0.264141,1.18943,2.26654e-08,0.525672,0.660943
3792,17.9854,2,13.5961,63.5687,18.1283,15.9812,3.19375,0.264673,1.18979,2.27089e-08,0.525515,0.660969
3793,17.7778,2,13.5883,63.4846,18.1283,15.9878,3.19846,0.264585,1.19073,2.27468e-08,0.525635,0.660666
3794,6.60983,2,13.5841,63.481,18.1283,15.9861,3.1944,0.264336,1.19015,2.28307e-08,0.525125,0.660578
3795,5.38679,2,13.575,63.5643,18.1283,15.9822,3.19433,0.264177,1.18911,2.27855e-08,0.525259,0.660506
3796,8.62921,2,13.5791,63.6772,18.1283,15.9699,3.19794,0.263982,1.19064,2.26957e-08,0.524934,0.660491
3797,-5.53072,2,13.5856,63.6558,18.1283,15.9583,3.19117,0.264063,1.1893,2.26778e-08,0.524877,0.661355
3798,-3.34515,2,13.5886,63.4746,18.1283,15.9462,3.1829,0.264355,1.18764,2.26512e-08,0.524685,0.661307
3799,-4.92127,2,13.5949,63.387,18.1283,15.9522,3.17509,0.264246,1.187,2.25487e-08,0.523668,0.660156
3800,-3.20317,2,13.5947,63.3503,18.1283,15.9457,3.175,0.263983,1.185,2.25139e-08,0.522076,0.66016
3801,2.73289,2,13.5938,63.379,18.1283,15.9414,3.17636,0.264009,1.18328,2.24904e-08,0.521916,0.660377
3802,2.45764,2,13.5896,63.4152,18.1283,15.9562,3.17692,0.263804,1.18146,2.24243e-08,0.521801,0.660024
3803,6.88604,2,13.5922,63.3388,18.1283,15.9705,3.17631,0.264065,1.18094,2.23484e-08,0.522316,0.659629
3804,2.78678,2,13.5949,63.348,18.1283,15.9676,3.17602,0.264007,1.18079,2.23247e-08,0.52344,0.660547
3805,3.5461,2,13.5946,63.4183,18.1283,15.9656,3.17959,0.263922,1.18052,2.23077e-08,0.522983,0.660968
3806,12.4594,2,13.5964,63.5658,18.1283,15.979,3.1761,0.263981,1.18364,2.24096e-08,0.523599,0.660823
3807,11.3082,2,13.595,63.7846,18.1283,15.9903,3.17533,0.264324,1.18718,2.24538e-08,0.523,0.660984
3808,-3.82034,2,13.6008,63.7513,18.1283,15.9966,3.16907,0.264565,1.18543,2.24045e-08,0.523356,0.661036
3809,8.40599,2,13.5984,63.7831,18.1283,16.0159,3.16637,0.264469,1.18487,2.24357e-08,0.5231,0.660141
3810,-0.171727,2,13.5962,63.6872,18.1283,16.0313,3.16194,0.264353,1.18315,2.24351e-08,0.52261,0.660061
3811,-6.08684,2,13.5965,63.5435,18.1283,16.0361,3.15993,0.264446,1.18034,2.23989e-08,0.521545,0.660567
3812,1.78375,2,13.597,63.5106,18.1283,16.0198,3.16303,0.264444,1.18029,2.2357e-08,0.521052,0.661346
3813,12.9861,2,13.6044,63.4575,18.1283,16.0093,3.16686,0.26419,1.18044,2.23677e-08,0.520385,0.661
3814,7.4034,2,13.6088,63.4368,18.1283,16.0102,3.16526,0.264124,1.17998,2.24187e-08,0.519905,0.660872
3815,7.20937,2,13.6114,63.4615,18.1283,16.0163,3.16917,0.263879,1.18016,2.2423e-08,0.519693,0.661166
3816,6.57532,2,13.6094,63.4487,18.1283,16.012,3.17817,0.263541,1.17904,2.24047e-08,0.519688,0.662095
3817,6.52242,2,13.6018,63.4161,18.1283,16.016,3.17845,0.263019,1.18063,2.23994e-08,0.519424,0.66184
3818,5.85958,2,13.5932,63.378,18.1283,16.0163,3.17784,0.263027,1.18267,2.2357e-08,0.518717,0.661416
3819,1.95668,2,13.594,63.3488,18.1283,16.0134,3.17393,0.263338,1.18402,2.23343e-08,0.518041,0.661212
3820,2.6917,2,13.5951,63.2674,18.1283,16.0031,3.17294,0.262969,1.18473,2.23492e-08,0.517192,0.660979
3821,4.77615,2,13.6006,63.2962,18.1283,16.0013,3.17622,0.262665,1.18484,2.23149e-08,0.51721,0.66116
3822,-5.78423,2,13.6055,63.3202,18.1283,15.9994,3.17317,0.262674,1.18407,2.22761e-08,0.516704,0.661525
3823,2.58373,2,13.6075,63.3928,18.1283,15.9909,3.1715,0.262633,1.18487,2.22845e-08,0.516585,0.661572
3824,10.7248,2,13.6065,63.4676,18.1283,15.9863,3.17389,0.262713,1.18605,2.22857e-08,0.516107,0.661379
3825,8.67452,2,13.6127,63.4972,18.1283,15.9968,3.17429,0.262844,1.18584,2.22571e-08,0.515942,0.660926
3826,3.2762,2,13.6191,63.5499,18.1283,15.9938,3.16949,0.263172,1.18936,2.22257e-08,0.515304,0.660638
3827,-3.06047,2,13.6208,63.6237,18.1283,15.9921,3.1645,0.263377,1.18987,2.21985e-08,0.515374,0.660873
3828,-7.9408,2,13.6249,63.6067,18.1283,15.9881,3.15905,0.263711,1.18766,2.2148e-08,0.515559,0.661138
3829,-4.56992,2,13.6239,63.5782,18.1283,15.9867,3.15796,0.263464,1.18613,2.2137e-08,0.514878,0.661267
3830,5.40437,2,13.6144,63.5738,18.1283,15.9924,3.1611,0.263459,1.18477,2.20991e-08,0.515481,0.661442
3831,-0.876891,2,13.6145,63.6066,18.1283,16.003,3.16158,0.26322,1.18316,2.21072e-08,0.515996,0.661969
3832,1.5485,2,13.6194,63.6796,18.1283,16.0218,3.16266,0.263303,1.18164,2.21006e-08,0.515261,0.662059
3833,6.30397,2,13.6211,63.7088,18.1283,16.0275,3.16387,0.263693,1.18145,2.20768e-08,0.515051,0.662286
3834,7.2343,2,13.6162,63.7777,18.1283,16.0504,3.16605,0.26406,1.1808,2.20258e-08,0.514863,0.662325
3835,1.25374,2,13.6211,63.8342,18.1283,16.0404,3.16528,0.264212,1.18004,2.20666e-08,0.515039,0.662887
3836,4.97924,2,13.6239,63.7744,18.1283,16.0502,3.1671,0.264773,1.17836,2.20682e-08,0.515718,0.663694
3837,5.39707,2,13.6281,63.8025,18.1283,16.0465,3.1682,0.264766,1.17783,2.20892e-08,0.515803,0.663983
3838,-4.00884,2,13.6257,63.8139,18.1283,16.0471,3.16524,0.264824,1.17669,2.20404e-08,0.515982,0.664122
3839,2.582,2,13.6224,63.7129,18.1283,16.0441,3.16441,0.264999,1.1737,2.20966e-08,0.515147,0.664181
3840,8.78297,2,13.6179,63.7263,18.1283,16.0464,3.16626,0.265168,1.17226,2.21216e-08,0.51461,0.664292
3841,11.1141,2,13.619,63.6515,18.1283,16.0454,3.16949,0.265409,1.16974,2.21541e-08,0.514758,0.664419
3842,-3.21184,2,13.6183,63.6002,18.1283,16.0429,3.17161,0.265245,1.16735,2.21088e-08,0.514907,0.664945
3843,-8.45105,2,13.6153,63.6208,18.1283,16.0421,3.17112,0.265147,1.16577,2.20672e-08,0.514548,0.665635
3844,-10.1588,2,13.6165,63.6035,18.1283,16.0327,3.16534,0.265199,1.16409,2.20139e-08,0.515535,0.665992
3845,-4.99413,2,13.6173,63.6298,18.1283,16.0405,3.16277,0.265481,1.16334,2.19895e-08,0.515552,0.666578
3846,5.00361,2,13.6162,63.5969,18.1283,16.045,3.16518,0.265652,1.16178,2.19995e-08,0.514752,0.666666
3847,9.71937,2,13.62,63.5521,18.1283,16.0476,3.16611,0.265832,1.16076,2.1987e-08,0.515083,0.666106
3848,7.07665,2,13.6145,63.5543,18.1283,16.0513,3.16439,0.265592,1.16072,2.19612e-08,0.516195,0.665183
3849,7.37822,2,13.6059,63.5312,18.1283,16.0602,3.16355,0.26529,1.16002,2.19749e-08,0.516071,0.664168
3850,3.05804,2,13.6098,63.4605,18.1283,16.0629,3.1594,0.26565,1.16,2.1975e-08,0.516578,0.663984
3851,7.0687,2,13.6114,63.4283,18.1283,16.0669,3.16412,0.265233,1.15943,2.19485e-08,0.517147,0.663897
3852,8.88143,2,13.611,63.4904,18.1283,16.0735,3.16303,0.265209,1.16063,2.19404e-08,0.518659,0.663704
3853,3.90561,2,13.609,63.4686,18.1283,16.0617,3.16465,0.265084,1.15959,2.19338e-08,0.519013,0.663807
3854,10.8578,2,13.6067,63.444,18.1283,16.0551,3.16711,0.264893,1.15832,2.20085e-08,0.518544,0.663841
3855,4.38806,2,13.5993,63.3649,18.1283,16.0467,3.16842,0.264495,1.158,2.20524e-08,0.517882,0.663903
3856,7.30551,2,13.6009,63.3297,18.1283,16.0447,3.16954,0.264394,1.15788,2.20498e-08,0.517817,0.663852
3857,9.45472,2,13.604,63.3291,18.1283,16.0424,3.16831,0.264545,1.15668,2.21327e-08,0.517925,0.663829
3858,4.91679,2,13.6038,63.2942,18.1283,16.031,3.16643,0.264967,1.15506,2.21101e-08,0.518084,0.66338
3859,12.0092,2,13.6048,63.2708,18.1283,16.0318,3.1657,0.264973,1.15662,2.21481e-08,0.5175,0.662663
3860,10.1118,2,13.6071,63.3038,18.1283,16.0296,3.1669,0.265104,1.15798,2.21501e-08,0.517255,0.662565
3861,4.21344,2,13.6096,63.2641,18.1283,16.0197,3.16632,0.265382,1.15869,2.21189e-08,0.517269,0.662668
3862,1.24436,2,13.6096,63.2764,18.1283,16.0173,3.16641,0.265527,1.1592,2.20677e-08,0.517539,0.662928
3863,-5.3466,2,13.6069,63.272,18.1283,16.028,3.16372,0.265481,1.15845,2.20152e-08,0.517186,0.662704
3864,-0.825694,2,13.6103,63.2316,18.1283,16.0369,3.1598,0.265434,1.15824,2.20417e-08,0.516556,0.662467
3865,-1.45736,2,13.612,63.1812,18.1283,16.0359,3.1616,0.265379,1.15649,2.20089e-08,0.516129,0.662656
3866,-0.461904,2,13.6143,63.2127,18.1283,16.0525,3.16095,0.265454,1.15586,2.19652e-08,0.516238,0.662789
3867,4.6929,2,13.615,63.2385,18.1283,16.0643,3.15988,0.265608,1.1564,2.1995e-08,0.515542,0.662694
3868,-4.5583,2,13.6155,63.2166,18.1283,16.0571,3.16122,0.26526,1.15584,2.19718e-08,0.515244,0.663155
3869,-0.83555,2,13.613,63.1617,18.1283,16.0698,3.16248,0.265086,1.15427,2.1956e-08,0.514795,0.663183
3870,-3.66217,2,13.6136,63.0818,18.1283,16.0758,3.15976,0.265031,1.15239,2.19717e-08,0.514393,0.663066
3871,5.19526,2,13.6101,63.0344,18.1283,16.0748,3.15991,0.265196,1.1501,2.19671e-08,0.514647,0.662927
